proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
O15230,26145,3093.4,6428.2,16298,68514,20115,12659,21511,28930,55404,14547,38515,18321,13485,19286,15798,19940,22184,8478.6,13460,39033,7588.9,10854,3104
O15240,8870,696.4,3418.2,1593.5,0,5038,12110,1137,0,3752.9,1038.4,6624.6,0,3234.4,3504.9,2915.6,8621.6,0,2867.7,9086.3,1886.5,2159,6958.2,0
O15254,702,0,641.88,566.97,685.94,0,0,0,1623.9,0,0,0,656.5,827.59,0,746.46,1456.8,0,605.16,3659.6,0,0,587.53,0
O15258,0,0,0,0,0,0,0,0,0,0,0,0,0,1646.5,0,0,0,0,0,0,0,2040.3,0,0
O15260,3419.5,2031.8,564.84,2501.1,4111.1,3498.6,5087.2,1782.4,3135.5,3287.3,2691.8,2417.5,3564,6510.5,2178.2,3868.8,1536.4,1009.3,1185.8,3822.5,3169.2,2522.2,1707.4,1650.3
O15294,22247,1173.3,1173,7294.2,6273.9,12866,13253,2826.5,4165,9617.3,15366,17039,10779,4984.5,14231,7650.2,9943,16678,13498,31987,11894,4939.5,19067,2486.3
O15360,2633.6,4845.3,2649.4,3373.9,2991.4,2953,3827.4,2661.6,2517.7,2021.9,3588.6,4025.1,4593.8,14682,10356,2970.6,9925.9,6551.2,3292.1,4591,3240.2,0,6714.6,1737.1
O15371,5834.3,515.93,5716.9,0,1210,7623.3,1550.9,1398.1,1217.5,1511.9,3761,3750.9,2550.1,1184.5,681.72,970.99,2556,747.66,3389.4,7024.3,4527.9,1724.2,4347.3,2043.1
O15372,2613.7,375.85,0,556.46,1562.4,3324.4,1317.8,2243.7,3860.4,1096,2034.8,0,1135.1,0,4788.2,3961.4,1950,2959.8,2594.5,9084.4,2512.2,319.12,899.53,1510.6
O15382,0,0,2278.8,0,38369,0,4371.9,1135.6,0,1418.5,0,987.68,948.96,1236.1,0,1474.3,0,0,0,0,1443,0,614.91,571.41
O15394,79486,20871,51319,38098,29148,34897,76497,13627,28304,35542,32443,32845,20791,27975,30847,44318,22155,69144,93414,15548,33291,54507,100430,16310
O15400,18913,20994,18229,8133.8,9725.8,19299,31047,23779,19518,14511,20428,20094,20313,26746,13083,12560,27586,15372,8900.4,39755,32536,13326,28865,8367.6
O15484,5340.7,4691.8,9037.7,9757.7,1351.8,9170.1,6817,18192,14877,5212.6,6597.5,4193.7,7234,7919.8,7454.8,7496.6,5412.1,1780.5,6603.8,10582,5513.3,7042.9,2408,2700.9
O15488,1784.6,1467,6694,1823.3,1578.4,0,3249.3,3068.9,2436.2,0,2080.1,2542.3,0,3550.3,838.84,3536.7,1299.9,0,1904.1,0,1644.7,1778.6,809.86,1701.6
O15498,8643.2,8824.8,9188.9,18052,9768.7,14943,23727,21146,15713,18091,13080,11319,9131.5,12542,11211,14030,14365,12915,15188,16819,12629,14911,11460,9375.3
O15511,5656.3,5463.9,21882,10889,4762.7,23962,20439,2026.3,15767,16250,8628.7,17009,8841.5,16160,7019.8,14666,4431.7,14819,8945.4,0,19081,7819.6,8668,8969.4
O15523,0,0,1478,1760.7,0,1725.9,0,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,0
O15530,8152.3,2318.1,0,1702,0,2105.4,1659.9,0,5331.9,3790.1,2789.4,3458.2,0,0,0,1158.4,1565.8,1869.4,0,2635.9,2034.8,2898,0,0
O15540,119460,65631,129260,155650,101990,119060,135970,161100,98903,129500,151240,160750,126670,103080,104970,114190,133310,132030,160740,261900,308800,162150,143930,87007
O15551,0,0,0,0,0,2020,0,0,0,0,0,0,0,2668.4,6855.1,0,1253.4,0,0,2212.4,2723,747.36,0,0
O15554,5797.7,0,0,0,0,0,0,0,0,0,0,23931,0,0,0,0,0,0,0,0,0,0,0,0
O43143,4240.3,12813,0,9374,8899.6,7494.8,8745,8892.6,5169.2,24304,15398,11731,9699.4,10903,7897.9,8302.2,13263,8660.7,2200.6,15005,15914,8311.7,3250.7,226.53
O43149,7676,0,0,0,575.87,0,611.5,0,497.97,0,0,6164.5,0,1931.1,0,4957.5,0,0,513.34,0,652.48,0,1672.8,2023.2
O43150,0,0,0,386.27,0,760.23,0,0,694.05,0,0,0,0,0,1187.6,0,1004.9,0,0,0,0,0,0,266.23
O43157,10927,10985,27701,28303,5068.1,28005,20201,37655,37011,37339,23623,11094,30926,27909,17742,21122,8372.4,8488.3,21419,23909,38645,24056,4318.9,11438
O43169,12415,5981.4,4777.1,7170.1,11119,5260.2,3282,3067.9,10932,11834,8890.7,7790.8,10600,5813.4,1538.5,3979.1,7302.7,4281.3,4452.2,20326,2565.1,3147.7,0,8049
O43175,423550,271020,654190,578430,181070,426820,341650,471820,612350,804970,433760,392810,511760,579010,410040,480830,419570,337320,446010,661710,526110,406500,232770,342370
O43181,27696,5700.8,6160.9,12181,11847,25251,27394,13591,5191.5,18185,6426.3,22606,12718,9569,12411,11187,16310,10278,10240,29998,13322,16633,23195,4528.7
O43236,9852.9,7776.3,16169,11737,3495.3,4015.3,25517,6465.3,6097.2,8284.7,11196,14758,6683.5,6034.8,6003.1,22306,6211.7,10333,11735,14258,4857.5,8261.9,7858.2,35726
O43237,33189,32545,54236,41820,21443,39920,47285,36437,48396,47801,39681,20411,54102,23645,45460,44129,33639,39037,76258,43041,37309,31867,54023,49020
O43242,6574.4,874.97,5396,4303.3,10040,7469.8,17811,13999,4521.5,8217,10714,17535,9008.8,10910,4127.1,2180.6,1255.9,2575.7,5982.6,14873,16590,7157.9,14009,5357.8
O43252,0,0,0,0,0,0,0,0,0,0,0,1643.8,0,0,0,0,0,0,0,0,0,0,0,0
O43264,1617.6,0,0,0,0,0,1454.7,0,1100.7,0,0,1326.1,0,0,0,3028.6,0,0,0,1571.6,0,0,0,0
O43272,11035,12480,15245,21064,19290,21094,28820,38230,25625,32263,23395,9373.8,22250,21912,13191,16572,15595,12396,10492,26845,22794,8295,11985,13933
O43294,1471.6,0,518.24,878.9,6113,1799.7,1021.8,0,0,13254,0,1540.9,0,608.39,0,750.27,1742,1300.5,0,0,703.31,0,1357,0
O43295,8399.9,0,0,1424.5,0,11447,5170.1,1869.9,0,2564.9,2205.4,3901.5,1462.8,1506.5,6284,3682.8,4513.8,0,2770.5,4420.4,0,0,4487.5,1381.3
O43301,307180,63703,116970,126860,164530,126580,289930,82679,80459,118510,107170,155260,139480,105030,123400,181550,99553,283670,252320,135880,94912,192020,274110,197230
O43312,0,2612.2,3782.2,2251.3,0,7019.8,4396.9,0,5588.7,4553.9,3426.8,0,4097.5,0,4977.8,8816.8,2084.5,0,6794.1,5942.5,6626.7,5295.3,0,2277.6
O43324,5386.9,2655.7,1984,6642,9130,5950.4,6767.2,8258.2,8263.6,5198.9,3495,11472,5777.1,5087.5,8327.3,5148.3,7145.8,5404.2,0,3832.7,3675.2,3756.7,6098.1,2222.4
O43347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43390,21454,38890,20237,35947,46601,100920,30657,42904,50030,64415,52668,53859,57690,47248,68495,28416,64053,29452,39199,49023,62002,24258,42675,13517
O43396,19437,18845,30671,38326,21880,38520,27421,28563,36916,29910,26830,25735,22641,28362,33991,16401,23986,20667,37379,28533,17331,18873,37085,20508
O43399,4425.1,9198.9,6819.9,4527.6,10059,8926.2,2996.5,5402.7,7970.5,7307.4,6902,6158.9,16334,0,13443,3091,4480.8,6096.3,8168.5,23311,10556,9383.8,17338,0
O43405,0,0,0,0,7741.9,0,0,0,0,0,0,2434.5,0,0,0,0,0,0,0,0,0,0,0,0
O43414,8587.4,8308.1,4717.3,7962.1,3223.5,5443.1,7222.9,7042.5,3981.2,11997,5281.6,12455,9999.9,10291,4074.4,10011,5637.3,11321,10634,11196,1993.4,8091.1,13879,4376.3
O43426,142710,74270,45901,35656,36436,54381,142040,77247,57215,75235,99063,66934,83771,73171,38684,80714,28381,109240,109880,96979,82821,72038,91760,56198
O43427,0,0,0,0,0,0,4088.7,0,0,3312,1118.5,2264.3,1666.6,1334.7,1188.7,0,0,0,2194.7,0,0,0,6064.8,0
O43447,2851.9,0,0,0,2506.9,1660.6,0,1308.6,0,3783.7,1781,4897.9,0,0,1696.5,0,2794.6,0,1538.5,2606.3,1620.4,1114.1,1595.1,787.92
O43464,2103.3,1333.8,1842.6,4129.9,10330,6174.3,3525,6561.5,3488.7,4313.9,3723,2679.2,4445.3,4178,6546.3,2063.7,10278,6590.8,3806.1,3104.1,4698.2,2304.3,7051.8,1078.5
O43488,76785,58299,77553,117360,84970,111520,66377,137310,129770,108820,98510,72832,119180,90213,71636,84457,90404,64824,69143,159950,116140,69723,54110,53592
O43491,46897,73497,115430,101970,66044,101080,110530,121610,166620,109140,91821,56321,75706,114490,94757,98140,88575,54775,82157,135140,72958,86541,64550,61153
O43505,4111.5,2426.6,6522.5,0,5073.2,5630.4,3200.3,4929.5,5497.1,2863.2,5332,5944,2486.2,4185.6,0,5154.3,1716.3,9893.4,0,0,7072.1,4013.2,5118.8,0
O43556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43581,6155.6,2730.2,5626.7,13175,8144.8,10730,12949,3887.9,4093,8246.6,8440.3,14834,13971,2412.9,11284,13405,12171,9262.7,11846,6323.3,2597.8,9256.6,23643,6047.2
O43583,15981,1808.1,2903.2,0,3698.8,3194.8,1595.1,3053.2,3447.5,0,2109.9,0,0,3909.5,6277.5,0,2350.7,0,4990.6,7537.9,0,3125.3,17971,3492.3
O43592,26100,24512,70069,22982,20790,24131,37921,29353,28304,17698,30686,31205,30136,22762,26564,26218,31975,18727,24504,22229,33421,20956,36227,16164
O43598,22073,20085,14452,26671,14484,18077,28873,23634,14742,26542,30732,19578,23882,24250,14020,22923,16386,13613,22146,32958,22856,14841,16698,11670
O43602,1636,2904.7,1779.6,3026.4,656.28,8097.6,0,6938.3,7725.5,6177.7,6972.2,2737.8,6988.6,6236.9,10540,5954.9,4650.3,0,972.49,6566,0,0,1960.8,0
O43615,4394.9,4430.1,781.64,2989.4,3070,1645,12485,7315.6,4313.4,2851.9,6860.8,12512,2900.2,2613.7,5368.2,4817.7,10477,2911.7,7318.1,8053.3,5922,3283,5564.2,1663.5
O43617,9738.9,8032,4219.5,5916.6,7212.7,11022,10912,10748,4355.9,13442,5253.1,12035,2976.2,7511,10640,9556,9657.5,5921,7240.9,0,6846.5,9877.2,4861.1,3273.1
O43633,0,0,0,9091.3,0,0,0,7288.9,987.34,11213,4753.8,0,0,0,1567.7,0,0,0,0,0,0,0,6030.1,4203.3
O43639,2299.2,1492.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335.1,0,0,3612,0,0,2254.4,1404.4
O43665,0,0,0,277.4,0,0,0,0,0,0,408.81,0,0,0,0,0,145.36,0,0,423.98,242.27,0,145.36,0
O43670,0,3082.1,0,5436.6,0,4619.4,0,3717.1,3958.5,6599.1,4328.4,0,3786.4,0,0,0,5093.2,0,3731,5965.2,8850.5,0,0,0
O43674,9635,11618,1961.4,8398.5,13548,4698.9,16427,8133.8,3274.1,16631,12069,21401,18511,11354,5427.8,2975.2,1462.1,12361,7327.9,3020.3,8924.5,6731.4,10538,12143
O43676,27785,11447,9697.7,16092,12142,13228,20893,11843,15258,16673,16254,13511,11872,12039,11539,14099,19614,13590,14828,29540,14661,10758,20302,8538.1
O43678,13385,11119,8457.1,21991,3373.6,23934,11774,12985,17176,15952,12409,26753,11742,9228.6,19045,25409,21627,20638,17689,40949,21688,13935,14987,7634.4
O43681,36155,25359,22948,48234,38791,50974,48826,54153,51483,59608,46808,57156,40791,42835,27848,38863,44095,34395,40512,55770,41612,30872,42542,24981
O43684,0,3902.4,5239.7,7486.1,3630.5,13189,0,4025.3,3795.9,0,5099.3,11306,5221.6,2174,2550,2030.8,6199.1,4238.6,0,10137,8737.8,0,1305.2,0
O43707,304970,150370,198730,240750,522490,294430,349710,250540,260250,288000,282970,329400,295010,232630,256250,286230,239500,312550,218780,340240,343240,220300,249760,191140
O43708,4524,4357.6,1701.1,15176,4464.4,2271.8,8203.8,16758,3824.6,8072.4,8525.1,10228,9301.1,3831.7,5933.5,3347.9,7399.4,0,9378.8,4004.6,3866.7,3146.7,3806.8,3113.6
O43747,15958,8817.6,13902,14761,7560.4,15935,26441,31256,26119,20913,25670,30090,24581,27474,19230,12913,14834,11591,11007,29615,22374,16604,22582,13899
O43759,63927,21537,8747.1,28823,25686,42531,37202,12365,14748,17775,20946,31567,16302,16018,26826,19560,23422,41935,49824,35980,21915,37927,73406,14414
O43761,39637,1217.5,7574.7,4686,17993,7150.4,35757,15378,13320,20831,415.27,26329,1383.5,3442.4,4695.7,2067.7,18113,31725,9859.6,1001.3,1315.8,24079,63767,9542.3
O43765,12006,6159,6667.6,14507,8505.8,6215.4,14759,15828,13188,12183,19709,12241,17521,9103.7,19883,2477.1,6382.3,12471,15256,11581,15656,10113,20428,7617.2
O43772,8225.4,6564,6398.2,17052,3051.1,9272.1,5174.8,11823,15374,4750.5,14823,14062,15819,21027,6728.9,5661.5,10176,5194.5,2136.1,20970,6626.8,2950.4,3612.4,2772.7
O43776,16562,33881,31991,45187,25365,30997,53102,77012,52235,68311,42367,72894,39375,46614,53907,32431,50793,38030,39000,56495,38400,31627,46490,31121
O43790,19099,2726,1260.5,994.77,616.59,0,3062.3,1046.6,209810,0,1937.7,18839,3040.1,0,2572.4,0,1514.8,0,0,781.64,2461.3,0,2203.1,0
O43809,11842,11268,5048.7,22175,8267.1,26935,11517,11490,12361,15812,24192,13713,8811,13878,16440,12936,16393,5470.3,8831.1,25485,17690,4216.1,12311,5819.2
O43813,59030,52681,80070,71886,55882,44857,114410,103190,93825,109450,120150,97958,187100,71808,35127,119540,47532,92741,67294,132100,95364,70866,44454,84263
O43815,960.93,0,0,1165,0,4275.9,4588.8,2434.6,0,1536.7,0,0,0,803.33,2614.1,7207.5,2721.3,1618.5,763.78,0,5572.2,2559.1,2800.9,0
O43823,0,0,196.2,295.5,365.74,0,0,275.2,0,510.12,368.01,299.02,0,0,320.74,0,190.61,256.96,0,492.09,0,0,0,10352
O43837,62457,22193,18062,44011,21603,67118,45333,53181,25041,35503,35503,50625,40038,35946,33723,25999,32070,58983,67207,46978,33615,30145,78662,10928
O43852,0,1678.2,1891.6,0,5792,2054.7,0,2955,2580.3,7252.8,2517.5,3174.8,5945.9,5945.2,5156.5,0,3106.2,1692.1,0,0,5732,6380.9,4268.8,3626.7
O43865,96448,133580,102800,217180,101950,214140,168310,331130,299870,257710,223950,169750,234800,220420,144180,199810,183120,106240,147350,298220,270610,100340,109190,78082
O43920,26175,13453,6954.8,15117,21719,29877,28674,20021,19114,15924,10666,28523,20111,14303,16942,24519,19487,20588,29438,38742,16745,15171,24144,10390
O43924,3398.3,2513.2,2398.8,5480,4362.3,3099.2,3239.5,7492.8,14348,9857.8,9405.2,5121.1,10905,8574.7,12877,5496.8,8523.8,4388,2320.9,11189,7819.8,2116.1,1348.4,3705.5
O60216,0,0,0,0,0,1912,1668.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.32,0,0
O60220,0,0,0,0,1695.2,0,3585.4,0,0,2036,0,0,0,0,2303.6,0,0,0,0,0,0,0,4015.6,0
O60245,0,0,0,0,0,1410.1,0,0,1120.4,1407.3,0,714.86,3547.4,0,0,0,1346.9,2892.6,0,2307.3,0,0,1519.6,0
O60256,15770,7536.9,7699.4,12268,7267.5,11919,22783,15489,16092,23858,19904,15899,15524,20392,11266,16966,5688.4,13804,7000.2,14657,15239,7378.5,7884.9,5401.4
O60262,12617,4274,6146.6,9109.7,2703.3,8003.6,10352,10242,3274.1,11414,4719.6,9579.6,7489.2,425.5,0,16298,9035,8572.5,6039.4,9701.5,8006,5406.6,14737,9207.1
O60268,40195,13772,13886,18886,13413,30587,4015.3,18534,17947,20423,18165,28787,26442,9142.7,7637.1,11517,13194,24260,14678,38731,20770,12823,29980,8015.8
O60271,0,4315,3708.1,5804.5,815.49,0,0,1081.7,1889.8,1842.1,1593,4871.7,0,5227.9,3473.8,0,3689.2,744.65,4009.4,977.37,3059.6,409.56,5028.2,0
O60282,22209,5805.6,12363,10644,3000,11589,9563.8,8059.9,14518,10711,12712,11968,13188,25093,12655,17249,7041,24062,23217,15496,11090,13811,32539,17124
O60313,105340,37092,47332,91330,52612,80350,110440,74029,59414,89970,67580,80194,73778,60552,56782,59008,79817,86192,85725,149350,89271,80178,129000,43065
O60331,21377,6142.1,6078.6,7760.9,3570.5,23352,12682,6154.8,12121,3578.8,9861.4,13786,10601,10058,19949,12382,8097.5,10759,6134.4,13549,7584,11158,19134,3008.7
O60443,0,4545.6,3567.9,7661.1,1776.4,6364.5,4158.3,13037,6384.5,6594.5,3692.9,3483.5,4396.4,10727,5815.8,7490.3,13643,6257.9,0,59521,8985.9,8523,8107.1,16014
O60462,0,0,0,0,0,0,1849.7,0,0,0,1802.7,1548.9,0,1478.8,3492.1,0,896.15,1620.7,2371.6,0,0,0,4890.2,0
O60486,3112.9,872.37,0,0,1196.9,0,4896.1,0,0,1511.4,961.83,824.45,956.17,1082.6,612.76,1533,447.75,3825.3,937.94,0,0,761.78,1550.2,535.46
O60493,22673,17685,14631,14744,16625,35585,29237,22947,35162,38323,15869,26643,19618,33138,34594,25706,27412,18627,17557,34432,19856,16117,20648,14422
O60502,13264,1532.8,13125,6481.8,9696.4,9945.6,27272,17154,10812,9999.9,10288,11503,11473,10805,4191.9,11679,11107,13379,14103,18895,12174,7714.1,19059,2931.7
O60504,14134,1273.9,2101,0,6021,1591.6,4066.6,3627.5,0,2230,3959.4,0,1200.8,0,2398.9,0,0,1300.9,0,21245,0,3235.8,2119.6,0
O60506,9343.1,12093,7037.4,13104,12935,15171,14804,18761,5004.7,16895,14458,8608.7,6834.4,18847,23696,11065,21706,13345,13401,15564,20735,4235.9,13505,6459.1
O60518,5821.7,581.11,1989.8,1767.4,1401.8,1935,1126.4,1021.9,893.65,1370.2,2512.8,2782.8,1301.9,1974.9,1909.6,0,0,1971.6,1427,1533.5,4353.5,2113.1,4043.3,0
O60547,5462.5,658.56,3517.9,3391.7,3326,0,0,3329.9,1107.5,0,0,1256.8,893.19,1897.7,0,5132.7,2857.8,1773.2,3539,6157.7,3435.3,1202.1,2454.6,641.73
O60610,3673.5,1668.7,1554,946.18,0,0,1543.1,1456.1,0,0,1395.2,0,0,1372.8,0,0,0,3410.6,1034.3,2884.4,0,0,0,0
O60613,0,0,0,0,0,0,2017.5,0,2166.3,0,0,1490.7,0,1703.4,2213.5,0,0,0,2087.5,0,0,1204.1,0,1063
O60641,166470,47347,77303,99040,94439,91128,227700,98499,69834,118290,118750,218430,107090,79133,81560,95383,83089,167270,143600,161880,90478,129930,193240,70033
O60645,3055.1,0,2055,1011.5,725.37,810.75,7175.1,7782.7,750.41,1209.1,1780.9,6353.4,4485.2,1134,5421.5,1198.2,1854.2,796.98,1301,1162.2,4573.8,1347.9,1073,0
O60664,21756,19368,40763,45784,15279,10734,38340,38029,31999,37621,23933,22972,24643,24973,9147,30770,19591,4191.1,31554,26709,44677,31142,25392,21119
O60678,0,0,0,0,0,0,0,0,0,861.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O60684,15617,14141,12387,8587.6,16208,24088,14169,7832.6,14203,12759,9069.3,8411.2,2818.6,4159.3,6844.4,8862.4,5917.5,14111,7679.2,6441.6,14040,8538.5,8049.7,6238.9
O60716,3530.9,3118,11888,5741.4,6044.9,14336,10117,11554,7080.9,10625,15665,10381,3611,18553,9280.1,7047.1,11283,4515.9,2256,18849,11311,8903.3,9588.1,5476.1
O60739,0,0,0,781.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936.81,0
O60749,7359.7,16930,11163,11687,4733.3,12545,10486,18248,17633,4270.3,10317,6101.8,9893.4,17920,8353.5,7446.2,10525,5047.9,13403,22891,13910,12425,2342.2,4070.6
O60763,16206,16311,21556,16551,6740.4,19286,18488,16334,21681,17179,14658,18541,17416,7703.6,18188,12927,10998,14577,13095,26231,18320,8263.6,14086,15289
O60784,17974,1359.5,9547.3,18464,4048.9,19534,12877,7307.1,7586.5,12479,9122.5,5967.4,12584,7146.5,19227,17274,985.66,11986,8875,9285.4,14174,8216.2,21025,9754.2
O60825,3396.6,37338,31459,43528,8325.7,82944,32871,113430,81332,56816,59726,57770,43358,76799,84192,36150,44270,16082,17872,162090,103390,9014.8,9292.4,15776
O60826,4771,2191.6,7790.6,5348.7,8277.6,2758.4,4025.5,3682.2,5714,5352.4,2940.1,17697,4704.1,13130,7321.1,5743.9,4197.2,7832.9,15818,4868.7,21635,4851.9,3437.5,3433.7
O60831,9925.3,3755.4,5997.7,2092,2133,6824.9,12972,9246.2,6451.9,9598.1,5236.5,7199,7070.1,12702,7409.6,9010.8,7877.2,7016.9,10400,8946.1,10602,4800.7,7270,3829.8
O60861,1960.1,0,2465.2,3014.4,4226.3,2310.2,0,2716.6,4679.2,0,1854,4084,1578,1900.9,3993.4,0,2567.9,3988.6,5097.1,1150,3014.1,560.18,3660.1,0
O60869,894.92,1045.2,0,0,0,0,0,2011.8,0,0,926.84,0,1780.8,0,0,0,0,0,1980.2,0,0,952.1,0,0
O60883,3402.8,11758,17810,5964.4,4010.5,6024.2,11703,5432.9,3949.2,6140.3,3592.1,9645.5,10422,12514,1853.3,11546,1457.8,7047.6,6863,9335.4,8717.5,8904.7,0,3723.3
O60884,17245,11974,24977,31983,23679,23448,23948,11092,28069,21638,28503,19633,16810,24284,13342,26138,13635,24284,18237,14663,26499,15704,27993,12441
O60888,19290,28324,36698,31334,23998,22406,23456,39861,39559,23048,47777,28581,40088,43505,22070,25006,25723,26937,28679,48897,30696,12898,16241,16738
O60890,3960.9,15850,1160,4246.8,4418.1,14106,9644,5918.2,1829.6,6972.9,6594.7,5307.9,11023,2797.6,8041.6,0,2793.7,4694.5,4270.5,24877,12528,0,11269,1039.9
O60925,0,0,3351.3,0,0,1744.4,5537.1,0,6870.4,6356.6,6823.4,6105.6,0,0,1770.2,0,0,0,6731,0,0,0,0,5614.9
O60936,0,2666.5,1312.9,1924.8,2194.9,2473.4,3734.8,2665,1316.3,3824,3210.1,2138.7,0,2287.8,2334.7,1693.6,1824.6,1585.8,0,2343,0,2806.1,3041.8,0
O75027,0,0,0,0,1340.9,0,3474.2,1253.3,0,2937.6,1181.8,0,0,2974.9,1207.5,0,1519.9,0,0,0,2141.5,1106.4,0,0
O75044,4340.2,3965.4,5293.7,4442.9,1526,2172.8,8451,4565,3931.5,2809.7,6446.7,6811.6,5802.3,4330.7,5684.5,4461.6,1559.8,5349.8,4346.7,2213.5,5384,6890.4,5871,2223.8
O75061,71414,4218.6,11849,13177,13270,14303,43665,12797,4097,17689,9573.5,15027,25815,9357.1,11393,14389,5317.5,58247,36534,2427.1,11343,15728,35440,16536
O75083,206090,143480,171020,201110,118130,224370,185590,234200,238570,211500,192740,217500,248330,213800,141790,141170,121240,130290,166550,264810,214190,133420,144810,129650
O75110,0,0,0,0,0,2244.3,0,2706,1076.2,1898.1,0,486.73,3362.4,1649.5,1005.9,1594.9,1473.2,1206.9,0,0,0,0,1570.4,0
O75116,12159,5443.7,12655,3778,7963.4,15107,16915,10862,14207,13432,7940.3,12509,9353.8,5464.1,8987.3,7955,6983.8,6479.7,8914,11871,8032.5,7892.6,7524.3,6006.5
O75122,18472,11871,14884,15791,8686.1,12784,32259,15630,20319,7498.5,18453,16395,15992,13817,26923,22040,10305,19658,18286,6223.3,20704,10139,26933,17081
O75131,43063,39372,55966,60952,42953,47338,39697,73129,63687,73005,63891,44797,57629,81766,53897,60300,48495,20201,53701,74404,70934,31040,33265,25914
O75145,7257.9,7031.9,3414.6,7026.6,1074.5,6343.2,16751,5639.7,1908,5860.3,4990.2,8103.6,9949.6,11383,11736,12558,5801.7,1049.9,16097,6789.4,6085.3,7470.9,22729,8005.6
O75146,10450,9155.1,14110,10258,5467,10722,18595,16697,2993.8,26998,23691,6683,12393,13069,5343.7,11971,11244,8546.4,15210,12204,10202,9310.4,7965.5,5321.5
O75150,0,1832.1,0,0,7050.5,0,0,0,0,0,0,0,0,7516.8,0,7425,1534.9,0,0,0,7345.3,0,0,3896.2
O75155,1658.4,846.38,2429.7,472.43,1517.1,2756.7,2998.7,2541.5,0,3499.7,3346.2,2001.2,890.51,841.11,3304.1,4002.3,1797,1417.5,2205.1,2545.7,2585.2,439.34,926.1,1984.4
O75165,0,0,0,0,742.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O75170,0,0,1005.9,1042.1,0,1296.9,0,0,0,0,0,1586.8,0,0,2412.6,1090.7,3134.8,0,2680.4,0,0,2048.7,673.2,634.06
O75190,6122,4244,5928.8,5988.1,4796.8,9993.5,1523,0,7190.7,1182.7,7942.7,1568.7,3036.7,0,7738.2,0,0,7028,5860.2,9176.6,19005,0,0,0
O75208,1397.1,325.64,0,865.47,0,1199.7,1479.1,0,1032.4,1118.7,804.69,1376.9,0,842.39,0,1139,1024.5,0,919.02,0,1995.8,1642.7,1280.7,1163.6
O75223,9745.9,4188.3,6764.8,10691,4754.9,5442.8,5338.2,14668,11552,5992.5,16243,14034,5979.8,15233,14927,10671,12879,10112,19478,8316.3,12371,12330,21310,17030
O75251,21475,12483,6118.3,21263,8449,15608,20359,27161,16089,10791,16430,8614.4,30338,18454,15007,14299,18838,26379,26223,39335,18090,10982,18512,11457
O75306,76780,36930,48174,65114,45432,41019,88862,72090,67136,85842,67017,84642,52886,67910,56400,70655,69505,64810,61308,100810,73702,56839,66751,29094
O75323,35490,36095,15271,39391,18993,64932,22652,65554,25496,51003,40314,50526,36751,54149,46512,41993,38887,40933,38485,65650,51884,26000,13710,13895
O75334,4092.3,834.76,7713.6,12131,7948.6,16265,15188,9600.9,11542,10694,10609,5826.5,1853.8,9993.7,5590.8,7813.6,6171.2,0,3642,5691.5,708.72,4277.3,19485,2929.8
O75340,44386,25600,43611,38728,34498,39423,45007,42298,54889,38217,43279,36349,45423,51589,26622,29340,40724,27623,37051,49242,34924,24771,35672,35556
O75347,10891,10543,0,7376.9,10725,8229.2,4196.6,7075.9,17983,11702,11035,7641.7,6326.4,12427,7420.6,8091,0,4439.4,3353,10063,5004,0,4088,2438.4
O75348,22.194,406.95,2851.9,11442,0,9616.5,3289.8,725.63,5023.8,4595.8,6615.8,10093,5825.3,7099,11868,5894.7,7190.6,3377.2,624.85,5883.8,8730.9,6927.2,7915.6,6645.3
O75351,4959.8,1239.1,5934,1527.4,4650.6,3822.3,1928.1,5163.7,6113.4,2409.1,1990.3,1687.9,0,6075.5,1433.6,4862.3,730.72,4915.5,3616,3414.4,4028.6,0,1422.3,1614.2
O75352,1324,1639.8,2033.4,1603.4,2943.1,2205.8,2451.9,1929.9,1987.7,2326,1667.8,2138.6,2451,2344.9,2240.2,2523.5,0,0,1341.6,3245.1,0,1623.4,1535.9,798.6
O75363,4484,1268.9,3595,1668.4,571.9,2627.4,3011,4229.5,2684.8,5436.9,6362,5423.4,2734,147.42,691.71,8751.2,160.14,3556.2,6880.3,2805.1,1690.4,3703.8,321.3,18000
O75367,3522.6,6256.5,1374.3,1722.2,6936.1,2560.2,748.78,4012.4,0,6167.1,4021.5,9014.1,1703.5,2229.6,2221.6,1497.4,9499.4,1245.7,5524.2,8114.8,5922.4,4069.9,1030.5,0
O75368,48114,70649,55514,70218,37171,71451,73573,93456,75077,75163,71983,99084,69759,80538,58250,61741,62143,64067,46358,102880,85909,33458,45592,38984
O75369,24182,18351,44438,16911,171290,11571,27555,15201,28501,54004,15251,14507,19292,30432,29197,34832,5124.7,34861,7474,43728,32177,18762,5600.1,22494
