proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48
Q07866,0.9618428,1.0493089,0.9886532,0.9118612,0.9419138,0.9692236,1.2016787,1.2749992,1.0901295,1.1415622,1.1009582,1.0984532,0.7074023,0.6750745,0.6612928,0.8798236,0.855387,0.8678496,0.871495,0.9242349,0.849202,0.8751253,0.833404,0.9245679,1.1681906,1.1249143,1.2115569,1.1742588,1.1629829,1.1312266,1.2203785,1.1688135,1.1540949,1.0796471,1.0727924,0.9542565,1.0387021,0.984954,0.9941248,1.0437477,1.0153434,1.0473189,1.0465516,0.9991356,0.9820369,0.9106785,1.0810707,0.9338233
Q07889,-0.62414987,-0.40868116,-0.40886442,-0.49966288,-0.41885588,-0.05035934,-0.43287104,-1.38514308,-1.42067164,-0.74376174,-1.26664396,-0.5985071,-0.24044486,-0.23337135,-0.32622068,-0.3156224,-0.34748368,-0.30746311,-0.45996397,-0.37546075,-0.50159368,-0.58727268,-0.58222514,-0.65790144,-1.21673154,-0.56827008,-0.90298422,-0.61231804,-0.75676353,-0.63384769,-0.46810921,-0.60498238,-0.5238508,-0.79727477,-1.14897727,-0.6968717,-0.94590922,-0.70528649,-0.42877176,-0.83055843,-0.58489127,-0.38401364,-0.88739666,-1.50736629,-0.68155093,-0.76914081,-0.58151215,-0.84468639
Q07954,0.9237222,0.861827,0.9256325,1.2983432,1.3098611,1.3584641,0.9549529,0.9631556,1.093964,0.8336579,0.9312952,0.9126391,1.2824974,1.2978278,1.3189577,1.2186409,1.2599882,1.2727105,1.3635323,1.3377127,1.3783578,1.1728354,1.1618401,1.1443522,0.7022747,0.7181074,0.8731177,0.7729252,0.8841005,0.7850729,0.5770464,0.6548154,0.628889,0.7988323,0.6680167,0.7978248,0.8261478,0.8221726,0.8881745,0.8561096,0.8764779,0.8507258,0.8519789,0.8098795,0.8947028,0.8734563,0.8164279,0.8412459
Q07955,0.69946462,0.76785886,0.5825354,1.04002857,1.10164041,1.30148991,0.36416042,0.28193487,0.55168284,0.70885047,0.71773794,0.74172935,0.9283407,0.91984803,0.87043789,0.89561307,0.88524816,0.86616051,1.00138294,0.94198092,0.80423304,0.69171192,0.80110389,0.76859432,0.22114278,0.04031418,0.27146616,0.1820944,0.24409241,0.20571228,-0.24546495,-0.20334766,-0.40913754,0.35457167,0.26255157,0.23195226,0.49791941,0.39279671,0.45611141,0.47583402,0.49049229,0.46321026,0.38634978,0.38096716,0.36630611,0.38774695,0.40597351,0.37743825
Q07960,0.72079,0.7861642,0.7854241,0.7005073,0.6895581,0.6892499,0.744765,0.7553268,0.5524319,0.9720412,0.9207662,1.1640243,1.0427032,1.0190963,1.019824,1.1116996,1.1390605,1.0073477,0.8742792,0.934134,0.929165,0.5183037,0.657769,0.7119997,0.7974481,0.6171257,0.7942251,0.4857163,0.7272543,0.7301412,1.1868436,0.883496,0.9712019,0.9101838,0.9207181,1.0209638,0.9489299,1.0090818,0.9941586,1.0656975,0.9308924,0.886524,0.8809659,0.8637434,0.9919083,0.8183959,0.8540152,0.9355991
Q08170,0.376738671,0.298136331,0.349646852,0.872671408,0.831017891,0.892739126,0.235172933,0.266221899,0.215249905,0.138681655,0.110813008,0.129788129,0.721240923,0.768044931,0.790380303,0.802018735,0.85677121,0.802590575,0.722305272,0.675646218,0.674119117,0.376250771,0.43225055,0.437938493,-0.139596258,0.117147938,0.189983782,-0.142808258,-0.089494663,0.007975497,-0.52246495,-0.784081879,-0.336311493,-0.151482563,-0.139705525,-0.535504845,0.416526328,0.424086261,0.440984092,0.523317228,0.15691617,0.465476476,-0.495192075,-0.524055073,-0.361484375,0.083153705,0.079333767,0.011818538
Q08174,-0.6059807,-1.0291913,-0.4661603,-0.5511936,-0.876881,-0.389936,-0.2067882,0.2296669,0.2089414,-0.1227041,-0.3301683,-0.2183304,-0.227464,-0.322136,-0.2112584,0.5813784,0.6082368,0.5624721,0.231386,0.2446853,0.1102261,0.4609733,0.3224982,0.5038253,0.5125106,0.5738628,0.5301427,0.4989376,0.5915178,0.4885894,0.4094069,0.4275425,0.4132106,0.4730819,0.3039492,0.3576076,0.5098459,0.570284,0.5718552,0.5782607,0.4735623,0.4065597,0.6763823,0.6643592,0.720861,0.6235293,0.6604727,0.720497
Q08209,0.8269079,0.8636863,0.8817055,0.2350355,0.2729723,0.1939291,1.3690259,1.3505028,1.3621731,0.9613509,0.7764548,0.9851639,0.8231438,0.8112943,0.8838255,1.3944664,1.3349121,1.4028046,0.9897035,0.9919476,0.9335543,1.5821485,1.5865095,1.4957774,1.6689387,1.6304084,1.6391037,1.576409,1.5700969,1.5629655,1.7874084,1.7026589,1.7384084,1.5671651,1.5418713,1.5872717,1.8250131,1.8082588,1.8223028,1.8468657,1.8065009,1.7705996,1.8791875,1.8368991,1.808526,1.8534783,1.829749,1.8071408
Q08211,1.3552082,1.3927048,1.4120536,1.6675681,1.749132,1.7078098,1.2742835,1.3168608,1.2994583,1.2043024,1.1876993,1.4157124,1.4165192,1.4397875,1.4738528,1.2836697,1.3196078,1.3507773,1.4621689,1.5073204,1.4594436,1.2897205,1.2440285,1.2341406,0.8085506,0.7995814,0.8077663,0.7551868,0.7818994,0.636421,0.9219003,1.0192818,0.8612643,0.7532707,0.7357729,0.8137859,0.832355,0.7044291,0.7900234,0.892597,0.8766808,0.8901995,0.8563378,0.747751,0.8880989,0.8366594,0.8898267,0.8494948
Q08257,1.0316675,0.962836,1.0164488,0.8786325,0.9503787,0.83935,1.0476031,0.9896945,1.0151021,1.3274868,1.3000392,1.2492361,1.0769656,1.1537196,1.1337631,0.8168146,0.84564,0.8280031,0.698508,0.7345483,0.6828413,0.7956039,0.8449793,0.7885356,0.8638344,0.9020115,0.9604362,0.9618931,1.0132702,0.9229496,1.1623485,1.0736756,1.1148387,0.912426,0.9710269,0.9838744,1.0066789,1.0209697,1.0356628,1.0847637,1.1274617,1.1302538,0.8673972,0.9809642,0.8582615,0.869336,0.9868086,1.0125958
Q08345,-0.44682377,-0.24935677,-0.45468662,-0.88222032,-0.52588363,-0.79523004,-0.27666832,-0.4857795,-0.45001407,-0.10158794,-0.10102366,0.10023473,0.19311126,0.23218517,0.23536577,-0.06010615,0.0445737,0.02941568,0.18839345,0.24858037,0.14325504,-0.22760535,-0.28936403,-0.35482714,-0.66176278,-0.30772054,-0.71690012,-0.90054885,-0.24743256,-0.28547167,-0.95574614,-0.68106181,-0.76850684,-0.42749217,-0.56303119,-0.54829871,-0.40942344,-0.66678995,-0.76881016,-0.33924151,-0.72233586,-0.59679702,-0.96815189,-0.52089169,-0.61709544,-0.87557227,-0.36845127,-0.73526996
Q08357,-0.18317088,-0.27523922,-0.34085838,-0.95512339,-0.91751912,-1.45877847,0.12043983,0.08628848,0.05326066,-1.3328179,-0.26862267,0.08625725,0.10672744,0.07477227,0.02949607,-0.92286353,-0.94532795,-0.63627108,-0.21319264,-0.25213403,-0.17344335,-0.33643169,-0.03076746,-0.14614482,-0.65052036,-0.62070368,-0.55858267,-1.79685025,-1.20255286,-1.21937911,-0.52569169,-1.21949733,-0.53141051,-1.79916961,-0.54941847,-2.41414746,-0.89220911,-0.52680573,-0.63084409,-0.58780093,-0.45104068,-0.44278006,-0.50352702,-0.57055601,-0.6525802,-0.77607041,-0.69422557,-0.73930402
Q08378,0.42438082,0.31263116,0.41869716,-0.02283137,0.0213206,0.06453791,0.27052363,-0.36871321,-0.03085823,-0.1689838,0.02835701,-0.31073358,0.1350817,0.23107142,0.15355562,0.33915777,0.64100475,0.30942992,0.29863493,0.29391775,0.2259551,0.0109884,0.14057479,0.04479719,0.74160877,0.80904702,0.42603484,0.3470527,0.33038311,0.33088657,0.13817817,0.28279085,0.83911604,0.10929374,0.41212003,0.22406046,0.40649673,0.50599322,0.29767765,0.21196841,0.6123723,0.24367481,0.53633503,0.20490988,0.63429959,0.22210242,0.64317402,0.71914671
Q08379,-0.009656796,-0.089072511,-0.100419662,0.234144617,0.314275856,0.301149278,-0.224251408,-0.205323179,-0.243286794,-0.452477836,-0.297975566,-0.215578754,0.147701396,0.223221849,0.185879444,0.04405353,0.111497938,0.118070821,-0.112935856,-0.097778641,-0.128373277,-0.461136728,-0.775391291,-0.550488114,-0.328251126,-0.209650563,-0.505897567,-0.460243304,-0.484636803,-0.787318123,-0.875756443,-0.653365438,-1.602968054,0.110385698,-0.018120166,0.166434255,-0.463901084,-0.435901207,-0.592645367,-0.361697359,-0.575092299,-0.281738195,-1.064748547,-0.723576725,-0.184439907,-0.507973942,-0.235556702,-0.227610748
Q08380,0.8366801,0.8521561,0.912081,0.3646801,0.3497628,0.4383151,0.8713644,0.8521377,0.7218108,0.5725592,0.5360755,0.4410624,0.5502736,0.6192912,0.6201254,0.7970929,0.8987655,0.8439642,0.7519026,0.7587155,0.5818263,0.7253205,0.7795905,0.7171633,0.3834402,0.4193503,0.5378987,0.4869508,0.3295299,0.5854815,0.6879078,0.7882201,0.7970155,0.5439341,0.4426451,0.518035,0.6522429,0.6726562,0.7756954,0.7484914,0.6863037,0.7429294,0.7573911,0.6632304,0.5878901,0.6570459,0.5891556,0.7486099
Q08462,-1.700061464,-0.4514131,-1.529621357,-0.546230162,-0.513579055,-0.572474744,-0.448026732,-1.204840492,-0.399545164,-0.007148937,0.173226822,0.077537885,-0.059313333,0.040643153,-0.012304443,-2.087955563,-0.736586949,-1.46383941,-1.463635899,-1.204897774,-0.864741362,0.397957479,0.220883858,0.156126222,-0.444142571,-0.336965514,-0.657771533,-0.438093122,-0.243771654,-0.22264063,-0.444309373,-0.6261202,-0.522858587,-0.169178113,-0.563025157,-0.530404588,-0.074322345,-0.163861188,-0.075202217,0.074523017,-0.002070516,-0.241413626,-0.277848813,-0.123509624,-0.261946727,-0.004734975,0.143382034,-0.03739594
Q08495,-0.06427986,0.19239406,0.18580935,-0.26547831,-0.17440835,-0.2650042,0.95170751,0.81580671,1.029366,0.17674247,0.57518225,-0.08379643,-0.07418524,-0.0593402,-0.14051666,0.60085697,0.5572753,0.59824628,-0.07521448,-0.14990557,0.12677856,0.89725962,0.86531886,0.90571202,1.07424412,1.15893334,1.1139277,1.10038943,1.07223651,1.02606683,1.20757198,1.05112968,0.930966,1.08103658,1.06523315,1.03875259,1.23282402,1.22869199,1.22352858,1.22276859,1.2139332,1.24358587,1.1767368,1.29420835,1.23525809,1.23428296,1.24192378,1.26272875
Q08499,-2.11010266,-1.29144017,-1.32686593,-0.74603808,-0.91020584,-1.33942218,-0.78041187,-1.3697845,-1.16957145,-0.93615093,-1.23984884,-1.08781829,-1.26231536,-1.37457737,-2.36535461,-0.25962774,-0.76529184,-0.25436233,-0.66632765,-1.15503273,-0.62617609,-0.85737513,-0.68992517,-0.73636488,-0.7577907,-0.62729551,-1.02557568,-0.19331326,-0.96411626,-0.3262939,-0.60102543,-0.6070464,-0.52191892,-0.21727931,-0.56702544,-0.53736078,-0.01812779,0.05479727,-0.04218235,0.07202639,-0.06418649,0.07683074,-0.28024157,-0.47414639,-0.29413212,-0.20853985,-0.17047188,-0.22440963
Q08623,-0.40739171,-0.20275273,-0.20112949,-0.08347473,-0.16242441,-0.26019957,0.3820769,0.62981858,0.19202856,0.40083531,0.5171131,0.47514255,0.23058526,0.19781627,0.19357503,-0.81670477,-0.61558895,-0.58205679,-0.38230464,-0.50352079,-0.54388156,0.09550663,0.02166281,-0.09424409,-0.04584223,-0.04268918,-0.01815276,0.08124169,-0.07077916,0.07757015,-0.11880187,-0.20855908,-0.24106198,0.19258583,0.12784562,0.15263344,0.047109,0.06773433,0.03911743,0.01461642,-0.09863551,-0.09447793,-0.3916745,-0.0597024,-0.28717113,0.05541195,0.08037677,-0.16490834
Q08629,-0.4118228,-0.61236466,-0.37472422,-1.56402216,-1.74573055,-1.45477782,-0.51644044,-0.7407297,-0.83687109,-2.32579633,-2.24308588,-1.60803528,-1.10238953,-2.54466445,-1.29352905,-0.78672995,-1.81937045,-0.8203236,-0.60733382,-0.94765092,-1.01309318,-0.99300733,-1.10452894,-1.3878216,-0.21322864,-0.18575541,-0.23671232,-0.01471824,0.0367774,-0.02402608,-0.7482165,-0.3590556,-0.07918326,-0.34357729,-0.31464877,-0.3263315,-0.29544548,-0.21384927,-0.40978822,0.01494671,-0.196482,-0.22082458,-0.66462137,-0.49178013,-0.68512579,-0.15567216,-0.27039012,-0.47582796
Q08722,0.58251279,-0.4449257,0.73916738,0.0977935,-0.39628519,0.13728514,0.90662845,1.16760144,1.19438177,0.10337147,0.88981838,0.87044343,0.18206112,0.02568863,-0.06011843,0.38758653,0.42619724,0.6649112,0.57415437,0.57671346,0.5590738,0.68458337,0.93258426,0.60648905,1.00716608,1.35736755,1.3113816,0.59304533,0.66543066,1.27682211,1.39606564,1.51493098,1.55465647,1.45220759,1.37147161,1.28946375,1.02416334,1.06904853,1.06141595,0.99225165,1.03793522,1.0726159,1.28974705,1.27359834,1.32388835,1.10864363,1.13218288,1.10828914
Q08752,0.07938406,0.18095595,0.23320815,0.69216305,0.64569188,0.5798398,0.53601147,0.55756463,0.5082349,0.37354968,0.29333425,0.36308753,0.17268913,0.19790435,0.09759834,-0.20912498,-0.06505482,-0.17331205,-0.33270136,-0.13840201,-0.17963844,-0.36129653,-0.22040953,-0.15063218,0.37582814,0.4069528,0.48967861,0.53722546,0.36139976,0.49807216,0.4360181,0.43487886,0.42835723,0.49651426,0.33240949,0.65300296,0.03408979,0.05580239,0.12279202,0.05124025,0.21450902,0.13968125,-0.1059391,0.13904891,0.14751597,0.06218231,-0.01108391,0.11428026
Q08828,-0.9801392,-0.9268351,-1.5263991,-1.1422529,-1.1827258,-1.1546796,-1.2238568,-1.3305652,-1.1743524,-1.0509272,-1.0240157,-1.2216196,-1.337593,-1.4837845,-1.1790416,-1.494579,-1.2723112,-1.6072408,-2.3659565,-1.6618115,-1.8347177,-0.5187752,-0.6097158,-0.62176,-0.3959808,-0.578589,-0.6709476,-0.5773279,-0.4836805,-0.5002811,-0.3816283,-0.2100039,-0.2915489,-0.6435402,-1.4140091,-0.5647415,-0.6516589,-0.5680568,-0.6165933,-0.5437772,-0.4381668,-0.4883456,-0.1946995,-0.3760822,-0.1187726,-0.2262578,-0.3285145,-0.3214681
Q08945,0.60160498,0.46016334,0.36227369,0.73435949,0.68898146,0.61259427,-0.92398292,-0.06788847,0.11389456,0.40686139,0.40547249,0.42984819,0.18641992,0.28111339,0.19565314,0.02724597,0.06593652,0.02822273,0.66534589,0.59599095,0.61833196,-0.14698318,-0.07896399,-0.18853662,-0.1420219,-0.24264164,-0.10793148,-0.17006561,-0.70895363,-0.46869007,-0.71723725,-0.64073311,-0.7613847,-0.27038816,-0.60742796,-0.38428792,-0.35717025,-0.51905918,-0.3561263,-0.36322941,-0.46806489,-0.72503828,-0.85797768,-0.69278274,-0.82663155,-0.93213414,-1.79492842,-0.78817242
Q08999,-0.62208092,-0.63891882,-0.69244977,-1.04508336,-0.90313398,-0.29844719,-0.42079856,-0.58684762,-0.54902852,-0.36894064,-0.52638632,-0.47772193,-0.70298576,-1.06440743,-1.01236842,-0.21692185,-0.06869934,-0.2599186,-1.91748997,-1.0707975,-1.04058718,-0.45446941,-0.16211687,-0.34429839,-1.85741328,-0.75868363,-0.57635132,-1.11154858,-1.06674907,-1.50581849,-1.0426593,-0.15861382,-0.9756237,-0.72183394,-0.72835628,-0.77948908,-1.27173463,-0.33375655,-0.92014443,-0.63511834,-1.10060105,-0.356928,-0.45348594,-1.61184103,-0.68668231,-0.68724319,-0.68353591,-0.51580949
Q08AD1,0.534206054,0.777177283,0.355464888,0.417575033,0.402665945,0.357612211,0.369812801,0.303194373,0.203961403,-0.195297259,-0.330430588,0.104888264,-0.29641849,-0.152950276,-0.083631879,0.009929433,0.06960928,0.201133916,0.044327379,0.059158186,0.101237684,0.119482254,0.18677719,0.068199866,0.329439847,0.35215858,0.430315281,0.424118401,0.329186547,0.493607848,0.238751037,0.412467713,0.268054535,0.440484526,0.328081971,0.339276423,0.214261219,0.23570757,0.171778735,0.248537359,0.279763006,0.296157043,0.20768092,0.172701672,0.164207442,0.159191077,0.155782529,0.096401745
Q08AE8,-1.1294519,-0.7649933,-0.8726866,-0.5401043,-0.6169838,-0.4398215,-0.5827287,-0.5078045,-0.7016822,-0.2068151,-0.347908,-0.4115024,-0.7617547,-0.5479892,-0.8082361,-0.5757235,-0.6142133,-1.0139754,-0.5729604,-0.6180051,-0.5771107,-0.4389551,-0.505526,-0.6114213,-0.3371924,-0.5121875,-0.5051549,-0.5154823,-0.4305963,-1.0468271,-1.6191257,-0.7871111,-1.0950857,-0.9207823,-0.8037226,-0.5069426,-0.6454543,-0.6080234,-0.6810209,-0.9521547,-0.7528071,-1.00675,-0.4165034,-0.4628349,-0.4414847,-0.7253497,-0.9596786,-1.2114077
Q08AM6,0.39700002,0.45664926,0.22931602,0.3565482,0.48826888,0.3671417,0.11648796,0.3168003,0.35999302,0.56904703,0.71977964,0.59589246,0.44829275,0.37591919,0.42240093,0.05052495,-0.06015122,0.03443682,0.24756052,0.27164181,0.34529964,0.28142933,0.33697535,0.04442257,0.23304293,0.22400166,0.30820191,0.37000519,0.43031289,0.28783772,0.28478041,0.1881231,0.17138233,0.42608199,0.45671836,0.37065134,0.49733564,0.48907704,0.48900694,0.39267611,0.39355325,0.35098025,0.18144702,0.24010746,0.26331248,0.41156161,0.31013648,0.39531127
Q08J23,0.37983991,0.33730358,0.3024401,0.64127024,0.67157957,0.5768399,-0.34574151,-0.34177599,-0.30784579,-0.20665306,-0.21112275,-0.0802374,0.28939484,0.19711096,0.2952075,0.12135109,0.09186028,-0.05487649,0.09475951,0.13389887,-0.03996475,-0.13892224,-0.26205143,-0.11991991,-0.35263077,-0.45533642,-0.24963796,-0.41022166,-0.19669542,-0.15501745,-0.36426188,-0.35561999,-0.96413368,-0.30605879,-0.26849303,-0.31008192,-0.5181519,-0.63320054,-0.65246179,-0.74623607,-0.35723204,-0.63258091,-0.60233975,-0.80366292,-0.71504541,-0.94718891,-0.56417527,-0.64215091
Q09019,-0.418152312,-0.507429436,-0.454929328,-0.730224086,-0.709391563,-0.777052815,-0.254903553,-2.190282836,-0.290679973,-0.150369366,-0.375330949,-0.752550828,-0.626499374,-0.55791414,-0.624219576,-0.72759852,-0.664610176,-0.599926245,-0.905754771,-1.697607876,-1.538739858,-0.674910934,-0.541709648,-0.609727893,-0.111129005,-0.131258178,-0.10704564,0.005062409,0.092084802,0.095521548,-0.137399767,-0.488575381,-0.284923384,-0.008966561,-0.121953996,-0.091476186,-0.24316116,-0.140272595,-0.118903087,-0.018688049,0.044493849,-0.122644961,-0.037514332,-0.088828646,-0.297479837,-0.022144565,-0.113261401,-0.14738257
Q09028,0.98901456,0.94114762,0.86453939,1.47160108,1.50008886,1.47593801,0.91657206,0.84793046,0.91996475,0.8407865,0.97733164,0.96120039,0.78686539,0.75834774,0.8500125,0.7691671,0.81895149,0.89467591,0.89025387,0.919584,0.8959533,0.61903688,0.6358032,0.57938757,0.58285816,0.56210637,0.57952122,0.46268622,0.5311504,0.62945296,0.53675339,0.48860013,0.62496274,0.37432938,0.48310563,0.52860296,0.13234019,-0.11336645,0.08674698,0.21976662,0.03136794,0.04813213,0.02300439,0.04679484,-0.08797729,-0.11834802,0.08442563,0.0408321
Q09161,-0.054389765,-0.001746383,-0.232991568,0.529049589,0.42320512,0.428514825,0.248815235,-0.505328112,-0.354793917,-0.254697262,-0.33601402,-0.102589666,0.360048559,0.207629611,0.278351574,0.088908578,0.187859501,0.173105192,0.378629365,0.332146398,0.357779196,-0.067471215,-0.177294504,-0.120315914,-0.814666077,-1.148803718,-0.650497271,-0.637699897,-0.749656137,-0.426782438,-0.988418385,-0.332755327,-0.949959857,-1.130410333,-0.615801382,-0.268748354,-0.706635672,-0.691262082,-0.730039334,-1.339201169,-1.159125452,-1.156891556,-1.023073778,-1.433597209,-1.034539473,-0.750060708,-0.635907772,-0.7537316
Q09470,-1.0445384,-1.6208089,-0.9365944,-0.5702958,-0.8159092,-0.7317841,-0.6321365,-0.9819166,-0.9795871,-0.6158871,-0.8957647,-0.7987513,-0.8855837,-1.0561852,-0.974179,-1.4053078,-1.8251892,-0.9498797,-1.3917162,-1.6159961,-1.3999301,-0.6448596,-0.6067768,-0.40825,-0.4870094,-0.3500968,-0.5941664,-0.3849317,-0.608052,-0.5707927,-1.4764835,-0.6334678,-0.7127635,-0.5839559,-0.6533132,-0.4685137,-0.6758578,-0.6185585,-0.6087569,-0.6643447,-0.8850933,-0.7383447,-0.1950069,-0.3448262,-0.5303374,-0.3720926,-0.3898137,-0.5832377
Q09666,1.4223978,1.4179625,1.4082888,0.5944366,0.7715732,0.6845303,2.018235,1.994211,2.0285041,2.0633417,2.1190133,2.1650464,2.3137286,2.3201042,2.3044418,1.3891814,1.4047904,1.4074814,1.5574425,1.5401999,1.5883998,1.5283818,1.5273678,1.5113459,1.5936526,1.5980808,1.5841405,1.6712396,1.6386181,1.625071,1.7119832,1.7773501,1.7078491,1.6885015,1.736076,1.6756537,1.514516,1.4548375,1.4893859,1.4187982,1.4346555,1.3713359,1.5195913,1.4916041,1.523881,1.5081381,1.4996132,1.5136335
Q0JRZ9,-0.41741726,-0.54848497,-0.24637601,-0.14202693,-0.10853182,-0.09526849,-1.43484572,-0.69569207,-1.66724569,-0.82692204,-1.00807922,-0.26173802,-0.44860968,-0.49052299,-0.36169818,-0.50841603,-0.70394736,-0.89978112,-0.29398418,-0.30535137,-0.23419373,-0.74629001,-0.63323928,-0.6025947,-0.95801022,-0.96359437,-1.10300421,-0.68097397,-1.24625891,-0.7840317,-0.77906037,-0.87570341,-1.33005973,-1.28828197,-1.34544469,-1.16002592,-0.89902074,-0.79139049,-1.0263112,-0.98677894,-0.89202761,-0.903972,-1.08090683,-1.2555153,-1.09419582,-1.36558217,-1.18676348,-1.22483395
Q0VDF9,-0.7322477,-0.6288553,-0.7335021,-0.5848287,-0.5604628,-0.5036619,-0.9721317,-1.0701011,-1.7203846,-1.3875103,-0.6351905,-0.6332077,-0.4685189,-0.4935133,-0.5469623,-0.5840852,-0.9095124,-0.5289205,-0.2277369,-0.2530299,-0.1753441,-0.9661594,-0.7364345,-0.8269505,-0.711065,-0.443926,-1.6112035,-2.0127219,-1.9966632,-2.4078419,-0.9513446,-0.7978672,-1.0838712,-0.1843884,-0.220434,-0.2874754,-0.5645121,-0.6421293,-0.4490221,-0.6814476,-0.6500404,-0.4868521,-0.7846168,-1.5986935,-1.2594151,-0.8057059,-1.0367506,-0.8614518
Q0VDG4,0.041734238,0.005880259,-0.001322141,-0.520487383,-0.923199446,-0.701339717,-0.153862239,-0.03442778,-0.160802263,0.290687545,0.311918304,0.118467243,-0.04778212,0.089489029,-0.151368147,-0.455108614,-0.541345732,-0.314150114,-0.721109962,-0.592066665,-0.471047393,-0.242034666,-0.386875922,-0.404893784,-0.081689769,-0.166455477,-0.175826898,-0.131819414,-0.058709698,0.031443261,-0.284184372,-0.363953301,-0.409021204,-0.455369843,-0.731405455,-0.081131459,-0.405329712,-0.389834563,-0.434092293,-0.384683113,-0.441951748,-0.444588296,-0.759524354,-0.660436203,-0.759566386,-0.68415698,-0.469429713,-0.50642075
Q0VF96,-1.51757,-1.4307114,-1.1112688,-2.1125408,-1.6804342,-1.8772253,-1.0184092,-0.950309,-0.7056976,-0.7576277,-0.7002154,-0.7895979,0.3077493,0.2362895,0.2336652,-0.3487016,-0.381462,-0.2867708,-0.147621,-1.5194672,-0.7382944,-2.0190161,-0.4616147,-1.4436646,-1.2031602,-1.181154,-0.9763862,-1.0533575,-1.0298902,-0.9189766,-0.4597801,-0.5915261,-1.3411706,-0.3012175,-0.5611288,-1.034494,-0.8867225,-0.8112918,-0.7789886,-0.6778346,-0.9527909,-0.7429062,-0.8293811,-2.7498813,-0.987893,-1.1863338,-1.2217625,-1.2039318
Q0VGL1,-1.8725605,-1.2497991,-1.3617662,-0.8297099,-0.8828958,-0.8384871,-0.4872962,-0.8482715,-0.8672118,-1.0122457,-1.501891,-0.8466487,-0.7137804,-0.6818279,-0.5733692,-0.3701522,-0.2415896,-0.4826504,-0.5625181,-1.3870515,-0.5459433,-0.2937194,-0.7121423,-0.4189637,-0.777356,-1.1143686,-1.1885129,-0.7588155,-0.7049127,-0.920202,-0.9742439,-0.9954599,-1.0304851,-0.7729988,-1.7947017,-1.5126017,-0.6842064,-0.6809652,-0.775186,-0.5777996,-0.6860913,-0.7064563,-0.6680919,-0.8069429,-0.8345701,-0.6863707,-0.5194073,-0.7553353
Q10471,-0.41609031,-0.59864579,-0.84382945,-0.61727434,-0.58257956,-0.51203961,-0.56179476,-0.77452919,-0.81293338,-1.16354505,-1.06985531,-0.83107532,-0.05872788,-0.12627284,-0.15288242,-0.35253175,-0.59016797,-0.42340975,-0.18972834,-0.27147566,-0.13936985,-1.3057198,-0.55499297,-0.56135319,-0.68956873,-0.7455443,-0.55429738,-1.04225619,-1.31748925,-1.15540552,-0.87467822,-0.99908458,-1.12812423,-2.19414799,-1.0977524,-0.87493558,-2.01838007,-1.01910499,-2.04231103,-1.72113822,-1.73547861,-1.17491923,-0.93531641,-1.50309353,-0.32685798,-1.12850499,-1.050031,-0.95839201
Q10567,0.6147599,0.7604784,0.6239956,0.352229,0.4122523,0.5042728,0.5278929,0.4659587,0.5254148,0.8542796,0.8272327,0.7652891,0.6808372,0.6628289,0.7349609,0.6648912,0.6323795,0.5826434,0.7316618,0.8541965,0.8570851,0.7252876,0.7723246,0.8381026,0.8048016,0.6859486,0.7373007,0.7102306,0.7276375,0.7232352,0.8708205,0.8910152,0.9082139,0.7781356,0.7268584,0.8483718,0.9256479,0.8135522,0.8358526,0.8271614,0.8792974,0.9225199,0.9665056,0.9326524,0.8127756,0.9165943,1.0148937,0.9742689
Q10570,-0.87440969,-0.8390677,-0.80800701,-0.02789235,0.04375428,0.05720016,-0.58588917,-0.37861481,-0.82589041,-0.67520965,-1.03433902,-0.98121059,-0.13511401,-0.02772846,-0.1724446,-0.37693705,-0.27783792,-0.41263886,-0.16266273,-0.1451276,-0.28650849,1.04889689,-0.63865674,-0.6073252,-0.88200197,-1.47492157,-0.51576352,-1.54823777,-0.43522909,-0.72888863,-0.76958275,-0.56190752,-0.80387169,-0.50477551,-0.57818021,-1.83974444,-1.37534243,-1.45827061,-1.17699384,-1.49309873,-0.72213215,-1.94848334,-0.59160641,-1.18405241,-1.27562948,-2.28528755,-1.83024565,-1.23587505
Q10589,-0.64901551,-0.59580598,-0.56125744,-0.62279106,-0.65957672,-0.52657567,-0.65118862,-0.67185311,-0.37260769,-0.15470319,-0.17193091,-0.17344741,0.46614178,0.56993871,0.3778496,-0.64234245,-0.66077088,-0.66462712,-0.14903589,-0.39247441,-0.04202405,-0.96399927,-0.94675285,-0.52305197,-0.53164748,-1.5219527,-1.48061162,-0.47581043,-0.68687525,-0.49171821,-1.098091,-0.88785826,-0.82465659,-1.16160946,-0.58590402,-0.85214552,-0.92496665,-0.89741671,-0.96530726,-1.00845408,-0.90279911,-0.52086476,-0.59351418,-0.60054094,-0.50695575,-1.0943025,-0.84996031,-1.12363535
