proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control,Disease,Control
Q9NV96,0.47334715,0.0541783,0.37528991,0.12607823,0.43413215,-0.1297234,0.27447023,0.19514074,0.29311775,0.35601536,0.07514549,0.31293648,0.27785911,0.35320148,0.4280585,0.32091611
Q9NVA1,-0.4104353,-0.9044773,-0.433649,-1.2594843,-0.3872967,-1.0216937,-0.238475,-0.6394021,-0.3295519,-0.8176399,-0.3707514,-0.5597423,-0.3161071,-0.6689235,-0.3257452,-0.5208453
Q9NVA2,1.588869,1.875896,1.654997,1.822841,1.742854,1.844224,1.601092,1.726723,1.582998,1.893964,1.60313,1.797639,1.601465,1.769406,1.681482,1.760344
Q9NVD7,-0.07310885,-0.45454009,-0.16871832,-1.05838052,-0.25435788,-0.37079761,-0.1569668,-0.22092243,0.14428064,-0.31606319,-0.10368499,-0.40767299,0.07972443,-0.27774624,-0.15919634,-0.46110593
Q9NVE7,0.031632849,0.186830927,0.19307252,-0.077700488,0.137372202,0.246084946,0.233546341,0.065888222,-0.02221248,0.126357392,-0.078472927,0.212662178,0.003937342,0.123707201,0.127814985,0.070347081
Q9NVG8,-1.0924081,-0.8686252,-0.9061009,-1.5414499,-0.8894576,-0.7827674,-0.8044727,-0.8391227,-0.7679527,-0.9439662,-0.8469013,-0.9283401,-0.9157691,-0.9230783,-0.8790255,-1.0259116
Q9NVH0,-1.382664,-1.415391,-1.164264,-1.778955,-1.334077,-1.197631,-1.198938,-1.625296,-1.32701,-1.644175,-1.2655,-1.612071,-1.175683,-1.344421,-1.432017,-1.338646
Q9NVH1,0.3870357,0.4480561,0.2752187,-0.2023954,0.2455442,0.2172093,0.1195573,0.3579355,0.3804645,0.3372599,0.3245942,0.4377475,0.2514659,0.4206617,0.2196738,0.4606157
Q9NVH6,-0.3855022,-0.6409736,-0.2908642,-1.5507357,-0.831325,-0.1998881,-0.1841991,-0.1962759,-0.2533436,-0.1875117,-0.2588705,-0.3103604,-0.1825568,-0.6078923,-0.3326454,-0.3055647
Q9NVI7,0.4009622,0.7593985,0.2360406,0.5395026,0.5033348,0.304845,0.4269832,0.546625,0.3502473,0.4767757,0.4163246,0.4796024,0.3706098,0.5252872,0.3958046,0.4648121
Q9NVJ2,-0.88236614,0.25298463,-0.04819807,0.14110402,-0.1601264,-1.1308247,-0.31344491,-0.80636891,0.29515256,-1.00857779,0.13912798,-0.87567024,0.09010777,-0.80689269,0.07875029,-0.53749089
Q9NVS9,0.8205158,0.5525817,0.8595519,0.8546666,0.7384196,0.5990402,0.5777141,0.9165462,0.6174716,0.6430261,0.9231454,0.8662102,0.8974875,0.8300876,0.8493307,0.5752424
Q9NVT9,0.023228434,0.112386317,0.059251271,-0.33710594,-0.072611573,-0.087603085,-0.08477513,0.169639914,0.208915666,-0.16029718,0.003849586,-0.005990196,0.098144409,0.101225862,0.075392375,0.071286861
Q9NW15,-1.557191,-2.1725565,-1.5372637,-1.777546,-1.5276566,-1.5097543,-1.3471,-1.2117579,-1.2892798,-1.6648849,-1.541027,-1.7187549,-1.4011348,-0.7928494,-1.0900882,-0.8378286
Q9NW68,-0.7296661,-0.8745216,-0.6345293,-1.3138758,-0.5947368,-0.7135114,-0.491958,-0.827528,-0.7222676,-0.7931866,-0.7846734,-0.6960322,-0.8526114,-0.6601364,-0.8149276,-0.5428063
Q9NWQ8,-1.2828854,-1.7587004,-1.2742062,-0.970878,-1.1893141,-1.0477831,-0.8371569,-0.879821,-1.3904476,-1.0069571,-1.2030768,-1.2847674,-1.6078046,-1.2822251,-1.5507112,-1.2836664
Q9NWS8,-0.3231305,-0.1510141,-0.7822587,-0.4793943,-0.4332661,-0.558562,-0.242483,-0.586592,-0.7289124,-0.5862916,-0.3784619,-0.5039427,-0.3614161,-0.434573,-0.4081477,-0.5304804
Q9NWT6,-0.7231914,-0.3069107,-1.0523168,-0.2647156,-0.8101918,-0.6243199,-0.85951,-0.3484001,-1.0498475,-0.7262351,-0.9046393,-0.7026131,-0.9487727,-0.7890588,-0.5634609,-0.6983108
Q9NWU2,-0.9533376,-0.6408901,-1.0786965,-1.4652777,-0.6440605,-0.7635578,-1.1757311,-0.7285598,-0.9393246,-0.5465431,-0.6052228,-0.5782494,-0.9606442,-0.9942156,-0.9171698,-0.7344227
Q9NWU5,0.03624492,-0.9954964,-1.05322918,-1.44700971,-0.83960823,-1.03963295,0.01332843,-1.00883529,-1.25584482,-1.2067365,-1.16719107,-1.18192989,-0.28112217,-1.26605202,-1.27584804,-1.20894159
Q9NWV4,0.02305754,-0.32618902,0.15409101,-0.69000956,-0.0318621,-0.20069699,-0.02018869,-0.14513712,-0.1041682,-0.07199933,0.13239825,-0.01296696,0.14614692,-0.20879255,0.07762741,-0.28271238
Q9NWV8,-0.544053,-1.2232115,-1.3827624,-0.6340583,-0.8215173,-1.2290722,-1.0310767,-0.9086365,-0.9775715,-0.8986024,-1.7423913,-0.9602556,-1.0833546,-0.9573174,-1.0121876,-1.059845
Q9NX14,0.23169079,0.10623232,0.41014049,0.10369114,0.25285009,-0.06604026,0.23953588,0.38501034,-0.21499756,0.1805097,0.01356116,0.24766331,0.12048144,0.20968126,0.28955085,0.12327877
Q9NX40,0.18913443,0.28840261,0.06204307,0.0316351,0.1439258,0.07918975,0.21892208,0.32164654,0.22522608,0.12352079,0.31397389,0.21581015,0.10426213,0.25761109,0.19708938,0.24291117
Q9NX46,0.035968465,-0.166873174,-0.397618007,0.338498742,-0.022909012,0.268793814,-0.229555042,-0.131301298,-0.306252832,0.018664107,-0.052621123,-0.004359801,0.11535045,0.024022741,0.011933992,-0.136073145
Q9NX47,-0.34710888,-0.12336955,-0.40082125,-0.28629295,-0.39661809,-0.47167875,-0.91559795,-0.34790284,-0.2484586,-0.12760723,-0.34776241,-0.05064264,-0.25105793,-0.20164671,-0.49992681,-0.17629428
Q9NX55,-1.0327887,-0.9336684,-1.0792203,-1.1715017,-1.0080494,-0.7630993,-0.938033,-1.3316623,-0.7800487,-0.9561848,-1.1367404,-1.1629207,-0.9852369,-1.018721,-0.955346,-0.7434298
Q9NX62,-0.8059856,-0.213382,-0.8202228,-0.3329216,-0.7483545,-0.7240618,-1.0110833,-0.817707,-0.9324985,-1.0343935,-0.9689767,-0.9101874,-0.9447087,-0.9821899,-0.8916184,-0.6634594
Q9NX63,0.5753836,0.8797022,0.4686163,0.8664522,0.4980114,0.6207352,0.2574452,0.8814871,0.8513263,0.9205345,0.4759382,0.9504556,0.5398405,0.9145417,0.5510465,0.9105609
Q9NXA8,0.18242625,0.40210367,0.13957736,0.06991665,0.30911318,0.44606915,0.37262707,0.26595284,0.36744178,0.34104225,0.22766128,0.30755044,0.2337204,0.2677212,0.31849862,0.37952565
Q9NXG2,-0.7960865,-0.7399485,-0.8272922,-0.7310128,-0.9639868,-0.6495416,-1.7785698,-0.8528832,-0.9869664,-0.47936,-0.925709,-0.7382566,-0.6274889,-0.4589133,-0.7647381,-0.4318593
Q9NXR7,-0.5748093,-0.6340202,-0.4377403,-0.7667195,-0.4516938,-0.614127,-0.3725183,-0.6395852,-0.5568138,-0.5389011,-0.5062624,-0.4186105,-0.5205237,-0.4600514,-0.5918183,-0.3922434
Q9NXU5,-0.20232867,-1.23011814,-0.15172834,-1.11048926,-0.08894036,-0.33398092,-0.0460936,-0.46108381,0.02050867,-0.43437961,-0.13623331,-0.2358128,-0.1743485,-0.43892048,-0.11306112,-0.1668334
Q9NY33,0.06624775,0.21896941,0.17708739,0.55144507,0.19272442,0.36767702,0.22412195,0.25596597,0.1412234,0.22716028,0.17375422,0.10196553,0.04558008,-0.25473646,0.0554872,0.18827497
Q9NY35,-0.259033472,0.201128895,-0.285900734,0.611853818,-0.077693982,0.223954,0.038855177,0.009385255,0.050768056,-0.053290571,-0.041081848,-0.131328406,-0.324421731,-0.382549678,0.190181009,-0.379510513
Q9NY47,-0.12915247,-0.07290558,-0.15253431,1.07549742,-0.17667385,-0.73977074,-0.08178497,-0.30026956,-0.42611315,-0.04481002,0.00475887,0.26854824,-0.26258089,-0.21701746,-0.01857563,-0.33955496
Q9NY59,-1.025719,-0.945405,-0.7878098,-0.3656213,-0.7558263,-0.5985358,-1.1216257,-0.8155563,-1.0788672,-1.7148517,-0.9161151,-0.5321848,-0.6797362,-0.5298472,-2.1821664,-0.5171905
Q9NY65,0.8443087,0.9537405,0.6369481,0.7983419,0.7877687,0.8095255,0.7872836,0.8410261,0.851846,0.7499314,0.7894788,0.6842165,0.5878205,0.7623611,0.8675524,0.7384417
Q9NY72,-0.8362571,-0.8031336,-0.8173847,-0.8742434,-0.5592904,-0.8501616,-0.8307434,-0.7803218,-0.8550473,-0.6975779,-0.7395138,-0.6016818,-0.9811984,-0.7154846,-0.549397,-0.6600871
Q9NYB0,-0.8103411,-0.8939957,-0.7369313,-0.5992725,-0.9659586,-0.8906026,-1.0804706,-0.8655315,-0.6340357,-1.3192819,-1.0950569,-1.3448597,-1.6047076,-0.7442267,-1.0483365,-1.2774893
Q9NYB9,0.7349246,0.9965561,0.6769866,0.941676,0.8051499,0.6987596,0.6527712,0.7577879,0.926549,0.8812177,0.7205918,0.9099101,0.6601215,0.8454006,0.7383319,0.846708
Q9NYI0,1.0273805,1.0267757,1.0456068,0.741266,1.1270431,0.7666494,1.1209453,0.9491033,1.1253292,0.9913894,0.7667905,0.990206,0.9549263,1.0627504,1.0180027,1.0594218
Q9NYL9,-1.3050207,-0.7465724,0.3867514,-1.4594946,-1.2060604,-1.4242687,-1.0029307,-1.488406,-1.1160276,-1.5844799,-0.6226809,-1.6455866,-0.3715612,-1.5067486,-0.6599205,-1.3677071
Q9NYU2,0.26827356,0.3311596,0.21601832,0.34415026,0.31507641,0.03705474,0.30223168,0.23542834,0.29977824,0.30076281,0.40349175,0.19396727,0.35723207,0.11194457,0.33662842,0.18763636
Q9NZ01,0.32601336,0.26952358,0.30054929,0.62877833,0.2329852,0.2780675,0.18486765,0.3128675,0.06974508,0.4014197,-0.17022627,0.22143683,0.25201509,0.27536977,0.35983968,0.36997657
Q9NZ08,-1.0306556,-0.7019801,-0.7155959,-0.7837605,-0.6141811,-0.5419843,-1.1392342,-1.0565245,-0.4197938,-0.7589123,-0.5923669,-1.127022,-0.3736658,-0.8433059,-1.2086983,-0.8370469
Q9NZ32,-0.065462249,0.05663629,0.105425822,-0.354445567,-0.160495566,-0.118222059,0.019704746,-0.021589054,-0.012353988,0.030486426,0.003993284,0.083930752,-0.159272597,0.061165928,-0.112385039,0.087690036
Q9NZ45,1.3062187,1.4875538,1.0754088,1.4546129,1.2777593,1.1252988,0.9454764,1.4517879,1.3550086,1.2849614,1.2679235,1.4210133,1.1956692,1.3669235,1.3982528,1.2708529
Q9NZ52,-0.043066238,-0.490737338,-0.213243007,-0.34979549,-0.004376566,-0.075388998,-0.099240664,0.060818778,0.049401115,0.11023998,-0.139641991,-0.137426434,-0.126192853,-0.079356117,-0.100859664,-0.045906928
Q9NZ53,-1.9355244,-1.2640326,-1.7129579,-0.9248048,-2.2385298,-1.1804907,-2.0279335,-1.1712702,-2.6805348,-1.2383553,-1.6729229,-0.9681793,-1.8905687,-1.1048748,-2.3106117,-2.0513137
Q9NZ56,-0.209423092,-0.319366896,0.045272415,-0.004228946,0.155451918,-0.018635062,0.172628588,-0.097842692,0.19336327,0.063565142,-0.001678808,0.147174406,0.02379469,0.232593214,0.034903833,0.037846914
Q9NZ72,-0.233276037,0.274943949,-0.474567156,0.45012554,-0.040898488,0.096020329,-0.408311874,0.000747327,-0.60161561,0.087638453,0.031787476,-1.062082993,-0.441982167,-1.109654641,-0.127585332,-0.232092075
Q9NZ94,-0.9343328,-1.9972266,-0.8998308,-1.7645647,-0.761601,-0.6361183,-0.7990516,-0.7831081,-0.7671543,-0.6126038,-0.918919,-0.7709471,-1.0044404,-0.7903248,-1.1493103,-0.7076522
Q9NZB2,0.25558533,0.769676621,0.154642009,1.060783747,-0.007659768,0.751120948,-0.260953909,0.310248275,0.20834459,0.586822124,0.44340869,0.438104474,-0.085831315,0.160355707,0.409208241,0.302772099
Q9NZD2,0.6702122,1.0544885,0.8198939,1.0178905,0.6867898,1.124074,0.4278827,0.3654273,0.7110237,0.6567582,1.0791517,0.6083511,0.6868712,0.3912659,0.9175592,0.3873744
Q9NZD8,-1.0346555,-1.6160157,-1.0112602,-1.7830899,-0.9865252,-0.6247174,-1.1506935,-1.0102771,-0.7905052,-1.0080224,-0.8075923,-1.4011913,-1.3950183,-1.565425,-1.4426121,-1.4479827
Q9NZG7,-0.55478292,-0.27415041,-0.10461029,0.11464811,-0.73763089,-0.02314402,-0.52642665,-0.46974393,-0.63435381,-0.31612956,-0.46078776,-0.51591178,-0.98369555,-0.65039166,-0.5421888,-0.91597432
Q9NZH0,-0.50077186,0.06517457,-0.25871909,0.21247659,-0.76784576,0.18612668,-0.97244451,-0.2443029,-0.63549366,-0.31199004,-0.5570268,-0.16698629,-0.89776165,-0.09235559,-0.17271448,-0.11277476
Q9NZJ4,-1.8063736,-1.1287268,-1.6691768,-1.1280057,-1.782893,-1.9297423,-1.7938835,-1.2487703,-1.8222128,-1.1857053,-1.7615382,-0.8193914,-1.2718757,-2.2245298,-1.4371292,-0.8772334
Q9NZJ6,-0.232249154,-0.213070134,-0.31096556,-0.593141675,-0.285288136,-0.636339059,-0.222184852,-0.007331266,-0.491505448,-0.20372058,-0.325247455,-0.056420363,-0.500780487,-0.153852646,-0.229876771,-0.373449201
Q9NZJ7,0.5443952,0.6634925,0.3347881,0.5725067,0.5399722,0.4234526,0.4915853,0.4398001,0.8338158,0.4675178,0.6144327,0.7333781,0.4668388,0.4515239,0.6129271,0.3515636
Q9NZJ9,-0.290090938,-0.033335569,-0.586652408,0.030557564,-0.185728035,-0.203479055,-0.412519289,-0.304561073,-0.291331234,-0.259131566,-0.300772286,0.006120557,-0.312970224,-0.147147635,-0.304929941,-0.074703395
Q9NZL9,0.14839137,0.49074544,0.06846967,0.67679238,0.16327626,0.41866971,0.60892722,0.28331271,0.14764016,0.29314346,0.31463019,0.28044711,0.07767476,0.43460929,0.18591917,0.35556075
Q9NZM1,-0.6383881,-1.0590959,-0.8849007,-1.0225605,-0.509925,-0.8357227,-0.2719329,-0.8395243,-0.2598575,-0.7995335,-0.3940265,-0.9028559,-0.2774961,-0.7515482,-0.972691,-1.2316762
Q9NZN1,-1.2155972,-1.4569198,-1.3651976,-1.0224417,-1.2076527,-0.5738814,-1.2039789,-0.837125,-1.1387679,-0.9189867,-1.3507864,-0.9957661,-1.6812691,-1.266511,-1.2727748,-1.1509005
Q9NZN3,1.454789,1.512423,1.313557,1.391626,1.451784,1.280327,1.452144,1.445417,1.505245,1.429332,1.362772,1.425306,1.250365,1.466322,1.400521,1.45403
Q9NZN4,0.82012959,0.56803514,0.54027352,0.2750332,0.43426714,0.09895435,0.58322138,0.33113404,0.41107548,0.2585767,0.42493639,0.37839947,0.51522064,0.63747924,0.35686893,0.48775621
Q9NZN5,-0.11365804,-0.4885043,-0.08274672,-0.61322689,0.03308156,-0.88125774,-0.0288949,-0.37433046,-0.17135879,-0.69899668,-0.01228786,-0.44819393,0.04883146,-0.35277559,-0.00146274,-0.38696682
Q9NZQ3,0.1346971,0.4549464,0.2106601,0.363471,0.2575563,0.1054843,0.3336523,0.3079878,0.1481353,0.2414187,0.1405408,0.2356923,0.1139544,0.2414356,0.3587096,0.2451273
Q9NZR1,1.163537,1.211035,1.225463,1.005611,1.222639,1.067341,1.220299,1.195275,1.125563,1.116282,1.146917,1.180978,1.178315,1.142884,1.21527,1.197002
Q9NZT2,-0.5405032,-1.4105302,-0.4121688,-0.7408615,-0.4350432,-0.5582161,-0.4712473,-0.2985439,-0.5075174,-0.6273128,-0.5774197,-0.4525702,-0.6188423,-0.4541653,-0.7549978,-0.4993963
Q9NZU7,-0.8427759,-0.4347166,-0.7491368,-0.6813891,-0.8885434,-0.8631876,-0.5708673,-0.7526938,-0.6730686,-0.810199,-0.8235222,-0.6772363,-0.986506,-0.8043986,-0.5200639,-0.6730188
Q9NZW5,0.29372885,0.29688181,0.25719002,0.033721,0.12014304,-0.08540885,0.20938726,0.18020089,0.23121401,0.26416607,-0.12614338,0.31057882,0.28408391,0.34564212,0.21345144,0.31006426
Q9NZZ3,-0.03191497,0.05065278,-0.02376508,0.11227957,-0.01679797,0.08613642,-0.01125232,-0.01301349,0.10151741,0.11232376,0.01640951,-0.3690741,-0.12731396,-0.51874809,-0.03630238,-0.13229947
Q9P000,-0.5055037,-0.2456121,-0.3179297,-0.7341215,-0.3898725,-0.3127196,-0.2569212,-0.3868757,-0.3388424,-0.5393078,-0.3797732,-0.4553876,-0.264805,-0.4282251,-0.5199104,-0.3855097
Q9P032,-0.5650392,-0.3860504,-0.7203313,-0.5149775,-0.7197236,-0.4342453,-0.7659853,-0.3049846,-0.5682305,-0.4033497,-0.5428413,-0.4245013,-0.8030198,-0.4724202,-0.6768396,-0.3922434
Q9P035,0.7075886,0.7081586,0.6379797,0.5736381,0.6994323,0.6418634,0.7170796,0.8327736,0.76358,0.703191,0.7780277,0.7193052,0.7500601,0.6593389,0.6182911,0.6223579
Q9P0J0,0.9773459,1.0313322,0.9743393,0.9243316,1.0270836,0.8744168,1.0354941,1.031345,0.8367216,0.9096483,0.9077612,1.041429,0.9535552,0.9953574,1.0742217,1.0170509
Q9P0J1,-0.4418031,-0.9994227,-0.486425,-0.1650704,-0.2869218,-0.4610433,-0.1071713,-0.4404495,-0.2495675,-0.4168728,-0.5798377,-0.3894197,-0.5501088,-0.3577897,-0.468038,-0.3819002
Q9P0J7,-1.2059093,-1.3558299,-1.1150429,-1.8823942,-0.9851049,-1.3555837,-0.8257984,-1.1156945,-0.8030659,-1.9231454,-1.1016033,-1.0877172,-0.9270587,-1.1790943,-0.9556389,-0.9807783
Q9P0K1,0.5811748,0.585365,0.5647417,0.3356528,0.7553879,0.5299427,0.6437882,0.6334599,0.3889227,0.4191146,0.6223077,0.4963618,0.3240052,0.3887307,0.6092665,0.5626747
Q9P0L0,0.5624137,0.6461014,0.5733071,0.7365601,0.6293459,0.677986,0.7025957,0.5002541,0.4283185,0.5292212,0.6586844,0.5067774,0.5409833,0.460545,0.5671351,0.4814384
Q9P0L2,-0.546843,-1.0218612,-0.8242655,-0.4686373,-0.6526346,-0.6239604,-0.6879016,-0.8498173,-0.3665139,-0.5814149,-0.7023016,-0.5299552,-0.6146122,-0.4503872,-0.5380486,-0.4088593
Q9P0M6,-0.5047875,-0.6552463,-0.7061038,-0.6327218,-0.6300498,-0.3624646,-0.4341299,-0.2033438,-0.4116607,-0.3617396,-0.3425934,-0.58099,-0.1597976,-0.5580455,-0.5696551,-0.6093936
Q9P0N9,-0.8518221,-1.1014333,-1.096626,-1.0993516,-0.8393823,-0.8667007,-0.7984304,-1.0389925,-0.9347782,-1.0553608,-1.2383106,-1.2954505,-0.8950191,-0.9483148,-0.9545102,-0.9379748
Q9P0P8,-0.6359953,-0.4572376,-0.7213188,-1.163477,-0.5641863,-0.5041018,-0.7370634,-0.6485003,-0.5555103,-0.5703502,-0.5279945,-0.5925964,-0.536976,-0.7225238,-0.534203,-0.6079094
Q9P0U1,-0.555343699,-0.275019945,-0.584172425,-0.376619614,-0.751691486,-0.633823956,0.293780611,-0.144770689,-0.13382848,0.025759801,-0.280605497,0.016078034,0.137146338,0.012976309,0.164713252,0.000988388
Q9P0V9,-0.13268565,0.14254233,0.15047693,0.55727703,-0.395546,0.35090195,-0.4133124,0.14207502,-0.12955821,-0.02313815,-0.0272432,-0.0991864,-0.04573423,-0.20288995,-0.15363063,0.03770736
Q9P121,0.50387131,0.76161284,0.71401489,0.45062968,0.39639641,0.56807609,0.41642033,0.71496949,0.08818261,0.72359054,0.34766225,0.71060934,0.24972734,0.74137489,0.53447434,0.70893762
Q9P1F3,-0.19150266,-0.5287323,-0.22775591,-0.65363187,-0.21210131,-0.13350448,-0.03531785,-0.56690559,-0.32490503,-0.66165533,-0.41424894,-0.25530472,-0.12042676,-0.48551403,-0.29907576,-0.09708765
Q9P1U1,0.2649647,0.5227331,0.2135011,0.1948061,0.3083061,0.1798599,0.2608882,0.3863386,0.3790544,0.4478931,0.1105992,0.2499983,0.2154134,0.2497293,0.2809943,0.5009881
Q9P1Y5,-0.262346101,-0.447868772,-0.295582927,-0.324113483,0.002719071,-0.401763078,-0.331206311,-0.042900421,-0.076777489,-0.244423832,-0.197075587,-0.094473382,-0.284821195,-0.161163576,-0.298568409,-0.153104263
Q9P1Z2,-0.1142634,-0.6095933,-0.3245875,-0.3077541,-0.5514065,-0.9738529,-0.5695827,-0.8888393,-0.4380987,-0.7029412,-0.6208063,-0.7653006,-0.2668166,-0.7987752,-0.6113491,-0.7458481
Q9P227,-1.2225123,-0.2165292,-0.7701796,-0.4838252,-0.5223633,-0.8100359,-0.5888872,-0.8343024,-0.5604175,-0.7134008,-0.7583081,-0.8090053,-0.6908602,-0.776303,-0.9281978,-0.906085
Q9P242,-1.36623,-1.638141,-1.629687,-1.446447,-1.068203,-1.369068,-1.301091,-1.385588,-1.703643,-1.332633,-2.071273,-1.668924,-1.719484,-1.455262,-1.39992,-1.397508
Q9P253,-0.3461746,-0.4633543,-0.7293475,-0.3015181,-1.5101196,-0.4359065,-0.4582271,-0.5832065,-0.6681785,-0.7394837,-0.4250889,-0.4440603,-0.3728071,-0.3878011,-0.4377911,-0.4181422
Q9P260,0.32745038,0.29181726,0.2133809,0.18370512,0.41120738,-0.01290953,0.43371077,0.10625674,0.17273327,0.22214139,0.12676753,0.25213383,0.08583411,0.27253644,0.36553614,0.29438778
Q9P265,0.10068337,0.22086424,0.21446178,0.61189423,-0.039324,0.43044682,-0.04916948,0.06170765,0.08620717,0.21203768,0.24089689,0.12179472,0.06439112,0.11749658,0.66183523,0.06487512
Q9P2B2,-0.6834341,-0.7562155,-0.6365863,-0.7314452,-0.8338853,-0.7823861,-0.521742,-0.5651375,-0.5727636,-0.5728203,-0.6307087,-0.7374279,-0.7792389,-0.4416428,-0.6276286,-0.6403499
Q9P2D3,-1.2284448,-1.2057241,-1.182526,-1.0902801,-0.745247,-1.0763151,-1.0534985,-1.2204422,-0.9522117,-1.2427385,-1.164917,-1.1007937,-1.2787079,-1.0618093,-1.2287366,-1.2862287
Q9P2E7,-1.1530762,-1.3855953,-0.8778051,-1.5563917,-1.0054896,-1.1272996,-1.0220457,-1.4298693,-1.3547174,-1.4762447,-1.0234854,-1.3366734,-1.0050397,-1.3808598,-1.3185418,-1.1276039
Q9P2E9,-0.7527922,-1.60414689,-0.18855226,-0.3237997,-0.50755755,-0.08372016,-0.61728641,-0.41121047,-0.44870475,-0.46223989,-0.42277969,-0.73269456,-0.37278113,-0.41091381,-1.06006126,-0.29364889
Q9P2I0,0.65638452,1.57498615,0.18303099,2.15927515,0.75482727,1.82028501,-0.03380323,0.96319807,0.45998668,1.20093384,0.79109775,1.63473369,0.56941997,0.45378812,0.46569566,0.07967995
Q9P2J5,0.2728014,0.3933403,0.2799897,0.4051507,0.4080024,0.2793562,0.4294465,0.36392,0.3132978,0.4048823,0.4397953,0.358622,0.3656253,0.2229409,0.3903478,0.4289524
Q9P2K5,0.080356301,0.166029515,0.043576951,0.164084233,-0.011950622,-0.384425559,0.173526162,-0.375450421,0.092611991,-0.433248222,-0.038116766,-0.546773509,0.074382466,-0.139181478,-0.003140499,-0.01852025
Q9P2P5,-1.5406474,-1.2131426,-1.1079852,-0.9459656,-1.0361399,-1.2098818,-0.7527945,-0.952855,-1.4603123,-0.8399458,-1.7212032,-0.7633031,-2.1038296,-1.0555454,-1.2678079,-1.6909223
Q9P2R3,0.2648913,0.9056888,0.3639525,0.4406558,0.2700253,0.462294,0.3299058,0.3428269,0.3559609,0.3907764,0.5811686,0.3527027,0.533533,0.3507374,0.4193296,0.2483245
Q9P2R7,1.406853,1.576107,1.295038,1.613306,1.327634,1.33895,1.3493,1.585428,1.397953,1.548407,1.289206,1.598056,1.20168,1.515873,1.334337,1.516649
Q9P2S2,-0.469129,-0.4197538,-1.0336097,-0.557161,-0.3559633,-1.2850376,-0.4386744,-0.5171343,-0.4736763,-0.502961,-0.5596432,-0.4200522,-0.5125614,-0.4279075,-0.4974058,-0.5589707
Q9P2T1,-0.41568441,-0.63044543,0.01044308,-1.27577523,-0.8292423,-0.31635012,-0.28581059,-0.39247628,-0.91100648,-0.30976053,-1.03229854,-0.37139736,-0.62395208,-0.27943471,-0.57535011,-0.41073663
Q9P2U7,1.1905703,1.2482352,1.0616832,1.1733903,1.1888178,0.8930967,0.8666774,1.1689201,1.358152,1.1783823,0.9934581,1.0399947,0.9388155,1.0216423,1.1533101,1.0409796
Q9P2U8,-0.48426355,-0.18400801,-0.82854113,-0.04776759,-0.51420361,-0.70581374,-0.5370682,-0.18024457,-0.15422982,-0.23777876,-0.34697369,-0.44983829,-0.77393663,-0.39314128,-0.40551571,-0.42161143
Q9P2W3,-0.36637,-0.56995258,-0.68802618,-0.72233257,-0.63217817,-0.57495831,0.12411,-1.23098946,-0.04290948,-0.65129893,-0.58016235,-0.8567378,-0.99927331,-0.19464746,-0.37473165,-0.73854423
Q9P2X0,-1.2321974,-1.2428267,-1.0088241,-0.3149679,-1.404642,-0.5268305,-1.204766,-1.050351,-1.8539526,-0.4892992,-2.263199,-0.4356163,-2.1814499,-0.5598702,-0.9608601,-0.5081042
Q9UBB4,0.08797895,0.28229998,0.14263868,0.32825339,0.11381941,0.13040012,0.10481469,0.27673638,0.14782211,0.29211956,0.17468193,0.18290159,0.14676029,0.38259349,0.11157532,0.28891745
Q9UBB6,1.385103,1.342833,1.46797,1.183066,1.404974,1.349245,1.415418,1.623052,1.462393,1.448426,1.372173,1.462993,1.302625,1.440631,1.43309,1.505036
Q9UBC2,0.6241336,0.8316492,0.6399454,0.7737998,0.8303606,0.5121182,0.7600621,0.7359552,0.780458,0.7662662,0.6901158,0.7438351,0.6993554,0.7155362,0.8298481,0.7094333
Q9UBE0,-0.33187928,-1.07271532,-0.04307967,-0.71236183,-0.22596759,-0.27915418,-0.05145603,-0.25481609,-0.13032453,-0.10705999,-0.38174774,-0.43980134,0.03002859,-0.06764538,-0.00113726,-0.30168508
Q9UBF2,-0.7308149,-1.1270143,-1.0019478,-1.3685082,-0.7042498,-0.9233145,-0.8427634,-0.8578142,-0.5398114,-0.8879072,-0.9636543,-0.9515495,-0.5937989,-0.7667077,-0.6835266,-1.0343418
Q9UBF6,-1.2571009,-1.2742684,-1.0636723,-1.0791622,-1.4963735,-1.137301,-1.6651726,-1.2342178,-1.0910855,-1.0781587,-1.5725228,-1.1481864,-1.1646243,-0.9839665,-1.3364506,-1.0904876
Q9UBI1,-0.3363207,-0.3875974,-0.3199095,-0.9740441,-0.2910175,-0.2766636,-0.429144,-0.3425277,-0.3573299,-0.3105461,-0.4137892,-0.4224446,-0.2573089,-0.3638657,-0.3916178,-0.387041
Q9UBI6,0.61936045,0.54594595,0.08979839,0.20630961,0.48461168,0.86064723,0.71023888,0.43303146,0.51302528,0.51165565,0.65627358,0.39287083,-0.45560627,0.6103615,0.41589152,0.48009649
Q9UBL6,-1.0100807,-0.7185818,-1.0910155,-0.4685644,-1.1148533,-1.1790469,-1.4222087,-0.6639717,-1.0069437,-0.4842849,-1.0745146,-0.7297254,-1.1782004,-0.8512909,-0.9660366,-0.8168137
Q9UBM7,-1.1599468,-0.6790623,-1.0201585,-1.0494504,-0.7669482,-0.8390791,-0.4346546,-0.6066295,-0.7917515,-0.652819,-2.1620926,-0.670948,-1.0848734,-0.755066,-1.1640217,-0.7527424
