proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
Q15392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316700
Q15393,990690,1095700,1509000,965190,1961200,1522400,1844200,1557500,2197100,1605500,2546300,2525400,2727100,11982000,1797600,3127900
Q15404,2128600,940840,950540,530200,1498700,1481500,1670500,871810,1123800,1271700,1380400,1750800,3332600,2167700,1790000,1805100
Q15417,6996700,6217600,9515000,8126600,4427300,13131000,4967600,7021400,9985600,6846700,7421500,6590000,13813000,7473100,8922100,14642000
Q15424,2604500,1896400,1821100,2487000,784000,728750,2302200,1041900,2399500,574730,2805000,1609100,4341900,2436500,5588800,2749500
Q15428,136180,0,79973,0,117720,171520,145020,0,224170,91995,165860,0,227780,82357,0,0
Q15431,1397800,0,1399500,1889700,1372400,966980,1536000,893190,1290000,929310,840470,1309800,3225900,1503300,2121400,1715000
Q15435,38913000,58210000,23908000,51593000,38115000,42614000,26359000,43415000,41800000,58358000,39556000,54931000,46890000,60549000,56768000,57695000
Q15436,2344400,3535400,2061700,507880,3179900,3089300,2769200,3515900,2205800,3296500,2364900,3286400,3841800,2930000,3396400,4270100
Q15437,0,0,0,0,0,1001900,0,0,0,0,569520,0,0,0,351150,0
Q15459,783990,1188500,482810,1083600,937830,1643300,434200,1114600,586000,1163200,804120,833190,1116500,1123700,359780,1062800
Q15477,892280,1410200,246440,1488200,390460,1176300,265830,1204700,1232500,1029400,383630,856840,549480,974340,285830,1177800
Q15493,1335300,2238100,1849100,2103800,2568900,3150200,2134100,1974600,1247600,1835400,3428300,1736800,2835500,1722300,2122700,3064500
Q15555,32373000,86740000,26977000,79866000,41229000,65732000,19210000,50743000,36396000,55616000,32026000,51666000,47754000,47369000,63714000,49706000
Q15582,894610,0,370830,0,257550,152470,1755500,0,624610,0,1225200,0,1784000,450310,2073800,207810
Q15599,860600,1670600,1149600,2335600,974550,3152100,767040,2350200,1299700,1677300,904310,1231300,1511300,3433000,1039800,1921600
Q15631,10327000,17315000,10119000,13166000,9859300,13084000,7256600,9322500,13099000,14427000,9742900,11009000,19140000,12530000,15279000,12390000
Q15637,0,308000,66925,101020,0,387190,0,244240,0,452260,0,0,121530,206480,0,0
Q15691,6722500,12738000,6686700,9790700,5424700,15841000,4206800,10884000,13895000,14390000,9615100,9682300,12910000,10461000,9424800,7462900
Q15695,0,0,660080,0,1013600,0,444630,1728600,0,0,0,0,0,0,0,0
Q15700,18362000,25938000,12599000,18226000,21456000,10685000,14300000,12526000,14913000,19029000,10710000,13411000,16361000,21048000,17646000,18249000
Q15714,5053000,7829800,2633000,5741800,2986400,7390500,2122700,7139700,7741700,8266200,4275500,9967700,4217200,11057000,4513200,9692500
Q15717,1455700,3835200,858110,1710600,1310700,2739900,680760,2673900,1881800,3414300,1683300,3114800,1993000,3531800,1644200,3206700
Q15746,8778200,11329000,2615400,7379200,5098800,7490400,1742200,5173900,5208600,5907600,5786400,6021900,6100900,4841600,9532700,3402800
Q15750,71137,243290,0,0,0,254230,0,321420,0,405960,0,347060,0,324980,0,257380
Q15773,5071200,2678400,986880,3536900,5979700,4804000,3685400,5223400,1797800,3442600,819850,2185800,938500,3199700,2521900,6456700
Q15785,571870,2049900,237230,816440,1139400,231650,714360,1684700,1127100,136840,1699400,382850,2048700,1608800,1479600,975900
Q15800,560470,2139500,365560,1943000,504730,1303000,386380,1175400,0,1439000,731790,862420,980720,1024900,658130,943960
Q15811,11018000,14111000,5998600,6384400,12084000,21544000,9098000,11557000,13236000,12590000,8707700,11975000,12441000,17206000,15384000,14015000
Q15813,1397300,1851700,1101000,571430,2082000,1949600,1763600,1787700,2774600,2092900,1780100,1630900,2215000,2732400,2235400,2979000
Q15814,1438100,2182100,225910,339510,550350,2410200,708550,2086600,1195900,1097400,660930,485950,890800,1936300,1020000,2312700
Q15818,11018000,18603000,10861000,6904900,13616000,12278000,7172900,17338000,12441000,22554000,8751400,21353000,10406000,23887000,16409000,23219000
Q15819,2653100,5910800,1129400,6380900,3165300,7151000,1737800,8732500,2513900,8514600,1205500,1571500,4127400,7545100,482060,2394300
Q15834,0,43726,0,18235,0,0,0,72407,0,74293,0,0,0,58486,0,0
Q15836,609510,1954000,1117200,2246400,1014800,1242200,245810,546210,1151400,463720,979590,283960,2203800,823770,1025300,929490
Q15843,2667500,12047000,1429300,13365000,2366400,16434000,1283800,3203800,1494300,2382000,1808600,3460000,2573300,4454400,2943100,2836700
Q15847,1139900,889620,1493000,370320,468630,1874800,191370,832290,399640,986610,0,0,1062700,1176300,492920,566180
Q15878,2078000,1297900,707380,0,1036900,1275000,1571800,1912500,1461500,1896200,911010,1786100,1420600,2663600,1295000,2419400
Q15904,11532000,24010000,3163800,11296000,11326000,6321800,11263000,11980000,7299700,17785000,10133000,18443000,15021000,19280000,14155000,14283000
Q15907,40805000,58005000,24984000,34348000,42009000,49745000,33701000,33513000,60662000,48411000,42563000,43140000,58942000,52236000,58876000,51423000
Q15942,3197300,943150,1665900,690230,1924900,1990900,1880600,3361600,2111100,3146400,1552600,5420000,1969200,6679000,2194000,5020300
Q16134,3865600,13190000,2240000,4787600,4473100,5450200,3115300,5327400,7681600,4756200,4235700,3715400,7751000,7131600,4953500,5723900
Q16143,126050000,41828000,45016000,112510000,113550000,52371000,70398000,70270000,222650000,147750000,56154000,81715000,98605000,179150000,165080000,166270000
Q16181,147540000,406070000,105650000,297040000,156440000,316210000,105310000,248350000,209340000,316420000,173860000,254070000,223420000,282050000,218040000,252810000
Q16186,1405800,2365800,1131400,268250,617860,1405100,425540,1122400,296000,2389500,1974800,1832500,1046500,1637100,950930,2384200
Q16204,5814700,7252500,3737000,5679400,6555100,6478900,4643600,6069000,7508700,7227700,5631700,5411400,7184400,8029100,9118100,9732100
Q16270,99031,0,37419,0,0,99574,9087.3,94496,0,47101,0,54910,0,421940,0,396270
Q16348,195760,0,186890,0,259310,0,25002,69416,1010200,0,509350,77327,1118200,0,211820,178650
Q16352,256970000,862890000,164300000,752510000,218350000,649700000,158850000,508300000,360530000,530570000,276950000,543110000,182790000,359430000,362860000,372100000
Q16363,563750,282260,292340,126630,379500,163700,633730,152190,165670,62789,144050,113130,393020,191980,336940,0
Q16401,3602800,3389800,2215400,1865700,3478500,2460300,3367100,3099500,4900300,3285100,4199600,3342300,6084000,4586000,5323000,2601500
Q16527,5772800,1330700,1148200,1145500,1602500,1715400,757120,959150,1357800,1475500,503310,48116,1269600,2158100,1960900,1153200
Q16531,11732000,20386000,7477700,16635000,9728500,15862000,7484000,20005000,16570000,21879000,11657000,19711000,15145000,21110000,17184000,17065000
Q16537,4832700,3714900,3469900,1286700,6975600,3085300,2889700,4275200,6450900,7779000,3279300,8416200,4243400,4365400,4568400,4731900
Q16543,20054000,22385000,13511000,15837000,21696000,13177000,16849000,15869000,16612000,12588000,17214000,18149000,19222000,20501000,24308000,24486000
Q16555,2739000000,4940100000,1770500000,3674900000,2517800000,3937800000,1745500000,2910600000,3152200000,3529400000,3023400000,3126000000,2771500000,3645300000,3670800000,3200600000
Q16563,2701100,6648500,1974300,5662900,2367800,4154900,2579600,1712700,2139100,1666100,4283500,2066500,4159000,1825700,4349200,1922000
Q16566,3565600,5852100,1667400,1094000,3931700,5352200,2380400,4763800,4477800,7734200,2215300,4467600,1944700,6706500,3807400,4454500
Q16576,130050,341380,241860,96112,34593,458270,63842,500490,0,0,54108,0,31415,525500,74864,343830
Q16595,1197300,817330,721660,521190,1446500,1139400,461890,2511000,190120,1596200,1514000,1799200,1451100,1350200,1639900,1340100
Q16620,4480300,3724500,5044100,830720,3951200,1537200,1364800,3735700,6535600,6260900,1865600,8065800,2994600,7014400,5093100,11276000
Q16623,159770000,272740000,89108000,149200000,195290000,163910000,110560000,194020000,116500000,227380000,72965000,282650000,121250000,293230000,195120000,243580000
Q16629,3509800,11063000,6945600,4300100,4343700,7796700,4195800,5830700,7974200,7978900,6993200,7934100,11538000,9853900,7433700,13692000
Q16630,125900,359530,121700,234670,134720,78175,0,0,0,0,189630,0,270410,151710,304660,0
Q16643,23591000,53012000,14707000,42343000,32698000,30844000,16692000,37115000,30445000,41752000,20143000,37803000,27223000,48054000,33389000,46347000
Q16653,90068000,822150000,191290000,963530000,180620000,690790000,180000000,338300000,259270000,314920000,368110000,298890000,148270000,214720000,408970000,257050000
Q16658,70242000,169980000,59641000,88244000,54964000,247830000,41322000,103250000,39631000,148610000,66819000,128390000,62815000,113690000,75038000,132600000
Q16698,11001000,32606000,8321500,16154000,6846100,25208000,8024400,25317000,9228000,19750000,23460000,17086000,32338000,21956000,21760000,14510000
Q16718,18649000,41498000,10843000,6732500,19711000,19349000,16521000,23257000,28638000,39186000,18013000,16939000,24817000,27839000,24749000,34180000
Q16720,21363000,49177000,12076000,23016000,20753000,16343000,11027000,47541000,19768000,52540000,15995000,41274000,22675000,50445000,28822000,38793000
Q16740,388110,576810,208530,176470,0,0,319440,286810,121850,616470,0,285310,0,525360,463820,0
Q16762,2428400,9152600,5294900,6531700,5676700,6102500,4283600,9256400,3881400,6134800,10251000,7805700,12538000,7449100,4820100,4409800
Q16773,1562200,2377000,514740,3421300,1353000,2567500,1176500,1962200,1433900,1532500,1633800,1787300,1971500,2400200,2324200,1653900
Q16774,2575900,4146000,923200,1100500,1701900,4818800,2418200,2643800,1946900,4855900,758100,3959900,3426200,4770900,4078400,5703400
Q16775,10309000,37637000,9525800,12088000,9778900,37919000,8404800,39722000,9538500,44223000,11439000,37834000,16159000,44441000,18469000,46086000
Q16777,168840000,299030000,166770000,193070000,212910000,523590000,152400000,274580000,156590000,247850000,303080000,265600000,472340000,267240000,308300000,245820000
Q16795,59323000,116940000,21853000,34642000,58097000,58047000,44054000,94102000,77368000,95500000,59296000,83488000,73200000,85087000,78588000,101120000
Q16798,21189000,30440000,11906000,18390000,17490000,16969000,14471000,28176000,18345000,26695000,16203000,35462000,21999000,39731000,29069000,35085000
Q16799,84732000,66174000,52597000,99601000,94204000,67145000,80597000,53303000,66059000,95662000,61608000,76858000,84507000,104610000,128250000,93496000
Q16836,18960000,6007000,11280000,9712100,16320000,11634000,19238000,12031000,16567000,17024000,8657400,20284000,31559000,21619000,12359000,33459000
Q16849,1063200,622850,398550,87364,784280,1487800,491670,741690,417680,2087500,232920,3115200,782660,3468400,959770,1179800
Q16850,126220,45250,55268,112610,132460,191830,182800,137440,122720,202760,148030,112020,185530,137130,152180,148910
Q16851,26758000,53587000,19585000,47133000,38412000,39323000,21960000,30936000,28007000,34065000,35890000,29156000,50722000,40834000,38787000,34197000
Q16853,10465000,2271800,1540600,799330,2877800,1031100,852860,330880,3695700,610400,1385800,4265100,1610100,8278400,4385100,3649300
Q16864,19398000,43480000,8317900,14816000,10729000,12222000,8065100,25007000,11147000,13925000,12641000,24233000,13271000,25041000,19747000,25845000
Q16878,25159000,27969000,955850,23072000,0,26662000,11864000,32729000,18066000,55859000,7094000,4283200,37026000,48461000,42087000,52244000
Q16881,4875600,4212200,4234200,5399400,5229400,6637900,3273000,7336200,2339100,6360000,3723100,5978900,12014000,7401000,6095100,7367700
Q16890,1459000,2164700,1478700,1796400,1140300,751180,1854000,936890,2921700,613200,1053900,1069400,898610,626460,2559100,980980
Q16891,67911000,173230000,37869000,116670000,64671000,74798000,39378000,131260000,77673000,129230000,71750000,137580000,82420000,144450000,87369000,130500000
Q17R89,1979500,1962800,1153400,635340,2016700,1360700,1871900,3755400,3571600,3482300,2097100,3780700,2483900,4573000,3596800,2757300
Q1KMD3,23243000,6653200,14139000,1661500,19519000,26180000,19558000,23826000,19567000,33473000,15100000,18596000,22631000,27793000,28531000,32075000
Q27J81,4666900,13034000,1928700,11575000,4746100,21225000,3902100,6320300,5978200,10264000,8978000,9313500,7134200,5869400,6358500,6253600
Q2LD37,119780,95382,61999,0,0,0,119080,153760,45716,448720,19713,88251,247900,302710,129800,112450
Q2M2I8,23283000,37553000,10421000,27008000,24898000,19900000,13267000,25911000,23783000,38113000,15264000,39611000,17649000,38172000,25762000,45825000
Q2M389,1193800,671790,1078400,955000,1866400,1947900,1202300,1432700,1314900,1665700,1302500,1313000,2403700,1561500,1539700,1730700
Q2NKQ1,1074500,27118,475080,0,1422100,1348300,726970,2163200,2445700,1504000,850990,1960500,630390,2105400,1574300,1990300
Q2PZI1,395040,897660,434600,299400,910230,223030,351660,797630,417560,460770,789910,400040,1355500,888870,996270,558990
Q2TAA2,2376600,1039000,1794800,1149600,2637000,384460,1945600,233350,1059800,1304700,2116500,1351300,2324600,1707100,2740200,1400500
Q2TAP0,512720,0,0,622940,706700,1423000,232130,1428400,158580,1297000,864310,1619900,1001800,1225900,1396000,954220
Q2TAY7,0,0,346250,0,0,0,116980,348110,0,2644100,0,514700,0,197150,0,0
Q2TAZ0,74219,0,41706,0,108920,128520,79669,70652,139700,74589,65471,88046,120180,86739,91022,195350
Q32MZ4,1615000,1090400,781210,1593800,1523000,1021000,1196100,1231600,1334800,1546300,433260,1428800,1655100,1891500,1647800,2241200
Q3KQU3,2455400,2694900,1440900,8706600,3202300,8280100,1704100,2198700,3381500,3028700,2641200,3319000,2728600,4751800,3681100,5044200
Q3LXA3,5935400,5694800,5330300,5793900,4712400,8818800,4800800,5536200,5573600,6586300,5718700,4980800,8553300,7005600,6500800,7188200
Q3SXM5,1908000,5374100,1510700,2402800,3278100,3158400,1196400,510360,550210,530610,76148,2526500,3303200,2967700,2168800,2677700
Q3SY69,33045,0,0,0,0,0,56801,0,0,0,33217,0,227610,48621,59183,0
Q3V6T2,341610,248540,130250,984730,235040,2950600,90471,283650,209900,1560100,274550,1019300,0,626280,349430,0
Q3YEC7,1511400,4100300,910840,373700,1491600,1561400,1335500,1381100,1821100,3007100,1240100,3062400,1816000,2486500,4287500,2718500
Q3ZCM7,44220000,163870000,102710000,4007600,19310000,155370000,40534000,115240000,11810000,220580000,19190000,175120000,8857000,201300000,20572000,258180000
Q3ZCQ8,14567000,20159000,10467000,6419300,11379000,5901200,12713000,10325000,16548000,12061000,9558500,9943600,17818000,18123000,18719000,20185000
Q3ZCW2,12085000,18324000,8184400,11380000,11073000,17538000,6785200,18126000,6849500,22394000,9411500,15486000,9996800,19507000,14297000,15956000
Q496J9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q49A26,302300,405070,351290,28008,482910,212450,625360,224170,650880,534730,494690,144280,1067400,540900,701800,316280
Q4G0F5,8280400,10875000,5591100,8825300,7527600,8900700,5023000,12332000,8906800,14815000,3669400,15055000,10193000,16167000,11895000,13830000
Q4G0N4,9251700,16289000,7259900,6641200,8938200,13157000,6896500,18174000,14883000,18792000,11766000,15930000,17062000,17555000,14598000,16304000
Q4G0X4,0,0,0,0,46718,69514,40935,52757,66216,0,50653,0,65226,0,0,0
Q4G176,845040,2744600,691660,1551900,1757500,1260300,389950,1273300,1388700,1081900,365860,518010,1204300,1264100,1292100,2649500
Q4J6C6,10566000,16056000,8192000,8916300,7362500,5062000,10145000,14223000,7604000,15110000,7899100,15519000,14443000,16434000,11865000,11094000
Q4KMP7,1751000,4178500,745050,2545700,2055900,1577700,1421400,2121000,1924600,3292000,1027700,2628800,1585500,2541100,2356800,2955500
Q4KMQ2,2406100,0,937890,0,421420,535170,2192800,0,539360,326210,1860500,3392400,3143200,0,384270,0
Q4LDG9,123480,48208,174730,0,0,763590,66033,187480,0,262670,36061,0,0,335350,0,0
Q4V328,14178000,23913000,6766700,10220000,16504000,10860000,12794000,9996000,14676000,12058000,10696000,13593000,9788200,17359000,14769000,16800000
Q4VC12,0,0,0,74871,0,381130,0,0,538100,364660,0,412060,0,0,0,552080
Q4VC31,1249900,1144300,981440,198660,1043800,985580,770480,992650,836970,1343900,61642,1597500,919930,1994800,870440,1225500
Q4VCS5,739310,537730,472150,857760,996490,0,310540,969000,1165200,1239700,547670,894300,976030,788170,889580,735190
Q504Y0,0,0,118100,33666,0,0,0,196470,0,0,0,0,322270,193210,149320,0
Q52LD8,244610,610210,1038900,276350,675620,1149000,396640,1015500,632540,472870,723990,788180,1050000,971410,1157500,553170
Q52LJ0,4137200,1446100,3257200,173500,3423800,3509000,2445800,5267900,8108700,5857500,3857500,2712000,5566700,7963000,5010700,6373000
Q53FP2,2390000,2694400,1822000,3506000,2102400,445370,2411600,2970200,3267100,2614000,1992800,2875700,3230100,3552100,4087000,1635900
Q53FT3,885210,1089300,754160,1822100,1123600,1409500,699400,1147400,777930,904190,982750,904630,2289500,1148300,1713900,1009100
Q53GQ0,8824100,11255000,8733300,6645800,8147700,11155000,10122000,10921000,15769000,25991000,8013400,6740000,8394400,16049000,6712600,9298700
Q53GS9,375660,0,261310,0,105310,183170,397670,340070,378280,634210,357310,68190,169030,311970,101680,423280
Q53GT1,65770,0,88898,0,0,0,116130,299050,94710,370430,0,190130,0,250650,45363,167290
Q53H12,13328000,23851000,8493800,4757400,12647000,16112000,11640000,18249000,12651000,24741000,13977000,15613000,14976000,24186000,17131000,21837000
Q53H82,0,349720,382020,534930,0,254240,0,249340,0,379210,0,426530,0,488110,0,364550
Q53H96,904320,1774400,1245100,2749100,666430,1391600,884440,2482100,472600,2073800,305730,2719000,568490,2104200,1420300,2609900
Q53HC0,4948900,2179100,488630,612020,1904000,1385100,2434100,2031600,1448200,2264600,971790,1668200,1840000,2156900,1976600,2287700
Q53HC9,864850,2214500,432250,850850,693450,1319700,493460,1417200,1432000,2060800,820660,1914900,1013200,1982100,1158100,1858300
Q53S08,958490,961340,1148200,696340,877110,1801200,1605400,747410,901050,730150,1919000,812140,1926300,203000,1459100,1224700
Q53TN4,3063800,3003600,1684600,2186400,977010,753260,1212300,2319300,1674800,3563100,1032100,2423900,1464400,5753400,2187500,3580100
Q562E7,83817,0,1874200,0,201770,119680,149990,106900,250260,77312,118000,94904,3980300,162380,122900,111060
Q562R1,894250000,875750,370570000,1708500000,914890000,559170000,595740000,1015800000,1419300,9734900,499500,2251100,307470,853670000,1128100000,856100000
Q567U6,986790,679700,1543900,92752,277250,597430,48955,800240,1015400,745710,1343200,893700,2760700,744170,1181500,720580
Q58EX2,90905,0,96167,0,128820,19780,135430,370260,21791,0,109810,0,29538,0,35138,90589
Q58FF6,4183600,4684100,4182000,8236500,5273500,2928400,3026900,2933600,4171800,0,4847800,4907000,8262200,4564900,5842300,6443900
Q59EK9,355570,1602300,442550,1035000,466110,674800,526710,699960,90056,1406500,482610,264530,561730,1087700,742320,905660
Q5BJH7,699730,1688900,275630,951290,548930,845350,142690,1541700,1387500,1525200,846650,1152700,908600,1326800,1007300,956050
Q5EBL4,437440,1245300,431070,769940,182160,933420,445560,799460,399260,813060,477600,1036700,551340,371540,561630,664620
Q5EBL8,0,1632100,0,158840,0,238160,157570,204050,317240,226830,554200,326780,1062300,503840,0,559710
Q5FWE3,3462300,2739300,1639400,2675600,4345200,525740,2113300,4491000,2179200,4471100,2460100,6552100,1894500,7163800,3717200,5680800
Q5GJ75,434010,0,285300,0,608250,276110,474590,455060,542620,538590,662330,546170,836430,536710,466670,735380
Q5H9L2,2533300,198200,2009900,301580,4516600,2345200,3321300,2087600,2478200,2489800,810790,2666100,2123300,2851200,3852000,2283100
Q5H9R7,1106400,1270300,734850,1144400,845630,803480,795170,1215800,21687000,1164600,937780,1462700,1343700,2067700,1781100,1574900
Q5HYI7,1452800,3817600,709500,1678900,1986300,1937800,1508700,2838700,2512200,4410300,1361200,3368800,1998100,3897200,1791000,2823700
Q5HYI8,197130,1297200,132510,407290,253080,719890,0,1049900,765300,885240,438060,729510,0,1595900,398910,843680
Q5HYK3,590910,865880,465430,430020,1296300,640790,1478200,1441900,646210,794730,398250,802790,1280700,1809900,955620,2055100
Q5JPH6,200700,631560,284410,0,924370,175280,966400,359580,262440,462440,464050,365600,308620,441750,874970,672570
Q5JQF8,558570,962000,368110,140460,527660,385290,579380,442630,659140,504300,369620,0,575670,472900,556060,0
Q5JRA6,90875,77016,129470,53483,171660,0,126280,100760,111180,101010,101300,51778,221260,0,0,57518
Q5JRX3,4108200,4800800,2166700,546590,2055700,6861700,1454800,6347400,2814700,10083000,985080,6268300,3054200,5509700,4221300,3580400
Q5JSH3,4316700,2772900,2454600,4406100,4487700,5377400,1922400,3558600,5592900,4606400,4827900,4142900,3676800,5141300,6731200,5905500
Q5JTD7,421750,0,145400,0,478620,34908,156420,827300,319520,711210,345650,862490,556930,685350,526400,1012800
Q5JTJ3,2278200,2116400,1153500,500850,1074700,2407000,534120,3394900,2700200,3320400,1186100,2412700,1337700,4442700,1872700,3447300
Q5JTV8,205030,558750,275230,0,246520,311360,150610,353460,0,0,0,0,162910,335560,350240,368630
Q5JTZ9,696850,0,0,458840,0,35766,69559,0,171430,262140,0,292430,128630,0,0,325010
Q5JU85,11663000,6537200,10982000,3383000,10936000,3344300,6829900,10590000,9567800,12750000,7376100,16556000,17369000,14499000,12939000,16057000
Q5JVS0,608520,653800,253190,456400,633130,672190,522790,1061200,1133200,1218500,292830,1015000,955900,1631700,1038400,1582800
Q5KU26,0,0,52056,0,0,130530,0,0,15815,0,0,51145,152630,120120,0,30436
Q5M775,632550,145600,421560,699270,739120,435550,3392800,269160,876860,3612400,488020,322010,596350,573720,1017500,508430
Q5R3F8,527990,312530,354100,132670,723970,406390,303230,226750,388430,283000,250190,168250,401090,645730,758110,761950
Q5RI15,262840,0,670130,0,231030,389630,513500,467980,710200,588040,311210,587140,727890,878330,283570,1037000
Q5SNT2,53640,0,41280,0,84909,67477,118630,63850,106820,94183,74009,85191,137560,73742,101000,78293
Q5SQI0,585430,620420,476210,739810,84115,1052400,534350,1030500,198030,136620,620220,232580,758450,1244500,924770,1470100
Q5SRD1,1171200,867260,550720,174760,248030,191060,762230,933430,1669400,763830,810100,633890,1272800,797490,750330,1412500
Q5SRE7,677120,1345200,634360,218680,372520,0,287750,0,238380,0,0,253580,1103800,1103700,627900,305640
Q5SSJ5,7344400,20874000,7297000,14928000,8182800,21476000,7194000,9614000,9088500,15895000,12906000,13562000,19674000,9706300,13435000,7936400
Q5SW79,3197200,2641500,2208500,4816500,2688700,3575300,2077300,3604400,2842100,4107600,1338700,2753800,1896800,5193200,4777600,6060600
Q5SY16,658610,3870800,143160,287750,742300,985700,742790,959150,955650,1059700,785000,879640,1088100,1220200,1172500,1468000
Q5SYC1,4982800,10165000,2933200,3597400,5144000,5075500,3032500,7687300,3988000,5869300,4578000,6062300,4177500,7920000,5964600,5877200
Q5T013,9799200,1153600,968590,323550,154590,942530,730420,503570,702530,695240,6903200,0,3045100,1068800,0,0
Q5T0D9,5786300,13548000,7790200,3607800,8596200,882110,4127700,4077200,8415100,5738000,6611200,3657800,6546000,8469800,9175900,3722800
Q5T0F9,0,448680,224260,953080,0,0,0,0,258360,0,208070,168950,0,508380,353390,215660
Q5T0N5,41916,0,35096,0,93420,0,65166,0,84628,0,46539,0,104280,0,68953,0
Q5T1M5,387300,1336000,251680,113130,468760,537580,354090,665750,552820,581720,103030,383220,647620,531330,389210,1177800
Q5T1Q4,0,0,0,0,0,0,0,0,0,254750,0,0,0,0,0,0
Q5T2E6,307220,0,148780,0,481590,631860,211350,0,289550,25738,357120,220300,415490,291130,228650,426220
Q5T3F8,218860,0,112540,0,67130,455130,86631,584370,757620,258210,97382,0,1558100,383620,180860,281940
Q5T440,828880,1366700,495220,1046600,1060300,631930,632520,1011000,1652600,1498600,1051400,1743500,1420300,732010,857700,1244700
Q5T447,52323,2249100,74912,0,63481,129510,77011,40152,0,0,62310,68985,127800,68985,84139,0
Q5T4S7,5045500,6930800,3015200,3590700,5021000,9049400,4490600,6734400,6961900,8377200,4621500,6500600,6964400,6759100,6290800,9596400
Q5T5C0,6288700,9447600,3397000,5474800,7286300,9076600,4150600,18024000,11984000,21247000,6246200,18253000,7713200,7386500,9522400,8877300
Q5T5P2,2814500,2938200,1633800,3000100,2920900,2063300,2483100,4486800,4396100,4137300,1901600,2675400,3921100,3899600,3261500,3641900
Q5T5U3,286570,557970,307850,88151,567200,433980,879780,683080,940280,1444900,523240,635030,332340,821990,602480,938450
Q5T6V5,1474900,0,1015600,0,259260,1199900,766720,1151400,1600600,1481900,1568700,938790,2254300,990580,695730,300770
Q5T7N3,0,0,0,69987,0,0,0,0,0,0,0,0,0,0,0,0
Q5T848,3287300,6873200,1369300,2151600,4390000,2254800,1860400,5742700,6834500,7962600,2750000,5649200,3582900,7413300,4367100,6013100
Q5T8D3,1130800,1266700,182190,1107100,883480,1238900,294150,2565800,1548600,973820,1274100,1145600,1632900,2050400,492730,1261800
Q5T8P6,0,0,113330,0,101580,410740,0,0,0,361320,0,0,0,0,0,192120
Q5TBA9,146950,877610,0,0,166450,0,143630,87853,56881,203820,150720,62129,0,131980,227230,88657
Q5TC12,2506400,2378700,1573000,4195600,3151700,1232500,1705100,2754300,2220800,1441000,4047900,3117200,3849900,3732900,4750600,2772000
Q5TC63,0,474160,0,743290,0,0,82630,0,0,0,220070,0,0,222290,410510,201160
Q5TC84,157960,296370,161990,546900,0,568720,162080,189480,211030,383960,34460,297140,181500,272260,357160,284660
Q5TCZ1,360900,484510,1032300,906280,485420,634900,378930,1534300,1803100,1207600,842560,1191200,2311900,1867000,1119700,1256800
Q5TDH0,457350,716680,757640,203300,440880,1192700,923670,399400,1272900,386700,752280,255350,538650,0,1488900,1352300
Q5TEU4,135040,0,87733,118010,153490,426060,0,516880,239030,508400,128220,197690,156370,618500,142820,0
Q5TF21,10966000,12910000,8289600,8408800,11942000,10768000,6174500,15969000,9895300,15922000,8575300,14077000,12148000,15019000,16667000,14266000
Q5TFE4,268710,2996400,806600,1615500,1385200,2456500,476460,2493600,663780,1074500,885270,1770700,797560,1880700,450460,1152500
Q5TH69,1718500,2569800,1515900,1822300,2689700,3294000,1289800,2906900,2359200,3687700,754630,3385500,1479900,4597500,2715900,3926200
Q5THJ4,1041800,28094,0,35525,72967,0,89103,65715,104280,74982,69953,90138,0,0,86712,120790
Q5TZA2,4050500,7580600,2517800,3341500,2750000,8286200,1200700,7877200,9581000,7061400,5981500,6859500,12616000,7309000,6776400,4767100
Q5U5X0,895090,1179600,832020,2877500,1518200,1930200,1390400,3862800,1850400,5192600,552290,2556100,1410500,4339700,2572600,4101600
Q5VIR6,1995500,4087300,9014100,2032700,18024000,1353600,2004400,3729600,2299400,3752800,2515400,2350600,3256000,27711000,33060000,3319100
Q5VSL9,535330,471930,379300,200250,608570,883370,505540,699050,889080,1002200,379800,1050000,781290,415050,726150,580040
Q5VST6,1052900,1005800,1242200,118720,220630,2938000,997180,1219100,392110,1237500,302450,1034300,281880,686750,372370,926110
Q5VT25,714700,706970,360940,404640,259270,586500,451990,232370,1440000,707060,691660,0,1109500,666260,1206800,657390
Q5VT66,883820,1272000,1575800,271940,560140,374550,1118000,457360,248480,486650,883250,450880,916360,1823600,824630,122690
Q5VTE0,82118000,165130000,92710000,35226000,70187000,177790000,91578000,101270000,117360000,113750000,108910000,83763000,196390000,112110000,111350000,160730000
Q5VUB5,83404,2029200,80548,2440900,891130,942870,212340,1270900,833060,1158000,261510,1237100,285990,1634300,219540,1516400
Q5VVQ6,272370,0,235960,0,342030,256780,338650,263520,327300,443810,161870,789530,213030,248720,298870,701770
Q5VW32,870480,4314200,1857300,3966800,1633900,2342000,996680,3084500,1724500,2535300,2673600,1136100,2888300,1094400,3045700,1362000
Q5VWJ9,2480000,1005700,798290,2504200,2767400,1831700,2067400,1201300,3604900,3349100,1943900,1396500,2932000,1882900,3069200,2365400
Q5VWQ8,388900,659820,240430,111060,429650,260780,117510,285970,572300,457660,298150,319140,571300,59040,134590,496010
Q5VWW1,0,0,361430,126230,1621000,246610,774210,1799700,973520,1436900,817510,2241800,623170,1791600,1610300,2893500
