proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58
,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Control,Control,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Control,Control
Q8IYB4,0.45112205,0.46112564,0.31547474,-0.06851999,0.38674168,0.36406596,0.41402102,0.5056267,0.23471514,0.40367756,0.3803731,0.18907783,0.30227247,0.50926761,0.58204166,0.57029695,0.34558467,0.54516988,0.56881833,0.13265147,0.14895823,0.43592232,0.44743249,0.35281211,0.25584092,0.38691817,0.07982142,0.61811229,0.13357865,0.26293495,0.03543392,0.22864583,0.16047191,0.07522665,0.2308681,-0.41667845,0.57438202,-0.01597376,0.21661542,0.36019223,0.40353802,0.21521685,0.34639942,0.3627592,0.51531426,0.42587364,0.22016869,0.50383295,0.48499181,0.52264729,0.43969418,0.55077444,0.35063825,0.73397971,0.36811659,0.10213674,0.19643792,0.11388693
Q8IYB5,0.504603726,0.44061359,0.422606645,0.499043875,0.470014908,-0.085728754,0.231018026,-0.006330858,0.449349621,0.286968391,0.568594273,0.490323711,0.463393319,0.535996282,0.415217834,-0.00443401,0.415328098,0.376137272,0.454655759,0.487782133,0.159863971,0.427052933,0.190698709,0.189791665,0.398557772,-0.002701485,0.386044487,0.093071614,0.433315028,0.101976837,0.390189077,0.438499221,0.465761031,0.414566743,0.46103029,0.269315436,0.223205017,-0.146563908,0.400518625,-0.043804877,0.510964116,0.278895678,0.363028877,0.532081626,0.412131297,0.40935353,0.479160253,0.467113711,0.141091842,0.011768212,0.55055613,0.646910049,0.007114503,0.560081925,0.149395476,0.551882683,0.016843843,0.496329426
Q8IYB7,-0.606794385,-0.653410494,0.239991866,-0.359435722,0.065306638,0.129744816,0.346744642,0.284176189,0.027346419,0.13635753,0.177699367,0.230388059,0.137432792,0.161084402,0.252095426,0.028667266,0.061596736,0.198865121,0.179327504,0.191321878,0.400833115,0.069657371,0.018973739,0.253381005,0.26990484,0.063353658,0.055096039,0.150819649,0.079752015,-0.013707938,-0.605162587,-0.036580508,0.14296337,0.094266006,-0.685091107,0.351869479,-0.84510091,0.282845855,0.167102787,0.167972225,0.079369014,0.126958964,0.048281153,0.115819843,0.006242473,0.152219436,0.200963457,0.157564656,0.334294919,0.145589429,0.253321411,0.168805893,-1.03254494,0.055100305,0.172904288,0.271038806,0.246928401,0.272487033
Q8IYB8,-0.5868931,-0.4909601,-0.7905413,-0.2931736,-0.7111222,-0.7913179,-0.6941892,-0.7094183,-0.5723968,-0.721749,-0.9963631,-0.6291672,-0.54276,-0.6351446,-0.3887585,-0.7337459,-0.8318444,-0.8453769,-0.8880987,-0.5481532,-0.8304123,-0.8251085,-1.0181581,-0.5810897,-0.7480487,-0.7504815,-0.5326051,-0.785061,-0.5896325,-0.7326954,-0.6362359,-0.8494329,-0.7375951,-0.781799,-0.7432522,-0.4964311,-0.6620469,-0.7833334,-0.9054331,-0.8156301,-0.8968667,-0.7791149,-0.7412964,-0.7985552,-0.6863713,-0.9470285,-0.8110643,-0.5989849,-1.0629632,-0.8670717,-0.8943913,-0.4280801,-0.7553674,-0.4363587,-0.5567762,-0.9064982,-0.7166914,-1.0286628
Q8IYI6,0.874895266,1.14193627,1.010106356,0.432832372,0.382289358,0.482287442,0.288792982,0.601260435,0.896725078,0.466067866,0.710638571,0.052378209,1.051327889,0.217209161,0.002129229,0.563591488,0.399395034,0.513696229,0.918889437,0.87029868,0.365556189,0.459454132,0.447287552,0.614512319,0.8268638,0.544050556,0.893487007,0.650241952,0.853131904,0.669328261,0.848603707,0.577531117,0.956486577,0.87583547,0.9144286,0.356800334,0.415221749,0.080653951,0.453333324,0.46742411,0.506653871,0.406144361,0.298933983,0.512427602,0.3082165,0.469424239,0.560946685,0.556233425,0.568260828,0.701526519,0.77130826,0.088600213,0.918017817,0.198803186,0.111461012,0.525986482,0.320448644,0.809156061
Q8IYQ7,-0.21972957,-0.94145474,-0.46975947,1.38960585,-0.13493611,-0.3824547,-0.13936707,-0.2283002,-0.36153326,-0.37936339,-0.33219376,-0.31012211,-0.45320303,-0.78021829,-0.05918277,-0.43317884,-0.18966981,-0.28384632,-0.43012979,-0.33271782,-1.19388401,-0.9051938,-0.39931589,-0.21208494,-0.50305316,0.06042175,-0.22313194,-0.4370819,-0.74499034,-0.72114615,-0.51716566,-0.01686194,-0.30134846,-0.76363539,-0.56495295,-0.56161178,-0.06744457,-0.63330017,-0.35802218,-0.07705229,-0.17003288,-1.04740254,-0.20354225,-0.07441571,-0.27585807,-0.17735503,-0.48416478,-0.25456174,-0.65259368,-0.35991178,-1.13139907,-0.58278473,-0.30604652,-0.37876849,-0.43862538,-0.43795792,-0.32353978,-0.43946369
Q8IYU2,-0.59732036,-0.92673833,-0.83659281,-0.08799887,-0.74634698,-0.5096479,-0.25403376,-0.76923067,-0.6570018,-0.90901814,-0.78095768,-0.87392801,-0.59752332,-0.95427507,-0.72180313,-0.50247331,-0.73833401,-0.7700905,-0.58306886,-0.6919437,-0.75540203,-0.71007488,-0.87488196,-0.37293808,-0.61729815,-0.55492549,-0.69669526,-0.86417495,-0.93913009,-0.61427473,-0.78142105,-1.01789619,-0.64855878,-0.66483087,-0.57884472,-0.15481379,-0.041077,-0.88714181,-0.76150574,-0.34137806,-0.4182784,-0.13747851,-0.56404964,-0.64510959,-0.2297108,-0.64450151,-0.49708516,-0.6991945,-0.62536385,-0.47837695,-0.52107105,-0.13360488,-0.78423277,-0.55049721,-0.73586488,-0.38826718,-0.67609044,-0.78202144
Q8IZ57,-1.26824307,-0.65623958,-0.60031229,1.38960585,0.30757765,0.10926544,-0.06685301,0.54631814,-0.90953772,-0.35435089,0.2659751,0.46997641,-0.82654775,0.35951157,-0.79243504,-0.97741575,-0.98891514,0.40576477,-0.80493779,-0.80297835,-1.28341763,0.18509188,-1.21390066,-1.22321546,-0.78509338,-1.17576488,-0.96860492,-0.91707622,-0.78316885,-0.89290284,-0.73817081,-1.24957409,-0.9190281,-0.85182558,-0.85240234,-0.56891531,-1.67461707,-0.76219693,-0.91408375,-1.24162303,-0.57536042,-1.05613075,-0.92782159,-0.90362737,-0.85394628,-1.05561041,-0.87712644,-0.81751386,-1.04520968,-0.93151495,-1.00721116,-1.09420035,-1.05447791,-0.99289044,-1.17687407,-0.91916952,-0.89693771,-0.61336369
Q8IZ83,0.253949087,0.097838442,0.503765764,0.295604446,0.225361941,-0.544214035,-0.49564525,-0.687606387,0.279152137,0.001582191,-0.53524776,-1.006658789,0.224676644,0.324003431,-0.477537108,-0.061759633,0.064794757,-0.060227046,0.49232707,0.521453299,-0.762902563,0.474920454,0.066434127,-0.233676597,0.585292314,-0.558791699,0.316158166,-0.208880973,-0.039337576,-0.282221464,0.387083591,-0.193285695,0.291875738,0.38707179,0.282349099,0.823435879,-0.765379962,0.4456694,0.44426208,-0.692493203,-0.341583636,-0.320243858,-0.393896166,0.016625047,-0.658886658,-0.854807675,-0.132071215,0.088017379,0.205599448,-0.251328689,0.630207236,0.169903506,0.086870034,0.123680128,0.186005659,-0.481107774,-0.19634156,0.449794175
Q8IZD9,0.45813843,0.39636932,0.45926021,-0.30442402,0.41251553,0.30848504,0.2923889,0.31944903,0.39815939,-0.19330229,0.44752975,0.33332313,0.4771651,0.39413256,0.37056252,0.40468276,0.43196309,0.42298642,0.41242559,0.28948774,0.21184402,0.35043407,0.18121736,0.08389876,0.3972037,0.12252604,0.27127493,0.26648194,0.3075355,0.32961367,0.40436069,0.29257074,0.4677699,0.36998603,0.42565259,0.04385132,0.22692375,0.082635,0.21373764,0.13319639,0.26175992,0.01987244,0.20685173,0.13218849,0.2419697,0.24468703,0.22080584,0.36829751,0.16696404,0.36929923,0.30413818,0.09810664,0.19911772,0.54518088,0.21354614,0.3950718,0.07454546,0.2335365
Q8IZP0,0.35920506,0.61397722,0.36227311,-0.12532165,0.51879639,0.44061762,-0.85981908,0.34972852,0.44090908,0.03805816,0.10715412,0.5467819,0.35398153,0.51956789,0.54101938,0.70583538,0.67923974,0.65648645,0.51297614,0.45180897,0.54402378,0.46057494,0.49315713,0.51432661,0.41350444,0.58720365,0.38054212,0.74726266,0.40390313,0.38609229,0.38414855,0.70158894,-0.10292289,0.43153639,0.38711081,0.34395615,0.76028747,0.29627025,0.64214255,0.25452577,0.32311047,0.2708613,0.57064408,0.50085007,0.37973409,0.17414503,0.3439582,0.51809687,0.60862865,0.61095038,0.36578509,0.5067788,0.59809748,0.8576617,0.16345261,-0.01889272,0.75311513,0.40956363
Q8IZQ1,-0.001061105,-0.106936622,-0.232647942,-0.007420249,-0.386039753,-0.572261543,-0.679959641,-0.315016294,-0.159290325,-0.490903251,-0.505897209,-0.575564996,-0.121705868,-0.425967453,-0.763919861,-0.233727469,-0.430160258,-0.175626866,0.06403026,-0.721253149,-0.536688296,-0.601871864,-0.532143945,-0.731044853,-0.179834745,-0.530284402,-0.217323811,-0.370327793,-0.397168442,-0.496057218,-0.396225152,-0.397508174,-0.153296651,-0.202935633,-0.509952533,-0.429888081,-0.487550179,-1.009941689,-0.191983363,-0.355133084,-0.410982622,-0.811230793,-0.489442846,-0.227423641,-0.363175042,-0.452907454,-0.329464278,-0.378963436,-0.236341855,-0.362605815,-0.332132827,-0.742844484,-0.39902233,-0.461196302,-0.373727326,-0.432247237,-0.353016604,-0.399860273
Q8IZR5,0.50731045,0.10202235,0.35101976,0.71861623,0.38132366,0.48496134,0.32974238,0.51180047,0.39528828,0.39282789,0.45968055,0.26516376,-0.03819137,0.30314256,-0.1295352,-0.15334284,0.47845605,0.57091181,0.03486002,0.4827415,-0.09811521,0.23956073,0.51217789,0.27415363,0.04503799,0.40373621,0.38120844,0.57159351,-0.27189258,0.44615115,-0.33756366,0.55153349,0.039592,-0.22319759,0.48701288,0.64607694,0.63469713,-0.34014202,0.56800388,-0.28659988,0.03523318,0.6366505,0.72584493,-0.32874961,0.523651,0.01666052,0.54840889,0.45344889,0.58671313,0.54394295,0.46271944,0.39098368,-0.24674056,0.35280052,0.43784126,0.55061456,0.14378783,0.5833559
Q8IZS8,-0.7856718,-0.4911301,-0.9054058,-0.7875151,-0.9685254,-0.9391533,-0.5231218,-0.4787881,-0.7655055,-1.2360524,-0.7582315,-0.6267442,-0.9976058,-0.9352242,-0.5961265,-0.9337804,-0.8530313,-0.6173881,-0.8908625,-0.8753449,-0.9648549,-0.7969548,-1.1045422,-0.6723348,-0.936836,-0.8370243,-0.7046316,-0.7278674,-0.8933273,-0.8344297,-0.8792669,-0.7367884,-0.8285219,-0.9796729,-0.8144937,-1.1719826,-0.4967622,-0.8845951,-0.7010108,-0.9806566,-0.6886784,-0.7217155,-0.7231321,-0.7469886,-0.7820512,-0.8030019,-0.8568389,-0.4656036,-0.7450409,-0.9333302,-0.8849327,-0.7256846,-0.805487,-0.4191012,-0.5814262,-0.8767334,-0.5667854,-0.7253841
Q8N0W3,0.02953624,-0.14230835,0.10684288,-0.64085425,-0.19047473,0.17203786,0.15141585,0.01835575,-0.28394642,0.35335689,0.11600065,0.23412214,-0.15406022,-0.2580912,0.26030354,-0.20356674,0.03342785,-0.33594701,-0.08491537,-0.20048013,-0.30494655,0.16037948,0.01432382,0.3609768,-0.32924245,-1.03693353,-0.32231284,-0.1844013,-0.30389676,-0.31199703,-0.05538767,-0.43626306,-0.04317232,-0.1836529,-0.26779045,0.28007549,-0.29061469,-0.08926867,-0.26382114,-0.66813861,-0.20476135,-0.16054511,-0.09660963,-0.1631809,-0.27074038,-0.47908774,-0.84648148,-0.25598654,0.01950329,-0.1805859,-0.4601038,-0.42189541,-0.06409505,-0.35439001,0.36284276,0.19999615,0.20381201,-0.27484637
Q8N0X7,0.12709036,0.368793539,-0.121842794,-0.080998785,-0.256884768,0.026298305,-0.170626604,-0.146540185,-0.189636078,0.08907621,-0.269345132,0.142748928,-0.194046873,0.052609774,0.113028981,0.283412222,-0.163265842,0.018413971,-0.121555963,-0.202897616,0.407346456,0.108699298,-0.319908421,-0.038232246,-0.18708987,0.08765914,-0.058403986,0.044907864,-0.153566367,0.095482355,0.127050601,0.007665605,-0.237088256,0.165134655,-0.093478724,0.613120595,-0.195623592,0.152615673,0.155514167,0.11949733,0.281930674,0.307445212,-0.125028145,0.273542655,0.040056232,0.193911982,0.203700577,0.188761327,-0.244733409,0.071404231,-0.301904724,0.232365746,0.128915076,0.06566126,0.141934176,0.033990634,-0.318006854,-0.155867461
Q8N0Z6,-0.9641177,-0.3011162,-0.8479009,-0.9809263,-0.8440221,-0.8788284,-0.5951958,-0.9012107,-0.9922201,-0.8325749,-0.7310573,-0.7386955,-1.0430272,-0.8018191,-1.1117247,-0.9392231,-0.8590515,-0.7756722,-0.9093545,-1.2083952,-0.8299945,-0.7899888,-0.9744993,-0.7569643,-0.88476,-1.5590869,-0.9777699,-0.8866342,-1.0691883,-1.0551052,-1.1047612,-0.6702586,-1.1169257,-1.1228923,-0.994458,-0.7648595,-0.8909661,-1.0208534,-0.8425604,-0.9200357,-0.8895897,-1.0198687,-0.945927,-0.9577314,-1.0770445,-0.982218,-0.8186896,-0.5888072,-0.9955681,-0.9675072,-0.9334289,-0.8643034,-0.8928822,-0.9946974,-1.2889299,-1.0254712,-0.8492522,-0.8728943
Q8N118,-1.2564148,-0.744771,-0.4602944,-0.1364071,-0.6593111,-0.5810248,-0.3502557,-0.6550544,-0.2824671,-0.5750065,-0.5408968,-0.4008029,-0.5833081,-0.5939979,-0.4340152,-0.6496899,-0.8019672,-0.5598146,-0.5225905,-0.4806128,-0.5152796,-0.5874905,-0.69118,-0.4010006,-0.5141235,-0.5227602,-0.3814713,-0.5720186,-0.441942,-0.3955555,-1.7801753,-0.6468247,-0.5977118,-0.5327622,-0.57019,-0.6599054,-0.6041734,-1.0830363,-0.7445787,-0.730974,-0.4163913,-0.6054776,-0.4095519,-0.657793,-0.7464361,-0.6547136,-0.7231043,-1.959465,-0.4480291,-0.4882249,-0.4012458,-0.4693018,-0.3375591,-0.6069798,-0.3976342,-0.6166327,-1.1438321,-0.4208842
Q8N122,0.051826926,0.250124829,-0.050468109,0.093513416,-0.034100024,0.051977583,0.33449851,0.425314659,-0.010951848,0.535244584,-0.085559272,0.29530214,-0.042075095,-0.077692775,0.571443502,-0.154946447,0.077490987,0.05975081,-0.02524354,-0.054090243,-0.05225915,-0.09671104,0.356603622,0.295322236,0.005641711,0.158709193,-0.172010352,-0.061672384,0.03108283,-1.33E-05,-0.08091722,0.197310732,-0.020958799,-0.047813547,-0.101033426,-0.088225314,0.026555363,0.021709143,0.579553772,0.157647393,-0.068630049,0.244631962,0.121830933,0.718273643,0.029755571,0.079820385,-0.065506669,0.217376216,-0.061289888,-0.310961134,-0.072944097,-0.401226398,-0.333497817,0.295946066,0.347176214,-0.370683811,0.007891304,-0.118180713
Q8N135,0.154479965,-0.337174005,0.046581477,-0.112671656,-0.253419315,-0.082453791,-0.028486803,-0.469644065,0.314893173,-0.401929219,-0.067869871,-0.19032569,0.191103345,-0.662282414,-0.070358434,0.125677675,-0.855972035,-0.313776544,0.241777718,0.264434312,-0.00825236,-0.317721687,0.060858454,0.037649599,0.107982037,0.009524662,0.221435977,-0.188993956,0.334407271,0.032890107,0.23304995,-1.001653537,0.257169869,0.078579974,0.236472064,0.140000401,0.284159286,0.548892548,-0.243767773,-0.111408839,0.01295721,-0.053791962,-0.055929304,-0.001589704,-0.043471952,-0.255232746,-0.221216875,0.131372606,-0.08142006,0.057125324,0.011286027,0.26846612,0.077033081,0.182368733,-0.514517512,-0.05142302,-0.288312345,-0.125133376
