proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22
O00469,-0.47444536,-1.79427246,0.18930509,-0.75563589,0.10741444,-0.099132,0.38639879,-2.03220482,-0.18370809,-1.51785121,-0.84982966,-1.55147217,0.02770157,-1.62105352,-0.37532805,-1.77971005,0.58056297,-0.15202582,0.50091181,-2.12503147,0.51621482,0.32324844
O00471,-0.53050256,-0.48463232,-0.04252919,-0.89704888,-0.1547546,-1.54787385,-0.63617235,-0.68460113,-0.71947776,-0.9602958,-1.30709683,-0.99391703,-0.28480239,-0.30010313,-0.82081156,-1.22215829,-0.49195471,-1.35078178,-0.20622061,-0.44107055,-1.30884631,-0.1766658
O00478,0.21010485,0.3772579,0.04055986,0.5045991,0.35355946,0.13507074,0.95176058,0.63470738,0.40692102,0.28952931,0.25293894,0.47806188,0.12433659,0.28443028,0.56428969,0.32150281,0.31232899,0.32250403,0.50047995,0.38789865,0.1804611,0.59054766
O00483,0.8770147,2.2726895,0.8611483,1.4997459,0.45721,1.1983621,0.8923768,1.4111876,1.3764162,2.5384366,1.8862637,1.9229782,1.5292675,1.8661318,1.5790637,2.3060531,0.9650096,1.9387412,0.2342701,1.4146068,1.0708582,1.1260378
O00487,0.52856249,0.11572482,0.71829484,0.53529435,0.605256,0.55063813,0.60999678,0.36481634,0.24068153,-0.01940776,0.02638103,0.14820459,0.61685708,0.0760412,0.26776917,0.172721,0.56572168,0.24904319,0.76592852,0.26883921,0.63350864,0.54639644
O00499,-0.395431497,0.936983185,0.003235532,0.607755405,0.133407088,0.481863553,0.056131829,1.183006702,0.84184427,0.731623755,0.733265039,0.536137266,0.814509675,0.673475488,0.761736557,-0.753445864,0.892197665,0.552012268,0.284411193,0.31075323,0.453600158,-0.033647099
O00505,-0.80073049,-0.2018444,-0.30434269,0.55239853,-0.12135353,0.2008664,0.09946996,0.01762555,0.00956445,-0.89688207,-0.09849422,0.05003765,0.15736816,-0.11522396,-0.13591834,-1.15874463,-0.38834772,-0.3276581,0.33978258,0.14100932,-0.42812442,-0.29458149
O00519,-1.523960838,0.366480538,-2.224503306,-1.772379775,-2.232046413,-2.423102834,-2.353313188,-0.796768597,-0.674141941,-1.835624882,-0.298022361,-0.192785142,-2.197822534,0.000364023,-0.50640461,-2.097470599,-1.69376382,-0.465358259,-1.780521201,-0.159332772,-0.040533153,-2.41269669
O00533,0.5770583,0.6273225,0.5046186,0.4514067,-0.5343778,0.751325,-0.5362953,0.6579998,0.2923636,0.7028881,0.6300791,0.5317674,0.696065,0.6368175,0.8360181,-0.8708208,0.8044254,0.7843659,0.7457222,0.5227358,0.534711,0.8522464
O00534,-0.0516665,-1.28927219,-0.70279202,0.32879702,-0.15945303,-1.60042457,-0.0531994,-0.27907022,-0.28708547,-1.01284702,-0.32743981,-1.04646824,0.08161622,-1.11605026,0.10205337,-0.43803035,-1.56995048,-0.20449014,0.49175128,-0.05008967,-0.45919438,-1.59001343
O00541,-1.5670297,-1.2406386,-0.3097176,-0.9009664,-0.6617029,-1.5517913,-1.4819722,-1.478582,-1.5680008,-0.9642133,-1.3110143,-0.9978345,-1.3264418,-1.0674166,-1.5874019,-1.2260758,-1.5213172,-1.3546993,-0.909108,-1.5714175,-1.3127638,-1.5413801
O00560,0.5859382,0.7534477,0.9478499,0.8628572,1.062163,0.6853893,0.7503406,0.5051531,0.6570854,0.6410744,0.4392588,0.3972555,0.3617582,0.6479141,0.5679362,0.6653316,0.9546271,0.9745935,1.8384094,0.8052674,0.8547559,0.4683173
O00567,0.69967104,-0.51932308,0.59679595,0.08188596,0.95428191,0.84323737,0.63863483,0.57067794,-1.79634421,-0.11821178,-0.49759889,0.64886256,0.38063254,0.11173101,-0.79454072,-0.75545351,0.60368273,-0.87303125,0.18616556,1.0806011,0.29574205,0.39536993
O00571,1.0487739,0.5001189,0.9294517,1.0939742,1.1475213,0.8692508,0.9598855,0.6458465,1.0164937,0.7377641,0.6479946,1.0788218,0.9753118,0.6892122,0.7635536,0.6229833,1.1352602,0.721851,1.1018264,1.0675162,0.7040449,0.7784878
O00584,-0.9149285,-1.6211554,-0.4853572,-1.281485,-0.9138679,-1.932301,-1.8624844,-1.8590943,-0.5665039,-1.3447317,-0.9925639,-1.3783529,-1.7069575,-1.4479346,-0.2394569,-1.6065927,-0.4298635,-0.9950598,-1.2896266,-1.9519263,-0.822232,-0.5765505
O00592,1.026139051,-0.039898729,0.145551237,0.780062658,0.520936833,0.47239657,0.828082465,0.391438481,0.001467602,-0.32463248,-0.258012203,0.03749606,0.390296533,-0.135682233,0.173799514,0.959883131,0.492498537,-1.414088073,0.540726773,0.312128807,-0.343551635,-0.074833026
O00623,0.52876425,0.41080447,0.02037781,-0.09567367,-0.38699681,0.08311503,0.09563292,-0.03779526,-0.077351,0.3526,0.38219166,0.21636515,-0.30640017,0.87217525,0.36830046,1.52630882,-0.22063667,0.42391695,-0.80278524,-0.06589631,-0.2569815,0.50185465
O00629,0.09172742,-0.52970421,-0.14504684,0.03460305,-0.11245002,0.22891228,0.21372943,-0.01829433,-0.15226554,-0.95224851,-0.17810374,-0.98586974,-0.17438881,-1.05545178,-0.14141965,-1.21411101,0.03235964,0.02693032,0.34549979,-1.55945284,-1.30079904,-1.52941546
O00712,-1.7689389,-1.4425502,-1.5550387,-1.1028786,-1.5625833,-1.7537007,-0.5244053,-0.9815257,-1.76991,-1.1661255,-1.5129257,-1.1997467,-1.5283531,-1.2693286,-1.7893107,-0.6553516,-1.7232269,-1.5566105,0.222958,-0.2072148,-1.5146752,-1.7432897
O00743,-0.14736462,-0.72885577,0.18871069,-1.09554605,0.30797016,0.36282412,0.23972155,0.163585,-0.07761399,-1.15879292,-0.30276477,-1.19241411,-0.10772207,-1.26199607,-0.35168071,-0.72168599,0.25080907,-0.02533724,0.26542698,0.05434015,-1.50734266,-0.12723794
O00764,-0.48450645,0.27221284,-0.7377886,-0.98459668,-0.6596514,0.08550879,-0.04541491,0.04230097,0.54872186,-0.07817675,0.03796021,-0.16588264,-1.41007179,0.08829071,0.47809883,-0.19565561,0.28578844,0.26941066,-0.9927383,-0.11667657,0.2263255,-1.6250096
O00767,0.05634003,0.64439637,-1.33591276,0.67403026,-1.34345739,-0.03168988,0.09306248,-0.2581676,-0.10610212,0.3334229,0.27350098,0.83927122,-0.61025763,0.84702051,-0.46546417,0.80251293,-0.74292354,0.84810403,-0.03342594,0.62098017,0.0817297,-0.24162619
O14494,-0.6429029,-0.4424572,-1.3205331,0.3556125,-1.3280778,-1.5191971,-1.4493779,-1.4459877,0.2347577,-0.9316188,-0.5407285,-0.2500923,-1.2938474,-1.0348221,-0.394691,-1.1934813,-0.5694399,-0.6231355,-0.8765135,-0.5964957,-0.5762056,-0.4293639
O14495,0.5343876,1.3662977,0.2150046,0.8752548,0.2088773,0.5706213,0.6810421,0.7987164,0.8879068,1.3044862,0.8710999,1.0163838,0.688048,0.9141873,0.7380954,0.2182097,0.5043307,0.7587901,0.4680758,0.6618466,0.475703,0.5575059
O14521,-1.29007532,0.93453403,-0.14396703,-0.62401054,-1.08371682,-0.05880538,-0.50604769,0.39502562,-1.29104645,0.86817407,-1.03405888,0.11125308,0.04546437,0.58076301,0.41063859,0.77171385,0.1967813,0.42508532,-0.63215217,0.23841244,-1.03580836,0.26468605
O14523,-0.284837851,0.70379691,-1.089639244,0.782783107,-1.097183889,-0.218807441,-1.218484366,0.180824517,-1.304513497,1.047981573,-0.006243447,1.091132705,-0.286047513,1.018071272,-0.321141847,0.732062608,-0.558860019,0.700295019,-0.645619255,0.42868387,-0.264726533,-0.391999889
O14525,-0.18246224,0.234341689,-0.266754163,-1.524557385,-0.488233197,-0.872416928,-0.927035848,0.002401591,-0.289026719,0.435498247,-0.148070439,-0.41086105,-1.251064626,-0.126466726,-0.33291977,0.279447146,-0.479840107,0.050923664,-1.532698954,0.361550926,-0.223754881,-0.185343917
O14531,-0.84399084,0.28291233,-0.15391894,-0.09477125,0.24342015,0.63742218,0.5898635,1.15436592,0.51769767,0.51341053,0.339073,0.59671188,0.08245371,0.52900725,0.41799157,-0.03423244,0.40478751,0.43917518,-0.10537,0.66687537,0.28547299,-0.10539217
O14548,0.538717326,1.890973915,0.411878756,0.936612756,0.002058426,0.424156087,0.091860349,0.995653314,0.937428016,2.107316386,1.331861025,1.259685629,1.149676558,1.424738301,1.062286239,1.740028724,0.515570636,1.35917513,-0.5449352,0.996573281,0.771244775,0.811319614
O14558,0.31719317,-1.05167223,0.35206951,-0.71199985,-0.2131881,-1.36282586,-1.29300643,-0.25836357,1.52814301,-0.77524678,-0.22301295,-0.80886802,0.0191747,-0.87845009,0.3737866,-1.03710945,0.20693922,-1.16573313,-0.02117152,-1.38245218,0.17695438,0.28476961
O14561,0.28279143,1.54175459,-0.02644172,0.46234208,0.03247704,0.32543237,0.09457519,0.77280229,0.99321692,1.40504643,1.09649415,0.22919646,0.9006062,0.77768761,0.89691602,1.22341721,0.30020519,1.09046254,-0.38104698,0.34433076,0.43215236,0.63837253
O14569,0.39465209,0.04132313,-0.10170115,-0.04910969,0.21544418,0.35479982,0.59517857,-0.08334429,0.40987323,0.00327288,0.1976152,-0.04255618,0.16849038,-0.23687207,0.3012977,0.74745843,0.22590753,-0.12826138,-0.21003456,0.24730623,0.21282055,-0.17567678
O14576,-0.45715647,-0.34980145,0.513186,0.96570996,-0.33597966,0.31071047,0.02253234,0.44189199,-0.47143037,-0.45553739,-0.40581824,-0.07175461,0.78943912,-0.22087765,0.15713982,-1.41636914,0.33415382,0.02220448,0.07190133,-0.13621661,0.57374318,-0.15331753
O14579,0.46657025,-0.90944356,1.16106134,0.29574355,1.09979549,0.8822133,0.94952053,0.3481639,0.34302502,-0.62063697,0.33182736,0.36047842,0.75900304,-0.03466447,0.04863425,0.05596322,0.63181753,0.18730885,0.81234831,0.29910081,0.94373259,0.84269906
O14594,-0.26428172,1.13389878,0.73752933,0.37633332,-0.97193084,-0.46408128,-0.22249537,0.40985079,0.10637662,2.0948101,0.08487864,0.79620699,-0.12201839,0.63021972,-0.10588189,0.77885172,0.75652745,1.47408177,-0.52036611,1.71496409,0.57072599,-1.15263973
O14617,0.14682908,-0.31977292,0.74973526,0.15708741,0.48792558,0.57655134,0.36561745,0.59835198,0.01423496,-0.46438572,-0.23073419,-1.1969766,0.44613525,-0.42580514,-0.40997366,-1.42521743,0.20172203,0.26002936,0.13196033,0.31949397,0.55888078,0.39883861
O14656,-1.53436688,0.24754418,-1.32046451,-0.16933336,-1.32800914,-0.25188909,0.18744614,-1.44591908,-1.53533801,0.20219902,-1.2783513,0.42231071,-0.23958962,0.03448261,-1.55473908,0.15986428,-1.48865428,-0.29272922,-0.87644491,-0.19841465,-1.28010078,-1.5087173
O14657,-1.9292073,-1.6028232,-1.7153108,-1.2631527,-0.5327478,-1.9139695,-1.8441527,-1.8407626,-1.9301784,-1.3263994,-0.9742315,-0.1586242,-0.871959,-1.4296023,-0.7023013,-1.5882606,-0.7208591,-1.7168825,-1.2712943,-1.9335949,-1.6749477,-1.9035587
O14662,-0.2167009,-0.673547,-0.6044745,-0.2601998,-0.3793391,-0.5172679,-0.1623517,-0.6622784,-0.7324497,-1.4915667,-0.6985545,-1.5251877,-1.8537893,-0.8958014,-0.610385,-0.2144066,-0.9461056,-0.7193119,-0.6956859,-0.3467235,-0.5656969,-0.064769
O14672,0.59949155,0.97710128,0.39482559,0.71021015,0.60214058,0.42419518,0.27970413,0.4696858,0.66070024,0.54276254,0.70027287,0.06371909,0.40848517,0.76195713,0.8036466,0.66899203,0.56189104,0.76128915,0.73353215,0.20119551,0.35897694,0.56637451
O14683,-1.162018651,0.253037725,-0.002764328,-0.495953625,-0.955659995,-1.146780139,-1.07696056,-0.134705273,-1.16298979,-0.559200571,0.329954631,-0.592821815,0.380327503,-0.662403903,-0.283881167,-0.821063315,-1.116305767,-0.228385803,0.19487473,-1.166406502,-0.163623617,-0.102474535
O14734,0.87262891,1.17379002,0.30987838,0.26600532,0.49112139,0.38910591,0.19031872,0.49287076,0.4443143,1.09940252,0.69714812,0.59959982,0.23542703,1.08634825,0.34904818,1.28271444,0.05491604,0.67708394,0.40401618,0.23573377,0.26776677,0.52476303
O14735,-0.39910422,0.62603742,-0.0179147,0.44495099,-0.4319961,-0.10506766,-0.11451917,-0.54622605,-0.29763312,0.6743656,0.42716888,0.77169791,0.43127332,0.649166,0.17232282,1.02960047,-0.29309649,0.48441396,0.1920301,0.47739899,0.09410745,-0.37927698
O14744,0.9856326,0.6101344,1.6375633,1.1691557,1.4769923,1.4540771,1.4804449,0.980859,0.8393325,0.6533981,0.6363617,0.9979209,1.1954439,1.3446415,0.8808091,0.5186809,1.0283098,1.0321823,1.4424427,0.8315799,1.4762324,1.5449254
O14745,0.5074367,1.5843963,0.2426958,0.9970118,0.8539287,0.2501979,0.2781005,0.6464903,0.5823953,1.6863875,0.7342526,0.6911539,0.8567071,0.884776,0.718466,0.1552468,0.2965303,1.175186,1.3803252,0.5343469,0.3589454,-0.1578511
O14773,0.9938832,1.0669104,1.2174173,0.6570725,1.2461175,1.231381,1.0710429,1.0473102,1.321272,1.0598645,0.8216456,1.1530395,0.1277551,1.043411,1.0733144,1.271358,0.9120337,1.3096065,1.2875126,1.2463057,1.3472103,1.1220423
O14786,-0.46213586,-1.24644689,-1.35893585,-0.90677473,-0.03235087,-0.0869403,-0.13025819,-0.28820684,-0.20172446,-0.97002165,-1.31682266,-1.00364287,0.05616985,-1.07322491,-0.15033145,-1.23188412,0.38531092,-1.36050759,0.52950311,-0.87825794,-0.52473063,-0.69452702
O14791,1.53579673,0.76624455,1.07803706,1.50314301,1.03705988,0.81581984,1.07184956,0.18604346,0.0345228,1.11317403,0.8452555,1.43195808,1.5032819,1.60765112,0.53522795,0.69073264,0.21277725,1.29857163,1.65500728,1.00144623,1.27069119,0.06418108
O14807,-0.45781173,0.01765736,-0.66023659,-0.45763898,-0.89516094,-0.84484889,-0.38824112,-0.07426977,-0.14999945,-0.03156231,-1.56665537,-1.25347669,-0.74329573,-1.3230586,-0.09778118,-1.48171731,-0.12128317,-0.41347891,-0.25109606,-1.82705517,-0.520211,-0.44036688
O14818,1.0632397,0.9095081,0.9315306,0.7731939,1.1643162,0.9873608,1.0862193,0.7255403,0.9180599,0.704937,0.8646174,0.7834955,1.0028857,0.9665685,0.7991746,0.5979619,0.7911935,0.773617,1.5825942,0.5906039,0.9936175,0.9063737
O14828,0.9908639,0.7500375,0.9277892,1.0362473,1.0307685,0.8454657,0.7933687,0.7663273,0.628293,0.9487983,0.8683286,1.0430386,0.8203729,0.905764,0.6879773,1.2490531,0.902466,0.858283,0.7950238,1.1685851,0.902464,0.8026301
O14841,-2.1053867,-1.7790136,-1.891499,-0.7099986,-0.8605411,-0.5068591,0.2172774,-0.9606965,-2.1063577,-1.502592,-1.8493873,-1.536213,-0.8790298,-1.6057944,-0.6655009,-1.7644511,-1.3607282,-1.8930707,-1.447487,-2.109774,-0.4659831,-1.040479
O14874,-0.50113455,-0.17057975,-1.40071986,-0.94855889,-1.40826448,-0.51730209,-0.28203079,-1.52617419,-0.51024684,-1.0118058,-0.39248049,-1.04542702,-1.37403414,0.25397326,-0.08081971,-0.04472559,-0.80671519,-0.54078412,-0.95670052,-0.28649199,-0.66138695,-0.36434497
O14879,-0.85745191,-1.54708579,-0.18829703,0.20861584,-0.04539584,-1.85823388,-0.14819818,-0.44030998,-0.19937572,-1.27066159,-0.91849356,-1.30428274,-0.08482698,-1.3738646,0.14114422,-1.53252311,0.18922717,-0.18299512,0.4832334,-0.52824325,-0.18765192,0.55823571
O14880,0.16436796,1.02802075,0.56695604,-0.03564959,0.74059416,0.77195485,0.36458657,0.1196727,1.04137723,0.69472429,0.59763695,-0.20370982,-0.34082101,-0.14460245,0.58301363,0.430943,0.30960811,0.59138883,0.7764762,0.57091513,0.43068592,0.1971261
O14907,0.18532706,-0.55817835,-1.48316486,-0.33203446,-1.49070946,-0.46690101,-0.17922352,-0.23781688,0.34686648,0.37906109,-0.1123062,0.30594568,0.09723082,0.02144814,0.14819025,-0.26767681,-0.20996066,-0.22261208,-1.03914592,-0.35034089,-0.3195184,-0.30833193
O14920,-0.78259194,-1.54398114,-1.65646913,-0.21999901,-0.08832311,-0.66309136,-0.28961177,-1.00941466,-0.73865092,-1.26755692,-1.61435636,-1.30117808,-0.14813776,-1.37075994,-0.76946496,-0.83045017,0.01496149,-0.75687319,-0.29994618,-0.98603797,-0.67009047,-0.68181192
O14936,0.29240537,0.43558404,0.30524125,0.74589759,0.30302424,0.28033299,0.52694378,0.35449992,0.4082434,0.73863009,0.14719299,0.53646162,0.51448908,-0.3065978,0.2653568,-0.12578858,0.36772696,0.48725452,0.63815634,0.36969135,0.07128609,0.57456754
O14939,-1.5296177,-1.2032262,-1.3157153,-0.863554,-1.3232599,-1.5143792,-0.3810054,-1.4411698,-1.5305888,-0.9268009,-1.273602,-0.9604222,-1.2890295,-1.0300042,-1.5499899,-1.1886635,-1.483905,-1.317287,-0.8716956,-0.8350372,-1.2753515,-1.5039681
O14949,0.9632035,2.0027962,0.7601397,1.1457516,0.4052607,0.9649471,0.7202783,1.2292025,1.5058482,2.2312156,1.5069017,1.5906298,1.0937029,1.6610072,1.5551917,1.9308699,0.8538118,1.707399,-0.1337545,1.1738297,1.0350832,1.1532016
O14964,-0.16039186,-0.0232573,-0.37080714,-0.0518546,-1.48685472,0.11718285,0.0614557,0.35471714,-0.161363,-0.39142664,-0.60989036,0.1060783,-0.01537329,0.21163728,0.39570979,-0.30368622,0.43743044,0.04377221,0.36686153,-0.03365719,0.17693043,0.14863467
O14966,0.29738645,-0.997153,0.27743772,-0.65748058,0.29608547,-1.30830677,0.03928957,-1.23509708,0.0218902,-0.02175756,0.28606425,0.08098026,0.32753537,0.05765694,0.34181279,-0.05296879,0.09043685,-0.08835759,0.51078418,-0.18557043,0.29160466,0.45619238
O14967,0.3581704,-1.4325859,-1.5450744,-1.0929142,-0.2678296,-1.7437365,-1.6739181,-1.670528,-1.7599458,-1.1561611,-0.8039929,-1.1897823,-1.5183888,-1.2593643,-1.7793466,-0.4186922,-1.7132627,-1.5466461,-1.1010559,-0.3605071,-1.5047109,-0.4246402
O14972,-0.07635596,-0.37895836,0.13584739,0.0827623,0.16290055,-0.06949062,-0.40790409,-0.33916317,-0.2813515,-0.19292383,-0.18739676,0.23460946,-0.07709329,0.12459818,-0.16549127,-0.15333725,-0.01787912,-0.04952537,0.22301806,0.03149383,0.19851763,-0.02473165
O14979,0.15903574,-0.17486254,1.00554121,-0.5605064,0.66411117,0.53524727,0.63314257,-0.32163212,-0.18343338,0.52209086,-0.27158491,0.80751604,0.32316509,0.72692193,0.07566677,0.93172455,0.14860734,0.68265803,1.1096184,1.15072453,0.39257917,0.37645587
O14980,0.8462277,0.5153287,0.8650688,0.8396974,0.6891757,0.9522726,0.7982848,0.5982094,0.6592211,0.4571672,0.4367671,0.9502345,0.5312018,0.9503593,0.6250803,0.7629496,0.6646067,0.844986,0.8440873,1.0023353,0.7060187,0.6697671
O14994,-1.73258812,-0.15517528,-1.51868745,-0.34231398,-1.52623205,-0.61627521,-1.64753139,0.28862911,0.13126283,-1.12977399,-0.134692,-1.16339519,-0.79303325,-1.23297716,-0.49706485,-1.39163612,-0.50974282,-0.08262687,-1.07466874,-0.17719402,-0.07374355,-0.55656412
O15020,0.41575905,0.6649348,0.56815473,0.49504603,0.50947861,0.26818843,-0.02307084,1.30101771,0.76676601,0.87561782,0.82858766,0.74676261,0.90232188,1.11200514,0.82473998,0.41790939,0.77991819,0.96936386,0.11254871,0.93551026,1.1115219,0.6747783
O15027,-1.91987353,-1.5934891,0.05941659,-0.55484892,0.41056653,0.02721956,-0.07325057,-0.63435694,-1.92084462,-1.31706523,-1.66386413,-0.3169289,-0.21508209,-1.42026816,-0.21817594,-0.17444398,0.0414018,-0.50656297,-0.2299176,0.07445916,-0.06958271,-0.25849338
O15031,0.8277307,0.6147614,0.2293612,0.6522363,0.6719147,0.5797541,0.9931062,0.6415485,0.6986599,0.395265,0.7590947,0.6716168,0.7314108,0.4086034,0.7536162,0.5665607,0.423915,0.5910956,0.6442188,0.4600136,0.1797239,0.7818041
O15033,-0.8284426,-0.5020498,-0.6145391,-0.1623773,-0.6220838,-0.8132041,-0.7433844,-0.7399942,-0.8294137,0.5068595,-0.5724258,0.4843949,-0.5878533,0.7625374,-0.848815,-0.487487,-0.7827296,0.5499258,-0.1705189,-0.1338605,-0.5741753,-0.8027928
O15042,-0.27896814,-1.36914208,0.23989154,-1.02947021,-0.04069687,-0.57087656,-1.61047494,-1.60708476,-1.69650302,-1.0927171,-1.4395177,-1.1263383,-0.45357626,-1.1959203,-1.7159039,-0.61010924,-0.34522761,-0.7842339,-1.03761183,-0.68551762,-0.25517675,-1.66988253
O15061,0.31746347,-1.64402468,0.27373328,0.63942558,0.98380793,-0.50534101,-1.18639192,-0.01556042,1.22791256,-0.44634911,0.56041151,0.82332106,0.59433485,2.51673318,0.77000034,-1.62946207,0.44090602,-0.7369636,-1.31249613,-1.13850337,0.78526255,0.95381108
O15066,-0.6206834,-1.0185564,-1.1310456,-0.678884,-0.292753,-1.3297101,-0.3481483,-1.2565005,-0.5809388,-0.742131,-1.0889323,-0.7757522,-0.40539,-0.8453343,-0.4658162,-1.0039936,-1.2992358,-1.1326173,-0.6870256,-1.3493365,-1.0906818,-1.3192989
O15067,-0.4102661,-1.1863219,-0.44771079,-0.84664964,0.07788437,-0.10190589,0.03891075,-0.30660955,-0.18428859,-0.90989657,-0.55772819,-0.1001559,-0.28843329,-1.01309985,-0.54038732,-0.31094588,0.35522911,-1.30038268,-0.85479128,-0.16602857,0.07299351,-0.0705842
O15075,0.86165971,0.76858988,1.00365861,1.27524312,1.09539212,1.09572081,0.85555841,1.01276111,0.95848529,0.53319728,0.74171272,1.08872737,1.04834507,0.92380356,0.86211551,0.08690417,1.17188776,0.93798784,0.59673848,1.13854978,0.64323499,0.7054604
O15078,-1.46626749,-1.13987573,1.40252796,0.03939844,-0.02923615,-1.45102904,-1.38120972,-1.37781952,-1.46723862,-0.86345035,-1.21025157,-0.89707158,0.16313262,-0.26616145,-0.19061966,-1.12531295,-0.20848242,-1.25393656,-0.10937511,-1.47065532,-1.21200104,-1.44061785
O15079,-1.7954232,0.4030946,-1.5815234,-1.1293636,-1.589068,-1.780185,-1.7103669,-0.3195807,-0.6874534,0.2312392,-0.5910783,-0.352123,-1.5548379,-0.2225026,-0.8163651,-0.4927039,-1.7497114,-0.7359481,-1.1375052,-0.6622842,-0.8421918,-1.769774
O15084,-0.1426063,-1.5941898,-0.285664,-0.5555496,-0.3038699,-1.9053364,-0.8813175,-1.8321294,-0.8713172,-1.3177659,-0.5006331,-1.351387,-0.4513911,-1.4209688,-1.9409455,-1.5796271,-0.7077664,-1.7082491,-0.3370142,-0.7892214,-0.663754,-0.2041221
O15118,0.47334292,1.34822595,0.30019268,1.02265115,0.23567612,0.11645305,0.17431174,0.47732599,0.58127952,0.96751245,0.63395026,0.573029,0.48817681,0.89447715,0.6688469,1.0055442,0.40916739,1.00880073,0.87187925,0.47928551,0.46753647,0.08959942
O15126,1.0622161,1.4163476,1.249379,1.1878201,0.7789136,0.8578524,0.7546516,1.3118779,1.4304112,1.493608,1.2231949,1.3658903,1.1680879,1.3238744,1.1684208,1.1167954,1.0793,1.3128789,0.7757127,1.537075,1.2170998,1.0370454
O15127,1.0508294,0.8246986,0.7812239,0.9683364,1.0245674,0.8871411,0.9211137,0.8481729,0.7415094,0.6887788,0.9635025,1.1200871,0.8251836,0.987904,0.9801085,1.435401,0.7809889,0.883894,0.9770728,0.9798127,0.9198529,0.9022385
O15143,0.26034335,0.89644617,0.15947368,0.74744606,0.97436969,0.61231368,0.92527494,0.31621827,0.01668626,0.82095485,0.1475534,0.48231861,0.37954213,-0.33047825,0.20981115,-1.18810733,0.44912297,-1.31673087,1.29554228,-1.53344934,0.47182116,0.15812023
O15144,0.4954518,0.4225926,0.6623983,-0.191661,1.0796324,0.8990382,1.210663,0.8818316,0.9040939,0.2936338,0.640434,-1.2615196,0.5238509,0.3823131,0.7255402,-0.7907916,0.8000359,0.1917034,1.2101141,-0.1613134,0.9239895,0.7129789
O15145,0.2884615,0.44918131,0.60954016,0.45111082,0.75765454,0.66596046,0.66104288,0.40102045,0.70529409,0.44178803,0.54706029,0.25080573,0.53118128,0.49722301,0.5089492,0.03494582,0.62412281,0.16765318,1.07695659,0.35982985,0.72409787,0.57485063
O15155,0.16222084,-1.14529378,0.28171142,-0.80562147,-0.00981406,-1.45644707,-1.38662775,-1.38323755,-0.40491104,-0.8688684,-0.26985232,-0.90248964,-1.23109708,-0.97207169,-0.20888771,0.06464672,-0.03721698,-1.2593546,-0.11479316,0.08122701,0.08912238,-0.02161375
O15162,-0.2266528,-0.8141804,-0.9266697,-0.474508,-0.9342143,-1.1253345,-1.0555149,-1.0521247,-0.3896443,-0.5377549,-0.8845564,-0.5713761,-0.8999839,-0.6409582,-1.1609454,-0.7996177,-0.3958903,-0.9282414,-0.4826496,-1.1449609,-0.8863059,-1.1149233
O15173,1.526265,1.679534,1.299913,1.530199,1.320464,1.179922,1.333371,1.178729,1.323044,1.737176,1.473012,1.762753,1.328633,1.722253,1.386413,1.933147,1.111768,1.446976,1.423878,1.655186,1.377645,1.561447
