proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43
Q04446,31212000,110100000,27414000,17961000,9917900,152770000,21327000,46878000,3600500,11100000,5142400,19926000,51400000,35216000,92791000,84563000,46310000,215280000,116680000,9182600,31940000,82053000,139000000,245100000,18542000,1935100,1917200,18074000,9866500,28491000,69499000,10851000,22422000,19723000,35789000,32948000,72631000,35033000,82768000,73054000,99312000,93917000,42634000
Q04609,0,0,0,4890800,0,0,0,0,9166400,6386200,3014700,0,0,3714000,0,0,0,0,0,5454000,0,0,0,0,1580200,0,2101200,0,0,0,0,0,0,0,0,0,0,0,0,3105100,0,0,0
Q04637,23135000,85402000,154490000,36273000,10999000,76555000,49697000,21237000,5296000,18515000,25347000,50347000,55700000,147140000,86230000,62476000,96577000,61344000,63489000,10092000,56170000,71529000,97416000,75881000,41278000,6048100,3217500,109970000,51334000,69108000,0,34409000,39496000,26656000,35769000,55182000,219440000,286770000,48036000,110650000,90245000,42942000,72278000
Q04695,0,0,0,0,0,0,0,0,0,0,0,26063000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q04760,87713000,169350000,66505000,41922000,55807000,57317000,109960000,101810000,46616000,73571000,94334000,73223000,58540000,83591000,105060000,82141000,18804000,16217000,24914000,65081000,98242000,35400000,35831000,29595000,39264000,5432300,11341000,44514000,45973000,97229000,129590000,57586000,78146000,78803000,71244000,63653000,67079000,56091000,121890000,14163000,44243000,127980000,69078000
Q04828,43496000,0,0,1870700,0,0,0,34885000,3937900,0,0,0,0,0,8474500000,5912400000,3959600000,0,1723600000,0,4800500000,5127500000,0,0,0,0,0,0,7342200000,0,4729100000,5801200000,4104300000,42960000,0,0,0,0,3326000000,0,5938400000,0,0
Q04837,32040000,145550000,74354000,37828000,35080000,60262000,71670000,95743000,12406000,45201000,18670000,47699000,25441000,77348000,60672000,119730000,37323000,47460000,41481000,42760000,84763000,45705000,37946000,49419000,29413000,2853000,4336500,16363000,18992000,61359000,64012000,46690000,56179000,33833000,27744000,31138000,41443000,29006000,104260000,69121000,59914000,120690000,43246000
Q04917,211380000,182080000,141120000,94824000,398600000,279810000,445240000,111930000,217820000,525970000,1010400000,174330000,206060000,193280000,227270000,178220000,101860000,125420000,207090000,144690000,379090000,283250000,391060000,202950000,121470000,21007000,14943000,172460000,139390000,237600000,161360000,306910000,218780000,186960000,144240000,209670000,491990000,300690000,178490000,99539000,359530000,155890000,228800000
Q04941,0,94578000,0,7202900,5268700,35239000,20767000,0,0,6459900,0,9909900,24848000,8649500,0,78179000,6703600,0,11826000,4954400,33102000,22394000,14512000,3911100,12482000,1557300,0,3323800,18264000,16814000,0,42117000,17633000,7376100,21522000,15245000,9226200,6247300,79640000,0,25013000,74300000,24563000
Q05193,283430000,169150000,89864000,183480000,1703600000,90339000,849140000,219080000,881460000,2180900000,3528800000,70483000,56128000,114500000,103830000,131210000,61065000,53883000,78508000,263640000,508990000,79801000,138400000,68863000,251710000,28533000,62681000,513560000,65157000,78183000,225900000,696210000,358460000,429410000,59793000,272420000,759290000,439070000,47666000,71936000,117660000,43839000,172930000
Q05397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3063300,0
Q05519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9302500,0,0,5883800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q05639,1505900000,4976400000,3912400000,1049300000,923930000,2415100000,2385000000,1915500000,623970000,1202900000,1552600000,3339500000,2156200000,4409600000,2724100000,4113200000,1934900000,1856800000,1577800000,1216900000,2909800000,3314600000,3100200000,2711700000,1349300000,287420000,193270000,1581700000,1347300000,4118400000,1673200000,2270900000,2660300000,1521700000,1704500000,2252700000,2928300000,3542900000,4049800000,3387300000,2517100000,3412900000,2342400000
Q05682,97786000,329730000,619230000,166720000,37367000,392930000,216320000,129160000,26636000,57917000,7427700,259320000,416130000,890280000,182770000,421110000,430640000,123550000,263810000,56454000,296660000,476280000,333540000,268170000,115380000,19849000,4268200,70382000,114920000,411100000,72043000,118280000,209000000,26277000,104190000,109580000,145340000,155100000,272450000,464250000,364400000,286040000,193980000
Q05707,4282700,45804000,146890000,0,0,119490000,2186800,11546000,0,0,0,13765000,2673900,147310000,0,15828000,0,0,94439000,0,0,0,53511000,0,0,0,906560,0,4253400,5755400,25381000,0,3016100,0,0,0,0,0,5113800,0,31023000,3994500,0
Q06124,41317000,149700000,70652000,23433000,15721000,74899000,49545000,107460000,14889000,25349000,55791000,38459000,52176000,113940000,45413000,56987000,47724000,71569000,57359000,66071000,114630000,30032000,72446000,80293000,17212000,6705000,7954700,27229000,43234000,41377000,96749000,56896000,67636000,40497000,40980000,31931000,51099000,45967000,81577000,76490000,31605000,150320000,89259000
Q06210,2148600,0,11926000,0,0,57888000,0,0,0,0,0,4230400,0,8250500,0,0,1363700,12763000,57045000,0,0,0,73542000,30780000,0,0,0,3342800,0,0,0,0,0,0,0,0,0,4313100,0,0,42689000,2087300,8426300
Q06323,35616000,223280000,77477000,55987000,14182000,193140000,63711000,80071000,3261000,8844700,0,83015000,75737000,72308000,164190000,169620000,53693000,45772000,234720000,24896000,67002000,159200000,322330000,58793000,68064000,13116000,5790800,58434000,85500000,140850000,67834000,109650000,32156000,41658000,76249000,66457000,50677000,83188000,50968000,90064000,206850000,105790000,81095000
Q06830,3764300000,5160900000,3966000000,1739000000,1156300000,3996500000,4682300000,5996700000,1592100000,1532800000,2205000000,3609800000,3038900000,4679600000,3469900000,3497200000,2883000000,3301500000,2646800000,1941100000,5448800000,2540300000,4409100000,4057000000,1487000000,528750000,428690000,629300000,1801400000,5879800000,5772400000,4019600000,3707700000,2822400000,1744300000,2000800000,2582300000,1952500000,4450700000,3777400000,3447600000,4736800000,3464600000
Q07002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456300,0,637050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q07020,46344000,177190000,154840000,48864000,55701000,91295000,67280000,87710000,11430000,58339000,95564000,105030000,109800000,221460000,177610000,148430000,104450000,86520000,81887000,52169000,96876000,138330000,117960000,132590000,102430000,21016000,12006000,84181000,78141000,170420000,67418000,37513000,96099000,76804000,82677000,137800000,197670000,165190000,103860000,166140000,145770000,82590000,116780000
Q07021,18611000,56296000,20356000,18266000,32492000,10319000,37688000,19823000,13317000,34591000,24799000,32789000,23834000,60672000,47050000,31452000,11604000,31053000,43746000,46692000,27439000,22566000,83517000,43838000,35916000,8688500,13515000,29234000,20590000,50403000,55722000,9492400,18449000,18412000,17473000,36127000,17707000,25647000,36443000,45454000,33608000,53977000,30864000
Q07065,39640000,121270000,235580000,15999000,13027000,186730000,65366000,30258000,2328600,31544000,42131000,148480000,98047000,274050000,186870000,115920000,161290000,131300000,128810000,41063000,45248000,195050000,199860000,211930000,87676000,10757000,252850,65963000,117340000,242170000,29317000,89721000,19871000,48174000,129150000,123120000,131900000,150440000,21370000,218120000,175230000,36607000,128510000
Q07092,0,0,0,0,0,0,0,0,0,0,0,0,1613800,0,0,0,0,0,0,0,0,0,0,0,6532400,0,0,0,0,0,0,0,0,0,5920200,11636000,5022500,0,0,0,0,0,0
Q07157,94601000,129190000,184890000,56802000,28964000,44177000,182510000,140770000,22610000,22836000,8905000,92090000,61213000,141150000,61317000,91078000,92150000,65734000,21984000,47432000,240270000,47992000,69731000,97553000,40948000,7839400,3494500,33113000,89235000,110660000,110560000,28253000,113290000,47101000,56089000,44816000,79545000,59807000,128720000,87792000,39795000,120850000,69239000
Q07343,0,8769700,5931500,5723600,1453500,0,2747600,0,6266300,2033200,5973500,7868600,3766400,7289800,0,5536400,0,2804600,0,7550300,3196000,0,1543700,0,903700,1418400,816280,226060,0,4728100,0,0,0,0,0,0,0,2185900,0,0,0,0,2907300
Q07666,43962000,234880000,127430000,24478000,26806000,61473000,75569000,136400000,11186000,33389000,54470000,148560000,120210000,163830000,57351000,128510000,96241000,84321000,40689000,39086000,114190000,135490000,86139000,106530000,148350000,6646500,4179100,75215000,50981000,310960000,102490000,69639000,73865000,50732000,30462000,178360000,184810000,122980000,135630000,103140000,71494000,141940000,93570000
Q07812,12376000,90620000,42907000,6320400,9181600,11505000,12441000,4739300,0,5248800,0,7922400,26721000,35163000,33684000,33323000,13864000,32327000,7710600,7286100,15508000,36986000,3203200,9472600,41439000,0,72377,15764000,5362300,38976000,8454900,9632800,4195900,6425700,3533200,44141000,29181000,19635000,31495000,11489000,15167000,26538000,25663000
Q07866,17230000,10602000,77771000,22931000,29501000,483030,28310000,23131000,23519000,27026000,38797000,60207000,55666000,110940000,43030000,29821000,53562000,19884000,0,37877000,11062000,12532000,4398400,37635000,38687000,4614300,5950100,29956000,27050000,65990000,18040000,11230000,8105100,10505000,12389000,28279000,25512000,25007000,0,115140000,4232100,12382000,34440000
Q07954,231890000,344750000,488170000,184790000,147870000,467430000,300290000,249050000,210320000,199010000,244980000,435900000,270140000,796060000,610670000,179550000,189500000,194430000,110350000,104190000,98958000,146050000,189280000,255490000,350800000,51106000,52429000,82700000,389630000,609090000,41385000,63976000,28957000,60696000,363630000,354960000,87328000,392350000,111380000,588270000,336400000,132360000,293020000
Q07955,76495000,261030000,167970000,42735000,29929000,71785000,166070000,167520000,14621000,41822000,34657000,174660000,157860000,205520000,92984000,240140000,94115000,156720000,73207000,66923000,198840000,175930000,140840000,244230000,158840000,12167000,10266000,81403000,59604000,333150000,176410000,82622000,80718000,67875000,49519000,202330000,190050000,151300000,145390000,149870000,76862000,192330000,117430000
Q07960,26420000,150990000,101280000,33032000,30253000,118680000,58733000,10770000,15180000,36644000,67258000,42143000,46113000,131700000,55444000,107910000,59347000,138250000,162240000,36677000,80673000,93475000,256540000,153600000,18934000,14994000,6622800,27513000,30021000,55707000,30499000,35971000,53008000,43981000,18291000,34749000,44766000,59398000,108620000,119120000,177870000,140670000,140200000
Q08170,22863000,82900000,80186000,10884000,3230100,29886000,40830000,37744000,3030900,13088000,10706000,38420000,39113000,57868000,24516000,23664000,51980000,14905000,4569600,14239000,9063100,10903000,11631000,23341000,26259000,2540900,914230,9232100,24740000,75766000,7690200,25303000,0,790820,9340800,43722000,59773000,47824000,45049000,50919000,7307400,31571000,43875000
Q08174,0,0,0,0,5724200,0,0,0,2530600,8792100,15969000,2766000,0,0,0,0,0,4910100,0,0,0,0,0,3048900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q08188,0,0,0,2474600,9355600,0,0,0,7230100,0,0,1778600,1465200,0,0,0,0,6226600,0,1210200,0,0,0,0,1695000,540230,117510,399770,0,2656900,0,0,0,0,0,0,0,0,0,0,0,0,0
Q08209,106600000,39077000,29761000,96236000,497080000,26750000,293950000,80488000,305420000,761070000,1210500000,13571000,19204000,58550000,95219000,22337000,37733000,56096000,37644000,138060000,309030000,13090000,79859000,70978000,57240000,4074800,41211000,116920000,34973000,28815000,143900000,121840000,90105000,113650000,18528000,74754000,143430000,130240000,45565000,30660000,14976000,57847000,64280000
Q08211,146380000,309800000,234380000,70934000,38051000,89991000,185330000,153990000,20221000,75504000,56628000,244630000,164490000,295610000,164260000,250670000,114860000,158620000,47384000,70837000,191470000,168550000,160020000,186920000,234270000,10815000,10222000,96815000,74281000,529780000,159290000,38049000,68283000,94475000,31755000,218570000,131760000,166410000,150230000,150370000,46594000,236500000,100060000
Q08257,42199000,223430000,73576000,24139000,33895000,231970000,77721000,146050000,8040100,41911000,51102000,54200000,86199000,50861000,61350000,194770000,47488000,23362000,181440000,54730000,112880000,23512000,193590000,35285000,67946000,3516800,4122100,24361000,10905000,112650000,116770000,29108000,68694000,22920000,11677000,83186000,52413000,33456000,204810000,56041000,153350000,281030000,63986000
Q08357,40200000,233250000,3064500000,45649000,2165500,505410000,17989000,142990000,60811000,0,15966000,58294000,162510000,3131800000,42639000,244650000,400290000,238260000,210220000,17700000,0,33611000,160660000,292900000,15278000,11487000,1982600,3118200,107190000,116170000,134950000,0,45771000,11187000,4192300,22913000,15967000,64305000,84814000,355800000,146550000,15111000,132000000
Q08379,0,5893300,5191900,555320,0,3371400,0,0,0,0,0,701720,570330,2437300,0,0,2059200,2120500,2752100,306240,0,0,2996100,0,888900,0,0,157130,645950,2196100,0,0,0,560070,0,2274700,0,2696600,0,4239100,5847600,0,1017900
Q08380,13934000,19503000,24645000,28004000,0,12802000,14548000,8013700,518020,0,14128000,5138300,23257000,0,0,0,18502000,11417000,17845000,22544000,0,28515000,33921000,18241000,23109000,489710,835200,13560000,0,17730000,0,9847000,0,4324200,0,24574000,33462000,7881600,17427000,33047000,39388000,27129000,0
Q08495,7521800,2656300,0,3413600,74846000,0,32699000,0,61095000,111460000,184470000,0,0,0,0,0,0,0,7426900,11778000,34055000,12418000,0,0,0,0,3079700,14298000,0,0,3537500,43081000,13771000,12026000,0,1468500,12628000,0,0,0,0,4832700,0
Q08623,12861000,17872000,4270900,0,2962400,0,8285200,0,2693500,3840700,5523500,3886300,0,19031000,11236000,0,9088000,0,0,0,11470000,0,11943000,6353600,3325300,250210,0,652480,2766600,10233000,0,0,8579500,4442200,0,0,0,0,7902300,10681000,3288100,0,0
Q08722,31830000,42143000,4660700,7487800,139490000,0,59323000,6921400,63949000,122640000,188020000,0,0,0,21647000,35125000,0,18969000,3753000,20483000,36803000,5386700,15819000,20494000,7745100,0,4909900,46304000,7913200,0,5523700,57630000,11499000,17754000,12114000,22310000,71980000,27094000,46956000,0,9336600,41299000,10128000
Q08945,0,10098000,0,0,0,0,0,0,0,0,0,10153000,2161700,0,6561600,4717100,0,0,0,0,0,0,0,0,0,0,0,3677000,3179500,20603000,0,0,0,0,0,3368500,0,0,0,0,0,11360000,0
Q08AM6,5722400,11850000,1090600,0,0,0,0,1056200,0,5279900,1166800,8837300,12206000,447170,0,485820,15636000,5889200,0,71350,0,13146000,8696400,0,4669600,2006900,0,6709200,6842600,13364000,0,0,0,0,345600,5377100,498470,9534100,5268000,12110000,389900,304640,5607000
Q08J23,0,3732900,2241400,0,0,0,0,0,0,0,0,0,1474700,0,1675500,0,2344900,2395600,2613700,0,0,2920100,2260800,0,1332300,137400,0,126710,0,0,0,0,0,0,0,3896700,0,0,4501400,0,0,0,2209600
Q09019,0,0,0,0,667780,0,2408700,0,0,2033500,3960900,0,0,0,0,0,0,0,0,299500,1204900,0,0,0,0,0,0,0,0,0,804430,1211400,0,0,0,0,0,0,0,0,0,0,0
Q09028,16646000,71135000,61821000,18388000,0,21159000,35822000,19630000,0,16988000,0,40986000,42788000,78429000,44108000,31972000,32778000,44590000,0,16536000,47869000,34365000,51512000,30408000,80117000,5600000,3972700,31984000,39456000,89508000,18758000,25381000,19633000,17410000,13674000,55587000,19855000,61143000,23461000,47981000,27779000,39272000,23785000
Q09666,547880000,5130700000,250720000,491850000,105560000,401510000,926640000,857920000,119260000,95621000,86526000,251170000,278190000,277940000,1213400000,4433800000,147180000,423220000,270180000,128330000,1351000000,617700000,370640000,555660000,106660000,111310000,45467000,88475000,1521700000,325490000,1082900000,1410300000,906770000,343700000,612480000,125200000,183920000,244640000,4930200000,239700000,324430000,5051900000,666410000
Q0VD83,0,0,0,0,0,0,665450,0,0,0,0,0,0,0,0,0,775150,0,686510,0,1265400,1501200,959920,0,0,0,0,0,0,0,0,515010,0,0,0,0,0,0,0,0,1096900,778520,0
Q0VGL1,0,16442000,0,0,0,17328000,0,0,0,0,0,0,0,7034600,0,0,0,6754200,9787200,0,18724000,11394000,16908000,18697000,0,0,0,0,0,0,0,0,0,0,6055100,0,0,0,12005000,9796700,15851000,0,0
