proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21
O14967,0,16991000,23930000,237320000,351840000,0,48772000,0,49908000,0,0,9442900,0,0,0,0,0,0,96671000,0,38866000
O14972,30850000,19241000,16221000,5582600,2137600,5763000,11971000,9507600,14105000,0,0,0,0,10058000,0,0,0,0,49144000,0,16012000
O14974,110370000,259600000,100890000,64920000,37881000,117640000,107830000,77436000,185390000,9915900,7798400,179530000,40512000,105950000,24485000,0,321790,0,264330000,2693200,124580000
O14976,0,100660000,530090,19141000,0,20481000,0,14201000,10764000,668740,671390,0,0,8405600,0,0,0,0,24570000,0,45232000
O14979,1821000000,4487800000,661120000,2068300000,791620000,677700000,892510000,607710000,1999700000,79585000,295190000,922820000,167800000,1607400000,320520000,121200000,74865000,23247000,4385900000,320190000,3334100000
O14980,3442700000,1088000000,585100000,1671000000,876850000,333500000,1046000000,412450000,1000000000,76097000,230760000,581160000,109840000,676910000,176730000,92518000,60501000,44487000,4671900000,149430000,3080000000
O14981,0,73257000,0,0,0,0,3638600,0,0,0,0,0,0,0,0,0,0,0,40088000,0,0
O14994,62574000,62798000,74163000,0,0,143490000,0,56861000,0,0,0,4250700,0,2429400,0,0,0,0,0,0,0
O15014,0,48285000,0,0,8553100,0,0,7611300,0,0,0,15871000,0,6266600,3364300,0,1981300,0,6751400,9453300,32565000
O15020,6900900000,655620000,10332000000,2188800000,1328700000,9142800000,1325000000,12004000000,164900000,1130200,261550000,290330000,7537800,112230000,17150000,104040000,7738900,0,6913400000,44705000,2296700000
O15027,38945000,628900000,75580000,233070000,42182000,51963000,76065000,34450000,69738000,0,34854000,84048000,3911400,133240000,9605500,1537300,3667500,0,148630000,0,454130000
O15031,728480000,1450700000,425520000,1324400000,230740000,398880000,261120000,349820000,665950000,11952000,97330000,437770000,127440000,426130000,21365000,28330000,6440400,0,1576000000,110070000,1548700000
O15042,444850000,1150300000,70474000,468790000,99940000,40200000,254570000,29071000,454000000,5104900,56933000,96516000,0,310100000,39309000,6282700,5165800,0,381370000,4089900,785190000
O15047,0,6841900,0,0,0,0,0,0,0,0,0,0,0,0,4097600,0,0,0,0,0,7478600
O15056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15061,164930000,98041000,1015700000,96375000,3993200,20856000,251470000,40400000,117660000,3015000,0,6823500,1103600000,44898000,4323900,13829000,25846000,92258000,411640000,80896000,221690000
O15066,5196200,4413700,4081300,0,0,35793000,8343800,24496000,2001900,0,0,0,0,0,0,0,0,0,0,0,145800000
O15067,1081300000,1429200000,99145000,559370000,339690000,50521000,643640000,52238000,444940000,38434000,29990000,209740000,102500000,515300000,46647000,4241100,32402000,0,1237600000,0,1338600000
O15068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58367000,0,0
O15069,0,38585000,0,17321000,0,19371000,0,0,0,0,0,0,0,15627000,0,0,0,0,0,0,25275000
O15075,2004500000,1161300000,1542200000,1355000000,87235000,371660000,545000000,713250000,955830000,52922000,453070000,561130000,476720000,207640000,20679000,120380000,18814000,17350000,4613400000,48714000,2615300000
O15079,0,0,0,0,0,75168000,0,21073000,0,0,0,0,5169100,0,0,0,3778500,0,0,0,0
O15084,58786000,29500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124980000
O15085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15090,0,10946000,0,11532000,0,0,3617500,0,0,0,0,0,0,0,0,0,0,0,0,0,9011500
O15091,14901000,0,0,0,0,0,0,926550,0,0,0,0,0,0,0,0,0,0,0,0,0
O15116,15164000,98229000,0,0,0,0,5068200,0,2916600,3222500,0,0,7115700,0,11827000,0,0,0,26971000,11321000,0
O15126,45730000,319640000,152380000,53901000,196260000,266740000,123940000,296730000,105750000,7409900,0,122940000,36436000,69269000,15986000,7048200,86468,0,280280000,33600000,282300000
O15127,118370000,154730000,66796000,50081000,0,54564000,92804000,55856000,203770000,0,0,0,18739000,65098000,0,0,0,0,152390000,33747000,53552000
O15143,58666000,711340000,6853200,385870000,69343000,212030000,325190000,211630000,435650000,21139000,118030000,15694000,158250000,412900000,8332000,12819000,1706800,0,278930000,82178000,129590000
O15144,1190000000,1160600000,1661000000,1139900000,111320000,633600000,580710000,1217700000,886030000,42054000,138330000,190720000,307460000,559730000,68460000,53291000,17187000,0,2670100000,218480000,771640000
O15145,300510000,884190000,197190000,465190000,113000000,243370000,237190000,348810000,153460000,17482000,153140000,117700000,105490000,168140000,29038000,17489000,3717400,0,1323200000,70182000,693020000
O15160,112130000,56293000,0,6985100,9549600,14138000,17834000,0,26360000,0,0,0,0,34250000,11114000,0,0,0,115310000,0,37278000
O15164,78265000,436140000,4353300,21506000,41076000,0,31558000,8892100,58801000,0,0,1003900,75113000,32551000,0,4025200,0,0,372970000,0,134380000
O15173,300120000,979960000,157230000,579740000,39440000,47562000,391620000,27885000,450870000,24893000,59660000,547080000,76094000,189260000,57884000,87823000,37237000,0,254660000,40317000,1479500000
O15212,594350000,917300000,128060000,311690000,197260000,168250000,184990000,107450000,235790000,14789000,108420000,213870000,26052000,184000000,30792000,13300000,3782300,0,662090000,127620000,333070000
O15226,0,17363000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15230,560340000,1811800000,61890000,246100000,64312000,46189000,283700000,135220000,693630000,5458600,192680000,15949000,1892100000,77772000,46517000,71589000,8171100,0,345150000,5541900000,438220000
O15247,0,0,0,0,8925300,0,0,22789000,40762000,0,14126000,0,38590000,0,0,0,0,0,0,21998000,0
O15254,0,6771600,0,0,0,0,544730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15258,88652000,0,0,0,53899000,86750000,80802000,47564000,150680000,4978100,0,54559000,45826000,90732000,4805100,8059400,2725500,0,0,43279000,0
O15260,45952000,217460000,29681000,54293000,50166000,36302000,56540000,27018000,159310000,3725900,22903000,26718000,15561000,136950000,18957000,4609600,8562100,0,283920000,11323000,92045000
O15294,218900000,1176700000,240460000,298560000,73989000,64982000,150270000,234650000,81992000,6211300,8005800,23587000,6091800,70550000,8309900,5855900,0,0,590040000,0,226490000
O15305,86524000,95850000,0,0,0,0,23918000,0,37531000,0,0,7611300,0,24957000,0,0,0,0,68654000,15797000,0
O15344,8632000,0,0,0,0,0,0,12899000,0,0,0,25625000,30949000,67377000,0,0,0,0,0,0,75824000
O15347,638620000,5297500000,46201000,2480200000,132530000,21712000,797760000,65984000,2032100000,27650000,142520000,622540000,67870000,2220500000,36716000,0,14814000,20842000,1297900000,34560000,1478100000
O15355,2243000000,1497600000,16754000,2043400000,149450000,90303000,575000000,238510000,619050000,19294000,46691000,293970000,56584000,493200000,53616000,17114000,5490300,0,1222000000,22648000,1336000000
O15357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11288000,0,0
O15371,125250000,526890000,0,0,58231000,0,60335000,0,102730000,0,48757000,642080,0,155600000,21149000,10205000,879770,0,666710000,97768000,30820000
O15372,40383000,314190000,119500000,123270000,283390000,5679200,188130000,195430000,98517000,0,0,5094800,18453000,78859000,0,4104600,0,0,130790000,0,221110000
O15379,0,91152000,0,0,0,0,0,0,10738000,2913500,0,0,0,0,0,0,0,0,6941700,0,2446700
O15381,33798000,0,0,0,0,0,0,11063000,0,0,0,0,0,0,0,0,0,0,0,0,0
O15382,0,75501000,26232000,0,0,125340000,44073000,47117000,103330000,0,0,13965000,32436000,74354000,14518000,0,0,0,123450000,0,0
O15394,362670000,0,712300000,189200000,25094000,338980000,218380000,430240000,159830,1142400,10481000,120790000,58589000,0,0,4745000,255800,0,222660000,2661100,572760000
O15397,53341000,23443000,77107000,41540000,7562900,50762000,13463000,17635000,15193000,0,0,12207000,0,0,7881900,4174200,1219300,0,38874000,0,95992000
O15400,879910000,1095800000,326390000,403780000,23497000,308120000,460400000,363740000,473790000,3888600,43478000,111660000,37627000,49487000,12961000,4264900,0,0,729770000,122200000,430750000
O15405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15460,0,0,0,0,0,0,0,38547000,41140000,0,29008000,0,0,0,0,0,0,0,0,0,0
O15484,10379000,29151000,3955700,13296000,0,0,14577000,5501800,3761100,0,0,0,0,0,0,4750000,1413800,0,48364000,2140000,0
O15498,286720000,303420000,187570000,129660000,34009000,181360000,263910000,136100000,215270000,19609000,28196000,38629000,42481000,102320000,42271000,6126000,6065100,0,532110000,0,157800000
O15511,744480000,850330000,193220000,215040000,56787000,103810000,360030000,94924000,178450000,27357000,118820000,50359000,100450000,118690000,29709000,26122000,10612000,56180000,891830000,177980000,425720000
O15514,30515000,134730000,0,0,134240000,0,10920000,0,110810000,0,26673000,21238000,0,0,0,0,0,9084800,48115000,2968900,256880000
O15523,0,69870000,0,57178000,27961000,0,34585000,0,0,2349100,27488000,0,0,0,7005100,0,0,0,0,0,0
O15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143900,0,0,0,54450000,0,0
O15533,0,0,0,0,0,0,41226000,21102000,25069000,979290,0,6362900,0,35785000,3264600,0,0,0,46095000,34484000,0
O15540,3949500000,50779000,4344200000,260780000,17704000,2905200000,837120000,2512800000,34001000,65709000,1084100000,1648400000,5710900000,120350000,85292000,11262000,78017000,0,4278400000,1793900000,843220000
O15550,0,0,238240000,9963500,0,675250000,23802000,359780000,240560000,0,0,56641000,64585000,118110000,0,0,0,0,124250000,35506000,0
O43143,2284100000,5614400000,203870000,2105000000,677490000,698890000,1039100000,292920000,1535500000,102700000,464910000,796640000,211210000,1574300000,242380000,101290000,64623000,26953000,3379700000,103790000,2902900000
O43148,103230000,228210000,90516000,431630000,10871000,7762900,161020000,7615100,52090000,2814000,0,188530000,0,42865000,5505800,19136000,0,0,205930000,18124000,308280000
O43149,0,0,564360000,60643000,89124000,375420000,176970000,298000000,12304000,0,8437400,15267000,0,0,0,0,0,0,11363000,0,0
O43150,0,18206000,15401000,6620900,0,6989200,0,10208000,0,0,4302900,0,0,16744000,0,0,0,0,10282000,0,0
O43156,0,4709300,0,0,0,0,0,0,3370400,0,0,0,0,0,0,0,0,0,9270600,0,3459400
O43157,47489000,0,132520000,25566000,0,46937000,23935000,72094000,0,0,0,0,18663000,7678100,0,2434000,0,0,144090000,0,0
O43169,337470000,558370000,228750000,194450000,44479000,52722000,203070000,80559000,55380000,12326000,5403400,0,0,125510000,7283300,9491400,8260300,0,237150000,165830000,144650000
O43172,205050000,1096600000,44236000,389370000,188200000,57548000,156590000,36348000,171360000,1682000,45979000,201880000,37881000,371390000,37600000,0,0,0,952210000,7103500,769490000
O43175,10601000000,3128200000,4122900000,421360000,93747000,1887200000,768680000,1742100000,875170000,167910000,32918000,255830000,2374400000,327420000,52576000,780580,4613700,223440000,4771100000,836880000,2116700000
O43181,267970000,598640000,261090000,151310000,64498000,316600000,67424000,301600000,101160000,0,85053000,45584000,0,0,0,0,0,0,112800000,149590000,214450000
O43189,0,164430000,0,0,0,0,0,0,0,0,0,0,0,0,0,2591400,1786300,0,277750000,0,224400000
O43236,2825900000,207940000,2116700000,32236000,0,1810700000,90053000,1930200000,8137000,848170,9283200,0,98894000,0,0,0,2515100,0,1256300000,234340000,158710000
O43237,1986900000,1294400000,681680000,1284000000,185660000,796490000,468300000,679230000,365200000,15070000,67086000,537170000,211700000,400360000,17577000,16007000,3009900,0,1802900000,36798000,1714700000
O43242,1508400000,2192100000,560970000,1211900000,594840000,449770000,950690000,540680000,832390000,49195000,169640000,399040000,341810000,763190000,120990000,63130000,36088000,11818000,2092800000,38036000,1945600000
O43251,195960000,256580000,77949000,168490000,0,26134000,0,78374000,144910000,0,9571300,73969000,0,90193000,4035600,0,128950,0,371740000,0,302700000
O43252,328320000,396130000,0,90415000,9529200,33114000,47371000,12204000,64117000,17184000,0,9302800,0,75522000,55273000,0,0,0,77858000,13763000,146600000
O43264,21212000,8517800,0,0,0,0,0,0,0,0,0,0,0,26229000,0,0,4097300,0,16033000,0,9544800
O43272,0,0,15269000,3871300,0,5988700,2103300,8440000,0,0,0,0,0,0,0,0,0,0,2699400,516140,0
O43281,0,0,20162000,124070000,0,79441000,0,0,67042000,2192600,0,0,0,21227000,0,0,0,0,0,0,0
O43290,732500000,1222800000,13104000,487360000,83243000,29561000,263190000,79520000,233960000,6536400,46180000,75267000,85307000,247460000,14429000,10127000,13532000,54546000,1002600000,6644300,725050000
O43292,0,0,0,0,17464000,0,0,0,30188000,2271200,0,0,0,0,5657300,9064500,36210000,0,28386000,0,0
O43294,0,8444500,0,0,0,0,2367600,55242000,47554000,987480,26667000,0,7425900,0,2561700,892750,1285600,0,0,0,0
O43295,40266000,41994000,33224000,0,0,21444000,667300,66249000,0,0,0,7723900,0,0,0,1475000,0,0,52928000,0,43176000
O43299,0,0,0,0,147460000,0,0,0,0,0,215120000,0,0,0,0,0,0,5950000,0,35208000,0
O43301,1128000000,1087100000,1448500000,31779000,64511000,1139200000,104620000,1209700000,175300000,0,50137000,62506000,113880000,128260000,0,9503900,29742000,58996000,1611400000,200730000,211830000
O43303,0,70119000,0,0,0,0,0,0,0,0,0,0,0,4628100,0,0,0,0,0,84506000,0
O43312,0,0,41068000,28890000,12196000,57798000,0,40991000,0,0,0,29910000,0,0,5705700,11395000,0,0,0,0,54372000
O43324,77488000,140010000,94091000,56207000,44305000,54797000,52550000,68258000,84679000,11970000,0,0,0,103390000,18300000,11104000,10577000,0,114170000,0,131230000
O43347,1278600000,1895300000,97376000,1260000000,213430000,24877000,375430000,59643000,456390000,23789000,1867800,387600000,34657000,265880000,77735000,87809000,36869000,61044000,871390000,13711000,3532400000
O43374,0,0,6566500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14902000,0,56019000
O43390,12512000000,19212000000,1881500000,6430900000,3556500000,2096200000,4023700000,2095300000,5312300000,465540000,775310000,2954700000,868400000,4076000000,1009400000,524170000,383130000,272420000,17200000000,533730000,14863000000
O43395,0,200800000,48187000,55367000,41881000,0,37538000,0,67557000,1250500,8473200,17512000,0,118610000,5951200,1707200,0,0,124760000,0,24107000
O43396,2140700000,2428300000,1797300000,4160400000,659430000,1261600000,1052900000,1507000000,1066600000,41333000,174490000,1016300000,90258000,1315400000,66468000,76130000,32985000,26042000,2480100000,209130000,1794600000
O43399,817630000,959370000,139380000,50921000,27304000,116750000,137370000,147710000,706630000,17482000,274840000,95436000,124220000,177230000,26819000,0,2145300,8636200,698380000,123470000,312320000
O43402,100890000,97053000,9857600,70511000,0,0,14559000,0,37797000,0,0,0,0,18918000,0,4962700,0,0,141840000,0,86735000
O43414,119770000,461970000,55918000,99678000,62637000,0,151050000,9241500,164650000,4980700,0,0,40930000,116440000,9341300,0,0,0,500000000,10389000,573210000
O43424,577320000,117480000,1800300000,0,90425000,1806500000,174970000,2814700000,0,5298800,53929000,0,344100000,37608000,7954200,0,1370100,0,741550000,36159000,6615400
O43426,268690000,25943000,1071800000,241670000,80927000,957940000,76592000,813160000,12690000,964120,18943000,75036000,5542600,46090000,23574000,5888800,2871200,0,392910000,12828000,371260000
O43427,0,14052000,31781000,41135000,9386800,20702000,8216300,30297000,31053000,0,0,0,0,7290900,0,0,0,0,147630000,0,22463000
O43432,21894000,215110000,198310000,182050000,0,155560000,169250000,123010000,180090000,0,0,0,0,210210000,0,0,0,0,19687000,0,0
O43439,94854000,271180000,29497000,121660000,0,46914000,121600000,43246000,61102000,0,0,8342600,0,54713000,0,0,0,0,144000000,0,119780000
O43447,167070000,127880000,23406000,229030000,0,69783000,65542000,23023000,81791000,0,0,39516000,52146000,70698000,4782700,0,0,0,258660000,15425000,69599000
O43464,133050000,143210000,17984000,12748000,0,15190000,4705100,6597000,15331000,0,0,4735800,15879000,28518000,0,0,0,0,71653000,7861400,46121000
O43488,3613500000,2457800000,799060000,1848100000,323190000,527800000,790110000,271670000,815050000,60280000,94578000,406540000,499170000,473810000,150850000,76151000,58714000,13944000,2795700000,661600000,3679500000
O43490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43491,1570600000,1807600000,3017800000,254590000,443360000,987080000,1347000000,782590000,1877900000,32745000,0,148780000,432010000,465220000,456990000,20092000,43950000,56039000,1245900000,984630000,1511600000
O43493,0,0,0,73254000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236100000,0,123730000
O43497,0,0,22700000,0,0,47961000,0,65129000,0,3639800,0,0,0,0,0,0,0,0,0,0,0
O43504,389040000,482580000,21959000,149970000,23729000,83050000,132840000,53213000,148770000,0,99834000,68919000,20335000,33989000,0,0,0,0,403620000,105370000,123040000
O43505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8591000,0,0,0,0,0,0
O43524,36432000,33400000,0,17637000,6611100,0,49748000,0,17037000,0,0,0,0,20065000,0,0,0,0,23341000,9282000,37469000
O43581,260920000,417280000,148940000,6053500,0,93453000,0,149380000,0,4432800,0,0,0,53479000,0,0,1949100,0,205130000,0,18850000
O43583,338230000,1065400000,89334000,381370000,36379000,103520000,301280000,120270000,183680000,10015000,44800000,106810000,87050000,197430000,4477700,3596100,674130,0,874500000,15296000,207310000
O43592,96319000,160840000,30648000,52266000,17358000,31674000,140280000,18852000,55306000,3152400,0,0,45376000,7666600,4884200,0,0,0,151350000,1489700,92292000
O43598,1200100000,420090000,64277000,62004000,130740000,46317000,202730000,20393000,148890000,12212000,54329000,120160000,140030000,49841000,75412000,14360000,16161000,0,557820000,132130000,267920000
O43602,1083600000,3335600000,0,1177600000,152960000,0,107240000,0,1074700000,84225000,157890000,629990000,40444000,652330000,23473000,122920000,3563200,0,1677700000,4952400,3680600000
O43615,294710000,291560000,132330000,159280000,82677000,185650000,447610000,155350000,176380000,3059800,13191000,26523000,47200000,254760000,7916700,3099000,2385600,0,496300000,0,179750000
O43617,82924000,53239000,15004000,0,0,0,0,0,0,3516500,0,0,23190000,0,0,0,0,0,32863000,6705900,0
O43639,155810000,141950000,55071000,258760000,0,153990000,32581000,125910000,100860000,0,31853000,115840000,16521000,33620000,0,7826300,0,0,52997000,2328700,290940000
O43657,0,179110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21207000
O43660,419630000,822340000,65616000,241410000,63051000,33581000,205370000,33530000,195240000,3329000,8975200,51453000,14994000,182040000,20264000,3724600,3072500,0,508090000,0,505870000
O43670,519740000,714800000,102260000,932480000,215800000,129620000,346520000,116540000,426710000,21925000,46636000,239200000,42082000,622700000,70972000,23361000,11507000,27755000,928360000,0,1079700000
O43674,118030000,286210000,20155000,5771300,0,63876000,0,31440000,14032000,0,0,0,0,0,0,0,0,0,246980000,0,88606000
O43676,118170000,363790000,121280000,47561000,11742000,403130000,67981000,303090000,10842000,6162300,0,7392900,6326000,0,11543000,0,0,0,269610000,21647000,161550000
O43678,902290000,829530000,330670000,89434000,86174000,444040000,251740000,377860000,205820000,3197300,74874000,73883000,17262000,64260000,34287000,3746500,4385600,0,826030000,233100000,446240000
O43681,596800000,1532300000,634550000,575870000,669660000,357380000,787260000,162900000,640410000,28935000,277790000,246400000,270650000,766700000,62829000,40155000,25812000,0,1068700000,130540000,1559000000
O43684,2016500000,2535100000,103630000,1545400000,233320000,301430000,900430000,320250000,612440000,51316000,34697000,258410000,130830000,680220000,161140000,40149000,19141000,0,2753800000,30333000,2692700000
