proteinid,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
P52597,3185800,2809500,3636700,4274200,5231100,3120700,3473100,3876700,7310400,8554700,4743400,5346100,3999900,3741000,5339900,5451800,2383300,1956400,0,0,1040700,612240,8914700,3840800
P52630,0,0,0,0,0,0,0,0,337750,386410,0,195730,107700,0,394980,381710,558400,319530,0,0,49856,0,0,0
P52655,421390,239440,138880,0,413370,0,255380,0,328380,189990,347100,171040,138680,220450,161040,220100,209360,0,503390,438930,1007600,840880,222200,401790
P52758,0,0,569600,310250,0,0,1072300,1088000,0,0,0,505830,334180,244740,0,0,179690,422040,742370,735930,0,0,2019300,0
P52788,530300,35969,0,0,68047,0,2155700,2305000,0,324400,131430,0,432520,350780,0,0,0,0,120750,0,186370,71141,1235400,490580
P52815,771610,935780,249140,576660,168530,102830,218000,587450,5372200,3661800,2040200,1962800,740950,1179700,580050,588730,1499600,1979100,505700,773140,3518600,2673400,678600,588040
P52888,583510,694420,0,151060,0,270640,0,0,0,0,209760,201830,327380,246430,600810,161150,0,21754,175090,266580,389120,630480,0,0
P52907,13353000,12068000,6064400,5945000,10344000,5994700,1436800,1403200,11569000,13097000,12273000,12484000,16415000,13727000,19135000,20722000,8208000,6037400,13112000,10619000,17100000,11097000,15322000,13659000
P52926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31771,0,0,0,2486400,1085700
P52943,3944900,3296300,1028200,1570300,5725000,4229500,1308200,1306800,8246900,8566700,9655700,7389300,2764300,2958600,6963700,4516400,11092000,10051000,17700000,16637000,16227000,12053000,436880,2466600
P52948,0,0,0,0,435860,0,0,0,624810,1196200,607830,0,0,0,443200,493510,0,0,0,0,0,0,1169200,0
P53004,9724500,10869000,2146700,2483600,6867500,4535200,1141900,1341600,20914000,17762000,7184500,6678400,7247500,6982300,8625700,10535000,3791400,5696100,3196300,3806500,21757000,17889000,10735000,9032000
P53007,625840,691720,4889400,4280000,1816800,1805700,706940,273360,9664500,9524400,1316900,205640,779910,913590,887630,835290,5901500,6122900,8137600,6387200,2150200,2535000,5340400,5670500
P53041,852900,705190,655200,0,3155200,2429800,1791700,865180,6293100,5579300,3190700,3279900,1673100,1639100,2996300,2389600,1089700,816920,989620,710100,4796200,4322800,4314100,2026700
P53367,1578000,762110,228640,183490,180600,335360,182490,296060,3316400,2261900,667790,651410,465340,627890,816760,1106400,260190,52146,0,228420,1868400,1717400,70640,121730
P53384,365190,361660,0,0,0,0,0,0,0,92398,258970,222450,157390,0,268080,312440,0,0,0,131690,407720,315050,349030,0
P53396,13022000,11777000,3254200,2841000,3381100,1895800,2730100,2168500,16553000,16128000,7154600,6867200,7555400,6393700,9472600,11036000,9436600,10310000,1081500,998680,7526300,5652900,11550000,7878500
P53539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654220,559870
P53597,5275300,5240400,1673000,1461600,1550200,1578800,645260,543420,8158500,7270000,6925000,7899300,2252400,2088100,5540200,4206100,4918600,3158000,461880,492360,3019100,3353500,4780500,4404300
P53611,0,397100,0,0,0,621450,253690,263500,0,0,0,0,0,0,318510,431640,0,0,0,0,549490,0,526180,347840
P53618,8021800,8154800,1929000,2601600,2597800,2482200,4883000,5068500,10118000,8615400,7163300,6561800,5380800,6815000,10803000,6723800,7167900,6611100,2448200,2140800,4107700,1996000,4182800,6594500
P53621,17163000,18317000,3340100,3086000,6340300,5893100,5823000,8494800,26399000,23273000,18385000,17832000,14037000,13456000,22562000,28103000,12228000,9904900,1251400,814580,11320000,7897700,18400000,15331000
P53634,3049600,3896100,2924400,2079500,0,174290,90110,0,675890,527320,0,0,754860,1018900,610550,637310,641030,558600,1122500,885940,1817500,1487600,311090,687660
P53680,1526900,2109400,3541800,2855600,658200,1016400,1320500,1034600,1187800,1857100,1001700,822040,1240900,649750,2415300,2932600,375220,430950,0,0,1596800,337160,1155600,990290
P53701,238520,217460,0,0,239120,0,0,0,1803500,998180,459450,340560,179030,149640,211160,360050,236070,104160,0,0,1169600,480150,173180,161700
P53985,2480500,2307600,295950,363680,2546300,1286200,271930,351680,1566000,603770,191870,179370,1584000,1691900,2165700,2387000,484260,610300,3481200,2808200,722830,196370,959470,434670
P53990,1939400,985380,423120,1064500,2499200,825810,150080,475140,4957600,6477100,2263800,2880000,1967000,2056300,1560200,2315900,1554900,1457700,1168300,625700,3767300,1951600,4099400,2639300
P53992,1525200,1529300,399420,475320,1147400,730320,1403200,988460,1759500,2615500,2005100,1295800,597540,733920,3444600,2444400,881100,446970,0,0,115590,692980,2337500,385950
P53999,623750,459040,2032400,1447500,1061800,405320,5005500,5528700,11338000,6339900,6156700,6988500,3240300,3823100,4974000,3765000,2649600,2179300,5707500,5862900,2170100,2146900,1853500,1952400
P54136,5130100,4553700,2839300,2223400,3834900,2288800,4103000,4363500,14446000,11907000,7567000,11462000,4339400,5348600,5636700,5143300,4158500,4201600,678510,207880,5496600,4202400,6007400,6590500
P54252,0,0,0,0,0,0,0,0,401100,563110,0,154620,0,0,84242,105260,0,42794,0,85846,0,0,274810,0
P54577,5735400,5382200,2171000,640880,2249300,1365400,1865700,3066600,3658400,4365700,7968000,6945100,2280400,2320700,2711500,3154800,2930600,1753000,0,309150,7314700,4916200,9020600,8307900
P54578,4218200,4102200,1026500,1397500,1802500,3723000,922660,1431200,6891500,8870400,4897900,2737300,3485800,3563000,5157900,4444600,1696800,1175500,621030,545890,6537000,4987800,2385700,2735300
P54652,0,0,0,305330,859000,289930,0,158780,8125700,8372500,584340,650660,15416,0,786160,706170,977770,1119100,0,0,3143400,3268600,0,101810
P54709,1389200,1405700,7895100,9134600,2047700,1470200,989320,853570,11648000,10190000,4909900,4625300,1760000,2596100,4531300,2974200,2384500,1986900,7372600,8891900,6459900,6891900,15157000,10490000
P54725,1623200,3118600,756930,578860,798530,872480,1308500,1395500,1319700,1294500,1270700,998340,703120,1090600,1286800,1187000,433940,426020,363740,389180,1529400,1573200,563960,743110
P54727,42763000,46122000,3414200,2598500,16662000,7267500,14730000,26449000,39894000,32436000,38159000,32343000,23143000,17921000,15224000,17543000,6128500,7138100,23997000,17852000,67120000,43345000,32365000,17848000
P54819,7298200,6334300,1798600,883080,3762500,4028500,3278800,2982400,7713100,7451400,7426900,5910100,4239100,5336900,5062200,5033500,3134600,3935300,4905200,4458900,10544000,10284000,2479300,2288400
P54821,0,0,0,0,0,0,0,0,404820,286580,0,0,0,0,0,0,0,0,0,0,0,149690,564440,861570
P54886,2986500,3799300,1493400,1078000,746250,3136600,800210,650880,7505800,6069600,4294300,4131300,1834200,1731600,3675200,4491400,3745700,4905300,2664800,0,2202000,1141400,812790,1641600
P54920,2238500,2654400,8478700,9513300,5989300,5820800,2722200,6454800,18034000,11396000,7613500,6990600,5352100,6565100,15638000,12647000,7303800,6297200,2442000,2632100,2336200,2344200,18941000,12118000
P55008,3265600,4005400,474460,533930,4980000,1189700,403570,697110,2821700,1591600,3012700,2877500,2857600,3068200,2101700,1908000,1065300,1189700,1227300,2756700,10630000,5740600,3483600,1784600
P55010,373500,213750,0,0,1074900,426170,2911500,3196400,549300,402660,367160,404560,547000,424580,1040800,822810,355840,551920,0,399160,521690,228940,1218100,812720
P55011,2151500,1653300,2093000,1315600,6314300,6656400,549510,377220,9107000,6985700,9112900,10900000,2817800,3058000,15583000,10655000,4794000,3995600,15614000,20366000,6639600,5690500,1348400,908580
P55036,6728200,3235400,0,346890,949480,1899700,1180100,1700200,4386600,7150300,5220400,3147500,1249000,1386400,4701200,5163400,683840,734840,1313400,720690,5809500,2264100,2402800,1338200
P55039,58784,57769,18322,0,43939,69586,31469,39655,75198,80865,85895,140270,35763,0,298540,259200,568990,360010,0,0,164810,118200,336140,569480
P55058,201570,657300,1650400,1360600,975520,128700,0,0,723950,49411,98348,66508,944840,849320,0,0,0,0,0,0,1775200,1046400,1378100,786680
P55060,5424800,4660700,644480,344110,3998100,3572700,3011500,211650000,8978700,9642200,11687000,13441000,4213000,3225600,5456800,5643600,2307300,3452800,94386,1409300,3525500,4163600,7067400,5540300
P55072,140100000,137800000,22021000,22765000,50368000,45362000,37199000,32664000,159300000,140010000,183390000,155020000,76846000,81248000,66866000,74608000,73604000,64523000,46969000,43215000,216730000,184360000,59098000,63320000
P55081,206820,0,67851,69613,0,0,95312,112790,267190,162080,291460,276230,0,0,96427,56361,97293,0,0,0,474980,0,169090,73275
P55083,843860,771490,6340100,4965500,107670,0,120520,137100,297690,409290,316350,209130,151980,312320,517970,353610,4815500,3857500,0,0,293160,500530,825710,458030
P55084,9042400,11330000,11250000,10137000,6423400,6560500,3667000,5240800,20727000,19614000,21054000,21874000,9000500,8118400,15943000,17704000,22419000,16427000,0,466420,30019000,24918000,12251000,10432000
P55087,0,0,7783600,5337900,52919,0,0,0,0,0,0,0,0,295100,4657100,2861600,3285000,2011900,237880,0,180670,0,0,0
P55145,1385100,1406800,1475800,1351800,0,0,1178700,671400,834760,403720,736900,1188300,687780,1788800,927510,1257000,656340,1222100,5073500,5083100,1949700,1464600,941350,918590
P55196,1239100,912490,0,0,695310,1195200,0,0,4897400,4554600,2670000,1286200,483530,1424500,1333700,1680700,757380,160850,0,0,4825100,4893900,2563200,2253000
P55209,2384300,2179600,1550700,1264700,1611400,2158300,3196300,2405800,5896700,5017200,3001600,2483600,4180600,3333500,3835200,4242300,2758400,2364900,2494700,2175400,2859500,2867600,2568900,2501000
P55263,1218800,1026200,26275,113220,321030,302800,0,45886,3584800,1732900,1492100,1799400,1048200,333390,1834000,898580,834560,551200,0,0,4197400,2518800,8206100,5584400
P55265,325530,371700,452850,1004900,275380,210380,1560000,1896000,3387000,4964000,1089900,2342400,684670,1280900,1396300,156900,181710,382020,0,0,534040,341980,4126500,1635400
P55268,481910,344440,102310,86137,69535,0,0,0,132230,107790,117540,115280,76376,91286,154470,206290,0,0,0,0,56066,52148,0,0
P55287,369440,309230,431560,1188600,1112700,1180000,666480,298910,6344300,8203500,1563400,1196800,515000,389660,6944000,6557200,1001600,1622600,8494300,9548700,5712200,3282000,1343500,749960
P55290,614200,614400,1027500,1455700,437340,165090,137390,163850,378710,252230,0,0,0,0,580470,470480,210860,0,0,0,465240,317030,915660,527990
P55327,2569500,2144000,0,0,1173100,1247300,90320,120290,1937800,1937000,2621000,1976800,1080100,931780,0,259850,391740,386510,483510,279000,4467200,3240300,0,0
P55735,2534300,2288500,845280,1013200,1879200,1064700,1326200,1231100,4465300,5910200,3596700,3253200,2421400,1020900,3290800,3926600,2501700,3154000,632120,734090,3025400,2171300,1884400,1173700
P55769,1954100,1604100,1469600,1336500,638010,438600,1715400,1526500,3136900,2717300,4482300,3338600,2803100,3421500,1704200,1515800,1441000,1665900,1958100,2027300,2026700,1488100,3369800,2516900
P55786,22820000,20157000,4018000,2570600,13034000,13643000,17515000,19909000,43893000,33321000,16793000,22558000,18743000,20981000,30033000,34383000,14510000,11450000,3441700,4911000,34598000,24956000,26739000,25984000
P55795,9134000,10403000,9287800,8397800,11676000,6167600,11912000,16090000,28266000,33658000,22424000,29834000,10122000,9644000,17586000,17338000,9810300,8954100,3465600,4212400,5874600,5048400,24843000,21080000
P55809,2418800,3720200,3269800,3190200,2226700,1906100,865700,218360,7689000,8370300,17763000,17310000,3541300,3660500,7503100,5615600,3925600,4703600,816570,822080,11089000,8162600,6046200,3428300
P55884,2407000,3326200,561610,1076800,1326400,1868400,3597100,4497500,10746000,10998000,6117500,6485600,1879000,2444400,5686300,5985700,2369400,1920400,199820,0,2793000,2495800,5315100,4721200
P55899,492490,447270,1630800,785300,0,0,0,0,1001400,1046900,435740,372180,560360,608170,0,293810,0,0,0,0,78819,87763,895100,1055100
P55957,0,0,0,0,201240,0,329370,389870,0,331000,0,311660,445440,374410,0,0,0,0,395990,390870,0,0,0,0
P56134,1082000,968710,2333000,1608900,421410,285430,0,0,2893100,4119600,725170,1026900,253390,1228200,686730,977460,1509700,957540,4800800,3946500,460160,436510,2951300,4985200
P56192,2397700,3077100,850680,708820,1251400,1241100,1821400,1040500,8732300,7789200,5597000,6539400,2604500,1984500,4741600,4561900,1893200,838510,0,403830,2782200,1403700,2882600,3215900
P56199,0,487830,830670,629500,132990,190300,0,0,2253300,2679800,0,421410,0,246840,174690,207350,549330,313640,3562500,3956200,34311,0,106170,32007
P56211,503580,2372500,0,0,511150,0,0,0,725130,0,112060,624340,404480,0,549600,0,0,0,1950000,2113900,0,941010,0,537950
P56277,0,510190,0,0,273010,328800,0,2134600,0,0,0,0,0,0,0,0,0,0,488620,651500,0,0,219100,0
P56385,249440,0,838670,539340,400170,914900,256270,201520,9002300,6412200,338030,456340,339250,1344300,1236900,1096800,730690,563520,3759700,4834200,1363100,2342000,3182000,65080
P56537,2769300,3389100,1019900,640960,823050,535490,227280,1374300,3797600,3244300,3487600,3243400,906450,2137900,917050,1624300,845820,1782400,2432500,2746100,3400700,3533800,2835400,3145200
P56545,1208600,825400,247840,0,1093100,565230,1134700,1705300,1139800,2450600,896210,719050,1095500,1123100,1432800,1113600,711140,763440,748910,362230,2422800,2784900,1176100,1007200
P56556,0,0,0,0,0,0,0,0,337030,208680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P56557,0,0,0,143210,411680,0,0,0,438780,778630,158370,0,0,0,0,136940,313070,0,0,0,0,0,0,0
P57087,2993700,3053800,1750700,1997600,3470300,1561700,676840,1184500,17412000,21788000,1843200,1952200,1458700,1262200,1660300,1707100,2254700,3188500,3047300,2560900,11178000,7230000,30468000,17105000
P57088,473710,356250,389680,343700,439720,540180,167050,317790,1307600,1043900,95261,317570,555090,373060,1362600,1547100,2485600,2004300,0,218830,832490,709160,407420,767750
P57721,64412,0,0,0,0,0,0,77639,2003500,462220,1267400,1080600,0,0,0,356580,0,0,0,0,316560,350290,73008,0
P57737,1587300,1675400,1704600,1585800,922940,0,0,0,1041500,1185000,1009500,1130500,2011300,1151900,1537000,1449300,781760,865150,0,0,651320,473890,282570,60934
P57764,255910,213310,364280,0,372930,490680,217160,322650,1301100,743670,876840,702740,460180,394610,432780,252700,231070,122280,0,0,358140,408190,0,149560
P58107,491750,740620,134890,0,0,0,0,0,1149700,968560,2060000,2485100,1278300,1218200,17488000,14884000,534360,597880,0,0,806830,752750,913720,401040
P58546,3920300,4877300,619670,724290,1829200,578500,1210200,2084300,4164200,5387300,3523200,5088500,2386100,4061700,7354900,5148400,2685200,1607300,1526000,314890,4825800,5565200,1420200,2239500
P59666,1434800,2119400,108560000,103450000,59976000,24612000,6314100,5908500,3725700,5882400,4863700,5043100,5385500,5028800,15941000,13643000,9685600,11287000,25993000,35942000,403270,138630,0,973270
P59768,3141000,0,1676800,1065700,0,0,67577,0,244420,153150,349130,395570,1290900,984040,2521600,2943700,375340,399420,0,961950,1373900,865450,2835400,2637400
P59998,14274000,13142000,5473800,5984200,4112600,5353100,4329000,4231400,14314000,12341000,7420600,8963900,7335500,11015000,14320000,12943000,8941600,8658100,5595500,5227600,12864000,13187000,11505000,14181000
P60033,3082700,2684800,5723700,1607000,3997900,1110700,1383300,2063400,4919900,7957000,1457500,3967100,3927600,3926300,8955500,4983900,11010000,7129100,3175500,3564000,7575400,6111800,7443700,15153000
P60059,0,0,0,0,216590,0,175960,187930,378010,342630,0,370520,295400,392490,606910,454410,0,0,441870,456550,158020,143640,282840,460540
P60174,338120000,312790000,73366000,74808000,217210000,114230000,116340000,116560000,202110000,213430000,238320000,279960000,190780000,153540000,142450000,141300000,89081000,70107000,124540000,112250000,338860000,260090000,176840000,150640000
P60201,0,0,8608500,8048300,0,0,0,67475,0,110900,0,0,0,0,13785000,12605000,376340,163400,0,0,0,0,0,115650
P60228,1832900,2053600,1118100,1529000,1529500,650810,2939100,1857100,8888500,8152100,5958200,3926400,1327000,1500600,4207800,4938700,1566000,2381800,0,0,2358200,1695600,4172100,2206000
P60468,0,0,0,0,2691500,460130,1528100,2756300,4287900,3226800,1917100,2709900,998950,1453000,2102300,2659200,3191500,2043300,1442500,1625200,1259800,3597500,0,0
P60510,119730,282540,0,0,0,0,215110,0,57818,216790,172030,298770,135490,227480,0,0,0,170760,0,0,280810,352870,196900,425690
P60660,22492000,25147000,31051000,23741000,9424600,9364600,7559600,7727600,34449000,35651000,23006000,18050000,12410000,13229000,10134000,14313000,19095000,14696000,63161000,42168000,22667000,18857000,46913000,37728000
P60673,77547,135210,0,0,0,0,0,0,0,0,270780,0,723150,133720,0,0,0,0,0,0,102660,0,165360,0
P60709,1437000000,1350400000,1022400000,1037100000,815670000,673730000,506800000,459890000,1831500000,2220500000,1188600000,1181800000,954030000,1027400000,1196600000,1664800000,1273100000,1078700000,1198400000,1261900000,1890900000,1502100000,1325200000,1550900000
P60842,14728000,16323000,8705600,8048600,11306000,7968300,15644000,16710000,58630000,57156000,33407000,27457000,22414000,22286000,26773000,28830000,18119000,19136000,9086900,7546400,28529000,22849000,26366000,26726000
P60866,8731100,9776900,1963300,1917700,3876800,2434100,9125900,8298800,8243000,7698800,21780000,11893000,5642200,5223800,9304200,10419000,6083300,6202000,3149400,285310,11842000,8044000,2898400,4383800
P60880,0,0,548290,459690,0,98583,0,0,0,0,0,0,0,0,432530,496120,0,0,0,0,0,0,0,0
P60891,5127100,6103500,3883500,2837300,3655400,2454700,2514700,3835300,4285800,4896900,6332400,5025100,4208900,4398800,3516300,2444900,3419900,3228200,2599200,1260900,7929500,5054500,6332800,4124400
P60900,13825000,19177000,4484300,5956900,7999300,6704200,8677100,11039000,17002000,11741000,16794000,11835000,7702600,9101200,13835000,14070000,6423900,4483200,8472300,8733000,32770000,24495000,12567000,14296000
P60903,3529300,3308700,2555400,2376600,2615400,3317100,51979,189720,25640000,21947000,4956000,3801800,2988000,2000600,3928200,4069200,18220000,11031000,6928800,7194300,7901200,2887300,61739000,81032000
P60953,7918600,9861500,8409400,8774900,10883000,3361800,2961900,1330100,8688500,21018000,10332000,5950900,5233700,7900500,10422000,10106000,13847000,7860700,4484000,1643500,19767000,9807000,8005800,4406100
P60981,14720000,12318000,8382200,6837600,10334000,9058400,6873400,7522900,77413000,73474000,22725000,19529000,11163000,9948800,20066000,19338000,13803000,13156000,4383200,2884700,26691000,19583000,10910000,6337400
P60983,3723200,3882000,1765000,2297200,1624000,2417300,1373800,1288900,4857500,5594900,1816900,2152400,2560300,2468000,4831700,2039400,3530600,3152200,2974900,3089400,8306600,6911200,2487500,2229800
P61006,7423200,5944000,4312200,2955000,5004700,2284400,2166100,2163500,12382000,10022000,5093100,4384400,3602900,3096600,6054200,6854300,2777200,2475800,1085200,1662700,8665800,7923100,13418000,7315400
P61009,0,0,769990,768640,0,0,0,0,1799700,1542400,1325300,1081400,882260,977160,604800,503680,411090,550240,0,0,620370,542810,1414400,1053000
P61011,304720,0,125350,0,443540,140020,936190,2276700,1217100,1975900,411640,56835,200040,1431400,4981800,6584100,473870,472290,0,100700,192210,182290,2857100,1812000
P61018,793430,492720,0,149270,0,0,259110,280920,1766900,1189100,557370,479410,810300,746290,387400,68325,642610,534460,0,0,759420,903450,131290,332290
P61019,12510000,11374000,3946400,3987000,5910400,8627600,10401000,13734000,15072000,15149000,11768000,12447000,7597900,10010000,11232000,12282000,8365400,8392700,6111500,6835900,17315000,12366000,13340000,14555000
P61020,10196000,7572700,7845100,7874200,4834800,4526800,3185700,3278100,20030000,15359000,7938300,7319600,4478800,4351200,8222400,5483500,4006800,3772300,15513000,17493000,9628800,7706900,9902200,4802400
P61026,13361000,11073000,8212200,7895800,10233000,6776400,3983800,5039700,13669000,9420500,13316000,14155000,7734800,5859300,17482000,9526400,9912000,7419200,7358600,8464400,22330000,13539000,16117000,10456000
P61077,0,0,0,0,0,0,0,0,0,0,0,2298700,0,0,0,0,1191300,0,0,0,2980800,0,0,0
P61081,2370100,1992800,1073100,971610,2128400,1794500,798920,209440,2193500,4027900,3074200,3815300,1659700,2527600,2306400,3392900,1189600,1418400,423320,1031500,3697700,2798400,3198300,2997200
P61086,1285900,1571900,128490,190490,1272800,2064800,1017500,1454500,5774700,4359600,1844000,2234400,1078900,1500000,2829500,2214500,845950,295870,226290,575450,4477500,4184800,1323000,2279000
P61088,10357000,12006000,9462600,9881900,13047000,10521000,14669000,14560000,20069000,21805000,18221000,21398000,10488000,12506000,16750000,17083000,12457000,11688000,8138000,7689700,17208000,12576000,14117000,13564000
P61106,10425000,13287000,4549200,3276800,3115200,2011200,5491500,4289400,14565000,7792800,14983000,13274000,6842300,4669300,7932600,8149900,7241500,6598300,5796800,6169500,11740000,10846000,8504100,8087600
P61158,31526000,25763000,10300000,9955500,12190000,11385000,12675000,11752000,32257000,34036000,22386000,19208000,20507000,20438000,24135000,22009000,27612000,21172000,12718000,15367000,25914000,28583000,22274000,26352000
P61160,21268000,20215000,7957500,8402200,6381000,6858100,5428300,6157900,26674000,19673000,15595000,15736000,11688000,13933000,17203000,14236000,11734000,16180000,12717000,10610000,26204000,17106000,22633000,17288000
P61163,8555700,8281000,3352700,4365200,6412800,6451400,1894700,2331900,13456000,8058300,9494800,10096000,4933600,5410600,12383000,13558000,4592200,5066700,4690100,6026600,20991000,14492000,11596000,9876800
P61201,2632700,3107000,0,0,1054400,1544400,361380,0,2534300,3259000,2239700,1833900,1524500,2169100,2734300,2742800,349160,692450,0,0,3312600,2572300,2765100,1002700
P61221,3206700,3193600,0,0,41799,954500,212720,439030,2649900,1826200,3798400,2386000,1224000,1440400,2612700,3308900,1116600,524360,630990,471460,5390800,3886400,4843200,3785600
P61224,12143000,14886000,13427000,12021000,8340800,6504600,15491000,17785000,26195000,25239000,15767000,17389000,11313000,10821000,15997000,20410000,14497000,14276000,28516000,28274000,18590000,17023000,24084000,14390000
P61225,600350,460540,629230,717020,463000,666250,464480,716090,138020,278010,171930,147470,438520,177040,251430,0,216400,279310,317080,228330,142760,0,384050,574650
P61247,27601000,26708000,8072300,8464800,11682000,7491100,15713000,17966000,31212000,25632000,27128000,30933000,8815000,8297000,15024000,14528000,15558000,14424000,7772700,8495700,35081000,23055000,22210000,20397000
P61254,6384700,4326100,907790,984150,1481700,643460,2251500,4767100,8213000,7977700,10910000,7978600,3407400,2832000,3581400,5136100,11127000,6803600,873800,812840,10987000,7018000,4302600,4309900
P61266,0,141300,1737700,1875700,0,0,0,0,0,55823,0,0,0,0,2035400,2536700,0,0,0,0,0,0,0,0
P61289,2518400,2789100,0,247600,641230,479130,791790,479050,1972100,2054800,1445900,2008700,1492100,2617100,1953900,1886800,741450,651410,570280,551460,3932700,2703100,852610,594930
P61313,9026700,9702100,1126100,806980,3746900,2096400,3564400,3806600,7628700,10710000,6403100,6666500,5188400,5743000,4877600,7101300,10903000,7645400,1461000,1651700,11920000,6986900,6208100,3470300
P61326,495410,769490,0,247490,0,0,401650,0,211470,241170,1093100,1666900,731140,1336900,647780,973190,675390,149040,0,0,823670,939330,0,235850
P61353,14841000,14944000,1295200,3012100,3784000,3514900,8450100,10923000,17395000,10700000,14331000,11413000,8241600,9521700,11270000,11814000,7008700,5642600,5324200,9745800,18029000,12444000,8064700,9433100
P61421,1645800,1700400,3132100,2210600,518090,432790,676090,801500,446710,431220,1377000,1313200,1283300,1672000,3589500,2859800,1225000,1013500,221060,287250,1124000,719510,1610400,1982600
P61457,3134500,1072600,0,0,0,0,0,0,609880,548940,1804500,1335200,0,0,1417600,1718200,0,0,1006600,1847200,10772000,5795900,1370400,990560
P61513,1544600,2686800,372350,0,0,0,702380,950450,4297600,4092700,2245200,2370600,1274800,1125500,954900,1602000,1224500,1915500,363300,306280,3171400,1396400,618920,785360
P61586,2016000,2012400,1064900,634000,928400,988700,1028200,681030,7936500,6125300,2267300,2295200,1149700,1696200,1247500,1329500,802930,763980,1389000,1511300,4513800,3520000,2215400,1817700
P61601,1552000,1506700,536800,535930,10458000,12695000,1804700,3040300,1252100,1021500,4201000,2652100,1455600,2194400,1844100,1936200,2182200,2270900,166720,202370,868840,857890,963560,1324300
P61604,78629000,95827000,25148000,21134000,13813000,10295000,56677000,58586000,26311000,25315000,44883000,39326000,28086000,32450000,28362000,34167000,28745000,27327000,59869000,40625000,69226000,55933000,18532000,22257000
P61619,34721,0,4553500,2208100,0,0,1598300,917050,1540800,1651100,1180200,0,1168200,1027400,1292300,177370,1812500,1695900,3517800,2735900,0,0,1052200,621780
P61626,0,0,0,379170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P61758,718970,830720,186050,150480,696500,655090,525240,483910,1713300,1939500,730690,860150,659550,693250,772510,943500,247260,0,492360,423170,589430,774560,1099300,787560
P61764,318720,443400,16273000,11282000,818370,545170,61938,753640,3436000,3324100,2494600,4323900,83734,128550,24762000,25900000,1925300,97565,197800,421400,2458200,844280,10474000,6400900
P61769,5001200,5601200,6822900,4908400,2747000,2492100,2426500,3326200,5818500,5817800,3594100,1099000,3974800,3650700,4108200,3659600,5482200,2344600,3923300,6018200,3307700,3537800,7262800,7195000
P61803,0,33751,1729200,1759400,0,394220,2424100,2047600,2901000,3407900,1171700,1908000,1338200,329060,1248900,2303100,1387500,2543800,896700,774490,1100100,709190,3930200,2629700
P61916,4030200,5675800,309900,341870,1896700,340690,11235000,13678000,1923300,2427700,2517600,3259200,3216500,2848800,1606700,1139600,2895100,1993300,2210700,2203000,5596200,3119900,564060,545290
P61923,516460,0,230950,308890,0,174980,0,0,1805400,2182500,1266500,1560400,364810,1139500,264290,0,425260,619940,176900,147380,716020,598400,0,0
P61956,15641000,14918000,3352300,3381600,11978000,7595800,4696200,3941300,21380000,20303000,16075000,16649000,20348000,13332000,12561000,15438000,8858900,12663000,16829000,16496000,30016000,21150000,1139600,714570
P61960,2139600,2101400,678710,806320,2171800,1700300,2426100,2292100,4561700,4918000,3403600,2726800,2449800,2039900,2649900,1176900,2404400,2185300,1761100,2390100,1994700,3716500,2026500,1807400
P61962,0,0,0,0,246580,105770,0,119330,616550,666550,421510,425680,222600,94503,483800,157810,108120,0,0,67428,114140,49304,146280,0
P61966,0,0,0,0,126360,151650,0,129750,647010,434180,0,295330,270070,304700,306760,0,0,0,0,0,0,0,151810,111670
P61970,11576000,12811000,2452100,913940,3086300,3749900,794230,1330000,11514000,9458500,7267300,4293500,3781900,4827000,3683900,4710200,4281500,4645200,8013700,12078000,18853000,14301000,1763700,2097100
P61978,55093000,56908000,22050000,20664000,43103000,25294000,58419000,55881000,85620000,107590000,88969000,94222000,43541000,39864000,51385000,52182000,45060000,41708000,25554000,24679000,48006000,36281000,45664000,43329000
P61981,29810000,24485000,8768800,7843300,9078400,8911100,12229000,14351000,19864000,19608000,14843000,16090000,21923000,13542000,22688000,20201000,15340000,9728100,7789800,8397500,17397000,12000000,25192000,15607000
P62070,658400,690200,610550,545500,863090,119250,0,0,11441000,10661000,1509800,2677400,1736800,741840,1110200,1100500,1294800,877370,571950,567500,4386800,2292200,4133000,3055800
P62072,0,124710,0,0,59947,0,0,204340,691900,821600,43413,98879,0,0,97347,0,360110,185090,439780,0,353320,118270,297530,186000
P62081,14970000,16704000,2518200,2707200,3053900,2475800,13163000,13390000,11580000,10442000,8861200,12843000,9570300,5940200,9937900,7829600,8752200,11357000,1721100,2271200,12623000,11903000,12037000,10784000
P62136,1025500,876460,676810,873090,303120,469250,0,567230,1392000,587890,1164700,596120,478140,287990,515310,567200,200730,360890,0,290800,727150,719280,947920,724410
P62140,13203000,12074000,4591500,5628500,9157900,7971300,9957800,11233000,37869000,34743000,21829000,25649000,12819000,12099000,17892000,17004000,6937800,10842000,6542000,6713600,18792000,16136000,22589000,19731000
