Protein_Id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65
Q9H479,0.315554396,-0.393427151,-0.382929467,0.053855739,0.649693678,0.361469378,-0.826654499,0.928559685,0.449682421,1.142244923,0.658633031,0.454894283,1.232490766,0.60277964,-0.117931278,0.229715699,0.039384624,0.235390411,-0.701098941,-0.148297673,0.602055319,-1.201108344,-0.344643697,0.930155114,-0.165494615,1.129984138,-0.094476062,-0.362965782,0.825895769,-0.219587247,-0.148975392,0.369312156,-0.107434931,-0.31364143,0.059623155,0.001477342,-0.207239156,0.338861008,0.177541765,0.230406661,-0.187234824,0.367504396,-0.318295468,-1.177222374,0.327383468,0.005287432,0.414964362,-0.325548625,0.172916856,0.235740952,0.818976861,0.583377143,-0.09054789,0.669637107,-0.47767475,0.415708884,0.952181918,0.052168568,0.481636055,0.456574537,0.537622258,0.414477411,0.127743204,-0.033045643,0.579995233
Q9H4A3,0.61839651,0.30027162,1.41683134,-0.57596701,-0.81948414,0.85088629,0.63703591,0.53032692,0.47749143,1.32725664,0.34441093,0.67105834,-0.48952009,1.02469433,-0.04878402,0.04461754,-0.59043812,0.68158544,0.65984362,0.06760252,0.71290195,0.280663,1.24161024,1.38538012,-0.79531736,0.48515714,-0.17662143,0.51080187,0.88362097,-0.84940999,-0.77879813,0.2766821,-0.73725767,1.17508351,0.33166821,-0.6283454,-0.8370619,0.54097063,0.29280892,0.50151207,-0.81705756,0.34337306,-0.25216842,0.05256939,0.39250114,0.49404286,0.99097052,-0.95537136,0.36020823,0.42716748,0.78743398,0.71071682,0.74601442,0.86230348,0.44575793,0.46386778,1.08290751,0.36985134,0.81532395,0.6625341,0.78294733,-1.02184057,-0.50207954,-0.05798642,0.54761722
Q9H4A4,-1.89555824,-0.81716341,-1.55945447,-1.12266948,-1.36618654,-1.80819088,0.47590546,-1.37311019,-2.20740121,-1.52534973,-1.37854711,-1.72252598,-1.03622257,-2.08395014,-1.29445645,-1.3987142,-1.13714059,-2.19471413,-1.87762312,-1.32482284,-1.36608376,-1.30705466,0.49345371,1.10360485,-1.34201977,-1.81777836,-2.09681152,-1.53949081,-1.60331707,-1.39611238,-1.32550056,-2.03877931,-1.28396011,-1.4901665,0.19591334,1.75933844,-1.3837643,-2.36992982,-2.45581933,-1.40160884,-0.45322252,-0.36272157,-2.30989187,-1.11548724,0.30202473,-2.52350845,-2.04732197,-0.66831267,-2.564243,-0.35452647,0.19897523,0.09264804,-1.96604152,-1.71287785,-2.45415178,-0.76799541,-1.62346704,-0.10836753,-1.71439748,-1.67609402,-2.11999823,-1.56854283,-1.04878202,-2.29313024,-1.81893282
Q9H4A6,-1.275406009,-1.021699674,-0.240331374,0.196453833,-0.047063302,-0.489068314,-0.684056409,-0.053986951,-0.888282784,-0.206226597,-0.059423869,-0.403403163,0.282900751,-0.76482958,0.024666816,-1.435443734,0.181982718,-0.875595419,-0.558500849,-0.005699579,-0.046960519,-0.359540292,-0.202045604,0.025648772,-0.022896521,-0.498655837,-0.777691126,-0.220367689,-0.284194027,-0.076989153,-0.006377298,-0.71965823,0.035163163,-0.171043336,-1.037532495,0.144075436,-0.064641062,-1.050816863,-1.136711411,-1.103194927,-0.04463673,-0.966729469,-0.990776399,-1.0346243,-1.087525772,-1.204406176,-0.728200972,-0.182950531,-1.245145067,-1.092030572,-0.131815944,-0.694553656,-0.646919797,-0.393755013,-1.135043741,-1.073258096,-0.304344029,-1.070190674,-0.395274642,-0.356971102,-0.800878167,-0.249419744,0.270341298,0.341222641,-0.499810297
Q9H4F8,-2.07201292,-1.81830836,-1.03694084,-0.60015565,-0.84367278,-1.28567773,0.8125435,-0.85059643,-1.68489184,-1.00283606,-0.85603335,-0.50104264,-0.51370873,-1.56143882,-0.77194266,-2.23204784,-0.61462677,-1.6722045,-1.35511024,-0.80230906,-0.84357,-1.85511881,-0.99865507,-0.77096071,-0.819506,-1.29526525,-1.57430035,0.3916002,-1.08080349,-0.87359863,-0.80298678,-1.51626752,-0.76144632,0.58276792,-1.83414112,-0.65253405,-0.86125054,0.02255557,-1.93331954,-0.22002583,-0.84124621,-1.76333833,-1.78738519,-1.83123294,-1.88413418,-2.00101381,-1.52481025,-0.97956,-2.04175232,-1.88863895,-0.92842542,-1.49116296,-1.44352914,-1.19036445,-1.93165188,-1.86986657,-1.10095349,-1.86679916,-1.19188408,-1.15358055,-1.59748736,-1.04602921,-0.52626819,-1.77062303,-1.29641971
Q9H4G0,0.318588083,0.255896058,0.983153177,-0.817598524,1.363579461,1.093179812,0.701312842,1.554788802,-1.902333953,1.110278115,-0.37450623,0.491422055,-0.731151609,-1.778881267,-0.989385531,0.056283772,-0.832069639,0.129301844,0.664759583,-1.019751924,-1.061012859,-0.489737681,-1.216097918,1.1338273,0.493647252,1.311324198,-0.189543718,0.844596255,0.753147445,-1.091041489,-1.020429643,0.191925236,-0.978889186,0.406162446,0.414330071,-0.869976919,0.528264472,0.496142066,0.359423625,0.395820742,-0.073022393,-0.004304175,-0.28720781,-0.844853895,0.296512382,0.449465231,0.623099075,-1.19700285,0.168801805,-0.10145099,0.900248238,-0.184170648,0.538238909,-1.407807255,-2.149092376,0.073902471,0.777570487,-0.115243045,0.383674146,0.058058307,0.699093504,0.281157886,-0.743711061,0.85799218,0.601001303
Q9H4G4,-0.32122142,-0.28411934,-0.63566574,-0.19888054,-0.44239767,-0.88440267,-1.07939075,-0.44932132,0.09179634,-0.60156096,-0.45475824,-0.79873753,-0.11243362,-1.16016392,-0.37066755,-1.83077737,-0.21335165,-1.27092973,-0.9538352,0.51261554,-0.44229489,0.04717747,-0.59737997,-0.3696856,0.28073911,-0.8939902,0.095694,-0.61570205,1.04596472,-0.47232352,1.43389149,-1.11499257,-0.36017121,-0.5663777,0.594959,-0.25125893,1.50821551,-1.44615111,-0.05562547,0.04992703,-0.4399711,-1.36206375,-1.38611067,0.05462593,0.04449763,-1.59974029,-1.12353531,-0.5782849,-0.22350486,-0.22696115,-0.52715031,-0.16554394,-1.04225415,-0.78908938,-1.53037793,-1.46859233,-0.69967839,-0.33114574,-0.790609,-0.75230547,-1.1962125,-0.64475411,1.34300088,-1.36934847,-0.89514466
Q9H4M7,-1.75596802,0.05610844,-0.72089393,-0.28410873,1.73979835,-0.96963086,0.34951386,-0.53454951,-1.36884525,-0.68678915,-0.53998643,-0.88396572,-0.19766181,-1.24539209,-0.45589574,-1.91600515,-0.29857984,0.08727243,-1.03906339,-0.48626214,-0.52752308,-1.53907263,-0.68260816,-0.45491379,-0.50345908,-0.97921838,-1.25825363,-0.70093025,-0.76475658,-0.55755171,-0.48693986,-1.20022075,1.16301793,-0.65160589,-1.51809487,-0.33648713,-0.54520362,-0.83240944,-1.61727368,-0.56395819,0.85857038,-1.4472919,-1.47133881,-1.51518668,-1.5680881,-1.68496834,-1.20876349,-0.66351309,-0.18943292,-1.5725929,0.53079247,-1.17511618,-1.12748233,-0.87431757,-1.61560602,0.06852719,-0.78490658,-1.55075302,-0.87583719,-0.83753366,-1.28144067,-0.7299823,-0.21022126,-1.45457661,-0.98037284
Q9H4M9,0.3571825,-0.25645873,0.69524812,-0.85019539,0.87477465,1.50595749,0.73448247,-1.10063615,-1.93493062,1.125657,-1.10607307,0.65000411,-0.76374847,0.31252568,-1.02198239,-0.23041378,1.77645395,0.33863595,0.45858855,-1.05234879,0.29884242,-2.10515645,1.05744643,-1.02100044,0.76486568,0.49533659,0.93055022,-1.26701685,1.15136444,-1.12363835,-1.0530265,0.92917066,1.10795485,-1.21769252,0.16799733,1.40683196,2.04664305,-0.58094016,0.15183353,0.72956194,1.71382978,0.75588708,0.04597228,0.39202068,-2.13417152,0.35384132,-1.77484954,-1.22959971,-1.01635305,-0.47714653,-1.17846513,-0.05524775,0.24834296,-0.74143423,-2.18168863,0.33948288,-1.35099316,-0.9613147,-1.44192373,-1.40362021,0.4093869,-1.2960689,-0.77630793,1.00722978,-1.54645929
Q9H4Z3,0.27977856,-1.82417541,-1.04280791,-0.60602272,-0.84953985,-1.2915448,-1.48653279,-0.8564635,-1.6907589,-1.00870314,-0.86190042,-1.20587967,-0.51957581,-1.56730589,-0.77780973,-2.23791476,-0.62049384,0.06329265,-1.36097731,-0.80817613,0.45086551,-1.86098586,-1.00452214,-0.77682778,-0.82537307,-1.30113232,-1.58016742,0.50339119,-1.08667056,-0.8794657,-0.80885385,-1.52213458,-0.76731339,-0.97351988,-1.84000817,-0.65840112,0.68045695,-0.40950874,-0.40288163,-1.90567029,-0.84711328,0.1838897,-0.39651715,-1.83709999,-1.89000122,-0.55203908,-0.83170752,0.46374619,-0.24309874,-1.89450599,-0.93429249,0.37632302,-1.44939621,0.40949643,-1.93751891,0.42350768,0.92022833,0.13173719,0.44584861,0.56031818,0.42529298,0.77941193,-0.53213526,-1.77649008,0.3972246
Q9H583,-2.0761128,-1.8224083,-1.0410408,-0.6042556,-0.8477727,-1.2897777,-1.4847657,-0.8546964,-1.6889918,-1.006936,-0.8601333,-1.2041125,-0.5178087,-1.5655387,-0.7760426,-2.2361477,-0.6187267,0.1195462,-1.3592102,-0.806409,-0.8476699,-1.8592187,-1.002755,-0.7750606,-0.8236059,-1.2993652,-1.5784003,0.3730958,-1.0849034,-0.8776986,-0.8070867,-1.5203674,-0.7655462,-0.9717527,-1.838241,-0.656634,-0.8653505,-1.8515253,-1.9374194,-1.9039032,-0.8453461,-0.2153108,-0.3189822,-1.8353328,-0.1250551,-2.0051137,0.1685038,0.5697397,-2.0458522,0.2016013,-0.9325253,-1.4952629,-1.4476291,0.4642249,-0.3413475,-1.8739665,-1.1050534,-1.1719301,-1.195984,-1.1576805,-1.6015873,-1.0501291,-0.5303681,-1.7747229,0.1914067
Q9H5N1,-1.203946009,-0.950239661,-0.168871356,0.267913851,0.024396716,-0.417608296,-0.612596392,0.017473068,-0.816822769,0.570638575,0.012036149,-0.331943145,0.354360769,-0.693369563,0.096126835,-1.363983755,0.253442736,-0.804135404,-0.487040831,0.065760439,0.0244995,-0.987050261,-0.130585585,0.09710879,0.048563497,-0.427195819,-0.70623111,-0.14890767,-0.212734009,-0.005529134,0.06508272,-0.648198213,0.106623181,-0.099583318,-0.966072483,0.215535454,0.006818956,-0.979356852,-1.065251403,-1.031734917,0.026823289,-0.895269455,-0.919316385,-0.963164288,-1.016065762,-1.132946171,-0.656740955,-0.111490513,-0.275714913,-0.321600578,-0.060355926,-0.623093639,-0.57545978,-0.322294995,-1.063583732,-1.001798085,-0.23288401,-0.998730663,-0.323814624,-0.285511084,-0.729418151,-0.177959725,0.341801317,-0.902554174,-0.428350279
Q9H5X1,-1.555678107,0.250444152,-0.520603647,-0.083818442,-0.327335577,1.036478165,-0.964328672,-0.334259225,0.311284079,-0.486498871,-0.339696144,0.134568315,0.002628476,0.311496281,1.525132142,0.458730856,-0.098289557,0.240529007,0.571118899,0.699965681,0.570895599,0.356278795,0.766153994,0.732930984,-0.303168796,0.583465567,-1.057963383,0.564840937,0.779737645,-0.357261427,1.172012443,0.558536033,-0.245109112,-0.45131561,-1.317804711,1.125308543,-0.344913337,-1.331089075,0.005914406,0.068339687,-0.324909004,-1.247001702,0.206747026,-0.117574445,0.014349431,0.038813257,0.100512367,0.917538994,0.180055024,-1.372302771,-0.412088218,0.173573521,-0.927192062,0.066523057,-1.415315923,-1.353530301,-0.584616302,-1.35046288,0.447945138,-0.637243375,-1.081150422,1.369088505,-0.009930977,-1.254286418,-0.081112569
Q9H6B4,-0.2231328,-1.5532084,1.059275,-0.3350551,1.4612573,-1.0205772,-1.2155653,-0.5854959,-1.4197916,-0.7377355,-0.5909328,0.4880395,-0.2486082,0.3789643,-0.5068421,0.266804,-0.3495262,-1.4071042,0.6448636,-0.5372085,0.1205006,-0.3059673,-0.7335545,-0.5058601,-0.5544054,-1.0301647,0.7088373,-0.7518766,-0.8157029,-0.6084981,-0.5378862,-1.2511671,-0.4963457,-0.7025522,-1.5690412,-0.3874335,-0.59615,-0.1917121,-1.6682199,-0.1093609,-0.5761456,-0.1761924,-1.5222851,-1.566133,-1.6190344,-1.7359146,0.1229239,-0.7144594,0.1869238,-0.1484576,-0.6633248,-1.2260625,-1.1784287,-0.9252639,-1.6665523,-1.6047667,-0.8358529,-1.6016993,-0.9267835,-0.88848,-1.332387,-0.7809286,-0.2611676,-1.5055229,-1.0313192
Q9H6F5,0.133859259,-1.025128387,-0.243760087,0.193025119,-0.050492016,-0.492497027,-0.687485122,-0.057415664,0.463874269,-0.20965531,-0.062852583,-0.406831877,0.279472037,-0.768258293,0.021238103,-0.12985649,0.178554004,-0.879024132,-0.561929562,-0.009128293,-0.050389232,-0.017818637,-0.205474317,0.022220058,-0.026325234,0.533330967,-0.781119839,-0.223796402,-0.28762274,-0.080417866,-0.009806012,-0.723086944,0.031734449,-0.17447205,-1.040961208,0.140646722,-0.068069776,0.081636568,-1.140140124,-1.10662364,-0.048065443,-0.970158183,-0.994205112,-1.038053013,-0.055751851,-1.207834889,-0.731629685,-0.186379244,0.174504482,0.212871057,-0.135244658,-0.697982369,-0.65034851,0.301786277,-1.138472454,0.033245192,0.881113692,0.322869897,-0.398703355,-0.360399816,-0.80430688,-0.252848457,0.266912585,0.170130987,-0.50323901
Q9H6L5,-1.452602285,-1.198896008,-0.417527734,0.019257472,-0.224259663,1.073733452,-0.861252764,-0.231183312,-1.065479131,-0.383422957,-0.23662023,0.382947916,0.105704389,0.635540077,-0.152529545,0.040460917,0.004786357,0.603810498,-0.735697207,0.903798486,-0.224156879,-1.235706602,-0.379241964,-0.151547589,-0.200092882,0.650400045,-0.954887479,0.609163551,-0.461390387,0.652824751,-0.183573659,0.326451046,-0.142033198,0.926320413,-1.214728828,-0.033120925,-0.241837423,0.165703646,0.201392416,0.088126454,-0.221833091,0.212474265,0.764939486,-0.021658733,0.164739909,-1.381602476,-0.905397326,0.80763972,0.189610546,-1.269226897,0.878890144,-0.871750011,0.469116965,0.128018629,0.497641846,-1.250454424,-0.481540389,0.489321917,0.846837217,0.591272044,0.558575661,-0.426616104,0.093144937,-1.151210527,-0.677006656
Q9H6R4,-1.541230241,-1.287524018,-0.506155767,-0.069370561,-0.312887696,-0.754892704,-0.949880792,-0.319811344,-0.455137184,-0.47205099,-0.325248263,-0.669227555,0.017076356,-1.030653959,-0.241157578,-1.701267791,-0.083841676,-1.141419788,-0.824325237,-0.271523973,-0.312784912,-1.324334607,-0.467869997,-0.240175622,-0.288720915,-0.764480226,-1.043515504,-0.486192082,-0.55001842,-0.342813546,-0.272201692,-0.985482612,-0.230661231,-0.43686773,-1.303356836,-0.121748959,-0.330465456,-1.3166412,-1.40253572,-1.369019248,-0.310461124,-1.232553825,-1.256600749,-1.300448641,-1.353350098,-1.470230454,-0.994025353,-0.448774924,-1.510969321,-1.357854897,-0.397640338,-0.960378039,-0.912744182,-0.659579404,-1.40086805,-1.339082427,-0.570168421,-1.336015006,-0.661099033,-0.622795494,-1.066702543,-0.515244137,0.004516904,-0.457153588,-0.765634687
Q9H6U6,-1.579801548,0.017710146,0.725936975,-0.107941912,-0.351459047,-0.793464053,-0.98845214,-0.358382695,-1.192678495,0.868804696,0.818205082,0.522108964,-0.021494994,-1.069225306,-0.279728929,0.364783288,-0.122413027,0.1823822,0.515249569,-0.310095324,-0.351356263,0.290054561,-0.506441347,0.969636581,-0.327292265,-0.803051576,-1.08208685,-0.524763432,-0.58858977,-0.381384897,-0.310773043,0.50127953,1.259213716,-0.47543908,0.419958472,-0.160320309,-0.369036807,-0.181900463,0.137358887,-0.265039059,-0.349032474,-0.162235005,0.15445077,-1.339019977,-1.39192143,0.246166945,0.36366954,-0.487346275,0.077203063,-1.396426229,-0.436211688,0.409367285,0.446968505,0.000819246,-1.439439378,-1.37765376,-0.608739771,0.171091573,0.423059157,0.513673817,0.559039598,-0.553815487,-0.034054446,-1.278409881,-0.05649197
Q9H6Y2,-0.1079379,-1.53519138,-0.75382327,-0.31703807,-0.5605552,0.52153617,-1.19754827,-0.56747885,-1.40177458,-0.7197185,-0.57291577,-0.91689506,-0.23059115,-1.27832142,-0.48882509,-1.94893428,-0.33150918,-1.38908722,-1.07199273,-0.51919148,-0.56045242,-1.57200194,-0.7155375,-0.48784313,-0.53638842,-1.01214772,-1.29118296,-0.73385959,-0.79768592,-0.59048105,-0.5198692,-1.23315008,-0.47832874,0.91644842,-1.55102418,-0.36941647,-0.57813296,-0.18845501,-1.65020297,-1.61668654,-0.55812863,-1.48022122,-0.092924,-1.54811599,-1.6010174,-1.71789761,-1.24169282,0.65467604,-1.75863641,-1.6055222,-0.64530784,-1.20804551,-1.16041166,-0.20827691,-1.6485353,-1.58674974,-0.81783592,-0.05956589,-0.90876653,-0.870463,-1.31437,-0.76291164,-0.2431506,-1.48750593,-1.01330218
Q9H6Z4,1.20046391,0.82943985,1.8085965,0.74006052,1.82934945,1.41283566,1.33538906,-0.20935027,0.75487635,1.59720498,1.34280555,1.38834652,0.12753743,0.57495839,1.24899078,1.03475035,0.0266194,1.07128489,1.47371804,0.89658271,1.40779848,0.34181795,1.58992267,1.86696713,1.50044012,1.05673174,1.36655117,1.1571017,0.35408334,1.75076545,1.34763161,1.17055275,-0.12020016,1.12289032,0.60932859,-0.01128788,-0.22000438,0.52100833,0.75494509,1.10518609,0.96577466,0.81517129,0.91616201,0.87501479,0.5799014,1.22723896,0.95043373,-0.33831385,1.04155817,0.80914191,1.53086039,0.55703585,1.13924392,0.80881338,0.76167426,0.88849683,1.58963138,1.1223154,0.90480159,1.33077652,1.0696405,1.81024924,0.11497798,0.97476819,0.65768074
Q9H773,0.26301771,-0.02690566,-0.60166622,-0.16488101,-0.40839815,0.90847585,-1.04539124,-0.4153218,0.27175831,-0.56756144,-0.42075872,-0.76473801,-0.0784341,-1.1261644,-0.33666803,0.08963667,-0.17935213,0.23700025,-0.91983569,-0.36703443,-0.40829537,0.02811232,-0.56338045,-0.33568608,-0.38423137,1.02970663,-1.13902594,-0.58170253,-0.64552887,-0.438324,-0.36771215,-1.08099306,-0.32617168,1.04271094,0.07628267,-0.21725941,-0.42597591,0.1393502,0.01527469,-1.46452964,-0.40597158,-0.22239992,0.26221678,-0.02840096,-1.4488605,0.25561921,-0.1115262,-0.54428538,0.04223024,0.07678083,-0.49315079,0.2157004,-1.00825463,0.4842602,0.34995364,0.06831681,-0.66567887,0.40214941,0.49700947,0.58721803,0.10856859,-0.61075459,-0.09099355,0.56666411,-0.16217514
Q9H7B4,-0.025312603,-1.277501396,-0.496133142,-0.059347936,0.996698791,0.774733126,0.371115091,-0.309788719,0.485560897,-0.462028365,0.631581061,0.431247218,0.027098981,0.182955847,-0.231134953,-1.691245187,-0.073819051,0.157396196,0.392897925,0.437468656,0.495632435,-1.314311986,-0.457847372,0.693881382,0.543197952,-0.754457601,-1.03349288,0.53607855,-0.539995794,1.156481034,-0.262179067,0.145468041,-0.220638606,-0.426845104,-1.293334214,-0.111726333,0.918273951,-1.306618579,-1.392513101,-1.358996628,-0.300438498,-1.222531202,-1.246578127,-0.134931565,-1.343327478,-0.104081959,-0.984002729,0.473914006,-0.122251998,0.338997528,-0.387617713,-0.950355415,-0.902721558,-0.649556779,0.008406023,0.265060793,-0.560145796,0.163090892,-0.651076408,-0.612772869,-1.056679919,-0.505221512,0.014539529,0.709891319,0.024866039
Q9H7C9,0.73356959,0.640115486,1.902504358,0.251882023,1.991118142,1.694251026,0.771651622,1.537453936,-0.832854597,1.592430835,1.569558764,1.307277476,0.33832894,0.862658057,1.69461711,1.277400306,1.926105883,0.875269202,1.077952657,0.049728611,0.008467671,1.037620181,-0.146617414,0.081076962,1.157442911,0.843681643,1.146446821,1.00481886,1.293700302,-0.021560963,0.049050892,1.370413609,1.27632594,1.928668921,0.963112562,1.924701206,1.776452169,0.986151804,1.223015353,1.149984279,0.01079146,0.969115624,0.907905115,0.998174249,1.127277413,-0.103801054,1.235018332,1.325983382,1.200306412,-1.036602389,1.568526305,1.029460842,1.212559245,1.340804482,0.958886468,1.123299588,1.518459609,1.152783195,0.359123551,1.700559858,1.273793803,1.847877431,0.325769488,0.945210638,1.215186698
Q9H7D0,-1.462644766,-1.208938494,-0.427570222,0.009214984,-0.234302151,-0.67630716,0.118243994,-0.241225799,-1.075521618,-0.393465445,-0.246662718,0.175041219,0.095661902,0.366986358,-0.162572033,-1.622682391,-0.005256131,-1.062834253,-0.745739694,-0.192938428,-0.234199367,-1.245749087,-0.389284452,1.24104843,-0.21013537,0.572273906,-0.964929966,-0.407606537,0.227537128,-0.264228001,-0.193616147,-0.906897072,-0.152075686,-0.358282184,-1.224771313,-0.043163413,-0.251879911,-1.238055679,-1.323950212,-1.290433734,-0.231875578,-1.153968296,-1.178015223,-1.221863119,-1.274764582,-1.391644959,-0.915439813,-0.370189379,-1.432383836,-1.279269382,-0.319054793,-0.881792498,-0.834158641,-0.58099386,-1.322282541,-1.260496909,-0.491582876,-1.257429487,-0.582513489,-0.54420995,-0.988117005,-0.436658592,0.08310245,0.709200866,-0.687049143
Q9H7E9,-0.01951506,0.39699803,-0.3519072,0.08487801,1.12458356,0.93358188,-0.79563223,-0.16556278,-0.9998586,-0.31780242,0.95202317,-0.51497899,0.17132492,0.29969482,-0.08690901,-0.29389149,0.07040689,0.45807863,0.45476781,-0.11727541,-0.15853635,0.17160163,-0.31362143,-0.08592706,-0.13447235,0.73177471,-0.88926695,-0.33194352,-0.39576985,1.17844529,-0.11795312,0.30504212,-0.07641266,-0.28261916,0.16320335,0.03249961,-0.17621689,-0.07823657,-1.24828721,0.30861923,-0.15621256,-0.09630902,0.17661387,-1.14620011,-1.19910158,0.51740103,0.36923766,-0.29452636,0.17088418,-1.20360638,1.21152866,-0.80612948,0.21728222,-0.50533084,-1.24661954,0.23543495,-0.41591985,0.25265288,-0.50685047,-0.46854693,0.6105728,-0.36099557,0.15876547,0.65273631,0.08758388
Q9H7S9,-1.2327751,-0.979068756,-0.197700453,0.239084754,-0.004432381,0.502658958,-0.641425488,-0.011356029,-0.845651865,-0.163595676,-0.016792948,0.371892708,0.325531672,-0.72219866,0.067297737,-0.539452867,0.224613639,-0.8329645,-0.515869928,0.036931342,-0.004329597,-1.015879356,-0.159414682,0.068279693,0.0197344,-0.456024916,-0.735060206,0.585089334,-0.241563106,-0.034358231,0.036253623,0.02194269,1.173463968,-0.128412415,-0.994901578,0.186706357,-0.022010141,-1.008185946,-1.094080496,-1.060564011,-0.002005809,-0.924098551,0.431755731,-0.991993383,-1.044894856,0.016356212,-0.685570052,-0.14031961,-1.202514157,-1.049399656,-0.089185023,-0.651922735,-0.604288876,-0.351124092,-1.092412826,-1.03062718,-0.261713107,-0.032591336,-0.352643721,-0.314340181,0.315158591,-0.206788823,0.31297222,-0.931383269,-0.457179376
Q9H7Z3,-0.56492818,-1.84554504,-1.06417762,-0.62739244,-0.87090956,-1.31291451,-1.50790249,-0.87783321,-1.71212856,-1.03007285,-0.88327013,-1.22724938,-0.54094552,-1.58867557,-0.79917945,-2.25928389,-0.64186355,-1.69944123,-1.38234701,-0.82954584,-0.87080678,-1.88235547,-1.02589185,-0.79819749,-0.84674278,-1.32250203,-1.6015371,-1.04421394,-1.10804027,-0.90083541,-0.83022356,-1.54350428,-0.7886831,-0.99488959,-1.86137779,-0.67977083,-0.88848732,-1.11345361,-1.96055614,-1.92703988,-0.86848299,-0.76352152,-1.03714748,-1.85846961,-0.94058784,-1.31276297,-1.55204701,-1.00679678,-2.06898879,-1.21690682,-0.9556622,-1.51839973,-1.47076591,-1.21760123,-1.95888848,-1.89710322,-1.12819027,-1.89403581,-1.21912086,-1.18081733,-1.62472411,-1.07326599,-0.55350497,-0.09623347,-1.32365649
Q9H8H3,-2.067512475,0.124413466,0.37674592,-0.595655149,-0.839172279,0.586741935,0.355372445,-0.105767264,-1.680391346,-0.998335564,-0.851532845,0.47915235,-0.509208233,0.482397712,1.179971543,-0.00126254,-0.610126264,0.005839712,0.135589741,0.799203019,0.774620064,-1.85061833,1.261932893,-0.766460207,1.130576614,-1.290764751,1.336788519,1.02195281,-1.076302986,2.177397409,2.027876714,0.173145955,-0.756945816,0.986925626,-1.829640638,-0.648033546,-0.856750038,-1.842924953,-1.928819067,-1.895302772,1.5585671,-1.758837847,-1.782884705,-1.826732454,-1.879633697,-0.069450198,-1.520309754,-0.9750595,-0.247148891,-1.884138475,-0.923924916,-1.486662467,-1.439028643,-1.185863954,-1.927151406,-1.865366089,-1.096452985,-1.86229868,-1.187383583,-1.149080051,-1.592986869,-1.041528707,-0.521767685,0.29264787,-0.592949276
