proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48
O15394,2468100000,2330100000,2648400000,2359100000,2081100000,1864000000,2520200000,1941500000,2409900000,2599200000,2524400000,2442400000,2817500000,2734600000,2279000000,2749300000,2725600000,2643600000,1724700000,1900600000,1980200000,6099400000,6052100000,6032000000,6965400000,6091800000,5354400000,6316700000,7392800000,7839300000,2807100000,2365200000,3951700000,8582600000,7001500000,7692300000,9878100000,11386000000,13511000000,9647800000,11504000000,9247200000,5920700000,6179900000,4998200000,10138000000,12062000000,12223000000
O15397,132140000,47142000,145470000,1702100000,215930000,247940000,0,0,0,25880000,316230000,40058000,1691500000,951300000,2410300000,218700000,165000000,164990000,207600000,213450000,252500000,103690000,135310000,182760000,476330000,0,580610000,5451700,0,0,0,0,162830000,34155000,164900000,5944100,17602000,54600000,1568400,53779000,11372000,943130000,8433500,39555000,4930400,10626000,10261000,0
O15400,1114200000,995810000,832380000,376060000,505670000,409610000,467320000,332730000,329860000,580860000,659920000,433380000,2703800000,2730200000,2494900000,1909100000,1873000000,1916200000,476470000,639100000,653500000,1793600000,1705500000,1640100000,1748700000,1436900000,1713000000,1042600000,1253500000,1114800000,273100000,660260000,442190000,2010700000,2024200000,1698300000,2901400000,2847400000,2983800000,2541700000,2292000000,2245400000,722400000,791790000,1231000000,2528300000,3462000000,3422700000
O15405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15417,1908200,0,0,4680700,0,0,0,0,0,0,0,0,727130000,569620000,701790000,0,51391000,0,3247600,0,2799800,0,0,0,17483000,0,12917000,34682000,27790000,21335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15427,182020000,53512000,80694000,11113000,0,0,0,0,0,0,0,0,67991000,0,0,148040000,246780000,23489000,0,0,0,0,0,0,0,1470800,0,0,0,0,0,0,0,12901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15438,0,0,0,0,52026000,0,0,0,0,0,0,0,0,5144800,5126600,0,0,0,57769000,43569000,30451000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22318000,0,0,0,0,0,0,0,0,0
O15439,104910000,70674000,88489000,23521000,5606900,12658000,44393000,25383000,24568000,85905000,88772000,60542000,192700000,203520000,110360000,68189000,80249000,34418000,38169000,54002000,37162000,390150000,496750000,552120000,148150000,95638000,102040000,24280000,14193000,19026000,31342000,38118000,35540000,140800000,190090000,139930000,138050000,249060000,92970000,229960000,132250000,348190000,110010000,82079000,33557000,232120000,319940000,363750000
O15446,11652000,0,3506200,126230000,170550000,139630000,0,0,0,0,0,0,41685000,35381000,6629300,0,0,7190400,25301000,34353000,14908000,0,0,0,0,0,0,0,0,0,0,13959000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10140000,0
O15455,57689000,37429000,41625000,13304000,7931600,8221800,3826100,0,2468800,11953000,0,9472200,256920000,399680000,424080000,13751000,20842000,37365000,15209000,23337000,33031000,0,26294000,11811000,5943300,0,0,0,6446100,0,0,3539300,2425600,4367100,0,0,32054000,25771000,53462000,20690000,4398000,4146500,0,0,0,0,3966000,0
O15460,0,0,6439800,2177800,1993000,0,0,0,0,0,0,0,0,0,0,17418000,15670000,41969000,28467000,16261000,47290000,0,0,0,0,0,0,15422000,13103000,10601000,0,0,0,0,0,4737600,0,27434000,0,0,0,0,0,37969000,0,0,27077000,0
O15484,1430100000,1536300000,1360700000,5224900000,5269800000,5870600000,214640000,93181000,166270000,2206500000,1810800000,1641400000,6101300000,6405300000,5429500000,4657000000,3834300000,4367200000,1380300000,1505400000,1294600000,808370000,899130000,588250000,473790000,578110000,529800000,764590000,573490000,732450000,125650000,150830000,99789000,644960000,404780000,604070000,933620000,911120000,885740000,813520000,716060000,652490000,365030000,505090000,348050000,853010000,1044000000,940520000
O15488,20825000,20548000,129870000,6670400,0,0,76285000,81376000,90501000,185630000,277340000,418970000,856770000,919660000,687500000,32917000,13839000,9828600,12088000,21281000,17221000,106090000,39566000,26745000,71359000,12447000,15273000,45612000,80267000,78072000,11016000,16809000,0,53151000,40406000,0,27931000,53184000,29804000,14199000,66781000,261700000,0,9063800,0,0,0,21684000
O15498,2538200000,1881400000,1906700000,2367300000,1938200000,1842700000,201840000,213560000,266860000,1828300000,1843400000,1564100000,4984400000,4428600000,5259700000,2334000000,3949300000,1892800000,1044800000,1016100000,1059700000,1577900000,1473000000,1820400000,795510000,501620000,523880000,696620000,1120100000,1258500000,217540000,279040000,212460000,1420500000,1268000000,1673700000,2523700000,3249600000,2170100000,2372400000,2240900000,2099400000,621500000,893280000,877870000,1321400000,1911700000,1585800000
O15504,0,0,0,104070000,65396000,198590000,0,0,0,0,0,0,19731000,0,20496000,21063000,18662000,40798000,11112000,30887000,14802000,0,0,0,0,0,0,15389000,0,0,0,0,0,44177000,0,15164000,0,147180000,158100000,0,0,0,7787700,0,0,0,0,0
O15511,2153000000,1052700000,1018400000,1789000000,2126000000,1358300000,444110000,154990000,243050000,1933000000,1962700000,1244700000,2869700000,5916700000,4729200000,4617600000,3489900000,4696700000,808850000,1097300000,1047700000,1453000000,1343500000,897850000,490080000,573470000,412040000,651790000,1331900000,1130900000,405490000,210580000,231230000,553990000,204910000,579260000,621980000,886310000,848820000,1197100000,525910000,577880000,385080000,471640000,322510000,1429400000,545590000,461150000
O15514,40449000,163060000,46242000,327520000,203590000,166960000,0,0,0,45520000,70194000,59982000,166820000,92973000,138060000,32552000,90086000,34927000,10666000,36335000,13308000,42955000,0,9473000,11665000,10417000,0,0,0,5707300,0,0,0,20414000,14013000,12345000,0,0,5006700,0,0,4226600,2644500,0,0,14464000,10233000,0
O15516,0,34446000,0,0,0,0,0,0,0,0,0,0,10744000,16913000,9765600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15523,54305000,60568000,23146000,0,0,0,0,0,0,29823000,0,0,0,88411000,0,275840000,244790000,207110000,60318000,63004000,44051000,0,0,0,0,0,0,0,0,11426000,0,0,0,0,0,0,0,16856000,11341000,9660600,0,0,0,0,2316000,4748000,0,0
O15525,0,0,0,0,0,0,2417700,0,1212100,0,0,0,1395200,5138600,0,10302000,24369000,16340000,0,2210700,2055000,0,0,0,0,0,0,0,0,0,0,32442000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15530,272680000,213050000,242450000,88891000,151380000,161440000,73508000,62889000,78049000,144400000,66021000,118440000,489310000,278460000,558500000,338730000,281700000,362400000,137780000,104660000,130760000,487080000,477030000,509540000,403970000,414950000,477160000,383350000,475320000,500450000,10586000,199710000,147230000,789050000,484810000,334850000,793650000,655290000,578890000,699050000,650210000,614080000,365310000,350110000,288750000,706740000,763940000,668750000
O15533,0,0,0,3762800,0,0,0,0,0,0,0,0,927470000,948760000,1039300000,219260000,65093000,38607000,27056000,8812600,22184000,34917000,34405000,98090000,0,0,0,0,0,0,0,0,0,0,0,0,18610000,5056300,20296000,25673000,0,0,5301500,0,0,4773800,16925000,6542500
O15540,14293000000,15076000000,16240000000,42937000000,40162000000,40680000000,1911300000,1321700000,1702500000,11708000000,12321000000,9566800000,52165000000,53100000000,47151000000,18739000000,22038000000,20124000000,17096000000,22049000000,28685000000,4650200000,3961200000,4719200000,3598700000,3661900000,3726000000,4767200000,4501800000,5178100000,2133200000,1488500000,1469600000,4675800000,4043600000,4585600000,4871700000,4380800000,4230500000,3793900000,3745500000,3347900000,1069500000,1646500000,1084900000,3487200000,3699100000,3908300000
O15541,91205000,60292000,67495000,588940000,528640000,519050000,0,0,0,0,6219300,53172000,45485000,0,42367000,44324000,36957000,44786000,23802000,4545100,14004000,0,0,0,0,7109100,6777600,0,0,0,0,0,0,6989200,0,8674600,7819600,0,0,0,0,0,0,0,0,0,0,0
O15550,0,0,0,311410000,120570000,103720000,0,0,0,0,0,0,0,0,3643400,0,0,0,7168100,2639000,0,0,0,0,13893000,2331100,4155300,0,0,0,0,0,0,25160000,0,0,0,0,0,0,0,0,95040000,0,0,0,0,0
O43143,1253100000,1792900000,1609900000,3496100000,2943500000,3444800000,105260000,76644000,110950000,1056600000,1306900000,637270000,5107800000,4551800000,5707300000,3346200000,2708500000,3303900000,1164100000,1415700000,1085400000,1251200000,1484400000,1270300000,133600000,250160000,162080000,167300000,173960000,188550000,66938000,60093000,86585000,411160000,274770000,450550000,677230000,668520000,708810000,559650000,687730000,781760000,196280000,296290000,204790000,513110000,673970000,435330000
O43147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204170000,13140000,11544000,10552000,0,0,9653700,32874000,27927000,0,0,14273000,9459600,0,0,0,0,0,0,0,0,2084600,42560000,41986000,62515000,32699000,70125000,16266000,8238100,0,6532900,15036000,29645000,19610000
O43148,376770000,356850000,276540000,1075200000,1449600000,1133600000,37356000,38138000,8522700,116060000,102290000,70498000,525930000,752320000,483770000,370950000,240710000,358340000,209290000,199730000,822730000,207320000,225550000,135570000,113860000,107650000,102770000,111640000,71511000,201210000,42534000,20344000,21377000,153160000,226140000,163420000,197930000,122620000,160790000,101450000,158460000,149180000,5543600,52173000,963400000,60370000,68261000,127690000
O43149,197740000,379900000,184310000,453580000,781930000,895690000,16440000,15915000,6976500,116240000,73285000,382440000,593170000,612040000,1277100000,477550000,415870000,468590000,171620000,129410000,271440000,259460000,254130000,302860000,225400000,69301000,65168000,268840000,85244000,134620000,35228000,27220000,26846000,66331000,119190000,142800000,595340000,777820000,450180000,248500000,114020000,404820000,37050000,150870000,44838000,143720000,115530000,187560000
O43150,123410000,42879000,31025000,2671400000,2345600000,2557400000,4951300,18343000,3785400,56661000,39897000,25681000,390080000,320640000,307400000,177670000,243690000,164670000,11554000,18652000,43235000,87263000,123880000,83894000,8775500,23445000,54256000,93124000,29842000,52368000,10459000,12817000,11718000,35600000,78663000,19240000,119270000,95901000,85004000,43052000,57835000,171950000,32638000,33615000,72494000,82248000,47353000,219020000
O43155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39374000,0,0,0,0,0,0,0,0,0,3990200,4045600,3708500,3757500,1452800,0,81228000,0,0,7153300,0,0,30312000,11197000,26103000,0,0,0,0,0,5547600,23788000,0,0
O43156,7206100,28949000,12202000,49002000,52133000,37873000,0,794470,0,1563000,0,860470,58627000,66325000,104240000,26517000,27982000,25494000,15186000,13688000,11580000,0,0,0,0,0,0,502410000,64804000,193540000,0,0,18968000,4689200,34511000,0,0,0,0,0,3062400,0,1531900,0,2514500,9372400,0,0
O43157,279950000,344200000,314290000,287550000,322190000,234230000,172480000,364100000,173450000,2055600000,2348800000,1867600000,3745300000,3335900000,3308000000,993830000,1410000000,1197600000,785140000,689980000,765790000,1729200000,1865000000,1786900000,382770000,300560000,299810000,236710000,224130000,296100000,190050000,162260000,201850000,497800000,548340000,406580000,1251400000,1497400000,1377300000,1268700000,1212300000,1061400000,517560000,731110000,760180000,1213200000,1034700000,1150500000
O43159,34397000,40907000,46978000,84122000,112550000,50226000,0,0,0,7357100,2531800,17873000,79898000,93979000,1571900000,89376000,11754000,13625000,26070000,22794000,33229000,0,26147000,3436600,0,0,0,0,5327200,5984600,0,0,0,7801100,2025000,7602800,0,5909000,0,0,0,0,0,0,39728000,0,0,0
O43164,77782000,114600000,238730000,252000000,263820000,243550000,19469000,23606000,26058000,22697000,0,41370000,460040000,664460000,606510000,479950000,426810000,434490000,191390000,298180000,338380000,166680000,228600000,258240000,68794000,84772000,41730000,123440000,38771000,26021000,35566000,45058000,50910000,52238000,22870000,159000000,258740000,264130000,263840000,344200000,397390000,363790000,99953000,62632000,104860000,173200000,202820000,235600000
O43166,92081000,128760000,113230000,101920000,107340000,109030000,71652000,85851000,18442000,97740000,84180000,82919000,1712700000,1485800000,1452800000,398360000,297860000,481220000,255720000,261650000,243290000,281760000,185960000,222850000,287870000,757880000,154500000,331470000,226380000,287260000,53884000,69426000,44910000,239020000,277880000,260800000,567990000,572920000,593630000,411990000,478850000,536800000,98432000,222510000,132100000,354670000,357530000,478210000
O43167,0,0,0,3433400,5408900,3520700,0,0,0,0,0,0,784530,0,0,0,0,0,0,0,0,0,17519000,0,0,0,0,0,0,0,6227700,0,0,9238200,1421100,17798000,0,0,0,0,0,0,0,0,0,0,0,0
O43169,368300000,639860000,609770000,447200000,535810000,451520000,39097000,95936000,178400000,1000100000,856690000,1008000000,1841800000,1644700000,1956200000,2564900000,2423500000,2530900000,709980000,533150000,419910000,2576000000,3589700000,2442600000,666570000,586820000,346840000,838630000,823760000,731350000,426240000,396910000,521810000,262800000,772750000,766890000,2071200000,2654500000,2334800000,1841300000,1924000000,2227300000,339860000,329770000,410450000,883380000,1240100000,1049300000
O43172,424410000,399660000,391070000,1156000000,1068400000,968340000,11927000,0,9344100,14050000,81139000,87290000,1059300000,992700000,970390000,809790000,483290000,488700000,418340000,299770000,213980000,166090000,194720000,224100000,16323000,13913000,46810000,29480000,0,23665000,0,0,7173500,15282000,0,32646000,74525000,54966000,65791000,45801000,16369000,71795000,4307900,6101000,7676500,8124800,7317300,18551000
O43173,0,0,0,23801000,27250000,28566000,0,0,0,0,0,0,0,0,227280000,0,0,0,0,0,18307000,210910000,0,4080700,0,23272000,0,0,0,0,0,0,0,0,0,0,17960000,12414000,16162000,12940000,6290000,0,1626400,18427000,22084000,4476600,4835600,5607200
O43175,7772200000,7006000000,7397600000,6187000000,6263300000,6249000000,8435100000,8778600000,7330600000,35077000000,35279000000,23727000000,48233000000,43620000000,46986000000,8876600000,7775500000,8961600000,6807700000,7297900000,6712600000,18443000000,18753000000,20391000000,9589200000,9532300000,6986400000,9153500000,7660200000,9994700000,4463900000,3959000000,3616700000,10414000000,10842000000,9553500000,15786000000,16852000000,17266000000,11329000000,13620000000,13940000000,7699000000,7858100000,7681800000,13520000000,17002000000,14857000000
O43181,1458800000,1384800000,1300900000,1066600000,853150000,761170000,342870000,302250000,437630000,497570000,564950000,434800000,1234900000,780610000,1269000000,1046200000,895430000,1196000000,335450000,325390000,429560000,1397800000,1662400000,1564900000,2379800000,2738600000,2363700000,2281900000,2420900000,2492600000,632600000,804210000,889820000,2744600000,3176500000,1482100000,2842200000,2941200000,3026700000,2639500000,2383700000,2027000000,1213900000,1616700000,1338700000,2673200000,3304700000,3220100000
O43236,5844000000,5295700000,4968300000,305830000,320600000,471380000,2236100000,1907000000,1714700000,2556200000,2082900000,2651400000,1379300000,1089900000,984800000,1612600000,1643400000,1733200000,531200000,440710000,444000000,1723400000,2288200000,1754700000,11046000000,11732000000,11277000000,10550000000,10709000000,11189000000,4953300000,4208600000,4310800000,12742000000,10331000000,12996000000,12948000000,14902000000,13492000000,13782000000,14593000000,14317000000,4101700000,4428900000,3908900000,12082000000,10031000000,11397000000
O43237,1862100000,1480300000,1724400000,3413500000,4002900000,2880500000,1730400000,1604700000,1936200000,5286000000,4836200000,3961700000,9633400000,10790000000,9963500000,4061200000,3043000000,3717100000,2478500000,2472800000,2112600000,6551800000,5436900000,6067900000,2186000000,2657100000,2116900000,3044400000,2668300000,2645100000,1668200000,1529800000,1510800000,4605000000,4476800000,4231400000,6375500000,5852600000,6254900000,5971600000,7189200000,5211700000,2546700000,2739200000,2417200000,5841100000,5958500000,6038800000
O43242,3742100000,3846200000,3391300000,4604600000,5115200000,4190900000,691080000,552080000,348670000,2318600000,3378600000,2112300000,7018700000,7330400000,6616400000,4409300000,4760300000,4852700000,2228000000,2103900000,2576700000,3157300000,3032100000,3581100000,1414400000,1177700000,1400500000,2062300000,1919000000,1825000000,744780000,583390000,615990000,2272700000,2178900000,2288500000,2867400000,2721500000,2932800000,2522200000,2664500000,2824000000,857750000,801510000,795160000,1916800000,2180300000,2018200000
O43251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16095000,0,0,26165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43252,737260000,464390000,542850000,1352900000,1552200000,1934100000,45364000,22169000,13013000,98517000,32621000,416230,1493700000,1517600000,1649700000,1025200000,988610000,897390000,457390000,543730000,523280000,267710000,230180000,223180000,141370000,117970000,30904000,137700000,113050000,107200000,42938000,67565000,56370000,67860000,66056000,121640000,140840000,92893000,96740000,275180000,244620000,235030000,27383000,11997000,18876000,194930000,112120000,233240000
