proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58
Q9BZR6,18763000,37117000,10623000,41008,2905700,3816100,852990,2520300,17420000,3288400,4406800,2604400,10332000,2737600,904130,3658800,8887900,7137200,12364000,7745600,5709000,3387900,7285300,0,9327300,3352500,17298000,8554000,25188000,10788000,11625000,13097000,19638000,9115200,16120000,2999800,20140000,5893200,19398000,6942200,16468000,6269900,3927700,2627700,16305000,17769000,12527000,2722500,6676200,10493000,8189700,4391600,4539800,5560100,898690,4836800,0,4963300
Q9BZV1,229220000,441350000,99545000,608270,52308000,32250000,1938400,26944000,112820000,62617000,44814000,22688000,55759000,42343000,0,67275000,140260000,57109000,118960000,64592000,63500000,29287000,52266000,9091800,83099000,31511000,158940000,66258000,177080000,87133000,110220000,149380000,73686000,87243000,85152000,53789000,86775000,114340000,303240000,64058000,143690000,85269000,134380000,67873000,144070000,138320000,101260000,114370000,148260000,83928000,61505000,21109000,96048000,53476000,16277000,60021000,67163000,85092000
Q9C026,30720000,0,0,71261,10484000,0,1168400,3443900,5806000,0,17157000,0,29249000,3835500,2299900,28479000,8409500,14363000,4504300,18609000,14082000,0,10481000,1342300,5440700,2454000,12832000,6405300,18840000,10358000,4280500,17241000,6383700,4347100,5947600,0,0,9261500,21862000,3329400,15525000,0,0,0,0,0,15339000,0,6360900,8234800,3007400,0,19367000,4090400,3832500,7097500,33801000,4847600
Q9C040,98506000,208070000,32830000,0,14004000,17094000,5140200,0,22542000,29454000,8362000,10203000,24970000,22661000,5904700,0,17618000,14333000,22490000,22122000,22421000,18746000,12530000,5673300,18703000,10277000,19644000,15384000,30444000,36494000,23288000,23450000,21517000,24230000,17505000,10034000,18699000,11570000,35722000,32697000,59536000,35074000,39041000,23256000,35285000,44928000,64028000,11610000,61400000,11412000,20088000,6197000,25370000,11850000,0,25504000,19283000,32429000
Q9C0A0,162150000,0,192670000,0,0,0,425570,0,150770000,7857000,6906700,5838600,117300000,0,1284500,3459400,5452900,3659300,167600000,194310000,52218000,4653300,2253200,1097100,147010000,1243200,142860000,0,9889300,6228500,91868000,0,133680000,134240000,124070000,0,0,9641500,0,9325100,0,0,0,1273900,0,0,0,4807400,91928000,3145700,4769100,1408000,5639200,2327000,0,61207000,0,138190000
Q9C0B0,3959000,0,3690200,0,0,0,0,0,3658400,0,0,0,5045600,0,0,0,0,0,0,0,2511400,0,0,0,0,1132700,3725100,0,0,4390800,3679300,2044300,0,2516400,4464700,1601900,2843100,8719900,3913700,0,5159700,0,2794400,2796800,0,0,0,2498500,0,0,506900,0,0,0,0,0,0,0
Q9C0B1,8909300,12284000,5744300,0,5069800,6025100,0,0,4804700,5432300,0,2294500,4090600,0,1030700,0,0,5982800,0,0,0,3850000,5229900,1290800,0,2564700,4643000,0,4813900,6730300,4522500,11094000,5992900,0,7965800,0,0,5360900,7132900,0,5809600,3117000,0,4326900,8059800,0,4744900,0,4582800,9367200,1914200,2708200,0,2976900,3490600,2818500,0,0
Q9C0B5,53351000,16637000,13499000,0,8870800,0,113120,2369500,10652000,0,4963500,4163300,10848000,7583600,0,0,5553400,0,8586200,12756000,0,0,3828900,518800,10917000,3737200,12163000,5980900,9103100,10510000,7089200,5250700,13351000,13508000,11604000,0,551700,11225000,5857700,10440000,26250000,5327200,17450000,6265800,31939000,0,4595200,11029000,6479100,4036600,9611100,0,9606500,3882400,0,5657000,3238400,8888400
Q9C0C2,36814000,104570000,43297000,0,34926000,30173000,842670,20152000,36828000,9758100,19150000,8253500,25537000,29367000,1643100,26023000,42337000,73357000,24488000,52433000,19583000,14080000,13811000,1202200,30931000,11062000,23472000,35989000,43552000,37826000,25808000,117260000,27324000,36521000,50137000,5497200,63334000,17259000,72457000,44865000,83362000,40572000,71805000,35455000,10698000,43148000,151560000,29501000,24045000,62128000,17771000,4733400,39431000,8716300,1536800,30114000,29113000,26823000
Q9C0C9,236210000,456010000,209590000,662510,93669000,130710000,12814000,87452000,123940000,94796000,170550000,63793000,181030000,96585000,20150000,103100000,111740000,119100000,207010000,157820000,59454000,93726000,96021000,20502000,90691000,30025000,146300000,92954000,168830000,147780000,143770000,219460000,223720000,116730000,137090000,37651000,131780000,114080000,179820000,123040000,175100000,106890000,163930000,66081000,194880000,197300000,179010000,74685000,140410000,112520000,89251000,37402000,107400000,52050000,20872000,143250000,73713000,115400000
Q9C0D0,225560000,363050000,294390000,0,87521000,117680000,21576000,77179000,201070000,70820000,132550000,71751000,231120000,106130000,24390000,158430000,107360000,108210000,230630000,221500000,75986000,72974000,93987000,26720000,135620000,28344000,165300000,138690000,184570000,119040000,167760000,151210000,185570000,218710000,169580000,18605000,252990000,129120000,108800000,124400000,270150000,178770000,191880000,76503000,222100000,246430000,138150000,134000000,194920000,58504000,119700000,30763000,102480000,53743000,8105800,182150000,96764000,198220000
Q9C0D5,186190000,39869000,2978800,0,2516400,72258000,212210,37475000,72743000,4915800,0,0,1953300,4271400,1225500,74355000,144340000,63398000,1101500,1483400,0,47740000,103520000,8566200,76353000,15019000,8770600,28428000,1409100,100010000,1204500,155290000,0,65892000,72590000,91920000,12022000,12235000,50810000,104420000,132430000,157160000,137970000,60782000,239420000,134920000,177430000,31360000,175420000,76840000,74422000,956560,0,1779700,1192000,168070000,10517000,101250000
Q9C0E8,80926000,134490000,36255000,379050,22623000,39851000,6015800,5885600,18886000,36513000,31572000,13289000,20529000,19218000,4043400,22433000,43095000,28871000,17955000,32130000,13582000,20817000,19140000,8314300,14418000,10624000,28400000,29992000,22746000,31650000,34523000,33145000,36850000,46785000,49847000,37528000,29029000,35073000,48567000,35462000,60267000,32667000,20315000,28223000,35935000,15413000,39523000,25887000,26233000,25518000,22038000,9278600,27362000,18769000,6917500,18579000,46253000,25569000
Q9C0H2,17152000,56401000,14405000,0,9111400,13397000,1302500,6006900,13758000,3877200,13590000,9678500,7991900,10761000,2427400,17682000,26469000,9476000,8176300,14203000,4821300,6366300,13942000,1927300,8214100,5942400,12256000,12643000,13967000,15813000,8208400,23709000,12744000,8424500,11120000,3404700,4691400,20196000,16277000,14693000,17027000,12152000,17746000,10811000,25513000,15485000,26673000,13112000,7937200,18102000,6832400,3950900,12472000,2916300,1085500,10112000,4120600,12254000
Q9C0H5,36954000,120600000,19612000,0,7610600,7291800,446960,16529000,19447000,5280400,15446000,0,10846000,10190000,0,21096000,42398000,15082000,26356000,22414000,9552000,5411700,21254000,461030,10158000,5360800,12863000,16927000,17069000,13662000,1943500,32230000,8355400,13169000,7970300,5367000,33783000,11652000,32221000,12412000,39642000,21762000,42148000,8506300,13621000,39413000,40051000,22045000,36824000,12310000,9165200,3292100,20359000,6221700,1309700,12609000,32142000,18755000
Q9C0H9,674810000,775560000,466960000,2269000,242770000,276700000,33573000,113220000,282390000,218390000,284730000,101330000,356160000,262680000,31242000,235420000,238280000,239220000,361280000,304180000,121830000,172910000,189630000,47818000,175440000,46464000,241960000,181890000,338070000,296190000,281120000,369560000,350810000,232020000,295720000,36549000,261750000,169320000,263350000,293900000,376300000,203660000,273420000,165920000,378360000,267880000,187160000,191030000,290530000,186360000,196750000,49520000,307530000,145720000,36981000,329610000,190250000,309390000
Q9C0I1,35338000,66446000,19590000,0,6169400,2670400,3218800,4953700,20499000,6961400,0,0,18515000,4982400,0,0,0,6139500,18625000,22550000,2860800,4987500,4774900,0,7988300,0,21106000,0,25780000,6137400,20043000,10260000,35777000,23584000,23741000,13663000,4605700,28976000,14597000,0,10712000,6143100,5506100,0,0,7122500,10078000,0,4695100,0,7741400,0,0,0,0,0,16304000,16318000
Q9GZM7,151370000,227950000,58727000,0,55247000,45208000,8219700,30079000,103460000,49734000,52498000,23610000,53548000,43018000,1697700,20173000,96214000,82124000,57313000,99282000,28639000,29715000,88070000,16991000,76989000,49474000,124800000,48039000,105700000,87734000,48200000,86720000,121100000,64029000,117880000,34976000,43941000,227990000,184310000,50585000,141520000,77149000,84603000,47206000,197840000,124740000,66861000,81336000,81490000,51438000,31366000,9168000,60100000,53192000,18393000,37332000,49154000,58599000
Q9GZM8,86110000,53406000,84611000,0,57202000,69775000,4786600,20205000,89919000,58607000,137890000,18084000,94419000,34680000,3193800,57648000,65246000,36744000,84694000,123020000,29572000,28158000,31009000,41142000,69661000,38715000,91701000,85814000,104410000,22213000,72063000,154000000,78188000,69181000,79810000,10110000,29808000,44781000,39220000,66936000,237780000,75614000,82743000,85205000,140580000,38988000,95079000,77656000,35719000,61268000,27842000,28650000,14492000,40553000,41178000,92864000,14152000,41481000
Q9GZN7,230600000,367750000,249780000,0,137230000,120100000,21817000,124350000,171630000,44035000,126680000,52333000,155320000,103140000,12588000,132550000,204990000,98462000,187450000,215170000,34308000,64043000,97220000,20377000,80647000,37686000,150950000,104670000,209450000,93097000,96251000,183580000,154770000,119520000,170580000,26993000,247960000,96998000,206890000,128320000,255190000,84841000,201460000,85612000,328230000,231800000,243590000,86858000,170870000,99897000,52001000,19549000,115300000,86042000,20830000,86486000,133040000,131430000
Q9GZP4,562660000,710050000,356320000,2088600,134670000,194010000,27964000,99877000,229820000,141870000,152450000,73684000,379110000,74808000,20904000,150340000,214810000,180740000,286030000,292630000,63581000,134690000,161360000,47293000,222150000,54111000,269470000,214580000,452380000,273250000,319680000,427700000,411200000,296480000,291510000,49840000,213610000,173420000,165990000,208690000,428220000,209510000,303410000,184220000,445380000,303650000,371970000,123550000,161940000,214270000,149380000,42892000,191580000,60146000,18935000,204260000,229750000,197730000
Q9GZQ3,59549000,95596000,55420000,0,26550000,4166100,929240,2745000,13569000,11207000,10447000,0,43689000,24370000,0,10926000,21453000,0,40153000,12253000,14221000,16812000,30573000,3060300,25542000,3796000,15141000,0,19443000,16414000,26301000,32118000,38128000,22505000,23990000,26489000,17987000,56641000,63988000,28286000,19028000,20237000,46914000,25619000,39005000,121590000,12927000,32023000,48100000,11496000,15122000,1439700,17400000,3211800,1677100,30372000,0,29792000
Q9GZT3,17908000,0,0,0,0,0,1803600,7270000,0,0,0,2469200,5163900,0,0,0,0,0,0,0,3548500,0,0,0,0,3269500,0,0,8525800,0,4529100,0,2747800,0,0,0,0,0,0,0,11666000,11493000,11320000,6575400,38275000,0,0,0,0,0,0,5171100,10815000,10253000,5510400,13320000,0,0
Q9GZT4,24859000,0,30668000,0,10594000,0,201110,6414600,13938000,11095000,9863700,4332400,13441000,8101500,2223800,5985000,8378000,11453000,10492000,7474600,18018000,8093100,8295600,3226600,17463000,0,16736000,4670800,16300000,7968700,9332100,17988000,21733000,8839000,11703000,47590000,12612000,21688000,21320000,11003000,11623000,19737000,13174000,0,13713000,19315000,20970000,10885000,21230000,9292800,0,0,7418500,0,0,9950400,8226200,19524000
Q9GZT8,45334000,104270000,37370000,194690,33218000,89846000,30428000,22019000,25353000,190990000,64841000,18333000,34129000,29094000,64954000,11127000,111260000,111090000,27165000,31160000,7911600,14500000,28563000,37701000,24073000,49199000,26203000,19436000,27123000,33121000,27399000,52013000,36710000,23197000,25668000,14147000,0,22361000,42810000,29852000,0,23938000,45389000,38562000,87240000,51163000,32305000,34949000,28681000,13932000,14563000,8918500,30660000,34386000,8330800,37928000,13623000,19155000
Q9GZT9,9227500,4368100,3409900,0,2258100,3516800,0,2234700,9465200,3607800,4283300,0,12836000,2145400,293900,2377500,3090700,2259800,10759000,5558000,0,1372100,3384700,192880,11760000,440720,9534600,1352400,15536000,6030100,2740200,0,12956000,6064200,1105400,0,1581400,4797200,0,4096500,9278800,7421900,5996500,2031200,6941400,5911500,5865800,0,3884500,4308300,3838300,0,0,0,0,5411600,403580,4482700
Q9GZV7,5157300000,12003000000,2016100000,32569000,1854100000,1890700000,206500000,219110000,238580000,4034300000,2625900000,230350000,3446200000,1011800000,136440000,490550000,3118100000,1278700000,2213600000,326100000,558580000,1503600000,2020000000,566800000,1860100000,55121000,288070000,529390000,724580000,2292900000,2223500000,2113200000,2264500000,1000100000,1087700000,892410000,1118600000,393990000,1626100000,2520400000,2876400000,2088200000,3035400000,1468100000,538580000,1885100000,606080000,2667800000,2413300000,713850000,1225100000,27170000,1331600000,618870000,414090000,2782600000,2340400000,591340000
Q9GZY8,299290000,672670000,265810000,3017100,175120000,206680000,32214000,125000000,182080000,125320000,211520000,252120000,185660000,180060000,28673000,190640000,368780000,229980000,196220000,220810000,101150000,166480000,203100000,43931000,154030000,60406000,149790000,213290000,248910000,251400000,185550000,410950000,211900000,175040000,205570000,170660000,168950000,119050000,206030000,142590000,317260000,199520000,311100000,144200000,427870000,299990000,487960000,204540000,142780000,289100000,109770000,35405000,640520000,117200000,37472000,354350000,347570000,140420000
Q9GZZ9,10218000,0,0,0,22777000,0,0,15855000,10895000,0,17021000,0,19060000,28535000,3642300,22342000,41167000,29659000,17858000,15680000,10184000,16320000,33172000,0,14944000,0,8871100,0,10037000,0,0,0,17376000,9521000,14254000,9135700,0,14330000,0,0,0,0,0,17992000,66715000,53676000,0,21312000,13025000,27580000,10590000,0,0,24312000,0,0,0,19580000
Q9H008,190690000,617630000,287150000,536110,84878000,73940000,10962000,15288000,85266000,94724000,115470000,31858000,145830000,78268000,18758000,67366000,106970000,125340000,140880000,101860000,53873000,0,89244000,9484200,101950000,22871000,116810000,49830000,115220000,89111000,123500000,160570000,74964000,82256000,101170000,171930000,62863000,115140000,159400000,65276000,160050000,126650000,107390000,86740000,243990000,61671000,128820000,83506000,136610000,68367000,50138000,13411000,0,0,18193000,64641000,85275000,110010000
Q9H019,81887000,128290000,62682000,166370,52949000,26203000,8322900,21008000,49141000,17702000,47776000,86167000,28396000,33115000,10071000,23827000,58865000,39456000,43221000,57293000,30025000,5534600,72340000,6693500,46230000,9853300,37753000,52412000,52566000,37202000,26723000,112660000,30248000,33684000,46250000,10882000,43939000,32924000,28030000,22950000,32143000,26943000,47909000,28757000,60419000,64023000,72313000,84500000,37995000,43729000,19103000,8626100,54170000,50991000,3463600,43415000,28373000,20623000
Q9H061,46571000,16689000,10901000,0,60648000,33878000,5294600,45289000,19415000,27667000,22823000,24825000,13780000,67322000,17136000,23914000,97251000,67260000,23741000,33513000,2526900,29507000,34054000,24746000,9507100,45481000,21234000,38429000,45742000,21619000,10661000,53869000,38588000,10494000,17922000,10064000,87496000,4318000,129930000,25042000,133140000,13975000,31137000,45851000,116560000,25719000,78455000,61733000,40616000,65808000,17092000,10670000,25730000,79478000,3429400,12521000,19724000,9710400
Q9H074,95314000,204380000,39844000,0,16693000,42360000,5014200,26651000,56630000,28903000,20677000,17095000,71275000,16633000,10403000,34632000,39154000,21044000,53790000,55459000,9083700,13730000,36281000,6744100,47768000,7758700,59745000,18965000,80430000,49370000,48255000,53374000,61757000,49495000,52445000,19849000,0,75175000,86545000,26656000,44358000,28309000,30782000,26530000,48319000,28745000,41046000,16002000,65540000,23579000,21570000,8438700,12541000,18874000,3666900,16086000,3288900,29806000
Q9H078,71931000,93032000,53788000,0,48600000,52017000,3090700,26930000,39574000,44462000,51208000,23044000,26441000,54207000,7012700,41966000,83328000,56799000,42537000,47858000,33948000,36574000,45839000,4189500,33236000,9018700,31731000,38236000,43853000,49441000,29904000,89431000,32044000,52024000,50115000,25425000,47649000,22700000,90304000,46556000,84421000,73818000,88585000,45686000,170820000,69120000,104750000,45196000,39441000,56036000,35189000,8674100,69535000,27952000,5451000,67338000,41896000,33259000
Q9H089,0,12701000,0,0,0,0,0,1392300,0,0,0,0,0,0,266770,1345700,0,0,0,0,0,0,0,452410,0,550500,0,2507100,0,2058700,0,2804000,0,0,0,0,0,0,7007600,1705600,4554500,0,0,1844200,3647000,0,3417600,0,0,0,0,0,0,0,0,0,0,0
Q9H0B6,122010000,159170000,59342000,95511,24448000,33007000,5333800,19034000,48039000,26833000,28714000,17648000,81248000,16118000,6623500,27052000,51857000,39986000,91812000,69479000,28044000,15448000,35221000,8199300,51343000,15303000,51492000,38560000,54870000,38823000,36658000,45734000,71356000,56081000,47318000,9788000,50399000,38680000,41038000,48425000,55929000,25712000,41681000,37388000,95869000,53275000,48127000,65214000,101900000,41411000,34114000,12030000,41945000,33706000,13637000,21486000,35867000,58960000
Q9H0C8,6917700,12751000,3786700,0,0,0,0,0,6878700,0,0,0,4363700,0,0,0,0,0,4930700,6299200,3786900,0,0,0,5381500,0,9954100,0,9785600,0,5885000,0,3800600,3273400,3888800,15701000,0,48584000,0,0,0,0,0,0,0,0,0,0,6617700,0,2343800,0,0,0,0,0,4175100,7407700
Q9H0D6,0,0,2977500,0,10747000,14976000,1955800,10261000,1412000,14394000,16148000,0,1037400,14393000,0,0,0,10781000,2111600,3069000,0,11142000,0,0,616670,0,1693400,0,2637800,2242200,2389500,3863900,2876300,2638700,2687400,0,0,3122600,0,1700800,3289200,3163600,3194800,1292200,0,0,3810200,0,0,2470000,0,0,0,0,0,3614600,1302500,0
Q9H0E2,386420000,832090000,669660000,0,393030000,417610000,56718000,225020000,403610000,434260000,418780000,60312000,378820000,340380000,42178000,232370000,455590000,302590000,431620000,744430000,169150000,321750000,487660000,62817000,355750000,115330000,358330000,347420000,522650000,522970000,530300000,823910000,584690000,584490000,504020000,133620000,326910000,390790000,399500000,427450000,788150000,485540000,613200000,206180000,1184300000,768670000,675540000,316730000,445150000,392800000,314820000,95648000,531980000,229490000,94560000,518610000,253700000,424020000
Q9H0Q0,500550000,1101400000,388720000,516090,224840000,298290000,50113000,121390000,297470000,274450000,239130000,197960000,388180000,262490000,27328000,213310000,315300000,229120000,328640000,331000000,121440000,249730000,174140000,72013000,200520000,75122000,238060000,170170000,348350000,243140000,310250000,338070000,379930000,257320000,304580000,157670000,334660000,257420000,370460000,302980000,403250000,270810000,335280000,282870000,536680000,331890000,360000000,219250000,306470000,256430000,195470000,76589000,231670000,189120000,80505000,323300000,217550000,183470000
Q9H0R4,32613000,212540000,38194000,0,40428000,31744000,2245500,4329500,19586000,52040000,29571000,29306000,23048000,32083000,2718500,32604000,23601000,35298000,23189000,23403000,4571200,36244000,34996000,3598000,22973000,3936600,17404000,15421000,16595000,27666000,18839000,19324000,20041000,23095000,24195000,14977000,17484000,19099000,74517000,39458000,72970000,60886000,59944000,32840000,103890000,66109000,17106000,47267000,18421000,24353000,12240000,2910800,45713000,11254000,7767200,49178000,21880000,15005000
Q9H0U4,705050000,1573700000,85063000,4329500,242350000,0,34182000,6454300,522210000,0,333360000,188150000,445270000,265320000,30708000,0,425930000,6942000,514630000,644470000,167190000,190650000,298960000,41439000,327930000,75128000,62723000,0,584560000,0,49998000,479110000,500520000,421050000,57320000,33914000,0,617000000,664030000,0,0,0,0,0,0,0,0,265050000,361830000,648040,1696400,73747000,0,151560000,41672000,0,1885100,381820000
Q9H0U6,40040000,38208000,18867000,0,2446000,3403200,618370,7643300,11423000,5085600,3770600,0,3031600,0,0,3118500,4223500,0,24616000,17061000,9680200,1690700,4652000,1033700,14420000,896510,17500000,7681800,17279000,8374200,14937000,11643000,18453000,18161000,15341000,8000700,0,7594400,0,4123400,0,0,0,3152500,10225000,0,18603000,9376600,13832000,5399700,3825100,2051600,5109300,2654600,2911100,8953700,5359700,9200000
Q9H0V9,13095000,91332000,14851000,0,7872600,3607700,1941300,13701000,6564300,4397400,5638900,0,11868000,4907800,1987300,14092000,22118000,12011000,4215400,6514100,8312300,4259200,15425000,1198000,7471500,1402500,7398200,9567900,10420000,5488300,11035000,44875000,11257000,9712900,5972400,2998800,12076000,18814000,44667000,3928800,14038000,12524000,17858000,4921400,0,26565000,34772000,0,7207700,16318000,1859500,0,8850900,3300900,1255700,0,24567000,0
Q9H0W5,0,0,0,0,0,0,0,0,0,0,0,3468200,0,3901000,1472900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9H0W9,31091000,82314000,29029000,187620,5993700,20976000,1786300,8552000,21344000,37457000,14501000,8131700,20166000,0,4540100,11746000,16567000,16921000,18000000,13936000,4698900,6619900,10725000,3820900,15731000,5285400,17074000,8108900,29038000,16511000,27725000,48649000,20976000,25462000,16092000,9711600,10263000,22442000,22474000,11727000,23681000,33429000,30822000,11927000,52696000,16610000,35606000,4904300,22026000,9702800,6989800,2142400,8468400,3167400,0,20993000,14455000,12197000
Q9H0X4,9906000,28135000,10229000,0,0,4844300,430690,2574800,5648300,4206000,5446400,0,7160900,3877100,0,3262500,7556400,4638600,5688000,5178500,0,2767100,0,983620,4728000,1302300,5104600,3254100,7798700,3104000,6172800,6078800,7084500,5120200,5669600,8353300,0,0,9304300,0,0,7269900,5823100,3110200,5734300,12546000,6798900,0,12708000,0,3838800,0,0,0,0,0,0,5810200
Q9H115,615490000,1199600000,571160000,0,550440000,531170000,22372000,265550000,495840000,493970000,312000000,282070000,595510000,460040000,7617500,780120000,1036100000,633770000,605140000,586170000,179610000,429830000,614330000,57906000,271670000,120430000,567990000,388850000,772950000,582910000,471090000,1353400000,772490000,553710000,589300000,8546200,910660000,688540000,1069100000,680810000,1244700000,477000000,740330000,559390000,1739600000,908030000,1130500000,500380000,651910000,521050000,243420000,30281000,381900000,416580000,40589000,412250000,554610000,223230000
Q9H169,0,11903000,10506000,0,0,5463400,289090,1057200,2953100,6517000,0,1797000,4706000,2289900,549110,3083400,0,0,6557900,5297800,0,0,0,0,5994300,1670500,6441300,0,6699100,4840000,4696600,0,5464500,4172000,0,0,4158000,2184900,6286200,3669500,8305800,2882900,3041500,3719600,13536000,5224100,0,2615200,3833200,3039700,2967600,463530,0,1888700,0,7415900,0,0
Q9H1B7,9192800,0,4162100,0,9750700,6413200,363890,4162100,4232300,0,16773000,0,6228100,9726700,56886,1723700,0,5113200,5953100,6601300,0,6322700,2319900,0,5706300,0,4588700,0,6810200,1152500,7464800,3694900,8082700,3197100,5629900,7445400,0,1170200,0,933860,0,0,0,0,0,0,12055000,0,0,3310400,1572600,0,0,1078600,0,4819000,0,0
Q9H1E5,62444000,34099000,36703000,0,18185000,36400000,0,8332700,30432000,11491000,16303000,20498000,14150000,11288000,1212400,16888000,18640000,9817900,27856000,47262000,12431000,19151000,11649000,1020100,25357000,5297200,32689000,16442000,30364000,25218000,19325000,35858000,36594000,35970000,34379000,12327000,4395600,10644000,10088000,35354000,37476000,15624000,32622000,18813000,28394000,39126000,39286000,19608000,15282000,30128000,27675000,2051300,36223000,5793000,0,29690000,0,25058000
Q9H1H9,2957000,0,0,0,4097800,3330200,702260,3287200,2101200,0,4089900,0,2405500,3009600,712320,2826400,4033900,3933600,0,4767600,3931300,2364500,2823200,827200,6005400,1233500,6484600,3298600,4641000,4806100,2581900,7920100,7678800,6495800,0,8685800,3854100,11049000,5403100,4014600,6630200,0,0,0,0,0,0,0,4471800,0,3023500,0,0,1569200,0,0,0,0
Q9H1K0,49368000,64289000,6608400,100720,14786000,18397000,280340,6966800,22687000,25028000,7098500,4388600,37891000,14819000,1370400,11810000,12883000,8562800,17530000,35901000,7099800,9091800,0,1697700,6094400,5140100,15481000,6624800,27053000,22259000,7967600,30687000,13649000,23439000,24072000,0,3196900,0,49273000,19850000,22238000,0,12635000,14748000,15799000,0,31477000,13351000,21412000,0,16111000,4564100,23847000,6945200,1426700,14906000,2836500,25478000
Q9H1K4,40226000,211020000,55109000,0,8343900,5869600,95880,3307200,49856000,4361300,12754000,15511000,52661000,8599700,1290400,22149000,49672000,8222400,28429000,55076000,17444000,5533400,19559000,366620,21835000,10102000,25937000,19055000,40824000,40442000,27839000,25172000,57032000,45777000,32481000,58740000,18339000,21755000,86629000,29382000,81877000,21560000,51012000,40670000,169620000,58987000,59531000,18043000,29685000,8072300,17729000,2458100,21457000,4946900,6361200,42512000,17655000,33361000
Q9H1P3,79470000,30727000,45427000,0,15559000,12014000,1145200,5464000,28558000,15741000,18188000,4005100,24039000,12643000,2333300,19541000,23258000,17670000,47324000,36317000,5234700,13848000,14873000,620550,27662000,1876900,28348000,11847000,25866000,5612300,25573000,30362000,39772000,28506000,28399000,13424000,10391000,10861000,16074000,21508000,29364000,29251000,29494000,17643000,53028000,50328000,36242000,5767100,14196000,14698000,11062000,0,7497500,3365800,1247600,24501000,15614000,21972000
Q9H1R2,0,0,0,0,0,0,0,0,0,6030700,2769900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9H1V8,47208000,53105000,48593000,231450,26851000,0,10066000,13885000,45788000,4257800,7593600,0,36782000,31213000,4964700,7019600,121290000,12773000,38667000,60263000,13542000,14411000,8913900,0,20608000,23851000,48261000,71595000,71067000,17759000,27082000,29181000,52947000,19377000,35774000,0,20387000,22415000,92201000,11021000,46555000,7841200,27210000,11632000,98396000,46282000,26475000,9148500,58174000,13814000,10795000,11718000,10059000,38433000,0,12906000,11405000,18126000
Q9H1Y0,0,15072000,0,0,0,0,1341800,0,5685700,0,0,0,5703000,0,1612500,0,0,0,0,6444300,2419300,0,0,2067000,0,2834400,5217600,4404900,8649000,7229500,3788300,6918100,0,3667000,5781900,0,0,4098100,0,0,0,0,4034500,0,21630000,5482600,5075500,3389800,0,0,3257400,0,0,3509900,0,0,0,7183500
Q9H1Z4,243270000,424500000,183840000,0,149010000,117920000,15881000,72306000,171370000,38466000,152400000,65545000,149210000,84654000,19641000,100300000,121260000,103750000,186920000,167330000,78952000,63096000,87312000,19768000,97683000,46031000,160540000,160750000,176670000,147870000,130100000,224440000,142580000,132470000,146050000,45675000,350190000,134750000,231710000,118400000,415080000,123320000,190460000,110370000,199620000,223490000,237720000,108200000,114900000,125500000,102560000,24780000,131860000,95914000,8552300,130920000,98152000,173840000
Q9H1Z9,0,41820000,2550100,0,0,0,0,0,8391800,0,0,0,11857000,0,0,5674400,14400000,0,0,0,0,0,9130300,1469900,0,2035000,9893000,5452600,0,12380000,10945000,13535000,0,0,11992000,14850000,0,16123000,18520000,5900100,0,0,0,0,0,0,0,5713000,0,11322000,0,0,2121400,702400,0,11825000,0,0
Q9H223,39711000,46330000,18781000,0,4031400,6734300,305310,3754200,10698000,8164500,11534000,6129500,17789000,11487000,1690900,4212400,0,7584300,13344000,22879000,10356000,8211500,8955500,4610600,14850000,3753500,10654000,4431300,24353000,5180700,17840000,3495000,19436000,16722000,19723000,35704000,11236000,61570000,15243000,6586100,16949000,9013000,12571000,15527000,0,16262000,5648200,10317000,16936000,4294800,11677000,4416800,6352300,5452700,0,9071800,13873000,14435000
Q9H228,23709000,23177000,25222000,0,7182400,29859000,0,0,1445800,50155000,5233200,4521600,38267000,0,0,0,0,9412600,28877000,597270,1629600,5817100,3598500,3233100,15325000,0,0,0,3316400,10036000,37071000,3932100,26809000,9813800,17331000,0,0,0,0,25245000,12676000,18452000,15672000,13368000,25386000,5259300,8148300,6885800,29215000,0,8616900,0,10894000,4730400,2793000,52437000,28804000,13284000
Q9H237,130420,0,2115200,0,1134300,2598400,27389,184710,1416600,0,1672500,0,3832700,0,0,1119000,1351400,14179,3045400,1114000,231820,1180700,3852000,0,1889900,0,1257300,0,2010500,1429800,2300400,3109600,2296100,2215800,2004300,0,0,0,0,0,0,1891300,1503500,1320900,1714200,495750,2668600,0,2313400,0,1228400,0,1426500,0,0,3703700,191540,1166700
