proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29
O14907,0,0,0,0,37550000,113970000,48280000,116920000,49765000,130090000,25708000,363570000,75947000,107460000,389110000,114210000,121740000,152600000,180350000,66412000,0,8927700,0,11654000,2532300,62655000,0,59046000,0
O14908,0,0,0,0,0,31219000,0,28715000,6103900,0,0,28451000,31281000,0,36931000,11489000,0,26234000,0,0,0,0,0,0,0,0,0,0,0
O14920,0,0,0,0,0,20393000,0,4098200,0,9110800,0,13787000,0,5748000,0,18746000,0,0,0,0,0,0,0,0,0,0,0,0,0
O14929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14933,0,0,0,0,12528000,63025000,0,106310000,11274000,28943000,8137000,73248000,49930000,134340000,413760000,90594000,1715800,356140000,80848000,148970000,0,0,0,2826800,9759500,0,0,0,2195400
O14936,5138400,13986000,8238200,0,100380000,43996000,0,26475000,53981000,56386000,3249800,18322000,71685000,97018000,47313000,70651000,25192000,36976000,45293000,2586500,0,4089200,418750,0,4340600,36041000,891440,5445700,0
O14939,0,0,0,0,0,0,0,0,0,0,0,0,0,10151000,80364000,6112600,0,45616000,0,5004600,0,0,0,0,0,0,0,0,0
O14949,26381000,8619300,101360000,12154000,83466000,231810000,0,140150000,54562000,0,0,48753000,42724000,0,211550000,78013000,0,269570000,0,49348000,0,30166000,3706600,3719700,28964000,26433000,16042000,23808000,6846500
O14950,47006000,222430000,210850000,328440000,1500900000,2422500000,571950000,1319100000,313350000,1638800000,1178300000,1512900000,2330400000,1468600000,3361400000,767060000,1193500000,5574500000,919900000,968690000,56500000,247470000,6012900,158940000,109210000,2126400000,1063500000,696690000,460420000
O14957,0,0,1333000,0,0,3120300,0,8267900,0,0,0,4214200,0,5962500,6734300,2715800,0,21788000,0,0,0,0,0,0,0,0,0,0,0
O14964,0,2863700,0,0,108280000,212000000,18031000,178770000,16406000,34563000,0,232950000,26396000,154410000,465270000,191860000,0,185310000,50153000,26260000,0,18626000,0,5564200,10943000,57812000,25670000,48051000,0
O14972,0,0,0,0,7760800,35765000,0,26532000,0,29067000,12555000,26054000,11881000,37518000,37319000,7056300,0,0,18250000,15736000,0,0,0,0,0,0,0,0,0
O14974,45921000,279590000,39969000,167340000,743390000,677640000,32379000,249280000,28875000,269310000,61904000,669500000,256670000,259050000,704920000,225750000,9659600,759160000,126840000,604690000,3761100,93556000,0,378810000,159970000,62092000,16936000,42185000,1188100
O14976,0,0,0,0,326840,27943000,420210,27314000,1923800,17920000,488080,37634000,23605000,11237000,30678000,29711000,0,81347000,11518000,14287000,0,0,0,0,0,0,0,0,0
O14979,1790000,7607300,4585000,0,343490000,1275600000,38136000,513920000,290800000,303230000,29122000,408090000,359230000,566860000,1270000000,496390000,136450000,970750000,149680000,78990000,12259000,41009000,0,27310000,53636000,187420000,173560000,97591000,52355000
O14980,3521400,0,0,459740,261850000,613040000,71416000,443410000,338950000,260870000,181300000,433570000,273840000,939520000,1119300000,195930000,174010000,1059400000,274490000,188160000,1257100,31675000,0,29789000,34131000,83458000,9434000,45277000,0
O15013,0,0,0,0,0,21525000,0,16079000,0,0,312540,38130000,0,28507000,69151000,14464000,14229000,80309000,20142000,3470100,0,0,0,0,0,0,0,0,0
O15020,0,9631200,47507000,3954400,0,0,0,0,0,0,0,4196300,0,1316200,86169000,0,0,33811000,0,10932000,0,0,0,0,0,0,0,0,0
O15027,0,0,0,0,788730,9292800,0,26541000,0,10667000,0,29149000,0,10674000,140830000,0,0,113290000,27013000,7518000,0,0,0,0,0,0,0,0,0
O15031,0,8523000,12237000,6488700,195730000,335620000,12708000,470580000,76894000,512920000,51645000,486300000,580950000,192800000,888160000,400730000,181980000,1028400000,326760000,153390000,0,10738000,0,13778000,35425000,81817000,29280000,29034000,479410
O15042,0,0,0,0,38710000,323480000,15879000,0,28814000,0,0,87405000,41064000,32425000,160210000,63203000,27998000,214730000,21838000,8474300,0,0,0,0,0,0,0,0,0
O15061,3386600,6639600,10143000,11966000,115150000,832770000,0,2114500000,17825000,72348000,0,896050000,1243600000,38059000,83909000,15126000,126400000,47858000,45470000,23863000,2994200,6832000,0,45020000,43989000,64513000,18846000,149190000,0
O15066,0,0,0,0,640700,0,0,0,0,0,0,0,9662300,12307000,8285900,0,0,26581000,0,0,0,0,0,0,6882700,0,0,0,0
O15067,0,0,0,0,39021000,100850000,4478600,127630000,32608000,6428900,8608400,59394000,59745000,110780000,310960000,115350000,0,200650000,40690000,29565000,0,0,0,0,0,0,6977800,0,0
O15075,0,42149000,5851800,1867600,2882000,230800000,0,162030000,1586700,872560000,47315000,285690000,1233500000,388880000,0,47983000,49339000,135610000,82822000,12060000,0,18344000,554230,10568000,0,62292000,0,10591000,0
O15116,0,0,0,0,7772300,0,0,0,5190200,0,0,11689000,0,0,1261700,0,0,42190000,0,3034000,0,0,0,0,0,0,0,0,0
O15126,6678000,0,1366100,0,20158000,178700000,0,49007000,15896000,38366000,20557000,32360000,45907000,62056000,41079000,34512000,0,0,0,8315300,0,3766700,0,5024500,24781000,0,0,0,0
O15127,0,0,0,0,0,88333000,0,73333000,54768000,0,6905700,61832000,18135000,96918000,157030000,140600000,49065000,145210000,0,0,0,43370000,2037600,32106000,52591000,22091000,0,11789000,1688800
O15143,8141500,39711000,12419000,44638000,969740000,1829700000,100870000,778830000,365870000,485640000,892110000,2724900000,1062300000,993630000,2380300000,868110000,301590000,2348400000,854850000,576980000,61741000,223960000,0,116720000,65106000,308360000,447720000,172620000,124820000
O15144,41180000,46928000,82824000,45619000,1087700000,1785900000,110720000,1679800000,357300000,680660000,868400000,2405700000,1395400000,1236700000,2009800000,1206500000,613780000,2408300000,1142500000,508190000,13937000,235440000,648620,112270000,65738000,568330000,299020000,344110000,51744000
O15145,16550000,14791000,46667000,34379000,176590000,653270000,10716000,254120000,35767000,176560000,22206000,675640000,158090000,309250000,895080000,210540000,722190,394100000,209180000,384560000,17952000,100020000,0,28774000,39102000,126950000,0,61481000,60827000
O15160,0,54146000,4268500,41634000,2285200,134550000,0,250410000,24042000,371290000,0,339840000,152070000,24405000,0,38784000,0,347710000,8398300,65869000,0,102050000,837100,60125000,40754000,0,0,4478700,6838700
O15173,0,29713000,17046000,22891000,62303000,345350000,11064000,287370000,0,85405000,155830000,248660000,297260000,57494000,283030000,424280000,124160000,262150000,139440000,30156000,29194000,38844000,5940300,17120000,31677000,48125000,32318000,47631000,9232800
O15211,0,0,0,0,0,0,0,0,8026100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15212,10055000,9147600,2856000,0,50017000,79959000,0,108510000,3489300,36880000,56473000,22470000,103190000,136990000,88161000,91646000,35179000,59923000,0,8084300,0,26829000,0,23246000,44573000,25287000,34943000,7588900,0
O15230,83018000,107470000,989110000,328080000,347610000,1559000000,104180000,288120000,51423000,1442200000,53849000,321760000,946800000,180860000,3108100000,58639000,302040000,1055700000,163310000,956770000,16107000,18457000,1849100,133110000,53266000,196790000,44171000,26545000,1180500
O15231,0,0,0,0,0,0,0,46013000,0,0,3586300,0,0,0,143070000,0,0,186470000,0,0,0,0,0,0,0,0,0,0,0
O15232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15247,0,0,0,0,324740000,670800000,7533600,89263000,15247000,315210000,65942000,514280000,360890000,114210000,468600000,19801000,32376000,493840000,323240000,246630000,0,0,0,0,0,23743000,16651000,0,0
O15258,0,0,0,0,97449000,58226000,0,0,0,36356000,0,0,0,0,35263000,40637000,73038000,114500000,36033000,9328100,0,0,0,0,0,0,0,0,0
O15260,0,0,0,0,38048000,317580000,0,675470000,3205600,450100000,55791000,612740000,481280000,334370000,784450000,307480000,175110000,874720000,197940000,48061000,0,0,0,3735100,0,36587000,0,23917000,0
O15269,0,0,0,0,19904000,89860000,7740400,0,4472400,121800000,27748000,0,0,27462000,33065000,12842000,0,28510000,61956000,0,0,0,0,0,0,0,0,0,0
O15270,0,0,0,0,1671200,22111000,0,0,0,15964000,0,17696000,3937100,23869000,51572000,0,0,55269000,22369000,0,0,0,0,0,0,0,0,0,0
O15294,0,0,0,0,0,57646000,0,9530200,0,29901000,0,15425000,14780000,13224000,30048000,35265000,13251000,44893000,17668000,8164200,0,0,0,0,0,0,0,0,0
O15305,0,0,0,0,74546000,0,0,0,29599000,0,8375900,38210000,0,30916000,50096000,21723000,6244500,64749000,0,1321500,0,8473800,0,0,0,0,6909000,10042000,0
O15321,0,0,0,0,0,11863000,0,0,0,0,0,0,0,0,0,16324000,0,31907000,0,0,3472100,2761900,242290,0,3325800,0,0,0,0
O15335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5357100,0,0,0,0,0,73039000,8700600,80884000,0
O15344,0,0,0,0,19824000,279380000,0,0,5751500,34604000,0,0,30705000,43394000,173010000,51332000,0,0,0,0,0,0,0,0,0,0,10743000,4234900,0
O15347,0,0,0,0,0,17353000,0,12696000,0,0,0,0,0,0,83318000,0,4535300,111130000,0,0,0,0,0,0,0,0,0,0,0
O15355,0,0,0,0,96972000,76189000,0,70332000,0,60842000,0,136900000,8880600,239120000,174650000,78639000,0,309800000,38968000,0,0,6404100,0,2587600,0,0,0,0,0
O15357,0,0,0,0,10554000,0,0,14461000,2276000,5133400,6008200,17215000,0,18638000,5838700,6275100,0,44130000,0,0,0,0,0,0,0,0,0,0,0
O15371,17357000,0,0,2603600,99669000,74388000,7337200,60993000,26352000,46472000,55927000,58885000,28546000,131210000,296910000,38332000,30388000,255020000,43401000,18095000,0,12579000,0,0,0,19496000,21170000,15547000,0
O15372,0,0,0,0,39380000,136000000,0,0,0,48845000,0,30728000,41618000,46403000,14635000,44320000,27353000,16839000,47959000,0,0,0,0,0,0,0,0,0,0
O15382,22418000,76619000,0,22190000,30122000,296560000,0,142480000,72626000,113920000,30258000,170760000,269380000,142470000,302880000,114750000,138990000,629250000,143110000,15856000,1398300,0,0,7411300,45021000,103310000,0,0,9804900
O15394,0,5255800,4483300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823700,0,0,0,0
O15397,0,0,0,0,3084000,31054000,8228200,0,0,0,0,0,0,30073000,27137000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15400,0,34387000,2861600,4167500,171730000,808700000,22062000,619990000,70592000,272780000,125410000,340430000,435830000,412060000,367030000,637160000,84552000,834150000,91710000,60144000,5749100,91031000,0,53551000,49739000,51769000,62559000,144040000,57182000
O15438,0,0,0,0,94012000,0,0,945870000,33778000,346580000,873210000,30196000,962170000,726090000,0,28719000,153270000,108300000,0,0,0,0,0,0,0,0,0,0,0
O15439,0,0,0,14164000,15323000,34562000,1574000,0,0,5004400,6205900,7440200,36691000,179000000,0,4695500,10999000,1994900000,5350000,48727000,0,0,0,0,21539000,0,0,0,0
O15455,0,0,0,0,0,1651000,0,11004000,0,0,0,0,0,0,22151000,705530,0,0,0,0,0,0,0,0,0,0,0,0,0
O15460,0,0,6289500,5671900,29693000,576330000,0,15675000,14589000,158850000,18455000,178860000,152140000,95939000,209080000,249400000,23841000,84312000,139740000,20064000,0,7974000,0,15305000,0,8342800,0,11725000,0
O15484,0,0,0,0,0,0,0,0,3720700,0,0,0,0,0,24485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15498,0,0,0,0,39598000,53687000,0,155550000,48718000,19061000,6926400,70611000,66935000,223810000,138180000,70789000,65838000,43782000,33712000,0,0,8420700,0,5571100,4096000,14103000,0,6989900,0
O15511,0,112390000,37626000,103240000,27793000,786120000,0,293210000,17254000,88487000,298220000,268330000,415190000,261000000,1304400000,374630000,32442000,1105600000,57726000,121350000,0,3707500,0,119130000,116300000,153120000,66886000,0,0
O15514,0,0,0,0,0,0,0,0,0,0,0,0,0,10993000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15523,0,0,0,0,0,0,0,20128000,0,0,3060700,0,9690800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351910,0
O15533,0,0,0,0,0,0,0,11745000,0,61645000,0,74128000,46517000,3386000,39112000,45874000,0,44085000,0,0,0,0,0,0,3348700,0,0,0,0
O15540,54762000,149540000,146530000,222410000,0,0,0,1118400000,0,0,0,59808,7592100,0,0,0,0,0,0,0,0,0,0,0,18833000,0,0,155550000,0
O43143,0,10401000,7601300,2383300,252730000,605010000,23730000,443350000,127610000,230510000,165830000,312840000,280820000,584390000,1022600000,369190000,274280000,1262900000,142000000,114860000,20898000,24361000,232710,26524000,48252000,128620000,73870000,24626000,25605000
O43148,0,0,0,0,0,11489000,0,0,0,0,8529800,0,0,17195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43149,0,0,0,0,0,0,0,0,1856400,0,3526600,0,0,9180400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43150,0,0,0,0,0,0,0,0,119950000,0,0,0,0,0,200070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43157,0,0,0,0,0,0,0,0,0,0,0,0,0,15658000,31043000,0,12320000,14687000,0,0,0,0,0,0,0,0,0,0,0
O43166,0,0,0,0,0,37935000,0,106380000,8108700,0,0,2132300,0,0,87549000,92404000,0,38030000,1674900,0,0,0,0,0,0,0,0,5334900,1420200
O43169,0,0,0,0,0,29214000,0,27735000,5865200,66545000,0,27453000,63076000,0,24429000,23051000,0,44211000,35449000,0,0,7919100,0,0,8971100,37219000,0,6125600,0
O43172,0,0,0,0,37769000,0,0,66642000,18911000,2570300,16752000,10881000,21817000,40807000,25448000,17515000,15686000,31983000,17277000,0,0,0,0,0,0,0,0,0,0
O43175,15334000,135010000,58093000,34177000,34940000,48412000,107430000,340390000,8598700,53591000,372030000,35586000,105060000,171510000,226020000,119600000,12689000,262070000,56559000,165200000,0,0,2498200,7397500,13636000,289870000,227870000,283990000,46240000
O43181,10001000,24241000,79740000,9487600,20421000,90441000,0,0,7006900,0,0,0,12759000,12190000,50740000,0,25756000,132520000,5831500,38590000,0,23061000,0,0,22205000,0,0,0,0
O43182,0,0,0,0,0,0,0,0,0,16138000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43237,47303000,59593000,6904000,3718700,169690000,1156500000,0,153590000,69172000,385210000,26532000,362420000,155100000,219510000,917170000,413380000,90852000,432410000,261900000,283580000,2087900,20242000,0,44066000,43436000,34888000,40976000,22638000,0
O43242,2326800,25089000,11670000,9662700,242710000,956120000,102570000,755360000,103690000,298570000,61463000,446170000,511990000,706800000,1416200000,464370000,184830000,1363200000,239760000,172470000,3676200,32607000,1302500,20201000,49848000,162540000,42117000,131010000,19338000
O43252,0,0,0,0,0,39067000,0,10955000,41831000,17104000,27757000,65620000,0,10306000,197400000,0,9475300,112770000,0,0,0,0,0,14796000,0,32719000,27188000,0,0
O43264,0,0,0,0,0,0,0,0,10702000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43272,0,7261000,6034900,7878300,17829000,0,0,0,10568000,0,0,0,8843600,0,0,0,39876000,0,0,0,0,2055900,0,0,4455000,0,0,0,0
O43290,0,17810000,0,0,1053900000,0,0,86495000,7189200,0,0,55008000,46043000,121650000,294530000,0,2148400,154070000,0,0,18008000,58640000,0,6386500,8067400,0,0,0,2096200
O43292,20409000,20392000,0,0,37484000,100710000,0,66219000,15356000,348020000,0,119030000,164680000,0,0,108240000,0,0,202340000,18484000,0,0,0,29655000,8036300,0,0,0,0
O43294,0,0,68846000,7771200,1284100,220800000,4071200,552310000,20200000,0,0,346340000,843180000,39678000,338270000,98462000,6826300,34302000,958260000,23961000,0,0,0,0,3257800,45197000,138300000,2610800,0
O43301,0,8682600,91172000,2869500,10762000,680310000,0,336410000,21467000,179400000,0,346990000,156830000,176830000,1863700000,1115500000,2708200,438290000,70326000,111690000,0,0,0,18869000,13087000,24456000,0,0,0
O43324,0,0,0,0,27262000,83282000,0,13212000,6070900,15054000,0,30121000,43226000,17902000,62438000,28755000,0,132190000,26239000,0,0,0,0,0,0,0,0,0,0
O43353,0,0,0,0,0,13171000,0,0,0,0,0,0,0,0,20333000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43390,34780000,107050000,22924000,33365000,927090000,2342400000,210820000,1637200000,782770000,936690000,482090000,1241300000,967490000,1296500000,3263400000,1407500000,872280000,3566200000,1041500000,655340000,23380000,198580000,3763000,158930000,150020000,612650000,456560000,392700000,140280000
O43395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28491000,0,0,19810000,0,0,0,0,0,0,0,0,0,0,0
O43396,8110100,29756000,26446000,14080000,258750000,1147300000,107170000,585160000,109230000,653540000,77847000,802690000,996260000,531840000,456170000,418590000,273860000,1089500000,281750000,174630000,4632900,51680000,0,29644000,32974000,231690000,74474000,171150000,25940000
O43399,12887000,29467000,50822000,51527000,516170000,1338000000,44567000,821810000,66750000,451060000,146680000,577380000,915990000,1536300000,1838600000,1757700000,108640000,1209200000,232670000,140830000,55753000,330950000,0,237160000,301150000,201060000,99408000,115900000,26467000
O43402,0,6186900,0,0,0,28812000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929200,4957300,0,7646400,0,65044000,0,0,0
O43405,58081000,1935200,2258100,0,0,0,0,0,0,0,0,0,2852600,0,0,0,0,0,0,7585400,0,0,0,0,0,0,0,0,0
O43414,0,0,15269000,5171800,54224000,163510000,0,115520000,0,34085000,80331000,101150000,51095000,69040000,67859000,31280000,14311000,282090000,14173000,32965000,0,0,0,0,0,0,0,0,0
O43426,0,0,43990000,4739500,31276000,18534000,0,27916000,0,0,0,0,2080600,10822000,29695000,2124100,0,28545000,0,3128100,0,1849700,0,0,0,0,0,0,0
O43432,0,0,0,0,0,9324100,0,9080700,0,0,0,23219000,0,12229000,23385000,3866100,0,68418000,26238000,0,0,0,0,0,0,0,0,0,0
O43447,0,0,0,0,0,0,0,5745100,0,0,0,7804200,2327200,0,23841000,5105400,0,14340000,0,2667600,0,0,0,0,0,0,0,0,0
O43464,0,0,0,0,2618500,18768000,0,19295000,39526000,13094000,0,0,19414000,28794000,25387000,9015100,1599400,20623000,0,14653000,0,0,0,0,0,0,0,0,0
O43488,12165000,22252000,0,20995000,305210000,1058800000,176040000,1438700000,66407000,975960000,69013000,1380300000,944630000,543840000,1196400000,439460000,422790000,2179200000,466480000,448230000,2405300,8305700,0,33251000,55291000,198750000,187260000,100260000,50844000
O43491,36205000,68064000,44335000,50106000,1585100000,4595600000,233900000,1949000000,580000000,2915600000,224330000,5082200000,3240200000,4176100000,2313600000,4616600000,784480000,6785400000,1490400000,1295800000,131470000,614540000,2410500,464670000,789670000,1181000000,290620000,590390000,59799000
O43504,0,0,0,0,93678000,88278000,0,218160000,33911000,30749000,14558000,194410000,167830000,220860000,354560000,218240000,50419000,403800000,31391000,0,0,14162000,0,5951800,13576000,24096000,1419300,8060200,4263200
O43516,0,0,0,0,0,30756000,0,0,0,0,0,0,0,0,0,23253000,0,0,0,0,0,0,0,0,0,0,0,0,0
O43556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86713000,342230,0,0,0,0,0,0,0,0,0,0,0,0,0
O43581,0,0,11855000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35415000,0,0,0,0,0,0,0,0,0
O43583,0,0,0,0,0,182650000,0,222470000,0,140800000,70014000,440190000,204080000,353930000,340210000,152460000,40445000,480470000,122350000,18978000,0,0,0,0,0,0,0,26875000,9548300
O43592,0,0,0,0,6396800,27507000,6200400,76675000,18479000,16326000,1664000,29732000,55922000,61405000,14685000,76149000,0,26592000,138850000,22430000,0,0,0,0,0,0,0,0,0
O43598,16347000,27253000,10942000,10216000,49127000,88103000,29497000,227750000,43105000,73575000,12229000,159380000,120640000,50704000,152030000,108940000,1818800,430330000,63994000,198090000,0,67748000,0,78148000,136060000,61415000,0,45454000,6046500
O43615,0,0,0,0,29872000,208860000,0,99588000,21757000,38022000,0,14040000,60595000,68579000,355950000,24013000,22731000,171880000,24834000,8931700,4698900,0,0,0,0,0,0,0,0
O43617,0,0,0,0,11030000,137530000,24993000,43095000,17627000,7514700,20324000,15359000,26005000,29244000,0,62714000,0,32436000,42738000,14895000,0,0,0,0,0,548460,0,7973100,0
O43633,4883400,0,0,0,0,0,0,39085000,0,0,0,0,38122000,0,17890000,39731000,0,11728000,0,0,0,12810000,0,0,15024000,0,0,0,0
O43639,0,0,1049200,0,118830000,55940000,0,28018000,11577000,0,0,9105900,5789400,46244000,60786000,120260000,0,84730000,4298900,26394000,0,3550400,0,0,0,0,17923000,16896000,0
O43660,0,0,0,0,0,12217000,0,31551000,0,11632000,0,14627000,10838000,15719000,31391000,10957000,0,28164000,0,767080,0,0,0,0,0,0,0,0,0
O43665,0,0,0,6743400,1408900,130820000,26116000,334160000,0,2370100,3577400,68297000,83442000,389270000,122840000,196980000,33289000,107340000,17318000,0,0,2247000,0,4399800,0,0,18030000,0,0
O43670,0,2400400,0,0,0,146750000,9636400,46775000,71382000,0,0,0,16248000,35498000,156090000,38547000,10779000,282640000,0,0,0,8311700,0,0,3732800,0,32183000,11288000,0
O43674,0,0,0,0,8771900,14902000,0,18582000,20567000,7070100,0,11759000,12936000,12897000,0,17914000,3320000,39140000,0,0,0,0,0,0,0,0,0,0,0
O43676,0,11636000,0,8225000,113400000,93182000,0,42179000,58912000,36731000,13527000,45785000,44516000,22938000,143350000,48976000,0,114100000,32783000,9526200,1969000,0,0,7978300,15993000,0,0,0,0
O43678,32407000,33546000,60577000,20188000,46697000,108270000,16304000,0,22703000,15161000,28132000,51473000,0,6281400,118660000,49690000,9799500,157460000,52505000,23301000,0,18760000,0,16564000,18276000,0,7514400,20713000,4261100
O43681,28361000,64813000,48534000,56387000,346920000,361930000,11265000,668170000,52781000,227350000,157480000,285720000,423820000,195520000,396240000,189470000,81091000,268390000,252020000,104540000,0,28990000,672910,54023000,43780000,166030000,81746000,3653300,52293000
