proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65
O00764,17341000,5281300,0,5822900,0,27149000,0,4366800,4023800,2770700,693830,192140,0,0,70717,30458000,25876000,1101500,359010,1703300,0,27632000,0,0,890310,12749000,1137300,3318500,0,0,0,927550,0,5691200,3225300,22655000,0,4186900,4897700,2997400,1057300,19702000,1994300,11522000,5951000,7688500,2138100,1760400,10958000,354520,12889000,4673300,0,380870,31302000,8048600,3771100,29466000,0,0,0,0,0,48102000,1296500
O14497,0,0,0,0,0,0,4689000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179400,0,0,3417500,0,0,0,0,0,0,0,8337200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4423700,0
O14498,13924000,41391000,0,0,10344000,67857000,12519000,0,0,12824000,4112400,4366800,0,0,0,145390000,12060000,24570000,9417600,2273400,0,127530000,26857000,0,899480,39700000,8598000,1700900,28825000,31099000,60363000,19809000,35788000,27141000,36695000,19844000,44357000,13024000,34116000,24209000,1697500,20511000,63071000,30019000,25802000,22901000,10106000,6184900,26091000,3025200,18875000,11833000,17572000,2616900,103850000,36537000,3496200,39947000,12997000,14958000,72067000,41894000,0,27956000,3444600
O14558,0,11916000,0,28489000,0,0,0,0,3091800,0,0,161770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866600,0,0,0,0,10342000,0,0,0,0,0,0,0,2287400,0,0,1266300,4946900,0,0,0,146610000,0,8005700,0,0,5351600,0,0,93233000,0,0,0,0,878450,0,0,0,0
O14579,12643000,2627700,0,0,0,0,7410600,0,5799900,0,0,447080,0,0,0,12139000,0,5104200,0,1214900,0,0,0,0,0,4701400,0,0,0,0,0,6358800,0,0,11639000,0,0,914240,4572200,6305200,0,5070100,1479800,8103300,7375200,7015700,0,0,8328500,3176100,0,0,2152800,0,5873300,0,0,4434000,0,0,0,0,0,3768200,0
O14613,0,0,0,1396400,0,0,0,0,0,0,0,0,0,0,0,0,0,1144900,1927200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100800,2208700,1655100,0,0,3364000,0,1404800,1389200,367370,0,2646700,978610,0,813130,0,0,0,0,0,1664800,0,0,2607200,0,0,0,0
O14617,14240000,3193000,0,0,0,10782000,0,2719200,1358100,2535600,0,0,0,0,0,491860,0,1399500,0,0,0,954530,5929000,0,1283000,2636600,1256100,0,1368000,6627700,0,0,1433100,1937100,4523400,0,0,8074500,7081200,7626600,2691100,3734200,8990800,6271000,4038000,13968000,1904200,2661900,6854800,3050100,1551000,1340700,2076700,813390,8694500,7250400,7173200,14997000,5703300,0,15709000,11853000,0,14397000,0
O14618,8892100,28054000,9205900,0,11572000,15337000,21789000,6341200,6833700,15607000,5745600,0,0,19039000,0,119030000,0,0,0,0,0,26300000,0,4598500,1703700,0,8359400,0,10288000,12996000,10082000,9603200,36478000,0,91615000,4149900,11818000,24748000,25026000,22920000,1559200,17382000,15573000,4702600,35734000,26517000,20924000,0,30055000,8183400,0,0,11785000,5316200,19263000,58797000,23439000,43238000,7963800,8634700,29055000,28269000,7144200,12675000,14620000
O14639,490720000,0,100810000,0,0,2577500,31295000,46000000,0,176170000,2532000,13865000,0,28466000,0,51280000,0,2071100,28809000,2737300,899080,25318000,41467000,0,5477400,18372000,0,25099000,19042000,0,0,26883000,7232200,80230000,6093000,37757000,0,31016000,118960000,110670000,32806000,9235300,14625000,0,11588000,86348000,46903000,0,20491000,4023400,14422000,13201000,61654000,21453000,87441000,100800000,24601000,64333000,0,0,58829000,32380000,0,520100000,24333000
O14641,14878000,0,0,0,0,8728900,0,0,0,0,0,0,0,0,0,15851000,0,0,0,0,0,7990300,0,0,0,0,6470000,0,0,0,0,0,0,0,0,0,0,4805700,5954300,4168500,0,0,0,2220300,5585200,0,0,0,7684100,4205200,0,4040900,2390700,998300,4154800,7374600,0,0,0,0,0,0,0,13896000,0
O14662,26978000,19815000,1840000,0,0,3888000,1492100,74416,4058400,1961900,10633000,0,0,0,0,24665000,0,13588000,15210000,1047600,0,71100000,9233100,1874500,1039200,27480000,17541000,6029100,9533400,3006100,10854000,3037300,5437700,26860000,10663000,0,0,15642000,13591000,2418500,2579400,9269200,17100000,15586000,3147300,8519200,327930,0,23261000,8707000,7887300,560990,2691000,0,28356000,7306300,0,2467100,8408300,36073000,1727900,27738000,0,7783700,2488000
O14683,6546500,0,0,0,0,0,0,4535700,0,0,0,0,0,18360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10475000,0,0,0,0,0,0,0,3258100,1839800,0,0,6078000,333280,0,830470,12276000,0,0,6393000,0,0,0,4431600,714160,0,0,57398000,8964800,526970,0,0,29425000,0,0,0
O14737,323780000,243570000,126590000,45603000,183890000,220040000,69651000,45926000,144430000,90501000,57673000,65283000,0,234890000,17694000,447260000,24866000,91578000,95150000,21033000,81355000,226900000,37026000,68729000,23519000,121840000,129090000,34726000,25766000,91319000,29429000,101180000,42927000,185910000,70737000,42481000,38634000,129660000,172900000,150370000,7867500,128020000,109710000,71441000,142850000,174370000,141020000,80006000,331690000,145250000,84805000,90112000,48661000,54952000,160050000,180580000,2252900,209610000,42893000,191870000,103370000,142930000,0,135150000,79915000
O14744,0,2968900,4896800,0,9206700,0,0,4668600,7746100,4608500,0,0,0,0,0,0,0,3192800,0,0,0,1656600,9484000,7364800,0,0,0,0,3156900,0,0,0,0,0,1664500,0,0,0,5541100,0,0,6002900,0,3697300,11464000,5122300,2136400,0,7141300,4351900,0,0,0,1995700,0,0,6805400,6350000,0,1979400,0,0,0,0,0
O14745,1036000000,147610000,34689000,3179500,208310000,488500000,206990000,56752000,49787000,9360400,36789000,138850000,0,84815000,34991000,425320000,22263000,162620000,99895000,9766900,2308900,261440000,52402000,131190000,80871000,234850000,176670000,60159000,42585000,142280000,8142700,49490000,58674000,129170000,77014000,128700000,68788000,174590000,120440000,199050000,9364400,46540000,53976000,161130000,171970000,141010000,144350000,40996000,264180000,51135000,34409000,54924000,77076000,50971000,328580000,188480000,24652000,201950000,58567000,43356000,240600000,291380000,0,329190000,32630000
O14773,94544000,194360000,80111000,5401600,397080000,515650000,62643000,10368000,334510000,15563000,68314000,39580000,2851600,5946500,155030000,804000000,81090000,445530000,79757000,24978000,118060000,221120000,24563000,19555000,15442000,36826000,86266000,29514000,35791000,122750000,25894000,36267000,70097000,225750000,358390000,310850000,76115000,160990000,290530000,148010000,55047000,93759000,388320000,456170000,175080000,239810000,199450000,9147200,227250000,176560000,0,127430000,119030000,20278000,69236000,32253000,166360000,212770000,343410000,27406000,155580000,137440000,23440000,250760000,23275000
O14776,33458000,32285000,12165000,0,5238700,30257000,0,9833000,9783500,0,2927700,7900500,0,13099000,6564500,31649000,0,15502000,11532000,0,2394400,20335000,0,5000400,0,5077600,10757000,3772300,0,0,9106900,17672000,10665000,27012000,16042000,0,6952200,22582000,11169000,22414000,621880,14362000,21272000,6875600,5866700,28542000,6146700,5003500,12330000,28169000,12300000,5128100,4993600,4816800,17148000,7841000,6254200,21098000,4150600,11078000,7309100,12245000,0,15189000,6728700
O14828,36184000,5193900,2606500,0,7145400,8366800,11238000,2085800,8240000,4738300,0,2359700,0,4425600,0,0,0,15309000,5855600,2469300,2075000,18023000,8727400,16186000,2178300,21197000,4777800,0,0,5937800,0,4436300,10381000,3626100,12575000,19864000,0,24746000,13176000,13408000,0,11088000,11094000,7351700,4100700,28909000,9365200,2859100,35195000,11810000,0,4251000,2712300,8654000,13670000,8664000,10312000,25114000,9914100,9256900,23816000,15822000,0,21737000,0
O14907,41617000,0,10151000,0,78533000,11828000,56550000,4201200,22621000,14314000,0,10508000,0,35129000,0,11504000,14312000,7385500,9456300,0,3335800,28827000,17808000,10284000,4914800,14682000,29966000,0,20198000,9885200,11453000,31462000,16044000,15064000,28142000,108020000,0,6985400,16572000,5674800,5602100,22483000,20809000,64559000,19137000,15652000,12250000,0,46389000,14225000,10112000,14670000,13108000,7870800,24120000,29708000,14250000,25354000,0,3026900,9688700,21492000,0,39380000,8720400
O14964,0,7739000,4329900,0,5017300,7798700,0,0,6908900,0,0,4354500,0,8536800,4071400,21564000,10229000,5148200,4784000,0,0,11154000,0,0,1814000,11487000,6748400,1859400,0,4668600,0,6097200,7583300,0,8337500,0,6025500,9595100,8592200,8385800,0,6798500,8511900,4118900,5596400,8081100,6564800,0,14224000,8489100,4183800,4371700,4775900,1633900,8904200,10113000,3391600,6059400,0,0,8393400,12668000,0,12755000,1723100
O14974,102730000,98072000,15732000,0,48250000,64441000,47990000,15824000,18320000,15521000,8734400,13343000,2008900,57640000,0,319450000,10586000,35333000,3960600,0,14114000,116680000,28900000,143850000,0,33167000,10001000,10056000,15054000,0,0,29978000,13384000,0,264050000,0,14961000,62742000,47511000,95812000,3489200,27365000,46924000,125890000,315120000,103400000,27714000,5812600,78188000,42083000,34885000,9348700,11118000,9026600,26472000,37807000,47466000,4722800,1324600,20256000,50302000,36979000,0,20274000,15790000
O14979,93450000,122380000,10161000,26565000,43224000,104580000,41022000,19570000,0,49854000,21038000,43010000,0,100690000,11794000,213840000,0,76638000,34604000,14245000,342170,95237000,15543000,5788400,15040000,97529000,99657000,22718000,41484000,59184000,11593000,24467000,0,64140000,48919000,26900000,35531000,46005000,108500000,95893000,9171000,12865000,138190000,35106000,46895000,63004000,59744000,2612700,86798000,6113600,37365000,33503000,26389000,7308500,79005000,54769000,0,94529000,62996000,61685000,87727000,121980000,0,40144000,2308300
O14983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310600,1789100,0,0,0,0,0,875660,135780000,0,0,0,0,0,0,0,6209100,0,0,0,0,0,0,0,0,0
O15021,30027000,32637000,9438600,0,25690000,55124000,3162600,0,0,3173000,7909700,8701300,0,7990100,1545800,46501000,0,12666000,9565200,0,1254400,8699400,5374800,0,1993900,8754800,18421000,11849000,0,3026600,11846000,9539400,7048100,6216500,4479000,0,6731900,18906000,26946000,16158000,0,13483000,0,10094000,6833700,16657000,8389300,0,35068000,0,3176500,2717700,4549500,1839100,10148000,7227900,166740,1477300,3903300,6023700,26340000,10217000,0,13626000,701600
O15027,67746000,41582000,20411000,2584200,0,48384000,15155000,11657000,0,7976500,4409900,3329500,0,58223000,11152000,47364000,0,34782000,33412000,4678200,13474000,41820000,8059500,24957000,6038700,0,36561000,15241000,9077100,11415000,13695000,16894000,10192000,24073000,15789000,0,0,36539000,47252000,27852000,5180700,31874000,35957000,17618000,48555000,20861000,39971000,7005600,79167000,12635000,13373000,12279000,15927000,29087000,114920000,30132000,37849000,33325000,10316000,21687000,18606000,21827000,0,66813000,19685000
O15031,3415900,870630,2248000,0,11909000,4432700,4284400,0,2571900,6692500,1631700,1487300,0,20282000,0,7867500,0,0,10446000,0,0,16223000,9473000,0,0,1802100,8590300,1863100,0,2020000,5219300,16020000,0,3252700,5729400,0,0,1044800,7186500,2136400,0,20974000,4272200,11482000,4681700,13775000,1727900,0,18755000,4809400,0,6450400,7255300,0,0,3681000,0,0,554470,0,6444100,3406400,0,15966000,6590800
O15056,20937000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3537200,0,0,0,2362200,2329400,1113000,801640,0,1592800,0,0,0,0,0,0,0,0,1790900,0,0,0,0,0,0,0,0,0,0,0,0,0
O15061,0,0,0,0,35961000,0,0,0,10773000,11089000,0,579050,0,0,0,0,0,2286100,0,0,0,0,0,0,0,0,3191800,0,30700000,0,0,5887600,0,0,0,5428700,56240000,0,9590200,11811000,0,5942500,2164300,49813000,1636600,6283100,9834400,28600000,0,54833000,5168000,2313800,694170,18400000,25904000,4251000,4976100,136560000,1233900,2072500,0,0,0,109730,9580600
O15126,0,0,2157400,0,0,0,0,0,0,0,0,0,0,0,0,6456200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15127,30802000,12296000,0,0,6553200,0,3662300,0,13447000,0,0,0,0,9789200,5797000,39588000,0,0,8302800,0,0,18767000,0,19684000,3911400,0,19682000,0,13360000,0,18471000,0,15430000,12743000,36443000,0,12949000,0,6566400,8639900,0,1895100,0,0,21583000,14111000,3884400,0,39212000,0,0,19252000,0,0,22994000,0,0,0,1220300,0,0,12911000,0,6417500,11841000
O15143,65450000,101130000,19152000,4106200,66696000,101650000,94949000,17104000,77571000,52480000,6903500,43462000,0,62145000,88735000,188490000,41490000,90082000,42601000,18778000,17690000,117650000,83976000,21747000,40317000,40548000,187100000,13047000,22229000,37053000,130530000,47859000,54033000,67192000,108720000,57996000,47261000,53308000,56977000,60356000,7505200,41236000,59863000,48246000,67442000,97988000,34249000,61839000,55953000,90128000,7209500,41709000,16602000,9952500,148130000,37556000,23119000,56172000,45001000,9677700,30613000,97803000,12754000,166020000,28008000
O15145,40944000,46953000,7941000,13549000,21186000,44028000,22424000,3256200,93002000,24425000,8903800,10848000,0,58444000,15644000,100040000,0,17798000,23363000,7945600,9637300,81661000,20928000,10583000,8385500,48442000,51089000,7530000,47844000,24666000,21247000,18123000,2388900,36321000,64466000,30032000,17520000,27645000,39462000,34373000,7782500,39205000,28485000,49564000,59714000,48724000,24784000,19814000,71550000,50172000,26288000,15734000,8383200,10371000,77116000,30349000,18082000,58638000,16187000,18789000,34122000,18938000,7597700,31929000,10913000
O15160,0,14385000,5364500,0,8291700,18163000,5024000,0,9274300,8012300,5653100,0,0,7215300,1828100,7204600,0,0,4517900,0,0,5562000,0,6727400,0,0,0,0,4593300,0,0,4726500,0,0,5989500,0,0,0,0,7432100,0,0,0,0,0,12516000,7854700,0,0,0,0,0,3020000,0,0,0,0,0,0,0,0,0,0,0,3671900
O15173,4933100,30526000,5374700,0,16218000,42833000,20228000,0,21547000,0,10593000,0,0,27187000,20097000,62542000,0,12913000,15787000,5337400,2892500,43698000,14885000,0,2259800,18676000,30196000,11898000,17918000,0,20788000,12374000,20257000,17738000,6715000,0,18483000,3054900,20396000,22062000,3181300,21025000,27261000,8863500,25558000,13505000,4999800,12073000,37456000,13103000,15157000,4294900,12584000,1617500,66538000,29358000,771220,18677000,6660700,26042000,12670000,54987000,0,48611000,5120900
O15211,7189800,2501300,5146200,0,13105000,10907000,9320600,0,0,7056900,4088000,0,0,8447200,1735100,16759000,0,3337500,6737900,2182100,1959700,6286400,3199600,0,4277200,1000600,9629100,2479900,0,6218000,0,10694000,0,0,7607700,0,0,2049900,6958600,6262700,2003000,4361400,11690000,10804000,6354500,3507900,2009100,733810,11044000,1545700,3960800,2408800,2519600,839230,5135600,11177000,0,1765800,590620,5079200,0,7760500,0,0,0
O15212,61011000,55254000,15338000,0,31248000,31044000,8099500,0,46448000,13264000,6970400,14271000,0,44058000,0,114960000,11151000,25191000,21723000,3552100,7511000,69226000,7510300,3171300,6793900,0,25000000,7864300,4634100,0,0,27351000,8295000,45668000,19844000,8240200,0,24640000,62346000,50262000,0,14119000,60997000,8023200,50252000,86709000,38814000,13343000,102300000,73425000,15481000,31046000,10845000,10725000,48450000,4561600,12066000,39115000,3255600,25424000,67090000,61213000,0,21937000,9296200
O15230,40286000,48278000,8502800,29572000,15917000,18227000,124180000,18176000,11441000,15004000,16209000,8253900,112410000,6839000,6360900,55799000,0,17469000,5710400,18201000,3673900,12895000,35590000,101450000,19751000,48955000,55511000,48453000,258980000,11862000,89053000,31760000,29957000,15323000,69829000,10926000,175180000,29514000,48142000,66880000,54421000,35965000,122300000,44345000,8916100,70110000,2201400,23357000,17922000,30164000,94209000,35067000,60562000,0,87961000,22829000,40637000,16526000,34055000,17003000,74280000,28433000,0,87225000,13608000
O15231,476330000,16601000,27890000,0,27828000,5322700,13622000,20305000,32485000,10383000,9928000,5530100,200680,68872000,1263000,33976000,0,13295000,17448000,608150,5775300,3724700,9507600,59393000,0,3302300,2104200,9686800,145690000,11557000,9713000,11132000,0,0,23332000,0,152660000,60836000,19203000,78641000,2461100,8615200,14602000,13301000,21034000,45469000,25098000,2417500,166650000,144040000,0,14311000,14043000,725810,11091000,103250000,102610000,177120000,10900000,20467000,155870000,0,0,75656000,7353400
O15232,0,57057000,0,0,0,0,0,0,0,0,0,0,0,0,0,1108900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15240,0,0,324600,0,0,0,0,0,15011000,0,0,829940,0,0,0,0,0,0,0,0,0,0,35995000,0,0,795030,0,613370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365500,0,0,0,128810000,0,0,0,0,0,0,0,0,8273700,0,0,0,0,0,0
O15247,0,0,0,0,0,1784400,3643900,0,0,2429900,0,6098800,0,0,648610,13377000,0,13608000,0,1135900,0,0,14465000,0,6068600,21071000,26621000,1804600,3370500,0,1246600,2881800,1244200,0,4097000,1244700,10131000,647840,1908700,3594700,0,0,1738700,15071000,0,0,0,0,0,0,4161800,0,1010700,0,1350500,0,0,0,0,0,0,0,0,15296000,0
O15254,24332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8081100,0,0,0,0,0,0,0,983630,0,1365500,0,2182000,6100700,8931600,1101000,12830000,513160,659390,24085000,0,1630000,0,707450,0,13713000,10607000,0,18840000,1383200,912870,11269000,10161000,0,0,0
O15273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4217100,6864800,0,9735900,0,12207000,0,0,0,57246000,0,0,0,0,400270,0,0,50744000,0,0,0,0,0,12258000,0,0,0
O15294,0,0,2897800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6478200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15305,1619500,0,0,0,6209500,4451600,1669400,4986700,10667000,0,0,739420,0,0,0,4500100,950460,5858000,0,0,0,0,0,3352500,0,0,4879900,693250,0,0,0,0,0,0,4902500,0,0,0,0,0,0,1341200,0,0,1429200,0,0,0,1969900,693260,0,0,924360,193270,1386400,3285600,0,879530,0,445850,0,0,0,1618800,853420
O15355,450260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5899300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36649,0,851230,0,2884300,0,0,1552800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15357,41011000,16812000,0,0,0,0,11477000,0,26107000,14600000,12965000,0,0,0,13786000,66665000,0,0,0,0,0,19687000,0,0,0,0,3773000,0,0,0,0,13760000,14264000,0,24851000,15198000,0,2275200,18905000,14013000,0,15774000,2500700,23880000,15742000,14306000,0,0,28521000,1801900,0,0,666040,0,5922400,4861400,3748000,0,0,4568200,11093000,37080000,0,24776000,4556500
O15400,152510000,13360000,34219000,0,36293000,9846800,31706000,14519000,26269000,21403000,8027400,13135000,0,26472000,5516500,62293000,0,7085800,12555000,1393500,363950,42453000,31477000,12190000,8537200,14429000,24482000,11492000,36052000,0,0,16824000,5640700,19482000,53233000,0,21769000,25428000,31143000,68743000,0,37891000,7550400,22948000,39585000,56703000,29680000,10810000,39761000,25574000,17676000,26330000,18992000,5139200,61257000,16719000,28541000,8607300,8261400,8535400,43721000,9562700,0,0,23393000
O15417,35997000,0,1737900,0,1144000,11026000,8225300,6922200,2880500,0,431720,5473000,0,6571600,3761600,0,0,0,4577400,2778100,422340,0,0,2100100,9012100,0,22027000,0,0,44737000,0,752330,0,0,0,0,0,10023000,13367000,20588000,2797300,26433000,37873000,58041000,17458000,41681000,9779600,14389000,32459000,11976000,0,54003000,10666000,9740700,45787000,30057000,43878000,0,14470000,1768500,12011000,26965000,0,25504000,5304100
O15446,0,0,2716300,0,0,9031900,0,1113000,0,0,0,0,0,0,0,0,0,4611200,0,0,1178800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15460,0,12893000,0,0,0,0,0,0,11801000,0,0,0,0,0,0,0,0,0,0,0,0,2769500,0,0,0,0,0,0,0,0,0,0,0,0,447860,0,0,1409800,1928200,0,0,5884700,1298200,0,17800000,0,2104000,2076700,4899900,21964000,0,0,0,1291600,0,0,0,10727000,0,2762800,0,0,0,0,1054300
O15504,2988600,386980,0,0,0,0,0,0,0,0,0,0,0,733320,0,5097100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693060,0,0,942030,0,0,472730,821980,1198600,0,653350,1249600,1157400,646060,492660,149180,0,774610,584460,0,292810,633150,0,2039600,1461900,0,844370,184780,925710,1348700,0,0,0,0
O15511,0,28446000,25646000,0,0,27215000,0,9226400,0,29373000,15799000,14779000,0,0,18910000,50881000,40166000,26184000,18488000,6944000,11615000,52141000,0,0,8208600,21844000,33073000,7153200,19945000,0,21403000,29608000,0,23013000,46939000,38560000,14214000,17788000,22843000,22134000,5688000,28509000,16173000,40692000,35775000,51951000,25253000,146320,52269000,42450000,13431000,20169000,11528000,10787000,935270,0,33241000,1919700,15643000,13107000,0,24012000,0,30713000,22005000
O15540,0,0,0,0,0,0,0,0,16605000,0,0,0,0,25933000,0,3075700,0,0,0,0,0,1893700,10764000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363100,0,0,0,1292500,0,14827000,0,0,0,14551000,5126800,2559700,0,0,0,0,0,0,0,375730,3260400,0,22205000,0,0,0
O43143,19030000,16437000,4944500,9651900,0,0,0,0,7874800,0,0,8890900,0,10154000,0,8163200,0,924420,6087800,0,3356900,11055000,0,0,0,9938800,26108000,7897800,0,17541000,2314800,0,0,17655000,15379000,7623300,0,21668000,17086000,16038000,5598500,11228000,13257000,12483000,14658000,32386000,8108700,7342600,22395000,17996000,0,12101000,3582300,9118800,18751000,11394000,28375000,0,11378000,5420000,16042000,18320000,0,0,9385000
O43148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43166,0,0,8059100,0,0,0,0,3020000,0,0,0,0,0,5724900,0,0,0,0,0,0,810100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717800
O43169,0,0,0,9681700,0,0,0,0,4205300,0,0,0,0,0,0,5053200,0,0,0,0,0,13672000,0,0,0,15879000,0,4187700,0,8711800,9758700,0,11772000,0,0,0,6316300,0,0,0,0,0,0,0,0,0,0,10641000,0,0,0,0,0,0,7439100,0,0,0,0,0,0,21848000,0,11636000,0
O43175,42001000,16172000,10114000,0,0,0,0,0,62550000,0,0,4036700,0,38935000,0,0,0,0,2286600,0,4042700,11263000,14704000,4901800,4030200,0,21258000,0,0,0,0,0,10006000,0,14635000,0,4799700,19728000,0,1742800,0,11777000,1510200,0,27370000,3297600,0,21478000,5626100,12850000,0,0,3490100,27563000,0,67050000,20908000,20485000,11061000,26312000,8145900,7324700,0,0,13316000
O43181,26410000,10055000,1813700,0,14719000,0,7651000,0,0,0,0,0,0,6215700,0,36550000,0,0,0,0,0,3842700,0,0,0,17274000,6541700,0,0,0,5770300,0,6773400,26214000,8243800,0,0,1645300,0,18846000,0,0,25358000,11385000,13440000,36511000,0,4375100,4000500,6625800,5981600,2404000,3264500,2673000,28891000,13819000,15627000,12126000,0,0,25248000,10232000,0,19043000,7451700
O43182,0,0,6463400,0,0,0,0,1160900,0,0,1925900,640830,0,0,0,0,0,0,3307900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569940
