proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18
Q99878,-0.21502838,-0.42079065,-0.36038234,-0.57374045,-0.41492136,-0.5422847,-0.30449464,-0.21351742,-0.09307031,-0.14420126,-0.01418647,-0.48367416,-0.14666546,-0.02939621,-0.62657713,-0.09833612,-0.2098106,-0.54992551
Q99880,0.1341499,0.14873033,-0.01627203,0.0251553,-0.01596169,-0.17187964,0.0684495,-0.08225009,0.14267619,0.15594268,0.12357175,-0.36144672,0.11389982,0.26687971,-0.43287327,0.29508463,0.21045784,-0.0604636
Q99884,-1.036114635,-0.783100941,-0.761046555,-0.862359102,-0.776800422,-0.605509057,-1.310222994,-0.909189578,-1.027536821,-0.836324211,-0.856616008,-0.724532263,-0.469126763,-0.288323922,-0.783667963,-0.84765059,-1.160885566,0.003461773
Q99943,-0.4037639,-0.4297144,-0.4242761,-0.3165479,-0.5594859,-1.038766,-1.4107998,-0.4780688,-0.4875405,-0.9608199,-0.6226256,-1.2192786,-0.4362412,-0.8504843,-0.9546648,-0.8033531,-0.6748439,-0.3381419
Q99961,-0.64483857,-0.6398791,-0.476835618,-0.434867821,-0.867157749,-0.42752179,-0.284067885,-0.716774066,0.163635872,-1.666842111,-1.048125064,-0.686656229,0.004041332,-0.138264676,-1.87647044,-0.823290643,-0.853296082,0.085555178
Q99962,0.5273678,0.7486228,0.6797562,0.8912071,0.7273644,1.0139437,0.7512645,0.9942728,1.4777388,1.0774412,0.7624487,1.0316696,1.5327402,1.1820662,0.8174257,0.4970306,0.5730253,1.4771389
Q99963,-1.3359019,-0.6398791,-0.57239207,-0.43486782,-0.60621757,-0.73705807,-0.28406789,-0.76520678,0.2548642,-0.51939878,-0.5600183,-0.86367717,0.33449825,0.01626746,-1.76858128,-0.66509497,-1.34816479,0.28515878
Q9BPU6,0.71953,0.7933972,0.8932378,1.1952336,0.9487548,1.3245118,1.2301374,1.0295697,0.6191572,0.8516715,1.0309059,1.2768177,0.5663634,0.9159308,1.2089555,0.9412963,0.8043271,0.6049283
Q9BPW8,0.18038622,0.43738409,0.31592809,0.27652815,0.37958095,-0.18208158,0.39577395,0.54901358,0.70907315,0.56768819,0.54808789,0.10852462,0.90847247,0.96300773,-0.07163324,0.50775134,0.44983867,0.89208509
Q9BPX5,0.1900746,0.43353876,0.01089385,0.07878846,0.47959241,0.42377619,0.41462426,0.45073733,0.35590179,0.35224828,0.06392008,0.47542248,0.21687657,0.09852953,0.31459897,0.2056274,0.09167477,0.23762546
Q9BQ69,0.41607405,0.6374064,0.33127518,0.29699897,0.46089896,0.13225252,0.52462629,0.53818301,0.8106931,0.61127144,0.70312448,0.13452543,0.75398897,0.73728915,0.09309883,0.47198656,0.54899251,0.80571636
Q9BQ70,-0.6843179,-0.4577228,-0.4142229,-0.5308218,-0.6379588,-0.2603261,-0.8727307,-1.1592353,-0.5248695,-0.6589813,-0.7520181,-0.1766097,-0.5641717,-0.7033334,-0.1586365,-0.8669323,-0.8562807,-0.4295675
Q9BQA1,-0.680602048,-0.254725655,-0.032721157,-0.526955601,-0.859155284,-0.000338139,0.159216144,-0.450257576,-0.141958703,-0.804307039,-0.256226225,-0.284814699,-0.538934992,-0.345093596,-0.37849579,-0.3761127,-0.120554381,-0.371401474
Q9BQE3,0.622199,0.2366502,0.8612674,0.9068542,0.7912364,0.916126,1.0419778,0.1998003,0.4963154,0.7836853,-0.2283985,0.8057562,0.531553,0.839934,0.9857217,0.7674485,0.6910656,0.8779264
Q9BQE5,0.33049974,-1.66390881,0.28758175,-0.09908118,-0.26155684,-0.65480786,0.19911455,-0.2860688,-0.75844813,-0.23414658,-0.19116983,-0.47858873,0.26381022,0.19950591,-0.37605825,-0.30441146,-0.05361575,0.18682144
Q9BQI7,-0.18833329,-0.35783242,-0.80651658,-0.38886424,-0.45540638,-0.04574245,-0.39398657,-0.08661711,-0.31784139,-0.2029673,-0.56640623,-0.57189217,-0.26046551,-0.45300924,-0.55143743,-0.61851983,-0.486519,-0.30365538
Q9BR01,-0.55935488,-0.65998279,-0.74276178,-0.61397615,-0.72420956,-0.66854963,-0.67791248,-0.49635974,0.22361522,-0.07698203,-0.22522689,-0.45050849,0.40533858,0.14564516,-0.89792474,-0.08550664,-0.33996111,0.55764641
Q9BR61,1.47E-02,-6.05E-02,-3.42E-02,-2.07E-01,-4.67E-01,1.74E-08,1.46E-01,-4.33E-01,-4.78E-01,-2.24E-01,5.99E-02,1.55E-01,-4.22E-01,-4.83E-01,-1.13E-01,-5.66E-02,-1.22E-01,-1.46E-01
Q9BR76,-0.282825381,-0.506070446,-0.288529959,0.030656745,-0.380314893,-0.324303742,-0.157450404,-0.580832648,0.690941473,0.125714899,-0.344102704,-1.543083067,0.597715372,0.613273407,-0.210754731,0.002253294,0.199319991,0.589265307
Q9BRA2,-0.5752688,-0.5145398,-0.8646748,-0.5504546,-0.9738076,-1.0370398,-0.9953233,-0.4885146,-0.1055215,-0.37735,-0.6537627,-0.583592,0.0605753,-0.6837732,-0.7869491,-0.7715988,-0.8532036,-0.1551368
Q9BRF8,-0.7413141,-0.7018427,-1.1356541,-0.7651253,-0.5964077,-0.8868781,-0.2836761,-0.7679741,-0.7959099,-0.8319207,-0.9420449,-0.441132,-0.8740493,-0.8873217,-0.4426178,-0.9323356,-0.8290698,-0.9445061
Q9BRG2,0.64171395,0.07448203,0.65381263,0.73468156,0.74024367,0.27835491,0.41733554,0.33563099,0.38720915,0.40303961,0.43866485,0.59228432,1.03434963,0.48409436,0.62001289,0.4824232,0.41698725,0.46309608
Q9BRJ2,-4.70E-01,-6.94E-02,-4.35E-01,-5.76E-01,-1.38E-01,1.47E-01,-6.74E-02,-1.36E-01,-6.65E-01,-2.48E-01,1.74E-08,1.98E-01,-6.57E-01,-5.20E-01,-5.87E-03,-1.41E-01,-3.14E-01,-1.58E+00
Q9BRT2,-0.9604654,-0.947967,-0.989658,-0.7587018,-0.9946808,-1.4611642,-1.3525502,-1.0026897,-0.9221313,-1.0333376,-0.7869399,-1.0128051,-0.8778385,-0.841993,-1.6033764,-1.3300837,-0.8446403,-0.6313561
Q9BRT3,-0.21655394,-0.31841654,-0.32981166,-0.70296224,-0.4062123,-0.58010364,-0.64312191,-0.4237653,-1.44649149,-0.20612711,-0.35841579,-0.36224145,-0.09646117,-0.57364544,-0.73838775,-0.24240266,-0.44322471,-0.12250795
Q9BRX2,-0.08258937,-0.11180991,0.14251391,0.12370593,-0.20486651,0.23503765,-0.11034859,-0.16487715,-0.75073458,-0.38359805,0.15501412,0.20207229,-0.7132936,-0.53493268,-0.1413387,-0.34216159,-0.5638822,-0.19668041
Q9BRX8,-0.8399365,-0.5698144,-0.6733661,-0.7334258,-0.5235707,-0.6351673,-0.6436355,-0.7753256,-0.5613705,-0.7920429,-0.5831258,-0.8220418,-0.6367948,-0.6106066,-0.9495463,-0.7537038,-0.6466765,-0.574552
Q9BS26,0.077958793,-0.175331787,-0.96724984,0.219727968,0.023999495,0.067498881,-0.03580185,0.12554792,0.255486233,0.190085017,-0.176183521,-0.232732411,0.465872466,0.234532058,0.006823873,0.079521573,0.118809434,0.366617344
Q9BS92,-0.66778584,-0.42551876,-0.88179946,-0.28451569,-0.46546027,-0.18031674,-0.9529007,0.03890196,-1.54237802,-0.77981973,-0.68444162,-0.48251479,-0.97318601,-0.9635391,-0.53501219,-0.66960168,-0.91449444,-0.90827279
Q9BSD7,0.2729186,0.2728521,0.4603988,0.1005454,0.1652793,0.2585651,0.4430027,0.265289,0.1498154,0.109328,0.3152833,0.2297034,0.2369796,0.2640886,0.2709066,0.16332,0.327574,0.2976279
Q9BSH4,0.27587437,0.38623588,0.25327714,0.23729212,0.10989854,-0.21200074,0.54328177,0.23443608,0.47664291,0.42525604,0.38313694,-0.02068749,0.49151519,0.70241644,0.07377844,0.46585199,0.41490112,0.63862825
Q9BSJ8,1.2076313,1.0817232,1.2719826,1.3009312,1.0750533,0.8067964,0.8101294,0.8969678,1.0914027,0.9502233,0.837323,0.7139211,1.2193233,1.1176404,0.9625472,0.8702276,0.6459898,0.9854268
Q9BSQ5,-0.53670865,-0.37922838,-0.64163862,-0.6541433,-0.71345396,0.01031476,-0.45642508,-0.82497069,-0.98674191,-1.02182041,-0.77520392,-0.15351386,-0.58868909,-0.58449837,-0.43231123,-1.26767945,-0.79282144,-0.51697715
Q9BSU1,-0.05653316,0.38797841,0.37684716,-0.01936248,0.19837342,-0.25728361,-0.2963347,0.21239459,0.0815767,0.10743708,0.37587804,-0.11902716,-0.21586055,-0.01707681,-0.05101241,0.22595524,-0.19348769,0.36930316
Q9BT22,-0.45354764,-0.66154136,-0.95623835,-0.68253584,-0.4184998,-0.72442721,-0.09445674,-0.92530627,-0.64428686,-0.80049705,-0.71122701,-0.42016676,-0.91997226,-0.89616244,-1.10837721,-0.3048889,-0.46068251,-0.68492927
Q9BT40,-0.4576933,-0.5883328,-0.3197355,-0.4287589,-0.5984097,-0.6607696,-0.7635962,-0.805672,-0.5381027,-0.7881947,-0.6494974,-0.743443,-0.486621,-0.5592157,-0.8145058,-0.4982783,-0.5896372,-0.5084489
Q9BT78,-0.62342915,-0.81511872,-0.75377305,-0.50967629,-0.60946194,-0.43338703,-0.64926112,-0.63226168,0.09833074,-0.6175081,-0.57005766,-0.28621695,0.45472609,0.33890476,-0.48279582,-0.39816317,-0.58939719,0.08301428
Q9BTE1,-0.25784222,-0.4520175,-0.46538228,-0.40960804,-0.38673617,-0.258974,-0.28208511,-0.35668808,-0.08550835,-0.08473591,-0.25949142,-0.48480026,-0.05063878,-0.11038615,-0.58228757,-0.27974015,-0.1385931,-0.08967
Q9BTE6,0.449744538,0.641284148,0.625268789,0.646481771,0.845359073,0.807197083,0.771502554,0.502589291,0.004745463,0.443909048,0.69197076,0.76714538,0.158473825,0.367184509,0.760720102,0.616589872,0.423652228,0.380586279
Q9BTM9,-0.894645,-0.9754041,-1.0593017,-0.9101463,-0.9484264,-1.0025667,-0.8886256,-0.8892661,-0.7004323,-0.7620271,-0.9805007,-1.0562049,-0.455068,-0.6867463,-1.0903731,-0.9192512,-1.0597764,-1.0060212
Q9BTT0,-0.16096884,-0.09634382,-0.28504985,-0.51632206,-0.28369555,-1.0108549,0.04883093,-0.54895772,-0.50511482,-0.71947777,-0.15616948,-0.91259534,-0.15790897,-0.05455212,-0.6526956,0.06560355,0.08643133,0.02257976
Q9BTV5,0.611451,0.4836035,0.9084666,1.2131074,0.2931979,0.3210337,0.8979291,0.1319955,0.4608331,0.6652917,0.5362311,-0.2120028,0.8803349,1.0340385,0.2011101,0.7360568,0.5903741,0.8713319
Q9BTW9,1.1056639,1.0493074,1.3454734,1.4048427,1.1416289,0.9081477,0.9100132,0.9003008,0.6349911,0.8974116,0.8674845,0.7157815,0.8771355,1.032246,0.9556747,0.8327233,0.838896,0.8608601
Q9BTZ2,-0.4848073,-0.3558354,-0.7974396,-0.7185546,-0.3711913,-0.5462142,-0.8877074,-0.6934208,-0.6830005,-0.4103541,-0.7320682,-1.0697408,-0.7255913,-0.4006163,-0.39857,-0.3458655,-0.131453,-0.1498771
Q9BU61,0.06823544,-0.12164332,-0.27459462,-0.97763466,-0.09062333,-0.26667573,-0.21182081,-0.01954861,-0.01855305,0.12575182,-0.09266411,-0.20675568,-0.22118118,0.17231079,-0.24884384,-0.22056322,0.10194616,0.03690271
Q9BUB7,-1.2771805,-1.4202069,-1.2496053,-1.251508,-1.1285153,-1.515265,-1.123399,-1.0873506,-0.645673,-0.5867276,-0.9636785,-0.9629102,-0.6673232,-0.3501619,-1.500288,-1.3768111,-0.9274039,-0.7789178
Q9BUE6,0.2522055,0.2790343,-0.13461778,-0.04573214,0.2104599,-0.40369042,-0.03054069,0.19156166,0.13830207,0.36579403,-0.11405338,-0.61611435,0.44140901,0.22009176,-0.01320699,-0.13671269,0.37443421,0.29932502
Q9BUF5,1.8549129,1.6465362,0.8456462,1.6617489,1.4735333,1.4394359,1.4408187,1.8993735,1.7904861,0.6140392,1.062914,2.0257828,1.7053681,1.8205378,1.1635447,1.8585262,0.9855353,1.6157818
Q9BUJ2,-0.8506195,-0.7232171,-0.8633281,-0.5963184,-0.5664324,-0.0513672,-0.497402,-0.9315178,-0.5902375,-0.7111246,-0.6314432,-0.3982721,-0.7979171,-1.5973588,-2.0406962,-0.5268968,-0.6120071,-0.7541513
Q9BUT1,-0.45247831,-0.54170898,-0.21561109,-0.11506642,0.02362539,-0.14387854,-0.09587185,0.06844006,-0.04189949,0.23099984,-0.48933161,-0.08514697,-0.65255829,-0.73533849,-0.34358104,-0.36402881,0.11228562,-1.43748212
Q9BV19,-1.82241,-1.667674,-2.203323,-1.444783,-1.712413,-1.450696,-0.887573,-1.613827,-1.100982,-1.545944,-1.506836,-1.574776,-1.067543,-1.231446,-1.551293,-1.503512,-1.616476,-1.566211
Q9BV23,0.12988459,-0.10922808,0.15289409,0.19219807,-0.96252604,-0.28894949,0.49542514,-0.21883429,-0.45356454,-0.07387206,0.27128933,-0.57246595,0.26258148,0.25498927,-0.29842229,0.36105564,0.21669103,0.17865622
Q9BV86,-0.5498313,-0.5798173,-0.4950654,-0.4867892,-0.6846539,-1.1350581,-0.7560451,-0.6984153,-0.6411483,-0.6635194,-0.7578324,-0.3054478,-0.6019211,-0.5882313,-0.58452,-0.6163055,-0.7728581,-0.6869559
Q9BVC4,-1.1189818,-1.2840701,-0.689781,-0.7397951,-1.269839,-1.0688868,-0.4813813,-1.1740982,-0.5901558,-0.6621295,-0.3019823,-0.8486187,-0.6507046,-0.9645733,-1.0975547,-0.3958515,-0.7017832,-0.9779544
Q9BVJ7,-0.6719541,-0.2317169,-0.3837476,-0.6811551,-0.6870263,-1.4119436,-0.5419023,-0.4958503,-0.5171446,-0.6028644,-0.7274197,-0.4628127,-0.9212471,-0.6881978,-0.8838249,-0.7762205,-0.3776588,-0.9313962
Q9BVL4,-0.9609322,-0.1792945,-0.3563271,-0.1362557,-0.1229426,-0.3242752,-0.1754926,-0.5629568,-1.2053584,-0.4784178,-0.1981383,0.1094422,-0.736567,-0.5789249,0.1609254,-0.5574618,-0.5299617,-0.5961278
Q9BW30,-0.45388725,-0.66650076,-0.71357027,-0.59768342,-0.51069305,0.28523774,0.32360147,-0.27698904,-0.29373839,0.10583406,0.02143468,0.10552678,-0.38455284,-0.28639825,0.13453618,0.14950551,0.19783402,-0.1212379
Q9BW62,-1.5110479,-0.7719824,-0.7314626,-0.6506822,-0.2779322,-2.1686788,-1.8636135,-1.0415597,-1.192844,-1.3158734,-1.4725789,-0.7541677,-0.8977707,-0.943697,-0.6864951,-0.8058547,-1.0681104,-1.1067641
Q9BW83,-0.046885224,0.123479838,-0.234414184,-0.23083204,0.105261675,0.005308239,-0.224375109,-0.12330661,-0.028680781,0.019730647,-0.063250771,0.072622145,-0.142676454,-0.262775014,-0.103610827,-0.253584766,-0.049504726,-0.039813927
Q9BW91,-0.3755475,-0.2635736,-1.1103036,-0.5805369,-0.4866351,-0.6325849,0.1064967,-0.4883379,-1.040628,-0.6483161,-0.6729908,-1.5481875,-0.5424753,-0.6621407,-1.2154064,-0.2734614,-0.6689529,-0.6674938
Q9BWD1,0.39457262,0.24427592,0.32313449,-0.06128944,0.43153663,0.73521895,0.32584619,0.50288978,0.3981988,0.48453831,0.34751456,0.24482964,0.42230902,0.41386952,0.40232126,0.43606889,0.16913364,0.3147752
Q9BWF3,-0.47573042,-0.1169212,-0.03458408,-0.54620007,-0.69238784,0.04198231,0.24794741,-0.1343831,-0.34407125,-0.31769645,-0.19807103,-0.02349497,-0.61613141,-0.72609517,0.04055781,-0.08958595,-0.23622403,-0.65736798
Q9BX66,0.21344359,0.261289389,-0.13826697,-0.406884448,0.183940274,0.137584271,0.040674365,0.091999821,-0.148891915,-0.547441066,-0.107939228,0.26633936,-0.127681082,-0.3118479,0.420359196,-0.001931976,-0.01332939,-0.892823016
Q9BX67,-1.19508815,-0.94810291,-0.88308236,-0.95688222,-0.72441303,-0.71080474,0.84993218,-1.0991044,-0.61136216,-0.85817288,-0.87432259,-1.23478827,-0.71250884,-0.56417964,-0.8542983,-0.06725802,-0.15795543,-1.92701343
Q9BX68,0.15744201,-0.10611866,0.0260769,-0.01416545,0.20182458,-0.53213471,-0.31456096,0.52402472,0.81300215,0.65749346,0.09626493,-0.12758723,0.69052551,0.57568027,-0.20717235,0.08034871,0.58414239,0.75070221
Q9BXF6,0.009687757,0.244039123,0.30103,-1.217483774,0.199997248,-0.121419516,-0.177306374,0.164118195,-0.324731842,-0.489085055,0.445590312,0.266590884,-0.067436997,-0.079553112,0.104213137,0.256044408,-0.049851026,-0.158553969
Q9BXK5,-1.0944856,-0.7667367,-1.4474893,-1.0340898,-0.8691816,-0.9730909,-0.8360949,-1.3309156,-0.162906,-0.4986194,-0.7777953,-1.2744672,-0.3923792,-1.1014918,-1.5479469,-1.0193128,-0.7413883,-0.5792101
Q9BXM9,0.6726882,0.8183018,1.1045487,1.0615264,0.683098,0.1721251,0.8539641,0.4807367,0.4379918,0.4709116,0.77657,0.4195018,0.720765,0.8081794,0.4796418,0.8461635,0.7671787,0.6834986
Q9BXS0,-0.5256311,-0.22524541,-0.3120816,-0.4153472,-0.06437943,-0.83812792,-0.51487333,-0.05541908,0.45937791,-0.07108909,-0.01313882,-0.2971481,-0.25124876,-0.43727182,-0.26752748,0.01245462,0.70744855,-0.39125996
Q9BXS5,-0.9198262,-0.5111896,-0.1525918,-0.2299537,-0.1789721,-0.4620789,-0.5584025,-0.3897181,0.5242897,-0.1115185,-0.2758476,-0.4696105,0.4649429,0.2786072,-0.8114358,-0.5788806,-0.562504,0.3760068
Q9BXW6,-0.111329283,-1.481337088,-0.230890148,0.241861843,-0.395151633,-2.138327438,-0.09585951,-0.039128468,0.466868219,-0.008982827,-0.142640432,-0.175573363,0.138955373,0.144934059,-0.208579386,-0.41317237,0.210838166,0.324108269
Q9BXW7,-0.25807525,-0.49465515,-0.24869091,-0.51005978,-0.42867919,-0.25129982,0.08524694,-0.29463813,-0.5436784,-0.59694387,0.06268666,0.05035512,-0.51919406,-0.48771741,0.06997869,-0.38595221,-0.49762462,-0.81812826
Q9BY11,0.6205509,0.7134647,0.7524701,0.4553632,0.7075784,1.2786255,1.2152867,0.9695734,1.0686356,0.9139732,1.0815424,1.2941563,0.8935665,0.7915095,1.2054689,0.8967158,0.9773476,0.9584921
Q9BY32,-0.6564731,-1.0150813,-0.8319965,-0.8091213,-0.5254301,-1.2007109,-0.8773782,-0.6734655,-0.2820093,-1.3100434,-1.0391763,-0.690798,-0.6983117,-0.944653,-0.661511,-1.2394526,-1.2916129,-0.6653247
Q9BY44,-1.8585124,-0.9995924,-0.6374967,-0.8610061,-0.6744904,-0.9181553,-0.4173205,-0.7265236,-0.5240245,-1.3344871,-0.6970146,-0.4823375,-1.4168206,-1.2171488,-0.8218999,-0.862136,-1.4630065,-1.3734487
Q9BY67,-0.4428426,-0.4217325,-0.3420994,-0.4642271,-0.4592752,-0.7128381,-0.3634875,-0.245464,-0.6250567,-0.7268108,-0.5307396,-0.3125085,-0.5697041,-0.8630502,-0.2072615,-0.4196122,-0.9015596,-1.1751845
Q9BYB0,0.6994752,1.3556153,0.9483633,0.3170318,0.9639124,1.2861342,0.7653942,1.1733317,0.2451866,0.6112413,1.2203696,1.5813038,0.3195389,0.3387976,1.2598808,0.7648526,0.8982041,0.5160428
Q9BYC9,-0.81534513,-0.34032583,-0.55881624,-0.63681721,-0.55966005,-0.27709363,-0.81086534,-0.72417633,-0.74747585,-0.31118509,-0.92472668,-0.03496166,-0.57527634,-0.77884469,-0.68653549,-0.62806576,-0.82852841,-0.78255471
Q9BYD1,-0.864004185,-0.260931044,-0.868994759,-1.126239582,-0.319007814,0.08514569,0.009320216,-0.456668741,-0.405366629,-0.271524018,-0.328200942,0.047416038,-0.663926841,-0.706242642,-0.000332234,-0.350025051,-0.259145588,-0.51778117
Q9BYD3,-0.48581869,-0.24755352,-0.48017795,-0.80458151,-0.92541325,-0.1395745,-0.18443464,-0.31213884,-0.71960123,-0.37679876,-0.10054761,0.11943649,-0.55842031,-0.62527719,0.09027523,-0.27864668,-0.36480694,-0.4551608
Q9BYD6,-0.74684891,-0.20017782,-0.39332133,-1.11718823,-0.10630096,0.01841187,-0.20813413,-0.6651287,-0.5835087,-0.76943444,0.05075637,0.32637475,-0.66828929,-0.57597622,0.14762595,-0.21446924,-0.75086931,-1.09571227
Q9BYN0,-0.9907242,-1.0350867,-1.4663879,-1.1125747,-1.0413782,-1.4245166,-0.8847367,-1.0162981,-0.9032274,-0.9319119,-1.1414558,-1.1191495,-0.4383806,-1.0000216,-1.5178061,-1.2799645,-1.0628385,-0.8200989
Q9BYN8,-1.11382739,-0.46155925,-0.80352584,-1.03581382,-1.07613658,-0.53217154,-0.42934387,-0.90164736,-1.22343262,-0.99021987,-0.69874955,-0.07141077,-0.90908107,-0.69281207,-0.36771384,-0.4133125,-0.52987802,-0.74472
Q9BZ29,-0.5267278,-0.4749355,-0.7218533,-0.3677792,-0.4691549,-0.5132598,-0.5088037,-0.6243175,-0.4287597,-0.5542312,-0.8473963,-0.5388152,-0.4268705,-0.7908488,-0.4748639,-0.7395097,-0.6770383,-0.7450147
Q9BZ71,0.13014347,0.03279734,0.08992206,-0.18362133,0.11366968,0.34586302,-0.23923512,0.14536375,-0.46203629,-0.04551092,0.19123901,0.48340084,-0.92086664,-0.61280578,0.17169147,-0.13464197,-0.32044684,-0.86067345
Q9BZ72,-0.5322956,-0.2917351,-0.5820208,-1.1366062,-0.7629623,-0.3096328,-0.6647206,-0.4852579,-0.8667586,-0.6135347,-0.6425531,-0.2384907,-0.9526872,-1.1649909,-0.3578551,-0.8310641,-0.9040239,-1.4875107
Q9BZF1,0.48941051,0.57563662,0.55356271,0.62780295,0.57428642,0.28329842,-0.04754635,0.31368606,0.1872276,0.04937875,0.20167539,0.78435255,0.01595555,0.04311933,0.58870317,0.24571984,0.17717713,0.14743382
Q9BZF3,-0.214290178,-0.15886545,-0.283503017,0.004159595,-0.35411329,-0.119492487,-0.074421163,-0.809509366,-0.754017956,-0.929745795,-0.129530127,-0.035116608,-0.349648617,-0.641406801,-0.148486946,-0.115226971,-0.051621462,-0.843528544
Q9BZH6,0.1572437,-0.1105049,0.155068,-0.5934849,0.2141185,0.6063318,0.9732766,0.2921228,0.1138276,0.5663398,0.8924338,0.3092717,-0.3058502,0.6482512,0.6022298,0.7626852,0.5888325,-0.8186359
Q9BZL1,-0.9076136,-1.0730043,-0.8110656,-0.2717491,-0.9109398,-0.8246748,-0.8378335,-1.2589428,-0.5638493,-0.9190476,-0.7618754,-0.4949198,-1.0337582,-1.031223,-0.9248491,-0.9466631,-0.6746103,-1.1343418
Q9BZV1,1.0143184,1.2593762,1.3032928,1.0604566,1.0957476,1.3045447,1.0947686,1.0097486,0.3225606,1.0555962,1.1112471,1.1849306,0.6651598,0.9131128,1.4492958,1.0086522,0.8439865,0.7717346
Q9C040,0.9126946,0.633318,0.8403779,1.0748407,0.80023,0.6249073,0.8563939,0.6493352,1.3244209,0.9719877,0.7411403,0.5958635,1.2675381,1.0657176,0.7799741,0.7845765,0.8026371,1.158684
Q9C0C9,-0.3330315,-0.4970702,-0.6483465,-0.2289741,-0.4946175,-0.393802,-0.3743263,-0.3631933,0.287854,-0.6756424,-1.4442295,-1.1337964,-0.199931,-0.3671534,-0.4253279,-0.4386447,-0.6209767,-0.1978572
Q9C0D0,0.1297755,0.5501426,0.479256,0.1485098,0.4814305,0.6520994,0.6850162,0.5354326,-0.2795126,0.1776094,0.6885956,1.3738788,-0.7243343,0.2572255,1.063798,0.7812985,0.5957505,0.2043043
Q9C0D3,-0.7526439,-0.6580211,-0.5331276,-0.4450081,-0.6775095,-0.7376341,-0.9415374,-0.6181929,-0.9912507,-0.838267,-0.8307725,-0.6697564,-0.7686789,-0.6993731,-0.909555,-0.8497799,-0.599954,-0.7289937
Q9C0H5,0.25184543,0.50161249,0.06648874,-0.31535244,0.53633925,0.78394894,0.06302768,0.35044401,-0.59253114,0.17053159,0.34869302,0.86529168,-0.20970479,-0.31162025,0.66756915,0.0872584,-0.02999674,-0.13594402
Q9C0H9,1.4098241,1.5322475,1.5040406,1.6261166,1.5284009,1.6380477,1.4280527,1.4297106,1.1331169,1.3452663,1.3945618,1.7994508,1.0343763,1.1387361,1.7215784,1.4549094,1.2452141,0.9831176
Q9GZM7,0.85637363,1.02065166,0.89469601,0.94380858,0.92369904,1.39034,0.99746329,0.99597477,0.930194,0.93725411,0.84569803,1.09764554,0.23385598,0.24206171,1.43750089,0.64011142,0.46783485,0.04859712
Q9GZN7,-0.3210692,-0.7271676,-0.6024089,-0.3566854,-0.278693,-0.8161029,-0.8101505,-0.7602455,-0.5182969,-0.7226175,-0.6662464,-0.5800765,-0.2826871,-0.3649364,-0.669564,-0.6321096,-0.5685859,-0.3684976
Q9GZP4,0.071201891,-0.066476484,-0.080395018,-0.136588632,-0.044379221,-0.158996783,-0.510870586,-0.104635364,-0.223121557,0.092816663,-0.214648472,0.159370859,0.035995437,-0.225727456,0.003445942,-0.376434435,-0.058436923,-0.010450249
Q9GZQ8,0.1059736,-0.040901,0.06890513,-0.11593889,0.30418624,-0.10679045,0.33883691,0.39439708,0.27120418,0.56768819,0.24753996,0.17185787,0.25178426,0.07566602,-0.44790305,-0.08635575,0.30044894,0.03165515
Q9GZS3,0.2430604,0.4294484,0.1616929,0.293232,0.3920163,0.2080067,0.2585608,0.3650449,0.4167323,0.2477545,0.2889436,0.1148523,0.4745571,0.3210253,0.076653,0.3529394,0.2253802,0.3925414
Q9GZT3,-0.5333926,-1.0301299,-1.3014781,-1.346838,0.277997,-1.7480211,0.4933993,-0.9119395,-0.7767606,-0.999259,-0.9473641,0.2898913,-0.2886408,0.4993899,-1.2535019,-1.0205308,-1.3266328,0.9594087
Q9GZT4,0.27028788,-0.38427704,0.17156557,-0.60916656,0.09202672,0.08063234,0.33485294,0.51991387,0.43640668,-0.34525559,0.2377135,0.38485381,0.39027216,0.29645284,0.0578674,0.47125588,0.35315882,0.05599046
Q9GZT8,-0.4154086,-0.4039502,-0.1623803,-0.3457299,-0.2287282,0.1260157,-0.4404938,0.1435261,-0.2773077,-0.5394682,-0.3172898,-0.2090242,-0.684115,-0.6703747,-0.2423841,-0.4125773,-0.6416258,-0.7661557
Q9GZV4,-0.3132295,-0.1184317,-0.4201935,-0.6464329,-0.2451798,-0.5856665,-0.256466,-0.4614016,-0.9916074,-0.5935514,-0.40207,-0.2919183,-0.2051515,-0.3986506,-0.714752,-0.5863051,-0.5509292,-0.8922208
Q9GZV7,1.8390311,0.9513425,1.2734558,1.4156684,0.9583343,1.5920066,2.2840732,0.5583134,0.1803913,0.6824828,0.7909594,0.9335314,1.2657251,1.1547032,1.1143487,1.0516212,0.7639462,0.1448515
Q9GZY8,0.97972,1.1086196,0.8565103,0.8023157,0.8393045,0.7496776,0.8463003,1.0014034,0.5745883,0.835678,1.0168493,1.0221078,0.5657202,0.8026905,0.8753333,0.9431583,0.9231426,0.8371539
Q9GZZ9,0.35795113,0.23240793,0.43914901,0.68865023,0.26425743,0.05187306,0.06513932,-0.02211686,-0.50274833,0.15549468,-0.08813571,0.07164533,-0.45970387,0.07236855,0.08653835,-1.72011481,-0.26507581,-0.4178296
Q9H000,-0.41425298,-0.14989283,-0.58857431,-0.11461105,-0.37104615,0.19640404,-0.26937221,-0.08242346,-1.04032846,-0.32993749,-0.3102715,-0.02668791,-0.87849726,-0.73924709,-0.09158723,-0.58184036,-0.51194341,-0.78063061
