SwissProt_Accessions,geneName,DISGENET_Score,Standard_Score,Pubpular_Score,CTD_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,CTD_Marker,Edager_Marker,BIONDA_Marker,Dis_2_Marker
P27144,AK4,0.435243095,,0.567272256,0.444143093,,0.908133201,0.932536683,,,0.919624873,0,0,0,0
Q92667,AKAP1,,,0.368714851,0.539206358,,,,,,0.821178487,0,0,0,0
Q9UKA4,AKAP11,,,0.502334182,0.466360654,,,,,,0.958088244,0,0,0,0
Q02952,AKAP12,,,0.416736057,0.496322938,,,,,,0.894894463,0,0,0,0
Q12802,AKAP13,,,0.436336372,0.47967539,,,,,,0.924550729,0,0,0,0
Q86UN6,AKAP14,,,0.606894374,0.317619037,,,,,,0.741006748,0,0,0,0
Q02040,AKAP17A,,,0.508065513,0.471241955,,,,,,0.963065366,0,0,0,0
O75969,AKAP3,,,0.502960536,0.081180482,,,,,,0.28150281,0,0,0,0
P24588,AKAP5,,,0.404731447,0.499672938,,,,,,0.877972376,0,0,0,0
O43687,AKAP7,,,0.495763087,0.526570212,,,,,,0.989858601,0,0,0,0
O43823,AKAP8,,,0.458520376,0.514848509,,,,,,0.945764699,0,0,0,0
Q99996,AKAP9,,,0.460683086,0.579277848,,,,,,0.939343629,0,0,0,0
P14550,AKR1A1,,,0.201870531,0.505923805,,,,,,0.550139254,0,0,0,0
P15121,AKR1B1,,,0.236700948,0.620646993,,,,,,0.61201041,0,0,0,0
O60218,AKR1B10,,,0.387729758,0.676411033,,,,,,0.840245697,0,0,0,0
C9JRZ8,AKR1B15,,,0.575597351,0.312022375,,,,,,0.733837454,0,0,0,0
Q04828,AKR1C1,,,0.343337814,0.713854662,,,,,,0.780774785,0,0,0,0
P52895,AKR1C2,,,0.339735049,0.671912829,,,,,,0.773643191,0,0,0,0
P42330,AKR1C3,,,0.36630468,0.711119284,,,,,,0.812412259,0,0,0,0
P17516,AKR1C4,,,0.32391713,0.21457802,,,,,,0.625672602,0,0,0,0
P51857,AKR1D1,,,0.483646779,0.39759447,,,,,,0.871572368,0,0,0,0
O43488,AKR7A2,,,0.421461926,0.462677868,,,,,,0.909106703,0,0,0,0
O95154,AKR7A3,,,0.537874181,0.493249969,,,,,,0.984960442,0,0,0,0
P31749,AKT1,0.645711782,0.185018183,0.244548045,0.89198607,0.52322845,0.626497543,1.155600267,0.616791312,0.574342598,0.665456607,0,0,0,0
P31751,AKT2,,,0.333547124,0.574155182,,,,,,0.766415704,0,0,0,0
Q9Y243,AKT3,0.582307992,0.024908885,0.444276353,0.623458996,0.154514675,0.918216586,1.078751009,0.102565957,0.171408172,0.915204129,0,0,0,0
Q9H8T0,AKTIP,,,0.409794859,0.237106878,,,,,,0.634691377,0,0,0,0
P13716,ALAD,0.38612577,0.062633096,0.417365367,0.753270592,0.214653876,0.874253378,0.841848942,0.217427571,0.3094076,0.882418982,0,0,0,0
P13196,ALAS1,,,0.356477091,0.762435149,,,,,,0.802907227,0,0,0,0
P02768,ALB,0.645711782,0.040314624,0.063393685,0.909332264,0.219013263,0.273875958,1.157649,0.394495882,0.327753176,0.37142214,0,0,0,0
Q13740,ALCAM,,,0.343940587,0.628254256,,,,,,0.779307472,0,0,0,0
Q8IZ83,ALDH16A1,,,0.546536393,0.259874546,,,,,,0.651844127,0,0,0,0
P00352,ALDH1A1,,,0.194599889,0.761457384,,,,,,0.558776788,0,0,0,0
O94788,ALDH1A2,0.529937067,,0.454957609,0.499038541,,0.93861571,0.993254495,,,0.944325065,0,0,0,0
