proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
Q9H2H8,2320.9,0,0,1527.6,2099.8,0,0,0,0,3025.2,2477.6,0,0,1518.3,0,0
Q9H2H9,1923.1,0,0,0,0,0,0,0,0,0,4347.7,0,0,0,0,0
Q9H2M9,1393.9,3956.7,2686,5465.8,2819.6,2614,8129.9,4447.4,4080.7,611.61,2983.2,357.65,6133.4,1891.1,3428.3,2326
Q9H2U2,2919,19359,11469,10410,14871,13458,1420.5,5856.6,10525,11226,4234.4,9481.8,11922,9543.8,13777,14844
Q9H2W6,0,0,0,0,1698,1037.2,0,0,0,0,0,0,1921.2,826.35,2095.4,978.7
Q9H2X9,9755.6,8846,9113.1,12889,4245,11883,38641,6170.5,5745.9,25833,12697,6012.9,9730.3,9499.4,17126,10393
Q9H307,1232.9,4533.9,0,0,0,3728.6,0,0,0,0,2591.8,1749.8,0,6483,0,2134.5
Q9H313,14582,22259,22531,6532,24236,8782,13099,8263.2,14255,18697,24818,18350,16191,35807,18124,5326
Q9H3H3,2734,0,1329.5,0,3022,0,2524.1,0,2482.6,3124.8,2515.3,3256.7,5535.2,0,3338.8,0
Q9H3K6,1448.7,0,7334.7,3751.9,3005.6,4977.8,1654.7,6188,3206.5,6222.9,2946.8,0,2044.7,0,0,2779.1
Q9H3N1,0,2043.6,6421,2557.2,9319.2,3078.1,2268.2,1940.1,5688,3789,4305.5,3617.4,0,2104.5,4385,4697.9
Q9H3P7,0,0,0,0,1499.2,0,0,0,0,1231,0,0,0,0,1408.5,0
Q9H3Q1,12966,6379.2,15335,9007.6,23051,5124.5,7736,5125.7,7946.7,3763.5,5377.3,5750,2656.1,31787,15816,10556
Q9H3S7,3272.1,5114.1,744.15,5753.5,4623.5,2131,5258,4240.7,5265.6,8099.9,4610.6,4206.7,5093.8,2990.6,20773,7431.4
Q9H3U1,0,0,0,0,1051.9,0,0,0,0,0,0,0,0,0,0,0
Q9H3Z4,21856,50311,20067,31878,35708,13440,67260,18915,40927,59606,50519,31794,34949,19433,46744,25491
Q9H425,13243,11809,490.81,280.25,3107.4,3574.7,1574.2,469.87,3081.2,552.33,425.57,8588.6,0,499.09,0,1275.8
Q9H444,4393.4,0,2242.7,1188.4,2361.4,3652.4,5434.1,4257.1,2083.3,7071.9,3902.9,2508.9,2695.1,2302.3,4252.4,5261.9
Q9H477,225.92,4914.5,2018.1,1574,3370.9,3567.7,1847.9,604.34,4191.9,611.63,2993.4,2798.1,3404.8,3596.9,0,2915.5
Q9H479,5672.6,11626,21533,9253.1,13959,7809.8,18041,11756,9131.3,10267,3952.5,9790.3,12746,2829.2,3922.5,15033
Q9H492,50939,77206,61161,38401,49340,44487,72176,44322,62787,86423,51119,53927,74065,57133,58739,60513
Q9H4A3,1851.2,5001.7,3401.2,3618.3,6367.5,3150.9,3811.8,3518.8,1314.5,2977.2,5712,1424.2,4649.8,2218,4506.6,5917.5
Q9H4A4,8512.4,15285,6832.2,15433,18309,18505,5551.3,4362.6,17830,14284,13753,7742.1,4584.1,13956,17481,12765
Q9H4A6,0,0,0,0,0,0,0,0,851.04,0,0,0,1368,463.13,0,0
Q9H4B7,0,4457.4,0,0,0,0,0,0,0,0,2142.1,0,3270.8,5280.5,0,0
Q9H4G0,72785,67546,38928,77975,75336,55418,130890,46225,52450,98817,63967,66248,75485,55768,102490,82716
Q9H4G4,1300.1,1941.5,1557.1,0,1675.7,1580,0,0,3600.4,1578.4,1581.9,3248.3,1584.4,1870.5,1700.6,946.6
Q9H4M3,526.22,886.58,956.22,2318,0,0,0,0,1306.6,1490,1670.3,0,0,845.68,922.37,2309.6
Q9H4M9,6711.1,7546.1,6981.6,6301.4,10300,11378,4016.2,6879.2,8128.6,6537.9,2481,2039.3,5113.1,5288.6,1123.1,3488.3
Q9H598,16676,5782.6,5909.3,8955.7,9795.5,1209.6,7485.7,6504.3,17803,20180,13608,17352,14630,7220.8,15553,18399
Q9H6K5,306.75,0,0,0,0,0,0,345.29,0,743.44,0,2022.7,0,0,0,486.62
Q9H6R3,3777,1903,2793.4,1429.2,0,1963.5,3199.8,1432.6,0,2211.2,0,2103.9,2997.5,3047.5,2058.4,1945.8
Q9H6U6,0,0,1343.8,1721.9,0,982.91,1628.6,0,0,0,0,1081.6,1209.1,861.24,737.13,978.25
Q9H6Z4,3302.3,1610,0,3445.6,0,0,2915.6,0,2763.8,0,0,0,8886.9,0,0,2951.1
Q9H7C9,6061.6,6701.8,4706.1,3906.7,0,0,3312.4,4287.8,8154.6,6128.5,5173.9,11433,4547.5,0,4594,4441.2
Q9H7D7,0,1065.5,1752.4,1081.9,0,626.87,0,0,986,885.28,671.53,0,0,0,0,0
Q9H7P6,0,2105.6,632.08,0,0,0,2619.6,0,0,0,0,0,0,0,0,0
Q9H7Z7,7732.2,25189,17634,3332.2,6921.9,9853.5,10633,13132,19058,27462,9075,14106,22023,4744.3,17134,8836.7
Q9H832,0,0,2441,1114.4,1690.8,4832.5,0,2220.9,0,2403.1,1718.2,2836.7,0,1774.2,0,4511.2
Q9H845,0,0,0,3243.2,773.35,624.31,4323.4,807.3,3432.8,1564.1,1170.6,0,8459.8,0,1683.5,2888.7
Q9H8H3,22633,34456,32267,16591,15396,29578,16082,26891,21305,32127,15127,29411,30859,35292,31506,44262
Q9H8Y8,0,4480.7,1824.4,3961.4,2258.9,2240.6,3980.6,739.97,0,4526.9,2010.6,1765.8,1381.8,0,3795.8,3332.4
Q9H936,17351,13153,13031,21596,20221,19171,56960,15434,11556,35872,10523,23736,12767,28183,30786,18647
Q9H977,691.19,14830,1907.1,0,1278.8,0,3536.6,2913.1,4574.3,6176.4,0,1610.1,3764.8,1845.7,0,2354.1
Q9H993,0,3765.7,5134.8,1009.8,3717.3,3146,920.45,4402.4,4020.5,2754.1,2581.7,4583.4,2360.1,2390,5032.5,3631.8
Q9H9A6,2431.9,3814.2,2336.4,3523.6,7079.2,6596.6,3685,1983.1,2694,7263.1,2934.5,1096,2758.7,11408,5015.5,7848.9
Q9H9B4,70334,89204,82068,57865,53638,64159,102730,59126,71684,130890,68077,46531,86180,58494,78570,70847
Q9H9H4,0,457.47,0,2439.2,0,639.58,433.75,299.36,474.23,0,0,0,0,0,0,544.42
Q9H9J2,0,1731.2,0,1811.5,3246.9,2139.5,0,0,0,1194.2,0,2718.1,0,0,0,0
Q9H9P8,2554.6,2498.3,3587,3086.5,791.11,0,3607.1,1906.9,2754.3,2619.5,1646.9,0,2440.6,1916,0,5179.2
Q9H9Q2,0,2783.9,488.5,0,0,1588.3,1940.6,0,0,2892.8,0,0,2234.6,0,0,667.78
Q9H9S4,6892.3,2048.9,10890,2704.1,9483.4,7644.6,4647,5707.2,2901.2,5848.8,7243,8290.7,0,6807.8,7158.2,7826.7
Q9HA64,10567,20095,17566,16157,26083,25324,12465,12457,29693,12248,17626,18790,16088,13399,11486,12155
Q9HA65,4135.9,4036.2,4426,1392.8,6048,4854,7249.3,2007.2,5269.2,5199.9,3550.6,3393.3,1852.6,2786.8,4282.3,2190.5
Q9HA77,0,0,218.45,0,335.39,0,0,0,0,0,0,0,0,0,0,0
Q9HAB8,646.49,9603.1,2303.7,1765.2,1442.5,3832.8,4719.6,2385.7,6737.8,0,791.52,5019.6,0,3813.1,0,0
Q9HAP6,504.74,2697.2,0,0,0,0,851.97,541.73,0,750.55,627.64,0,0,0,0,688.5
Q9HAR2,0,1880.7,1225.2,0,0,0,1186.2,1315.3,1419.4,5261.3,0,4494.5,0,941.98,1444.2,0
Q9HAU0,1530.7,557.94,2085.7,0,782.77,2013.5,0,1713.5,0,2259.9,0,1734.1,0,0,2115,5494.7
Q9HAV0,11709,5111,8744,13912,11716,9630.9,8601,7447.9,7227.4,13232,17672,9958.4,9524.7,10007,11732,11266
Q9HB07,2641.3,56507,70723,43108,141800,76692,0,28382,1856.4,0,92804,7243.7,46429,4599.9,89824,74799
Q9HB71,48517,55599,33183,35161,70605,43487,49922,14722,59666,51117,35275,55961,34893,25572,50073,32984
Q9HB90,1478,1746.8,1517.9,39981,758.51,4010.2,741.01,1242.1,0,2646.7,0,1383.5,606.13,1372.1,2276.4,4249.5
Q9HBF4,0,0,369.63,0,0,0,453.85,0,0,0,0,0,0,0,0,0
Q9HBH5,2081.3,0,0,1594.9,2110.4,1160.7,0,0,3371.6,0,0,0,3288.1,944.48,1447.9,1123.8
Q9HBL0,927.32,4134.2,4992.6,2525.9,3352.7,4112.5,1115.6,2655.2,273.77,4795.6,2915.9,5843.4,4600.8,5027.8,3994.2,2766.6
Q9HBL7,0,1391.4,0,1294,0,0,0,0,0,1614.5,0,0,2844.3,0,935.68,1456.3
Q9HBL8,507,0,0,2357,0,0,0,0,0,587.29,0,0,0,0,2886.8,0
Q9HBT6,0,0,938,0,2966,3994.8,0,0,0,3091,1049,0,0,4288.4,3475,0
Q9HC38,49009,85947,75750,54489,86924,60855,44915,58449,80401,100750,63735,55165,44572,99870,99313,73212
Q9HC56,998.41,3826.6,1056.9,452.4,0,0,602.71,2082.5,0,2737.8,689.57,0,0,0,0,552.03
Q9HCC0,4531.3,21451,8339.4,11422,17348,9706.8,11969,13612,17900,13784,10675,16193,11718,10751,9624.6,22975
Q9HCF6,0,0,0,0,0,0,0,0,2214.2,0,0,0,0,0,0,0
Q9HCH3,0,907.53,0,286.42,1023.3,945.51,6341.9,193.33,1226.3,2756.9,1696.4,1867,0,0,0,0
Q9HCJ1,0,0,0,0,0,0,0,0,0,0,0,0,1047.9,255.12,0,0
Q9HCJ6,26026,34081,25067,27499,10224,18476,53812,12330,19395,33749,19403,22774,30713,20593,38443,26641
Q9HCM2,6001.5,42748,8711.4,1718.9,3725.8,551.37,12827,7015.5,9349.5,8509,2002.7,9390.2,7777.8,9148.6,11042,8379.9
Q9HCN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9HCP6,0,756.38,0,1299.1,1356.6,1623,0,370.52,0,0,1620.2,2651.3,867.41,1385,4696.7,2629.7
Q9HCU4,0,0,0,0,0,1421.5,0,0,0,0,1867.9,0,0,0,0,0
Q9HDC9,12954,36198,29744,26639,48157,25178,16905,8280.9,34473,43472,29467,18879,32587,29915,31858,22789
Q9NNW7,0,0,540.01,0,0,0,0,179.39,754.66,0,0,1982.3,0,0,2035.9,0
Q9NP72,29900,36010,30443,25680,15844,24134,35257,9978.7,33713,16135,28897,23559,16157,23419,26089,5366.6
Q9NP79,5133.7,13627,8126.1,10748,8572,7896.8,10998,16262,14838,18930,7679.2,9787.8,10063,5609,10066,14176
Q9NP80,353.78,408.23,578.44,0,0,0,0,408.7,0,0,553.18,0,0,538.55,0,0
Q9NP81,4479.7,4971.7,630.13,1889.5,0,3017.9,3878.5,7125.4,703.17,3915.1,4411.2,0,3288.1,604.22,0,1044.8
Q9NP85,0,0,0,0,2879.3,0,0,0,0,0,0,2718.5,3772.6,29285,0,0
Q9NP97,6230.4,17212,4252,8012.5,13840,7165.7,19112,13754,17197,6333.7,12981,13651,7703.7,11699,1874.9,16958
Q9NPF4,0,0,0,476.53,2852.7,222.26,0,0,2344.9,0,318.48,1056.1,1852.1,3019.9,806.15,440.75
Q9NPH2,11583,10975,16100,8406,21221,11570,7647.9,922.48,5940.1,6695.2,7316.3,10030,4622.8,8954.1,6017.3,7904
Q9NPJ3,17874,35846,22235,20436,24303,21894,20044,14870,31658,35140,19696,28384,21686,13780,22186,22088
Q9NPQ8,610.53,732.88,0,811.32,0,0,0,0,0,0,0,0,0,0,0,947.29
Q9NQ29,1328.7,787.53,843.26,0,0,1867,0,0,774.57,0,0,776.8,0,983.24,1092.4,3152.4
Q9NQ35,323.53,0,0,0,0,0,0,0,0,0,0,0,471.71,0,563.43,641.31
Q9NQ48,10584,10193,11770,3757.8,6074.5,4315.3,4124.9,5702.2,5148.3,12023,5443.1,12379,12295,9882.8,7874.9,9865.6
Q9NQ66,16582,10834,19015,17246,12502,19237,34840,14816,5119.9,23429,23853,10387,19120,8020.3,27821,18122
Q9NQ79,0,1062.4,0,0,2941.9,0,0,0,0,3439.6,7405.3,0,2176.3,1242,4063.1,0
Q9NQ86,0,0,0,0,0,0,966.5,0,0,0,0,0,0,0,0,0
Q9NQ88,407.85,2057.4,636.11,0,829.76,809.65,632.87,549.9,0,0,0,0,0,1348.2,1263.6,910.01
Q9NQA3,1358.5,0,0,892.97,0,0,0,0,0,0,0,0,1007.7,0,0,0
Q9NQC3,95350,180280,120320,66833,73031,68774,115960,78794,110940,147250,92302,99442,114210,78717,163130,126870
Q9NQE9,7115.6,9678.6,9241.8,8067.8,6057,2524.5,14128,4350.5,10317,10085,6419.7,13247,8408.7,10138,2686.6,4028.9
Q9NQG5,0,0,0,2475.3,0,688.91,0,1306.2,0,0,0,0,604.96,1387.7,1368.9,0
Q9NQP4,5496.8,6056.7,0,0,0,2728.4,823.27,0,0,0,3599.7,0,0,0,0,4019.6
Q9NQR4,25817,26476,33134,17608,24487,13692,32586,17968,37964,45140,37711,37508,27800,23294,23632,41634
Q9NQW7,10817,21130,22681,15211,25809,16976,10369,9990.6,23416,23963,23814,20278,20136,21743,31363,25498
Q9NQX3,14738,29799,14253,10531,19908,13723,15323,8716.3,12197,25113,11690,12804,11702,10950,11242,22955
Q9NQX7,933.85,0,0,0,932.6,931.38,0,1275,0,0,0,0,0,0,0,0
Q9NR28,13508,20578,11584,10490,20475,13421,4897.3,4446.3,15446,28372,17870,11697,16352,7464.5,17346,13006
Q9NR31,10262,16967,13300,5606.3,11855,7043.2,16009,10705,15878,15987,10028,12582,12167,11342,17392,7162.6
Q9NR45,8508.7,17952,4720.2,12152,12446,7496,8059.7,10981,9817.6,14373,17691,16395,17252,10679,12707,11047
Q9NR46,17028,33055,16505,18939,18696,13248,45262,28214,16721,22663,15696,13098,11318,8148.7,13561,13693
Q9NR50,1431.8,0,1222.1,1965.8,0,692.72,0,0,2343.5,3147.1,777.22,894.48,0,550,0,973.88
Q9NRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9NRF8,0,3757.4,6551.2,3550,1848.8,5488.2,0,1241.9,3152.1,1780.7,0,3656.8,1230.9,3351.8,0,2792.2
Q9NRG1,0,0,0,0,0,0,0,597.01,1277.8,1670.9,0,1720.1,817.01,0,1325.2,1271.9
Q9NRG7,5797.2,5863.4,6448.6,803.32,5506.2,5941.3,3581,3594.9,3057.3,3640.4,5381.5,6813.2,9674.8,3132,4151.1,5019.4
Q9NRH3,1720.6,0,1709.2,0,5845.9,1318.6,1212.7,1667.1,5623.8,1218.5,2278,0,1840.1,4483,1604.4,2086.1
Q9NRN7,9580.7,7442.7,10184,5876.4,7368.7,4372.4,14609,9083.1,11347,11327,9570.2,9439.6,13085,9148.5,9898.3,11476
Q9NRQ2,0,0,0,0,0,5479.4,0,0,0,0,0,0,0,0,0,0
Q9NRR2,6708.3,6337.3,6094.2,5172.6,7600.2,5165.9,7013.7,4216.6,4987.6,0,11970,0,6118.3,6461.9,5029.2,0
Q9NRV9,14414,22660,9504.8,7106.2,8931.7,17809,10195,12757,11475,15307,12661,16841,13099,14479,12500,13810
Q9NRW1,14327,42905,29084,7522.9,11788,8760.7,14860,17152,27561,39860,12160,26580,27963,18450,25603,7157.2
Q9NRW7,3027.2,4980.5,10097,6605.5,2952,2699.4,11931,2679.8,7034.5,1661.7,800.55,2050.5,8641.5,4521.2,6428.1,864.03
Q9NRX4,20026,43102,32672,46088,66792,41162,15701,20777,41652,42309,14828,63299,45366,30703,38765,29750
Q9NRY5,0,0,0,0,0,0,692.29,0,1540.5,0,0,0,0,0,1291.1,0
Q9NRY6,212.67,749.4,599.85,0,0,0,0,403.39,0,616.06,0,0,0,0,0,659.94
Q9NRZ7,0,10023,0,0,3502.6,0,0,0,1280.7,11229,0,8678.1,5433.7,6170.4,5308.8,0
Q9NS69,2798.9,2623.5,1709.7,856.56,2082.7,0,3177.2,1553.9,4487.1,3925.3,3189.5,4630.9,6706,0,976.06,2016.7
Q9NS86,9397.9,8873,12059,8755.8,21267,9067,28171,15690,26702,13334,21291,17852,14534,17716,14079,17372
Q9NSB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9NSB8,1116.9,0,0,0,0,0,0,1449.1,0,0,0,988.72,0,0,0,0
Q9NSD9,21392,46361,36669,29842,28956,24675,48937,21254,33768,55326,28040,22380,52996,41287,50246,40276
Q9NSE4,11344,13505,15971,19637,23305,10830,37157,24869,30768,15396,29724,12347,21533,9989.1,14853,18553
Q9NSK0,5674.1,1554.8,0,998.1,0,0,0,240.5,0,0,0,0,0,0,0,0
Q9NSY0,0,3183.2,1498.5,1130.6,3180,964.25,0,2047.2,1805.1,4165.5,0,3263.1,0,998.95,1274.6,3200.7
Q9NT62,3340.7,8821.5,8975.6,4165.8,0,5673.6,3416.4,7897.4,7295.1,5801.2,2852.8,7411.3,4209.9,3309.8,2221,5833.7
Q9NT99,1368.2,1193.4,3433,2100.3,1883.5,5537.4,843.1,2768.6,0,5066.8,3747,1224.9,2938.4,2901.3,8812.7,1707.9
Q9NTG7,1006.3,1399.1,0,1292.8,0,861.63,928.72,0,1244.2,1393.1,0,1339.6,2867.3,940.25,2576.3,995.81
Q9NTJ4,10782,14774,0,0,2707.2,1913.4,0,689.26,1515.3,11225,14268,16597,0,23350,1411.8,18818
Q9NTJ5,0,1629.8,2661.4,1056,2350.5,1917.4,3035.4,2405.6,0,2187.9,1885.6,0,0,1116.8,1283.3,0
Q9NTK5,17639,42211,31536,47193,40603,26971,18380,22891,35604,44614,31016,31706,27905,28598,30629,33882
Q9NTX5,5921.8,15942,8325.9,8996.9,18364,8588.5,8036.6,634.53,14515,9312.9,0,13714,6962.6,10213,12960,10074
Q9NTZ6,1067.9,7157.8,5116.3,6100.4,5075.2,1200.9,3300.6,0,3596.1,0,1254.3,2393.8,9100.6,3709.1,4891.4,1277.7
Q9NUB1,19586,11657,21068,18703,19467,14395,13894,5983.4,14505,15835,16940,14316,14184,11849,3056.5,16123
Q9NUJ1,41796,35551,29245,28537,43523,31347,28521,23438,27508,51957,44137,29501,36304,29354,38401,43994
Q9NUJ3,0,0,0,0,0,0,0,0,990.29,0,0,962.67,0,0,0,0
Q9NUP9,5390.3,0,7144.6,2511.9,4490.5,4100.2,0,2505.6,0,4003.5,4860,4215.9,3412.6,4159.1,7462.8,3109.1
Q9NUQ2,0,0,888.65,0,0,1075.1,1024.8,0,0,1131.9,0,0,0,0,0,0
Q9NUQ7,0,3237.7,258.54,513.51,0,475.9,583.13,1737.7,0,793.01,0,4579.6,0,0,589,0
Q9NUQ8,841.48,1085.4,0,768.66,0,922.63,0,0,3329.8,1027.6,1160.5,0,1057.6,0,1064,0
Q9NUQ9,25172,25770,31111,25085,10482,23141,37004,22224,28115,24442,34666,16576,21035,16590,27637,19636
Q9NUU7,4122.9,5530.2,7094.2,2267.8,8560.8,6295.5,1883,1489.5,3549.8,7944,2191.7,2536.4,3098.3,6371.5,8323.3,3780.8
Q9NV70,0,0,3976.6,3970.2,5174.8,1486.4,4208.5,1318.3,5309.7,2272.2,5749.9,0,527.77,5486.8,2732.8,3983.7
Q9NV96,2911.8,3690.6,0,3358.5,0,0,5112.2,1243.1,0,1861.5,2065.6,0,2803.1,2259.5,0,2983.4
Q9NVA2,240770,281030,218270,218460,266700,245480,256790,149520,273110,297910,285100,223440,226880,193350,339250,231450
Q9NVC6,0,0,19484,0,3708,12571,14498,6850.1,0,15218,13843,0,19207,0,25645,5312
Q9NVD7,6559.8,7158.5,9417.2,4758.7,11140,6129.9,5296,7269.2,10428,5582.5,8439.1,4384.3,5053.9,6215.9,5794.2,7259.9
Q9NVE7,4358.7,16860,7562.1,9845.1,1812.7,2066.1,7864,4285.5,14528,7859.8,2213.9,9964.6,10634,3344.4,8667.3,6966.3
Q9NVH1,2400.7,1028.6,2401.3,867.69,1201.8,3953.2,4653.2,2838.4,1582.6,4495.3,1531.2,2297.8,2863.3,0,4244.6,1233.9
Q9NVH6,720.79,968.69,739.54,745.17,2523.4,4043.2,698.92,0,1054.4,4882.5,2357.9,4673,4708.3,1812.1,1348.9,3673.2
Q9NVI7,6332.8,14509,11152,12942,8938.8,9377,4437.6,12126,11436,8223.1,3445.4,12115,15470,9649.1,2766.7,7464
Q9NVJ2,9406.4,13665,18557,12196,15789,9143.4,15169,9548.2,13815,18755,9976.8,10449,13482,11427,15988,2202.3
Q9NVS9,24008,26519,18766,25037,17847,24144,13487,13792,11223,39990,26494,19381,14955,19693,28748,21028
Q9NVT9,4647.4,3536.1,466.83,1450.6,5091,1485.6,4322.4,5401.2,0,3974.3,2182.7,4039.1,0,6356.9,8105.9,8271.7
Q9NVZ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9NWB6,10730,502.23,0,0,0,0,0,0,0,826.55,0,973.54,865.81,1008.8,0,0
Q9NWV4,2276.6,10588,12333,5761.2,12796,9088.3,4887.1,0,8700,9548,2273.6,13145,8475.8,2404.4,11784,3344.8
Q9NX14,7202.3,5509.4,8833.7,10581,3626,5620.4,16317,8402.3,6875.5,12693,7756.9,0,6873.8,4945.4,8326,5212.6
Q9NX40,1923,8835.4,8625,4427.5,5868.3,1438.8,6974.8,8504.8,6249.7,8178.9,6111.9,2585.3,4832.3,2797.8,7427.1,4891.5
Q9NX46,2443.6,0,0,1942.6,0,0,0,1240,1358.5,0,0,0,0,4610.7,2925.5,0
Q9NX63,16069,11025,14091,21093,23941,6042.8,12297,6025.8,13138,22006,13551,14955,19244,10740,18192,8430.1
Q9NXA8,0,1212.1,0,0,0,1404,0,0,0,0,0,0,1358.7,0,0,0
Q9NXC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9NXG2,5738.1,6761.2,7217.1,3624.5,10857,8212.6,0,3449.7,8480,5714.4,11004,11046,5787.5,12055,4562.7,8419.9
Q9NXJ5,0,0,0,0,1273.5,673.27,0,0,0,0,0,0,0,0,859.28,0
Q9NXL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9NXR7,0,0,0,0,0,0,0,0,1333,0,0,1027.9,0,0,0,0
Q9NXU5,1278,0,0,766.93,0,1939.7,1411.6,830.05,1116.5,0,1327.5,0,951.99,0,2291.9,1202.5
Q9NY33,5616.8,22768,11160,5677.9,14043,4034.9,1222.8,9402.9,13984,11914,10145,7732.6,8868.9,1037.2,9397.3,21716
Q9NY47,0,0,0,0,0,1739.5,0,0,2456.7,0,0,0,0,0,2297.7,0
Q9NY65,35542,41384,57191,63778,32685,27309,38651,45855,83563,94600,43010,36040,103140,45265,87073,65062
Q9NYB0,0,0,0,2371.1,0,0,0,0,2907.8,3527.3,0,0,0,0,0,3308.2
Q9NYB9,2650.5,10127,2001.3,7990.7,7554.4,6493,12280,2413.5,2901.4,11664,7022.1,2601.3,5065.4,2685.1,9021.4,3317.6
Q9NYI0,8168.8,6860.8,3361.2,3585.8,10014,1117.6,15999,5301.9,3520.9,14360,8053.7,8666,9285.8,4185.5,5311.3,0
Q9NYL9,0,841.03,0,0,1268.3,5551.9,0,1965.6,0,1118.2,0,0,0,2989.7,2374.8,0
Q9NYU2,3596.7,5524.6,1296.8,5342.4,4817.2,1075.1,4025.7,1920.8,4886.2,1049.1,2845.3,2736.9,3392.3,2685.3,4251.1,4283.1
Q9NZ01,2196.9,2813.5,3319.4,1691,1137,992.29,2064.3,2726.7,3480.8,9120.6,1875.3,2443.7,2468.7,3248.2,4773.9,3688.4
Q9NZ08,2663.9,15058,4310.7,7315.1,12596,3679.4,1598.4,9181.6,5506.8,10028,4886.8,8516.3,2024.5,0,708.18,1654.6
Q9NZ32,1015.9,1020.8,1865.5,5573.6,7135.2,965.05,4545.7,435.51,1642.6,4845.7,3451.7,2350.5,0,4964.3,4137.8,4850.4
Q9NZ45,47695,44421,53960,55197,48051,41836,67305,41614,62267,70928,53924,50672,57404,40645,53758,60190
Q9NZ56,0,0,0,0,0,0,0,0,0,0,0,0,0,692.82,0,1257.9
Q9NZ94,1595.7,0,2124.9,0,0,0,0,0,0,0,0,0,1574.6,0,0,0
Q9NZB2,0,0,204.26,234.55,294.74,1762.2,274.38,198.04,3555.6,0,2176.3,0,0,2889.9,1766.8,0
Q9NZD2,2509,6206.4,3736.6,2563.7,3203.5,4581.8,6984.2,2706.9,5340.2,4101.7,3092.6,4039.4,7078.9,2888.2,7246.3,3712.8
Q9NZH0,0,6537.6,3122.1,6939,10545,1752.4,3009,3313.9,3240.5,2732.8,6200.8,4401.6,0,5503.4,8828.2,7738.6
Q9NZJ6,0,0,0,0,0,0,1804.7,0,0,0,0,0,0,0,0,0
Q9NZJ7,5212.9,0,4834.2,3369.9,3063.1,6584.7,8794.2,2473.3,5187.1,5457.2,11976,0,8615,9500.9,5565.6,4013.9
Q9NZJ9,1194.1,4706.9,3158.7,2901.3,5728.3,4147.5,1502.1,1090.6,4295,1843.7,1406.7,2993.8,1155,0,4224.5,1677.9
Q9NZL4,1487,1782.6,0,1059.7,0,939.79,672.95,0,0,0,2998.2,0,0,0,0,1116.1
Q9NZL9,15837,7949.7,23205,18905,18815,18792,16276,7079.5,19894,11715,22287,21344,14216,18908,20597,19169
Q9NZN3,19616,17552,20759,23183,30676,27906,93231,17537,30360,35525,25469,28363,31449,22330,30980,25969
Q9NZN4,0,1241.2,556.16,836.35,4981,1267.1,1049.1,4165.8,1387.3,1232.6,827.76,0,0,1710.7,0,1519.2
Q9NZN5,0,0,0,0,0,815.83,921.93,0,1885.6,0,0,0,0,0,0,689.68
Q9NZQ3,1927,1186.6,1746,728.31,1506.9,0,4981.1,0,0,2319.2,3393.3,1106.5,2376.3,1773.9,1887.2,3259.4
Q9NZR1,84430,103640,71066,89085,75095,77451,98465,41710,120270,103640,105220,103340,102010,76003,127620,68664
Q9NZV8,1152,1463.6,662.62,0,0,0,0,1243.2,0,1668.1,0,0,1160.4,0,0,2032.1
Q9NZW5,13337,10283,6878.2,8802.3,15059,18671,13303,12579,4864.4,13621,13455,7538.8,4810.3,13163,15291,7524.8
Q9NZZ3,689.24,810.37,647.45,837.05,736.86,673.12,0,0,895.63,952.21,1066,856.71,539.31,942.2,0,0
Q9P000,4406.9,6294.8,1852.2,8607.1,6817.6,7966.9,2124.4,2289.1,4230.2,4399.5,11345,7932.1,0,4465.5,7045.1,9067.7
Q9P016,1789.8,0,2464.2,2076.9,0,3629.1,0,1475.3,0,1952.3,1685.2,0,3293.5,1561.8,3252.2,1298.9
Q9P032,786.63,1784.9,1106.3,981.35,1094.2,1000.4,0,831.64,1225.9,2004.7,1503.8,0,0,0,1387.4,1021.3
Q9P035,10614,15619,14290,13233,22784,12269,17647,5983.4,12147,21927,13209,13670,29509,9286.5,22590,21270
Q9P0J0,20947,35661,16695,18455,27398,13507,28250,15358,23288,34800,20916,20865,19559,19665,23868,13976
Q9P0J1,0,0,592.89,0,0,0,0,0,0,799.12,0,834.92,0,0,1010.7,0
Q9P0J7,0,986.37,671.37,0,0,338.01,0,0,1503.3,1466.8,500.35,0,0,0,1577.2,0
Q9P0K1,0,0,0,0,1153.1,890.51,4756.7,0,0,0,2483.4,1480.6,0,0,1394.9,0
Q9P0L0,15908,24259,22283,24827,26853,20745,36466,11926,15325,34358,23777,25107,28826,20535,37254,20120
Q9P0R6,0,0,0,309.91,0,0,0,0,0,0,0,378.4,645.77,0,0,0
Q9P0S9,875.95,0,1206.7,0,2112.2,860.07,0,478.93,0,0,0,2326.3,0,1064.3,0,0
Q9P0U1,0,0,743.43,0,0,0,0,348.35,1803.3,1812,0,0,0,0,0,0
Q9P0V9,12339,11147,15196,9100.1,18733,15895,5669.6,8239.3,11387,9743.6,12688,12248,1819.7,9171.2,19996,13062
