proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
Q99497,27634000,691100,26580000,19109000,8136000,26023000,33676000,39498000,35796000,22372000
Q99501,0,103400,0,0,253250,0,522050,0,0,0
Q99523,2344500,70566,2118100,1349800,572120,1360700,1699200,4579700,1562800,2119900
Q99536,58786000,7834400,136830000,43331000,25434000,30107000,107470000,88902000,57943000,79423000
Q99569,595010,2537100,0,0,0,958440,0,389780,693130,445490
Q99613,474710,0,1079400,122660,0,293690,278140,0,290280,289910
Q99623,245770000,7062900,556400000,215010000,84190000,300830000,252230000,519110000,334780000,295860000
Q99627,3341500,0,916510,355500,0,665160,1077900,519070,1229500,827130
Q99643,4881400,0,9890200,2998200,0,2868500,3602900,10356000,4468200,2227700
Q99685,71084,0,0,0,0,150840,0,75426,0,0
Q99714,75930000,1161000,226870000,49591000,20999000,83565000,78006000,81139000,59194000,54366000
Q99719,48254000,2154200,29525000,10723000,6764500,44388000,19715000,26841000,20082000,24677000
Q99733,7910900,1070600,28432000,3119200,1232600,6805900,2195400,8246200,4411200,8381400
Q99747,28621000,834100,20665000,9250100,4619500,16186000,7677200,13232000,13806000,16079000
Q99766,17263000,122220,49696000,10893000,8265300,10877000,11405000,28031000,16249000,10174000
Q99767,218130,109280,303700,99729,78932,192170,108440,321330,265920,140670
Q99797,233660,21792,1076500,645630,1165900,1495600,1198900,7063300,1790900,1900700
Q99798,1072900000,78840000,1115500000,1495300000,488220000,1459800000,1600600000,2408500000,2289100000,1977100000
Q99829,1438200,0,1449400,361260,68638,640400,683560,570880,593450,187430
Q99832,26314000,3941700,20340000,10012000,5686800,10007000,14653000,19673000,9883500,22001000
Q99878,1226800,395780,2225400,1045200,500790,0,78878,0,0,115110
Q99880,0,0,247230,0,0,0,0,0,0,0
Q99943,395430,0,829680,0,32617,0,96536,723090,262140,0
Q99962,15825000,1325900,30149000,2618600,2052700,10680000,3631800,9793400,8382800,9187600
Q99963,2548600,205960,1953900,178210,0,522250,30065,759760,505620,485510
Q9BPU6,28279000,703330,7248900,4169300,970800,10342000,5005500,23589000,8606500,7383100
Q9BPW8,136720000,1923700,165110000,96676000,38635000,129320000,124700000,132140000,143290000,97769000
Q9BPX5,4012500,0,1685100,435630,49341,2594400,1093600,2892500,2168800,1835300
Q9BPX6,154880,0,307910,66762,0,231560,0,519730,187740,168900
Q9BQ24,0,0,1892400,0,0,0,0,0,0,0
Q9BQ69,3772000,63630,27939000,2553900,859250,5821500,5228700,10454000,8299500,4268800
Q9BQ95,1356100,0,6360700,2534700,1796700,6064200,6552900,10905000,6463800,5866200
Q9BQE3,7608100,95886,41052000,1214200,565110,6768000,1014400,46307000,17485000,7513600
Q9BQE5,1118100,0,1351600,354790,488660,398280,466410,1031300,302930,383630
Q9BQI5,572780,0,52135,0,0,421100,171030,436530,283090,0
Q9BQI7,0,0,2090200,0,0,151940,0,801130,0,0
Q9BR01,1077500,0,290690,0,444430,539540,0,174220,71452,662210
Q9BR76,2613000,565970,9246300,1059100,1168200,2166400,3627000,1908600,1340500,2346100
Q9BRF8,1008800,0,954670,1366000,1090700,1273900,1838100,1575300,1480300,1200500
Q9BRJ2,0,0,482810,0,0,406700,0,763410,223810,0
Q9BRQ6,4065900,872250,10525000,15100000,10766000,11758000,12246000,19300000,8558200,8900700
Q9BRT2,2159100,0,2889500,2319900,948370,2875200,3778900,3830100,3699700,1728000
Q9BRX8,20056000,99113,151660000,32270000,17726000,32445000,36566000,92270000,45836000,16797000
Q9BS26,6228000,1886400,11191000,1609800,2630500,3422500,5184800,4734900,2924900,3346200
Q9BS92,13769000,0,14705000,5261000,403460,14093000,10204000,20755000,27901000,10171000
Q9BSD7,2091000,0,5799600,1947900,1201900,1566500,2609900,1081600,3264800,1880900
Q9BSF4,6923900,38622,6670800,3640200,1795400,7535900,8969300,11220000,8369500,7142500
Q9BSH4,1363700,0,7420400,964300,0,4294900,1139500,5587000,3581800,2760100
Q9BSH5,10873000,0,6872600,6999500,998900,6447600,11330000,8360700,8424700,9589300
Q9BSJ5,0,0,535290,0,0,0,917150,350110,286460,145330
Q9BSJ8,4189400,467920,6605600,1776500,1426400,3022300,2438100,4256800,2244400,4355400
Q9BSK2,2850400,0,6932300,4320400,2633800,3632900,3898200,13953000,4981800,4517400
Q9BSU1,655280,0,643650,457980,0,1106100,0,0,491300,0
Q9BT30,126170,0,0,136210,159510,188770,328980,375670,376970,155170
Q9BT78,3143700,230060,62765,0,197820,599190,416490,1970300,0,327180
Q9BT88,758370,66798,107230,270910,214280,562770,1515600,130370,543000,0
Q9BTE1,844390,0,511660,132850,158960,162100,449500,213140,123280,197550
Q9BTE6,59890,0,456000,0,0,240040,0,0,85531,164560
Q9BTU6,478830,0,337770,343380,0,249130,0,231500,514230,479930
Q9BTV4,826440,0,2622000,0,0,737160,0,1423700,506300,0
Q9BTV5,1384700,0,470510,0,513520,802010,0,865500,63336,938280
Q9BTW9,16766000,1309600,40635000,7315300,3281900,12859000,11057000,20365000,10951000,18252000
Q9BTX7,218150,0,0,53337,0,193620,0,0,90864,118870
Q9BTZ2,3044300,0,6314600,2961200,856960,1148900,9787200,6881400,2266700,5538700
Q9BU61,3083000,0,9452000,6928900,6255400,4528100,11577000,9549600,13336000,4234000
Q9BUB7,1198800,0,1392000,884260,0,981110,650090,2993900,1367100,515380
Q9BUE6,2813000,91863,4289200,775890,2218200,2840400,4390600,4380000,4297600,468200
Q9BUF5,8399100,44813,1468000,3910100,0,7630400,0,3564000,13596000,7341100
Q9BUP0,518190,0,1411200,0,0,173050,118890,272610,237280,179600
Q9BUR5,41625000,184410,69578000,43935000,23408000,34339000,63276000,89827000,58671000,36450000
Q9BUT1,1475100,0,3025300,829970,356060,640480,2109300,2016300,797700,711850
Q9BV20,0,0,399920,0,0,0,0,0,0,0
Q9BV23,925570,49715,2520500,458350,154940,971790,1015700,1739800,459300,593000
Q9BV35,13525000,537670,10584000,9048700,2993100,13228000,9948600,19408000,15724000,10393000
Q9BV79,3926600,254800,3854800,3222900,1479800,4699600,6016000,5466500,6849000,5981300
Q9BVA0,3556800,523600,4616000,0,2924100,4149200,0,9605300,5530800,6159900
Q9BVA1,32693000,6112000,63474000,23425000,22547000,21425000,32812000,32068000,23762000,37234000
Q9BVC6,2668600,0,4540400,0,730600,0,2853900,2517900,2191200,0
Q9BVJ7,0,0,517660,220000,161600,272010,389200,0,0,0
Q9BVK6,2086300,0,8314900,2159500,964550,1168400,3661800,2937100,630250,608070
Q9BVS5,0,0,481440,651320,0,0,573330,0,0,0
Q9BVV7,1444500,0,6915500,1741800,2143800,1426200,3687600,5980800,2198500,1729000
Q9BW30,851880,0,991900,244230,88753,0,1728200,724570,756260,290100
Q9BW91,1286700,0,3767500,894480,736730,2357500,2693800,2610000,1227200,1162800
Q9BW92,225570,0,0,221760,0,247510,739300,2196700,931580,372600
Q9BWD1,0,44660,0,0,149630,0,0,0,0,110150
Q9BWH2,1875200,0,3294900,2858500,1943500,1789100,2258600,4057900,1640600,1545200
Q9BWM7,114480000,2382000,161080000,110960000,41063000,98469000,145370000,191750000,159110000,112250000
Q9BWQ8,1955600,108110,2323900,0,765330,1312700,1617000,610690,1608100,2035700
Q9BWS9,730870,19019,1781800,781180,241540,734390,532190,1401700,1084500,767150
Q9BX66,245140,28362,1607300,69750,0,344480,126910,0,147920,0
Q9BX68,1488500,0,10441000,2604700,0,2727100,8996400,6208700,4201600,1034900
Q9BXF6,322950,0,0,93772,151070,110280,218320,330760,148510,447870
Q9BXK5,7908300,77905,16903000,3174300,3375500,7731700,8672300,14715000,9100800,6235900
Q9BXM9,4475200,1069800,4375200,1484100,781730,3732300,599130,2358500,2768200,4176600
Q9BXP2,134590,107280,613470,106010,68844,142440,217680,192520,0,196700
Q9BXS5,4530100,277350,2310100,0,61115,403670,368330,976450,1592500,2108200
Q9BXW6,134240,0,1253900,48609,0,113190,61488,227270,87113,114170
Q9BXW7,1428900,0,28226000,4331700,2772500,7332000,4684100,22893000,6103600,1286100
Q9BY11,19672000,1089300,31701000,2402800,6321800,12813000,20647000,19415000,22088000,13136000
Q9BY50,0,0,0,105580,0,0,0,395750,190240,0
Q9BY67,1626000,0,468920,0,86932,1103000,0,1288900,1380600,1202300
Q9BYD1,384090,0,4680900,1784700,796610,3221500,3255400,6459100,5184600,2230600
Q9BYD2,408130,0,1633100,507560,156810,592410,1659100,2424000,1388100,549950
Q9BYD3,670720,19627,2636400,2244500,1032500,2553800,3394700,4921400,3587900,1980600
Q9BYD6,2535000,0,7550700,4235400,2984700,6160300,8761400,10520000,6121200,5287300
Q9BYN8,0,0,921830,406110,0,27742,1050200,642960,579740,393600
Q9BYT8,2506500,0,0,2315100,286300,1690800,3221200,7745600,4181000,3912700
Q9BYT9,776250,0,0,0,0,295450,0,0,307550,0
Q9BZ23,0,193780,0,0,55976,0,0,0,0,0
Q9BZC7,963920,0,1570100,304030,0,0,711690,533340,219940,113880
Q9BZE1,1532200,0,2290700,1518400,903350,3112100,2695400,5844200,4012300,3202100
Q9BZF1,1286300,15056,1102800,283670,0,1205200,221070,922130,768030,597240
Q9BZQ8,0,0,0,0,0,0,553150,0,0,0
Q9BZV1,4021900,2261800,4326300,917630,10012000,3607100,841020,1667300,3955100,3412500
Q9C040,12590000,475560,13586000,1426200,347700,6146100,5041300,10975000,6777500,7393500
Q9C0C9,170140,0,0,0,0,169000,0,0,0,78496
Q9C0D0,4937100,1035800,500600,839960,688800,3863500,1457500,1091100,3359400,3424200
Q9C0D9,1459500,0,2479000,618560,672330,1205900,901620,1684700,1086900,620850
Q9C0E8,1154900,203460,986510,550030,725610,755240,2301900,1207000,2201600,1041600
Q9C0G6,0,0,0,0,0,0,0,98527,0,0
Q9C0H9,10158000,1472500,5252600,2488100,2100900,7712100,6199600,3249200,2525700,7311700
Q9GZM5,0,0,820740,0,0,0,0,0,0,0
Q9GZN7,12306000,622450,1554000,1962000,3497700,8695800,6126900,6133800,6520000,2028700
Q9GZP4,2390700,0,1612900,729150,474850,896290,1215300,1736000,1245200,1339000
Q9GZS3,966140,53203,2098600,657940,540220,447980,737570,1582000,712380,900260
Q9GZT3,10118000,123260,13387000,8092600,3558500,9841400,20742000,14891000,16695000,4980400
Q9GZT4,525760,53189,6486900,421580,222130,169050,1152700,1394300,887490,405170
Q9GZT6,0,0,1978300,224780,217500,5270500,630790,1592400,8161500,8435400
Q9GZT8,1515800,27575,1426600,588330,231730,2517400,645980,3173900,2358900,2174700
Q9GZV7,7165800,67963,6891700,2974600,2106300,718090,2834800,3384300,916590,4045300
Q9GZY4,0,0,768700,350360,0,306910,0,1005500,436670,0
Q9GZY8,3343600,0,10063000,2180000,164330,4568900,2449700,6505700,3646900,2114800
Q9GZZ9,96930,107430,677300,0,258230,207080,293090,0,0,463420
Q9H008,0,251670,1642300,911580,778570,0,3282500,2221600,142990,1979600
Q9H019,596100,0,748190,136820,0,156190,74835,583680,566410,288850
Q9H061,10938000,0,25231000,9018500,4908700,8257700,15727000,13154000,11359000,8866800
Q9H078,7623700,207880,16835000,4264600,6491700,6634000,10833000,19528000,10174000,16614000
Q9H082,1441100,55267,1308700,0,551170,762780,500100,0,683460,634070
Q9H0B6,5091800,1582700,725190,1326700,8915100,3625500,2876100,1815800,1808900,1844500
Q9H0E2,5321200,0,7571700,788540,22346,4560700,613530,957840,3492700,2937400
Q9H0F7,0,0,487450,0,0,424630,243250,0,311910,0
Q9H0N0,262040,0,1590300,0,0,443770,0,0,0,114290
Q9H0P0,0,0,406320,247910,74740,0,251770,545640,335220,388460
Q9H0Q0,1414200,297200,4313900,529810,0,1188800,0,0,867090,1230500
Q9H0Q3,4938600,0,3725500,1548600,157150,646560,528820,2677300,1315200,2471700
Q9H0R4,838100,0,1283200,407260,0,764620,229850,1408500,667350,669310
Q9H0R6,0,0,0,0,0,125210,163580,706040,0,253240
Q9H0U4,10570000,39297,16338000,4093800,3591100,6174900,5647500,9958200,7247600,3893300
Q9H0U6,0,0,1249800,1148400,97989,1850000,1453500,1478500,1659400,824240
Q9H0W9,94390,0,0,0,0,143260,86721,318790,0,169290
Q9H115,87853000,1076500,71050000,25108000,14185000,46229000,21162000,29757000,43414000,54870000
Q9H1E5,3870100,48749,0,1230300,0,2377600,1815200,2965200,2767400,3189600
Q9H1K4,85155000,1263500,196410000,100580000,54911000,86153000,156760000,201040000,134770000,101970000
Q9H1V8,6811800,43972,3339800,586130,281090,3146100,554620,4404200,2914900,3229600
Q9H1Y0,697360,0,469870,141960,0,0,223610,0,316750,0
Q9H1Z4,1532100,25182,61395,232240,0,1075000,680070,444840,429770,1173300
Q9H223,0,0,0,189600,135130,0,440440,0,0,0
Q9H254,13852000,1147000,34232000,1101800,958430,3144800,6717000,10667000,4693600,16383000
Q9H267,0,218720,0,0,0,0,0,0,0,0
Q9H269,4696700,787520,3445600,1857900,1595600,1350200,2008100,3775100,1999200,3348300
Q9H270,1583300,0,1897800,403940,205040,538430,1049400,2258700,628680,1382200
Q9H2A7,1369700,0,0,0,0,0,0,0,0,0
Q9H2D1,0,0,514910,324230,0,465250,232990,736250,384740,358250
Q9H2G2,1542000,287930,0,81805,657630,109290,1453100,354540,793060,450110
Q9H2H8,0,0,2130100,0,0,0,110940,359760,0,124850
Q9H2J4,0,0,0,0,0,0,0,5423300,0,0
Q9H2K8,1341600,103880,1670900,608790,503110,0,610870,839840,0,736050
Q9H2M9,4479700,1255900,5931400,1651700,1798600,4276900,384650,5094700,5287900,4314700
Q9H2U2,10580000,0,8327000,16712000,6354900,13226000,17104000,13308000,15803000,13210000
Q9H2W6,1859700,0,2505400,3404100,1301500,2679000,5486800,6768400,4068200,2898000
Q9H2X9,14215000,1511300,22061000,5510000,931080,17572000,5175500,11606000,15290000,19194000
Q9H300,1340900,0,3594500,1814900,1628500,2136400,2459600,3903900,2440600,186790
Q9H305,2225400,128790,374220,124420,1339200,1597900,1393300,1228600,1421800,1132600
Q9H330,1615800,95137,3055900,1576700,829480,950210,219980,1312500,1540300,1575400
Q9H3K2,3090800,118540,865020,2962100,2983600,3552600,357170,880050,4913600,5108800
Q9H3K6,206250,0,301690,0,36652,0,81777,0,0,0
Q9H3N1,1552100,133810,13003000,4333000,4246300,1500600,6429500,6105500,4100000,2122900
Q9H3P7,0,121440,590720,0,0,0,0,0,0,0
Q9H3S7,5885700,680530,6419500,1703000,862180,1428700,1692500,2305400,2477400,5644000
Q9H3Z4,41935000,0,25041000,11229000,993530,20778000,8847200,13428000,16733000,14135000
Q9H479,5619500,538700,4077300,3108600,3048200,5103600,5097700,4859000,5273000,7081500
Q9H492,30051000,811030,20669000,7127400,4736200,10843000,17707000,15090000,13722000,9058800
Q9H4A3,1100200,500500,965470,407090,611660,913670,949020,491540,1139800,889470
Q9H4B7,1075800,0,737180,2006400,37489,1074600,0,10745000,2452500,3004800
Q9H4G0,73986000,6392200,72123000,11839000,7549200,45258000,20489000,49254000,30405000,47443000
Q9H4G4,3792900,279410,2926200,2162200,2876100,2480900,3515200,2545600,2164300,2381700
Q9H4M9,7114200,392570,11704000,1980000,888110,4801700,2474900,4752300,4587500,8034400
Q9H598,43929000,2404700,22458000,21032000,11729000,39569000,13753000,23530000,25762000,35211000
Q9H5Q4,0,0,105530,32352,0,129250,0,132050,0,0
Q9H6K4,2758700,0,5467900,3743600,909690,3593500,3598700,6591800,3067400,1593400
Q9H6K5,0,96688,0,0,0,0,555100,0,0,0
Q9H6R3,15836000,1768500,96983000,10237000,12319000,15468000,28486000,59205000,27950000,29163000
Q9H6U6,1975200,156960,1350200,295680,0,1585700,496460,752500,426330,778890
Q9H6V9,535140,0,845600,862540,0,640490,901820,1644000,397380,795810
Q9H7Z7,5340600,0,13375000,4758600,1935000,13358000,4685500,20219000,5739700,6767800
Q9H845,15894000,2652000,52225000,25452000,18468000,38487000,47436000,72245000,43647000,31579000
Q9H857,0,0,0,143120,0,185830,0,483800,0,0
Q9H8H3,7886500,0,89586000,20576000,1627300,11381000,16735000,49304000,19687000,9628800
Q9H8M1,1014000,0,2248100,515290,2178000,3550400,595900,2110000,1371700,629020
Q9H8M5,846850,0,0,74112,0,538450,0,158870,0,269210
Q9H8Y8,299870,0,1063800,0,0,171690,0,0,317250,159490
Q9H903,0,0,708840,94227,0,0,140450,612380,475990,320360
Q9H936,12055000,2070100,20773000,8244700,4193900,19979000,10458000,22133000,17489000,25751000
Q9H993,432780,0,1603100,60949,23905,624220,0,239880,132000,0
Q9H9B4,249480000,14771000,543500000,240150000,111470000,370540000,423940000,534510000,393020000,323900000
Q9H9C1,419580,0,437780,108060,0,277640,0,235240,217660,220480
Q9H9J2,2313400,21350,1495400,596950,289700,1365500,1567700,2360100,1037300,1023700
Q9H9P8,2548500,591130,6349800,5469300,1375900,4487300,9462000,5907300,5746900,4767400
Q9H9Q2,0,0,122120,0,0,67486,0,0,0,0
Q9H9S4,51142,0,234390,0,0,41835,30679,0,0,0
Q9HA65,3115700,42124,4984600,1873100,193920,2285700,968820,3696800,2955100,3100500
Q9HA77,24826000,412410,44368000,25325000,1461700,26406000,35384000,41699000,39959000,31470000
Q9HAC7,0,0,1941000,123320,0,364270,179570,990360,235510,155080
Q9HAP6,879490,0,0,0,331970,0,0,0,0,0
Q9HAR2,411150,0,209440,0,21388,261450,138140,0,185060,240630
Q9HAT2,1615500,0,0,3122100,2912100,2438000,2625400,3294700,2810800,4837000
Q9HAV7,4626600,0,13174000,5018500,2783300,6630800,4032900,7915300,6656600,4796100
Q9HB07,0,0,1070500,198550,0,0,339810,0,0,0
Q9HB21,361070,0,319890,0,0,242630,0,208100,0,169410
Q9HB71,6192900,30466,11039000,1683500,1073200,2147500,2664800,2288100,4332700,3228600
Q9HB90,2024400,0,4688100,1372600,489040,2401300,2195600,2792100,1531400,1394600
Q9HBF4,0,114780,0,315640,0,453590,0,0,0,0
Q9HBH5,1667200,0,1974600,1294500,1128800,1633100,1663800,1511500,2054000,2647600
Q9HBI6,348650,0,736790,606130,178240,0,474210,1989000,834760,0
Q9HBL7,7716900,0,25140000,11316000,918360,4151000,14466000,22861000,12793000,3092100
Q9HC21,272600,0,1213100,384440,58535,996590,592000,1464200,1181900,591380
Q9HC38,6507900,0,5733300,2220800,1659800,1891300,3927900,4068400,5206100,4515400
Q9HCC0,41326000,2055700,67270000,48709000,14517000,37482000,70379000,101370000,53816000,61982000
Q9HCE9,0,85992,787880,0,0,0,0,0,0,0
Q9HCF6,0,0,0,0,158480,0,0,417210,0,0
Q9HCH3,6931200,105550,1149600,515900,551070,2807800,37917,2027800,2151600,1811900
Q9HCJ6,72681000,2218500,17819000,15325000,7614100,26124000,23654000,33215000,28805000,35150000
Q9HCL2,0,0,892310,0,0,0,129220,1300800,445520,124300
Q9HCM2,7227300,535240,137910,0,885010,3098400,593120,1812900,1981300,2893900
Q9HCM4,0,0,0,0,0,0,0,0,0,0
Q9HD23,0,0,0,94529,29818,0,126540,848000,131710,0
Q9HD33,1680900,0,855250,1532500,0,2506400,2153900,4179700,3204100,827600
Q9HD34,4727200,0,4855500,2265000,0,2362800,5366800,3443300,6099300,2009200
Q9HD42,146230,14426,0,0,62618,0,1101200,0,99195,0
Q9HDC9,14437000,1948000,35785000,20502000,11110000,10596000,19932000,27846000,22942000,16381000
Q9NNW7,1350700,320720,4178800,3622600,1537200,4782700,7074400,18394000,2801000,3270100
Q9NP72,11762000,52284,15291000,6060000,2571000,6476400,10079000,16467000,9926600,5681300
Q9NP79,6769100,92677,9689700,560170,1008400,5542100,512600,2090600,3106900,3421300
Q9NP80,9070100,657360,19334000,8620600,4123700,10606000,9258500,25561000,16701000,6252000
Q9NP81,13054000,1504700,38983000,11642000,4054900,16583000,13717000,27864000,16812000,12288000
Q9NP92,316920,0,1420900,700380,556280,1161200,1707800,2183600,1426800,449410
Q9NP97,477530,0,239660,0,0,0,112510,0,0,0
Q9NPJ3,32261000,219550,39993000,35448000,15854000,30487000,41882000,42724000,46943000,26054000
Q9NPL8,2747300,0,7926700,2945900,1018400,4232100,6383200,8895800,7560000,4300700
Q9NPQ8,0,0,0,466700,0,0,0,0,0,829380
Q9NQ50,493000,0,2080300,456440,175660,1341800,1454000,2238200,937830,401480
Q9NQ66,5890400,526080,3681500,626630,1709300,3932800,5014100,6452500,4706800,1970800
Q9NQ88,0,0,235160,0,0,0,0,0,0,0
Q9NQA3,210630,0,628700,72703,0,282940,100750,0,0,138130
Q9NQC3,61083000,3130200,67114000,11698000,8397500,29429000,24708000,43444000,11937000,36623000
Q9NQC7,845310,77068,0,299810,161800,688040,0,0,0,0
Q9NQE9,3590200,0,0,2551700,71802,969030,3833200,0,2441700,3397200
Q9NQH7,507370,0,21643000,1426700,235930,9821000,0,2493500,1644900,1454900
Q9NQR4,2103700,0,2060300,1320400,1309700,1572900,1342800,1376100,1998700,1502600
Q9NQW7,3060000,0,856220,287870,73307,1790900,1344100,2515500,721220,1854200
Q9NQX3,918090,49783,282520,467490,224390,831260,401600,820910,991380,1082100
Q9NQX5,0,0,0,0,0,114260,0,0,0,0
Q9NQX7,0,0,4307200,1083200,576240,1122500,1956800,877630,0,785620
Q9NR28,423550000,0,2782200,2644900,403850,0,885670000,2450100,720060000,2596700
Q9NR31,0,0,8559900,2421600,1068000,3235800,5022800,5141200,4890900,0
Q9NR45,4228600,382680,6829500,0,850070,1190600,2225900,882690,2081100,3172600
Q9NR46,19904000,3135100,8013700,7766700,4112300,13764000,8016300,1797800,3315500,8529300
Q9NR50,61302,0,100790,32596,0,0,31610,72862,34731,95754
Q9NR77,0,0,523350,0,0,0,0,0,0,0
Q9NRA0,0,0,318040,0,0,54735,0,0,0,40587
Q9NRD5,1202900,299410,1521300,81630,0,1714200,64328,309080,249790,921200
Q9NRG7,1529800,0,17496000,503720,1212900,5125400,3724800,11047000,4280500,1233100
Q9NRK6,546560,428110,963900,680320,1015600,1223300,2892700,6392000,2455800,1883700
Q9NRN7,0,0,0,0,0,0,1112100,0,0,0
Q9NRQ2,1340000,0,2004700,480480,0,0,339420,1153000,569660,541250
Q9NRV9,3347000,0,4502300,1464500,1642600,1943700,3461800,1797700,2602300,2175200
Q9NRW1,11198000,388780,18388000,4472000,6192300,4372800,8014300,6670100,5901300,5575600
Q9NRW7,3913800,245100,3700500,1049000,646270,2312900,531470,901640,1452800,3685400
Q9NRX2,902210,0,999050,923650,0,572970,1802800,2347600,1237800,766360
Q9NRX4,835930,0,3489600,138650,123920,0,796530,0,0,0
Q9NRZ7,1630200,93243,5933200,2440300,1236700,773680,3429600,5008100,2248200,2374200
Q9NS69,9627100,0,27191000,8370800,4155700,9192500,13196000,35694000,14613000,7097500
Q9NS86,3804700,46246,6730500,2511600,147410,2782800,3139000,7270900,4524700,3372500
Q9NS91,0,0,0,0,0,33579000,0,529780,43702000,0
Q9NSD9,1481000,521400,20048000,362430,2470700,4079700,318280,1377500,866730,1540200
Q9NSE4,68670000,6066500,164940000,70861000,29005000,94648000,85459000,220760000,92980000,127600000
Q9NSK0,0,311520,0,0,0,0,0,0,0,0
Q9NT62,1408400,473470,4326800,239740,309350,1180700,1384700,487730,552880,1036700
Q9NT99,651750,0,0,2061200,36532,392480,111760,3756900,213860,309250
Q9NTG7,3875300,72920,10566000,3709800,3310400,4604600,4992300,6836600,6012900,5057100
Q9NTI2,531980,0,136440,0,0,0,0,0,0,233040
Q9NTJ5,5519300,1315600,17755000,5347900,3563200,7476800,6974700,9913700,5697000,7328200
Q9NTK5,13558000,967230,20643000,2306700,4417800,10010000,4674500,12773000,11527000,8952400
Q9NTX5,9685000,0,6331000,8744400,800760,4990800,5888300,7606000,10733000,4611200
Q9NU22,0,196870,3893800,0,644760,0,5565400,4263200,0,0
Q9NUB1,19755000,1939200,95248000,40714000,24678000,34004000,37799000,119860000,31699000,31729000
Q9NUJ1,20482000,0,32182000,10565000,8055800,19311000,19094000,27355000,28797000,20164000
Q9NUJ3,64966,190250,2759100,0,0,88025,4068900,92069,0,50907
Q9NUP9,1012400,0,3047100,471880,0,0,1727500,106000,1317800,420910
Q9NUQ2,8085000,848500,26090000,8694800,5894100,10113000,862840,20615000,11919000,9805900
Q9NUQ7,1000300,0,2212900,650660,285890,481230,0,2498900,729630,548710
Q9NUQ9,9732000,0,4298600,726710,149030,4364500,1879100,6396000,3294700,1732100
Q9NUT2,10009000,773330,28016000,16554000,12007000,19584000,18562000,45675000,13362000,22540000
Q9NUU7,0,255740,2718300,0,0,0,526300,0,776360,0
Q9NUV9,0,0,119120,0,0,51326,405130,0,0,0
Q9NV96,39876000,7785300,25487000,15408000,10964000,36057000,10896000,12093000,14994000,20688000
Q9NVA1,2477700,0,3956500,1997300,755730,5337100,3332500,3163800,3346700,2425100
Q9NVA2,68486000,11356000,35743000,17796000,15819000,41240000,43072000,36631000,35908000,46729000
Q9NVC6,0,57832,288920,0,214380,0,0,0,0,400360
Q9NVD7,682860,0,1573500,428650,0,1428800,120470,3826000,588800,999590
Q9NVE7,2050100,50232,479740,0,425280,887780,335610,1142100,761970,746460
Q9NVH0,0,88317,7947400,607080,1165000,1093300,2475500,3618100,2236500,1146300
Q9NVH1,11471000,2402500,26076000,17139000,8078200,17441000,16969000,35254000,18289000,21837000
Q9NVH6,4351100,48322,14395000,8029100,1143400,5354400,12966000,11893000,2666100,11304000
Q9NVI7,43807000,4238700,85229000,51654000,21533000,47196000,75643000,105200000,64391000,77952000
Q9NVJ2,10049000,952290,14995000,4978300,77048,6412800,17881000,9241100,7535900,6081700
Q9NVS2,9498300,0,2054500,0,0,622860,0,145940,76666,0
Q9NVS9,8423600,0,4126300,2112900,0,0,3560900,3123500,4070400,1114700
Q9NVT9,2613800,271230,5184400,2851800,3385100,5032500,3725600,6744300,4221100,3781400
Q9NVV4,0,0,924920,0,0,536600,964030,1487100,272140,191730
Q9NWS8,11779000,387080,18026000,15191000,6078400,16635000,8744300,16438000,21499000,16267000
Q9NWT6,550370,142740,1482900,0,397520,0,572390,0,293760,607600
Q9NWU1,1098600,270560,948460,1311400,615660,1994800,3328200,2972700,2823600,2084300
Q9NWU5,0,0,3791700,1342000,817340,895560,2224500,4674400,2687500,1632900
Q9NX00,1799800,0,876780,1375300,353370,1174900,1422300,2051000,1901100,1219800
Q9NX05,0,93622,1912000,0,262770,113970,377590,399950,0,317210
Q9NX14,2206600,0,14886000,1009500,0,3112400,2815400,16855000,4383900,2634300
Q9NX20,1765600,0,4705300,359580,222330,1812000,319290,3653300,2171700,1128300
Q9NX40,16594000,1447000,32082000,21324000,14482000,32186000,50441000,57705000,30265000,22728000
Q9NX46,477370,60473,0,0,419080,0,895850,0,1110500,721880
Q9NX47,106200,0,3679100,3097500,383370,3303800,4813400,8524400,3540900,3255600
Q9NX63,50392000,2773100,117340000,50827000,56548000,60862000,134460000,109700000,68955000,44934000
Q9NX95,0,0,2940500,638150,325850,212700,520030,1589600,646170,837200
Q9NXA8,8872800,469880,13983000,7948500,10233000,10585000,8168400,18356000,12821000,10534000
Q9NY33,0,0,0,0,137920,0,0,0,0,0
Q9NY47,1640100,293920,269110,0,656780,910220,643790,0,1865700,3522100
Q9NY59,0,0,0,0,0,1241700,891630,0,764820,0
Q9NY65,1154800,51582,1247900,77801,0,881000,0,667450,311790,820710
Q9NY72,437270,0,0,0,0,0,0,0,126290,90147
Q9NYB9,2374800,0,1414500,525790,0,1091900,754410,1798000,0,0
Q9NYC9,42458000,0,0,0,3292900,6391600,8780600,0,8793500,0
Q9NYK5,579020,0,2301900,550700,143350,532150,840630,3845200,556690,999870
Q9NYL2,0,0,0,0,0,0,0,0,0,0
Q9NYU2,894150,298680,4885600,661250,292480,605100,1474500,3870300,442150,1275700
Q9NYV6,0,0,469340,0,0,0,405070,0,0,0
