ProteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18
,Disease,Control,Disease,Control,Control,Control,Disease,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Disease
Q86Y39,0.30245678,0.55194091,-0.08797397,0.50644437,-0.21315064,0.3798299,0.51987023,0.01636595,0.4606711,-0.41243656,-0.33107087,-0.24476845,0.22357397,0.68261516,-0.15042888,0.11431318,-0.49122819,1.28102715
Q86Y82,-0.30749139,-1.51783504,-0.49697539,0.12130996,-0.26137992,0.16129976,-0.54618813,-1.81005401,-1.52265292,0.06083831,0.49627829,-1.0169302,-1.83466643,0.22569311,-0.95617276,-1.23925732,-0.5386987,0.09425964
Q86YZ3,-0.66451156,-0.5937738,-0.4366867,-1.03325912,0.12271891,-0.4333745,-0.45463661,-0.61490614,-0.33608158,-0.12965686,0.13398897,-0.95546692,-0.19589616,-0.29333336,-0.16005054,-0.03101044,-0.58924636,-0.06606564
Q8IV01,-1.0481011,-0.2661243,-0.6628951,-0.7890036,-0.4534541,-0.6655622,-0.2866485,-0.5227787,-0.9505973,-0.8810547,-0.863159,-0.7919611,-1.1447321,-0.5503837,-1.6691015,-1.6769355,-1.4852368,-0.7999824
Q8IWA5,-0.49360826,-0.15858341,0.12123825,0.25409695,-1.05607787,-0.02163491,-0.67607341,-0.66592028,-0.21076354,-0.32005351,0.34657817,-0.50897336,-0.08916312,0.06873508,-0.10555067,0.07055554,-0.08220054,0.02107805
Q8IXJ6,0.60120295,0.47908971,0.41738459,-0.01647781,0.83697566,-0.12399127,0.57523078,0.45681825,0.9113507,0.24231128,0.15267861,0.03418745,-0.6253364,-0.44886316,0.55054476,0.32811211,0.62772098,0.49373861
Q8N111,0.7621214,1.2188432,0.9362904,1.335613,1.231005,1.0546084,1.0883802,1.0795064,0.7899891,1.2679927,0.9710063,0.7596567,0.6476721,1.2362663,0.8951428,0.7660815,0.8249681,1.4106274
Q8N126,0.7240635,0.7866543,0.7362224,0.9895179,0.9517912,1.0793562,0.4188356,0.8461904,0.6993315,0.7565271,0.9762047,0.9404484,0.6279822,0.6290696,0.5305104,0.2501471,0.722659,1.0409364
Q8N1G4,-1.54220764,-0.70835597,-1.07677007,-0.98966316,-0.78307567,-0.95280077,-2.03505692,-1.63449996,-0.04325588,-1.00845135,-1.84670197,-0.72950589,-0.85854804,-0.80308563,-0.46675917,-1.3063659,-0.34208806,-0.47723997
Q8N3J6,0.2233693,0.9331856,0.376724,1.0574183,0.2328119,0.649555,0.3520811,0.8070189,0.5036129,-0.0549388,0.6185957,0.2906634,0.3388137,0.6577468,0.7538981,0.533232,0.83416,0.8267618
Q8N4C8,-1.6089217,-1.2032069,-1.5331686,-1.5388723,-1.2707199,-0.9049117,-1.5985578,-1.5508767,-1.1557576,-1.1250707,-1.6498766,-2.0991214,-2.2154567,-1.2553645,-1.5511914,-1.5219336,-1.5432969,-1.3717476
Q8N608,-0.32300607,0.41641779,-0.28437715,0.37256032,-1.06992075,0.34322428,0.41268078,0.17368269,-1.26228761,-0.26540097,0.27351553,-0.27890594,0.32168064,0.38373271,-0.07724487,0.60987915,0.37651399,0.2172367
Q8N6T3,-0.9710293,-0.8690354,-0.7831258,-0.7520416,-0.8656865,-0.4203168,-0.891525,-0.7717022,-0.9448017,-0.9995654,-0.7270156,-0.8195683,-0.5570473,-0.3422895,-1.3611407,-0.9540859,-0.8732744,-0.4500581
Q8N9R8,-0.8978621,-1.1362652,-1.123163,-1.0527722,-0.7884441,-0.9465417,-1.5717169,-1.4306666,-0.6085811,-0.90035,-1.0078358,-0.6957213,-0.7238756,-0.9451288,-1.1278286,-2.0660884,-1.4811044,-1.7138065
Q8NBX0,0.220463586,0.170520914,-0.293482038,0.549216703,-0.116002256,0.095039427,0.251890763,0.766049736,0.534552605,0.002919101,0.300567735,0.617077234,0.337158441,0.491648142,0.229707272,0.410044502,0.291705624,-0.067056578
Q8NC51,-0.33430243,-1.39580418,-0.59006532,-1.2824345,-0.394482,0.37595423,0.06663781,-1.052227,-0.52956911,-0.75186597,-1.51476383,-0.43092826,-0.3199579,-0.8547865,-0.13086838,-0.37197553,-0.56862128,-1.55861954
Q8NCB2,0.26175631,0.33779199,0.45550499,0.89120983,0.9201877,0.8017969,0.38058611,0.70288542,0.30004364,0.55641377,0.44170136,0.3885983,0.30132705,0.89884953,-0.3937063,0.09177351,-0.09219187,0.53577805
Q8NE62,-0.6325208,-0.67027577,-0.10348781,-0.51180796,-0.06230906,-0.43290894,-0.7657326,0.02460002,-0.41269403,-0.20289345,-1.03667306,-0.51647596,-1.19153645,-0.42112703,-0.20774835,-0.55245268,-0.66920712,-1.21331648
Q8NFZ3,-0.896943,-1.0241976,-0.8216191,-0.8823559,-1.9759697,-0.9121808,-1.4135843,-0.7734183,-0.8075067,-0.6774146,-1.302386,-1.3431975,-1.3627747,-1.1965668,-1.0000662,-0.6799758,-1.1925322,-0.8356172
Q8NFZ8,0.08677418,0.12838591,0.13531352,0.47515141,-0.14002789,-0.54744623,-0.74376402,-0.32712509,0.38543815,0.1094593,0.03411774,-0.70485561,-0.18844704,-0.1377996,0.40487458,-0.40192795,0.46761789,-0.17959697
Q8NHW5,-1.778227,-0.04800102,-0.63151857,-0.24599968,0.15542674,-0.21055951,-0.19512023,-0.05411053,-1.24634195,-0.89996812,-0.44254147,-0.13424829,0.03487837,-0.10957409,-0.1577348,-0.1954507,0.04196732,-0.2688092
Q8TAC9,-0.87114851,0.03633292,-0.20759678,0.4057066,0.06024895,0.54017156,0.37801825,0.23458831,0.11226028,-0.88160106,0.32825965,-0.22007891,-0.6712684,0.03061145,0.04267357,-0.2650709,-0.06486215,0.34420839
Q8TAM6,0.560983983,-0.168384461,0.082735495,-0.071676246,0.011018413,0.391770836,0.007568806,-1.250387668,0.532190163,0.014256898,-0.155554416,-0.82020598,0.012517573,-0.052296218,-0.141751068,-0.068391496,0.124188803,0.589628166
Q8TB36,0.2205028,0.4842849,0.7522459,1.4971073,0.5678732,0.9655846,0.9260815,0.8455482,0.6480823,0.915124,0.9865307,0.3189235,0.1931793,0.9860594,0.2170247,0.2031966,0.7239838,1.0094321
Q8TBX8,-0.6568366,-0.3669402,-0.2534789,-0.2579514,-0.294272,0.1542331,-0.3145141,-0.5951379,-0.2232142,-0.3473905,0.2114188,-0.2623842,-1.0683787,-0.1565806,-1.8562196,-1.4167648,-0.4553335,-1.0483135
Q8TC12,-0.33487176,-0.32423134,-0.54980967,-0.27386634,-0.33293958,-0.25579529,-1.65700945,-1.41158681,-0.01065432,-0.05534643,-0.14875951,-0.25795829,-0.15155434,0.28358334,-0.51795543,-0.51338927,-0.3459989,0.07984451
Q8TC26,-0.8330389,-0.5398542,-0.6617792,-0.2986714,-0.5703086,-0.8785097,-0.5225959,-0.578693,-0.6387419,-0.457603,-0.1405939,-0.8464516,-0.5810251,-0.233184,-0.6443962,-0.4896859,-0.7412062,-0.2905201
Q8TD22,-2.00011437,-0.35223266,-0.0996162,0.56044423,-0.28283866,-0.97534513,-0.30310093,-0.93653692,-0.28515194,0.5331364,0.24179907,0.31879995,-1.1945591,0.69810205,-0.43191631,0.32009159,0.07727954,0.4942783
Q8TDJ6,-0.87045813,-0.47715274,-1.50030631,-0.03538632,-0.47788624,-0.79172454,-0.76168925,-1.33792073,-1.31658632,-0.82895803,-0.24421733,-1.18045699,-0.64697848,-0.50767531,-0.42068684,-0.63644119,-0.68263145,-0.50575384
Q8WWI5,0.241474284,-0.417007231,-0.009810684,0.722161221,-0.310209701,0.087861518,-0.049210974,-0.318927672,0.694378938,-0.926071972,-0.554807041,0.73244302,0.048943394,-0.992985231,0.976321958,0.220181908,0.591296592,-0.41632041
Q8WXD9,-1.4040568,-0.7061169,-0.8061596,-0.4879033,-1.7783722,-0.4888021,-0.7493164,-0.9561237,-1.0444353,-2.0385276,-1.3610499,-0.590246,-1.0991363,-0.291897,-1.4241788,-1.0269603,-0.8359258,-0.6529579
Q8WXF7,0.09091295,0.56061964,0.45019697,0.89690255,1.01541706,0.8482194,0.38105924,0.68876299,0.46049449,0.54326015,0.53723314,0.40159732,0.01507109,0.80491484,0.52436293,0.14392938,0.28494226,0.62280047
Q8WY22,-0.85573777,-2.20820488,-1.9597251,-0.83309259,-0.36630668,-0.34697151,-0.61731225,-0.52894569,-0.46989097,0.03797276,-0.6472214,-0.56944583,-0.66450313,0.26149852,-0.61337507,-0.7469734,-0.55045746,-0.24167118
Q92561,0.04213335,-0.9050407,-0.82008413,-0.29218369,-0.31378482,-0.48536981,-0.2968828,-0.25994652,-0.07210832,-0.38890765,-0.31697325,-0.17841438,-0.23527529,-0.06989588,-0.24837712,-0.17081947,-0.1950869,-0.49611076
Q92597,0.2160137,0.2513064,0.23971932,-0.16701496,-0.39024136,-0.10307303,-0.14851771,-0.11110041,-0.14718178,-0.40783546,-0.04612,0.04218378,-0.20470693,-0.05937615,-0.81477967,-0.42912296,-0.30968455,-0.0362143
Q92598,-0.0173518,-0.6195256,-0.3700363,-0.1692732,-1.8399591,-0.2894207,-0.3268467,-0.2025197,-0.494624,-0.5728495,-2.0007636,-0.5678487,-0.4084669,-0.4115773,-0.1139938,-1.0904071,-0.592052,-0.1805592
Q92599,0.5736419,1.1056013,0.4885991,0.4478216,0.1601802,0.8404444,0.5486721,0.4934727,0.5568855,-0.5144576,0.9466064,0.7578995,0.5909039,0.5669537,0.9866966,0.7836996,0.5547536,0.9297094
Q92614,-0.9482064,-1.1305648,-0.8168044,-1.2099826,-1.115111,-1.3503083,-1.0147684,-0.988001,-0.8438965,-0.7580782,-1.4318265,-0.8152289,-1.2565529,-1.1956286,-0.9940542,-0.7780161,-0.931686,-0.8438812
Q92752,0.70069527,1.11380888,0.93563675,0.87469405,0.45277463,0.77562922,0.57425009,0.47210342,-0.06645252,0.06393183,0.92357123,0.43930149,0.83572311,-0.22508505,0.69861145,0.37793769,0.46598363,0.38674525
Q92777,0.441960768,0.360536232,0.544398258,0.987270231,0.768038211,0.942176484,0.967969285,0.696953736,0.199716305,0.638306554,0.543135248,0.490437541,0.702559714,0.442256906,0.003885208,0.153854742,0.907037375,-1.320162853
Q92823,0.46566425,0.52245747,0.53545616,0.68143402,0.19328263,0.84550033,0.37965167,0.61891719,-0.12811857,0.41991055,0.15335372,-0.049771,0.35808668,0.29334162,-0.13338761,0.27809076,-0.08907468,1.28258821
Q93008,-1.5360684,-1.1541136,-1.2925217,-1.0640454,-1.222281,-1.073249,-1.5371602,-1.5015282,-1.1437465,-1.3398859,-1.0404749,-0.9154317,-1.2275268,-1.1959008,-1.1907377,-1.0005273,-1.4273672,-1.1510565
Q93050,0.6649574,1.4488232,1.1345281,1.2801577,1.2486846,1.3234722,1.091466,1.3408847,1.1446917,1.1203368,1.3549878,1.1597107,1.1270267,1.0841338,0.7233479,1.4095123,0.7731927,1.5910165
Q969L2,-0.02295501,0.3450132,-0.13746925,0.2964831,0.39490399,-0.80397026,0.11019311,0.24331675,-0.07540511,0.24387678,0.06565589,0.28166145,-0.01075196,0.21042777,-0.19150074,0.01488722,-0.01446496,0.69485307
Q969P0,0.9456967,0.8575939,0.8497807,0.9322231,0.2831115,1.2491779,0.704334,0.7312748,0.7235089,0.7302251,0.8472668,1.0490977,1.0159686,1.0302881,1.2720134,1.4010911,1.133118,0.8726266
Q96A26,0.25497785,0.67863986,-0.18739478,0.74741772,-0.13614849,0.46172254,0.46605893,-0.51122707,0.33008043,-0.03644556,0.32266771,0.25670986,0.31599102,0.28649208,0.45207664,0.51334188,0.06180703,0.23991228
Q96AQ6,-0.52720647,0.08395154,0.21682659,0.07231626,-0.59508928,-0.4561761,-0.71703786,-0.6646076,-0.06507693,-0.52092421,0.08836898,-0.94708701,-0.04099623,-0.24038116,-0.71031368,-0.30987783,-0.78639916,-1.3604403
Q96BM9,-0.6818378,-0.4414086,-0.8970448,-0.6873349,-0.7898857,-0.7183628,-1.274547,-0.6765101,-0.5167317,-0.3470542,-0.410681,-0.5144294,-0.5535536,-0.1960222,-0.7682793,-0.7082447,-0.7665887,-0.2925057
Q96CW1,-0.34122403,-0.28692155,0.01141066,0.31772438,-0.18265608,0.02517031,-0.59582365,0.40684326,-0.75144006,-0.93528589,-0.1820016,0.52690818,0.76405793,-0.6335536,0.01320424,0.85848582,0.59900346,-0.36207759
Q96DA6,-1.1518603,-0.473228,-0.7443704,-0.6297333,-0.7563031,-0.4801297,-0.6638126,-0.8989603,-1.36897,-1.0475815,-1.0531272,-1.1906854,-0.4873587,-0.3644747,-1.4729453,-0.9452737,-0.9572882,-0.3645084
Q96E17,0.33419092,0.64419054,-0.22164826,0.57071512,-0.15330564,0.32565606,0.38846836,0.6007821,0.20884078,0.62145223,0.50225844,0.16256771,0.05684705,0.3165496,0.31311896,-0.30076652,-0.14955515,0.7492835
Q96F07,-0.31918026,-0.29047377,-0.50197615,0.22070705,-0.7269916,-0.4633475,-0.21245386,-0.47919482,-1.03420783,-0.7084355,-0.09970466,-0.36589938,-0.0138087,-0.44145741,-0.21116708,0.03465313,-1.47075208,-1.15775019
Q96FC7,0.006667644,-1.46168301,-1.18053147,-0.579009221,-0.438837877,-1.305564691,-0.544912064,-0.647192904,-0.046598011,0.109238942,-0.995045688,-0.326602296,-0.40556454,-0.382793063,-0.241702715,-0.831463153,-1.302569572,-1.262476323
Q96FW1,0.61025866,0.2817289,0.28611286,-0.2682722,-0.7833832,0.06570074,0.3512116,-0.03465828,0.25476736,0.7970764,0.07835716,0.58698817,0.2147367,0.02852521,0.46870396,-0.4135525,0.22415857,0.20016249
Q96GD0,-0.848362104,-0.167955159,0.143374554,-0.344767942,0.27703294,-0.329406251,0.014210992,-0.818913523,-0.006563532,-0.837101412,-0.269590347,0.203913449,-0.048197534,-0.154207925,-0.18882701,-0.872617885,-0.692239876,-0.432612866
Q96GW7,-1.25625486,-0.06519588,-0.97529849,-1.21034447,-1.14700293,-1.11817813,-0.18913777,-1.43583656,-0.4434683,-0.35515038,-0.90189572,-0.51995667,-0.23989703,-1.29542006,-0.64137727,0.15822475,-0.43919598,-1.01738408
Q96HU8,-0.22233827,-0.35754334,-0.27755582,-0.21826732,0.07120237,0.07437504,-0.15439662,-0.28705597,-0.48497967,-0.49455249,-0.65238707,-0.50829518,-0.58494216,-0.0416259,-0.41967388,-0.5889059,-0.61008584,0.47838313
Q96ID5,-0.8340753,-0.642503,-1.6532816,-0.1396394,-0.4715753,-0.830821,-1.0996329,-0.8610493,-0.5437867,-0.4534746,-0.9571766,-0.6990343,-0.261975,0.2729196,-1.5047689,-0.4457595,-0.7438184,-0.1832069
Q96IX5,0.3345836,0.4370158,0.2966559,0.7454434,0.4649132,0.6968861,0.4378348,0.4288825,0.4037796,0.695117,0.6190063,0.3741389,0.3997682,-0.7297991,0.1995211,0.2301853,0.3582659,0.9432241
Q96JE9,0.06967338,-0.32545886,-0.66210593,-0.66713091,-0.16548319,-0.24914261,-0.07972932,0.4211021,-0.22702988,-0.55292564,-0.52715752,-0.21141194,-0.15569924,-0.62432926,-0.0322,-0.13536357,-0.23800718,-0.56836257
Q96KP4,-0.06189081,-0.49758461,-0.17596907,-0.1269148,-0.4819017,-0.44464425,-0.10686481,-1.96390751,0.01813844,-1.14313355,-0.39087727,-0.46406163,-0.13262464,-0.15993441,0.72067922,0.58891628,0.68530915,-0.17704319
Q96MM6,-0.50481479,-0.67312187,-0.35176442,-0.29636174,-0.33888103,-0.13304449,-0.85808836,-0.55537454,-0.28067011,-2.07851234,0.03738827,-0.8154392,-0.52035864,-0.13979689,-0.59826686,-0.29938593,-0.64155619,-0.90086686
Q96N66,-1.0928113,-0.8448776,-0.2641228,-0.6571808,-0.4388768,-0.9189037,-0.5583483,-0.7709219,-1.1513987,-0.9163787,-0.7620701,-0.3634205,-0.4984501,-1.4619146,-0.784067,-1.1705263,-1.0982742,-0.8916689
Q96P47,-0.2641869,-0.8477356,-0.3920859,-0.6478314,-0.3041202,-0.6170311,-0.586743,-0.7201889,-0.8335505,-0.5564031,-0.4709525,-0.4662623,-0.624269,-0.5786443,-0.3924999,-0.5229886,-0.6842088,-0.6442284
Q96PE5,0.43671249,-0.21441822,-0.13607827,0.2868985,0.5176037,-0.06175911,0.06455849,-0.26022453,0.17599852,-0.22789974,-0.27284502,0.16621481,-0.74613654,-0.9137598,0.2647653,0.16893885,-0.0182643,-0.18928083
Q96PV0,-0.58175845,0.04309384,-0.70304034,-0.34047282,-0.76600537,-0.90233618,-1.18077661,-0.01963759,-0.59509654,-1.31835828,-0.03612159,-0.80957413,-1.06382053,-0.78422843,-0.89725932,-1.29954942,-0.75469079,-1.06153248
Q96QK1,-0.82532437,-0.3126405,-0.11725531,-1.10513443,-1.60072036,-1.52602489,-0.35897389,-0.40217181,0.36841702,0.40506562,0.08550655,0.32512715,-1.0686964,-0.85741797,0.26692447,-0.68607645,0.10729815,-1.4150343
Q96S97,-0.124015569,0.027884686,-0.090629506,0.403879006,-0.536188444,-0.186903139,0.01085002,-0.926092186,0.377754727,0.248027604,0.122335512,0.733712307,-0.361288781,0.562618197,-0.003050496,-0.07357762,-0.038626232,0.786995886
Q99250,-1.49317497,-1.02453375,-0.65716531,-0.54041057,-1.62681859,-1.16005047,-0.7515482,-1.09408547,-0.17294987,-0.31428767,-0.14330714,-0.07666567,-0.17725558,-0.1215925,-0.94633693,-0.14550256,-0.6541935,-0.41802305
Q99426,0.05509571,-0.35428647,-0.30153788,-0.14452801,-0.12977412,-0.18330783,-0.40553281,-0.13141249,-0.25832003,-0.01127504,-0.91031727,-0.36591433,-0.04848635,-0.43014803,-0.16670237,-0.18598506,-0.42246031,-0.58148563
Q99436,0.86229622,0.71526478,0.29595268,0.39072983,0.55217544,0.69655679,0.81468255,0.01842836,0.34959387,-0.40928292,0.05042316,-0.37984583,0.45176612,-0.11609519,0.91957184,0.05166833,0.44094857,0.13994624
Q99442,-1.1990039,-1.5147637,-1.03869,-1.2251722,-0.7273221,-0.9755171,-1.0366063,-0.9755701,-0.9705593,-0.7889068,-1.2576631,-0.9356749,-1.1121612,-0.6514702,-1.1516363,-1.5812246,-0.8148969,-0.8862422
Q99497,0.76783694,-0.56850529,-0.48365228,-0.14097495,0.36190185,0.14834493,0.17382717,-0.32402597,-0.40202764,0.20271466,-0.07937303,-0.21308483,0.99423854,-0.42846538,0.45630281,0.35695497,0.10563801,-0.09216836
Q99536,0.14519512,0.57820854,0.25683842,0.3404261,-0.37122571,-0.36177431,-0.10825994,0.28018133,0.16445383,-0.25972836,0.21976742,-0.02502142,-0.11266361,-0.20242381,-0.04446591,0.08570063,-0.0273714,0.52699896
Q99623,1.1808597,1.1095702,1.2943424,0.8390646,1.3258998,1.1291955,1.4417443,0.8326767,0.9708292,1.0909625,0.8223569,0.9539659,0.8685835,1.4048712,0.9995086,0.5564279,0.7375849,1.6590072
Q99714,0.19474406,-0.90441867,-1.09011999,-0.68776334,-0.97494606,-1.30167086,-1.12023937,-1.13184856,-0.92440345,-0.40358879,-1.11317735,-0.58832639,-0.45705001,-0.88217136,0.35788967,-0.09026533,0.10236006,-0.46722101
Q99719,0.08616462,-0.03542964,-0.52432244,0.45752434,-1.17340327,0.30356367,0.3835695,0.38064262,0.11439962,0.09959631,0.39930759,0.28283751,0.83231507,0.0595931,-0.04283667,0.61713862,0.56292825,-0.97236862
Q99726,-1.0900936,-0.5961733,-0.8876691,-0.3060067,-0.6844819,-0.4714923,-1.5694112,-0.817225,-0.4999851,-0.8790739,-0.723589,-0.2193318,-1.3484767,-0.8114177,-1.7791448,-0.1744472,-0.5789094,-0.187868
Q99733,-1.2381321,-1.0183274,-1.4435219,-1.0731517,-0.8664477,-1.4494492,-1.1256662,-1.5728522,-1.7464931,-0.767004,-2.2228922,0.1825504,-1.7811323,-0.4671417,-1.2414707,-1.6356972,-2.1842659,-1.2528082
Q99798,1.1419611,1.2701984,1.0544881,1.0936276,1.0501318,1.2686784,1.395502,1.2203178,1.3336756,1.0227495,1.2499148,1.077824,1.181301,0.5800614,1.0265811,1.4591575,1.0162354,0.900921
Q99832,-0.6680966,-0.2868831,0.38710126,0.49183042,-0.08323162,-0.07302264,0.14375584,0.38299203,0.0860846,-0.14281509,0.1484513,-0.03722724,-0.39427342,-0.71365734,-0.29523924,0.52150448,-0.21343242,-0.17356926
Q99880,-0.30345037,0.20278223,-0.08067758,-0.3072246,-0.19970005,-0.18054998,-0.09255962,-0.411584,0.28740769,-0.44889132,-0.42097038,-0.69372434,-0.7986666,-0.27452852,-0.71912278,-0.33380755,-0.86174145,-0.04469082
Q99962,0.017171314,-0.136690537,-0.176900401,-0.282782448,-0.870077023,0.040691514,-0.3752714,-0.023629571,-0.286459144,-0.132339512,-0.120958931,0.258972833,-0.424305274,-0.001751267,-0.067072911,-0.707427677,0.06854252,-0.062651702
Q9BPU6,-0.640803765,-1.070624082,-0.710534051,-0.812070107,-0.27444064,-0.3589643,0.118586371,-1.174308147,-0.173952183,-0.581653167,-1.408326175,-0.438699208,-0.002448705,-1.040270583,-0.521553324,-0.363226045,-0.877583948,-0.913483774
Q9BPW8,-0.25962248,0.04082174,0.35329029,0.09756465,-1.27616962,-0.36927701,0.05458936,-0.4380548,0.16853026,0.12988492,-0.39283809,-0.17320471,0.01867501,0.18904439,-0.52454563,-0.57650492,0.07201888,0.27242137
Q9BQE3,-0.23787864,-0.03182427,-0.13297753,0.36339065,-0.45308619,0.07638962,-0.19645254,-0.31126774,0.17826493,0.32875391,0.45085648,0.86119823,-0.33260192,-0.25187528,-0.08573214,0.77032292,0.79591505,0.25110832
Q9BQE5,-0.5720989,-0.9495762,-1.1471215,-1.0612597,-1.0722156,-0.2665758,-0.3751194,-1.2457632,-0.6406493,-0.8725599,-0.326628,-1.0085575,-0.4517692,-0.7921435,-1.0445834,-1.1716254,-1.3241105,-1.1667638
Q9BRQ6,0.203130155,0.459053881,0.175432767,-0.005230582,0.029743524,0.371747336,0.222271356,0.357965133,0.00298025,0.528343058,0.307512996,-0.113060384,-0.416111758,0.677260142,0.119552624,-0.108845725,-0.07190536,0.531046203
Q9BRX8,0.47269549,0.16718193,-0.22665668,0.14930442,0.53453566,-0.05067447,0.32785137,0.39843212,0.44293832,0.69358914,0.6286766,0.64375681,-0.04207667,0.98105642,0.19846499,0.44529627,0.67043627,0.64453575
Q9BSJ8,-0.280296884,0.498790121,0.005250878,-0.222550904,-0.933696307,0.106084772,-0.375700282,0.085650494,0.082207541,-0.245160625,0.06722624,-0.112277767,-0.272804185,0.329598506,-0.899581105,-0.856555641,-1.070140318,-0.853144901
Q9BUF5,0.661415629,-0.041702635,0.714499651,0.001210996,1.010154074,-0.180936317,0.842369124,1.114601068,-0.080035186,-0.410613611,-0.16886812,0.150763364,-0.143714696,0.729455734,0.302275989,0.896496785,-0.426312686,-0.807169023
Q9BUR5,0.004558671,0.332642571,0.076159657,0.166892418,0.349469835,0.451932702,0.028391927,-0.06368646,0.044136356,0.199933225,-0.183962056,-0.522371303,-0.107238391,-0.068165628,-0.006095647,-0.465053593,-0.222725419,0.465097912
Q9BWM7,0.21739004,0.33049507,0.08072635,0.82287604,-0.07582869,0.29156223,0.51625571,-0.02009331,0.06552705,0.7562291,0.67448521,0.64906426,0.18239742,0.56236492,0.1499437,0.01062503,0.29667797,0.90940547
Q9BWQ8,-4.60E-01,-7.12E-01,1.91E-01,-1.30E-02,2.70E-02,4.02E-01,-2.10E-01,-6.60E-02,-1.27E-01,-1.94E-01,-2.76E-01,-1.77E+00,-3.99E-01,-2.45E-01,-5.43E-01,-7.36E-01,-2.97E-01,1.61E-09
Q9BX67,-0.7088503,-0.994317,-0.5704902,-1.1282546,-0.7663391,-0.6331077,-0.7471239,-0.5853392,-0.6577333,-0.8578175,-1.0498633,-0.9257232,-1.1149695,-0.693277,-0.6194393,-1.2601252,-0.3323359,-0.8606256
Q9BXK5,-0.93247104,0.05874356,-0.35842655,0.17974181,0.14709865,-0.40298142,0.19750142,0.19309765,-0.66450041,0.18072129,0.43377951,0.15726208,-0.03783092,-0.57196959,-0.02146881,0.02354265,-0.60687027,0.01264274
Q9BY11,0.69103731,-0.31140145,0.07168791,0.25757714,0.47787637,0.55870379,0.52161809,0.24362526,0.71141949,0.48115884,-0.18645992,0.60743278,0.69859517,-0.58989617,0.72920659,0.48581852,0.78028681,-0.78093258
Q9BY67,-0.59659528,-0.26887712,-0.11504453,0.09205172,-0.30968174,-0.13860181,-0.61464627,-0.29243865,-0.29629735,-0.37560757,-0.26546179,-0.477595,-0.57111476,-0.2463698,-0.84942697,-0.26378699,-0.24719354,-0.20625899
Q9GZV7,0.52851894,0.07344657,0.89094146,-0.40559683,0.10502019,-0.21003077,0.68775979,0.11561543,1.30512546,0.18163021,0.84512392,0.48639646,1.15683817,-0.37299039,0.91837206,1.18832602,0.59997255,-0.10598903
Q9GZY8,-0.84522192,0.05141285,-0.33056204,0.05821143,-0.1547456,-0.19679296,0.04689112,-0.2243328,-0.04650457,0.18784184,0.38504596,-0.36589589,-0.06861309,0.5945824,-0.4646645,-0.61286702,-0.35008907,0.21179203
Q9H061,-0.53676674,0.18335254,-0.40762411,-0.17272416,-0.08241609,-0.25630244,-0.07251572,-0.87677968,-0.81851765,-0.17631807,-0.40427758,-0.5657994,-0.77010018,0.284445,-0.9044007,-0.63278921,-0.78986427,0.3246179
Q9H0Q3,0.665768,1.0177844,0.9255567,1.277105,0.6632012,1.3724813,1.1900593,0.9188809,1.109026,1.0559487,1.3862835,0.468724,0.5207807,1.3397977,1.0699873,0.7814713,1.2128027,1.2668228
Q9H0U4,-0.71795425,0.5523865,0.35642097,-0.12898588,0.3279025,0.27894848,0.01281375,0.37087937,-0.61113015,0.3449611,0.5352619,-0.6539339,0.04908188,-0.12499654,-0.59370114,-0.11215477,0.44586327,0.53078682
Q9H115,0.85370232,1.03453899,1.20827594,1.03035984,-0.01330972,1.40189182,1.18374821,1.1023106,1.25038718,1.31121752,1.11868388,1.31209697,1.09120092,1.15412474,1.15191295,0.75082841,1.33660724,1.56725161
Q9H1E3,-1.831779,-1.608879,-1.547129,-1.328866,-1.216613,-1.416674,-1.487776,-1.871144,-1.548156,-2.10512,-1.212675,-1.173236,-1.41746,-0.813756,-1.732353,-1.623172,-1.649563,-1.423775
Q9H1E5,-0.576146295,-0.458048098,-0.531032444,0.108515215,-0.01778929,-0.808109968,-0.66349514,-0.566379183,-0.76836354,-0.797817093,-0.256960774,-0.289430052,-0.570299545,0.002516878,-1.486444762,-1.113419594,-1.496444818,-0.655479661
Q9H1K4,-0.19639367,-0.56186294,-0.14148681,-0.77131665,0.02160747,-0.44469661,-0.5202831,-0.73495538,-0.34473172,0.18634338,0.3200223,-0.22646412,-0.66509426,-0.01999148,-0.18046049,-0.42676669,-0.50787586,-0.34051446
Q9H1V8,-1.35822505,-0.01877193,-0.76391136,0.30241471,0.12734109,0.01751722,-0.15719364,0.12469848,-0.2895051,-0.763043,0.19743296,-1.1324981,-0.06080955,0.18896895,-0.63026695,0.01627815,-0.33382441,0.23086095
Q9H2M9,-0.95076146,-1.09608629,-0.88571395,0.04531959,-0.63710125,-1.33208862,-1.46014941,0.51886862,-0.79458369,-1.65721855,-0.76177689,-0.81112672,-1.53073378,-0.56441273,-1.12587308,-0.73840281,-0.93615302,-0.83045501
Q9H2X9,-0.69508963,-0.30162625,-0.45625166,-0.31337239,-0.17485839,-0.14545913,-0.78491085,-0.12631199,-0.11243219,-0.15968194,-0.03288489,-0.35100313,0.23797179,0.51202711,-0.13140699,-0.16785167,-0.41483129,0.30890422
