Uniprot,Control,Control.1,Control.2,Disease,Disease.1,Disease.2,Disease.3,Disease.4,Disease.5,Disease.6,Disease.7,Disease.8,Disease.9,Disease.10,Disease.11,Disease.12,Disease.13,Disease.14,Disease.15,Disease.16,Disease.17,Disease.18,Disease.19,Disease.20,Fold Change,t_test_p_value
Q9Y285,0.175355282,0.439534956,-0.047798562,0.280439163,0.008375585,-0.391074567,-0.000796913,-0.071150237,0.161645778,0.211938029,0.084566656,-0.002802796,-0.285889714,0.039099314,0.210055522,0.263634896,0.159527028,0.244439673,-0.026842779,0.237050209,0.235368965,0.156669858,-0.216738251,0.125519213,0.358479361,0.36498646
Q9Y287,-1.3924337,-0.9188471,-1.1568069,-1.2622143,-0.7388259,-1.0217384,-0.6095863,-0.9359486,-1.0823305,-0.2949813,-0.310182,-0.6432291,-1.2025337,-1.2281919,-1.1320324,-0.9981769,-0.8560837,-0.891085,-0.9344731,-0.7794197,-1.1779652,-0.9804871,-1.0439107,-0.3838402,0.762348327,0.108208053
Q9Y296,-0.4191976,-0.5610409,-0.54387,-0.4552472,-0.5570292,-0.3575566,-0.612215,-0.1010588,-0.2052576,-0.4788132,-0.4414158,-0.2240711,-0.5517151,-0.3835712,-0.8072733,-0.5663023,-0.3562692,-0.1728038,-0.6908508,-0.5017286,-0.8004547,-1.0330916,-0.8087501,-0.5359606,0.997438906,0.867262187
Q9Y2A7,0.7407008,0.5755237,0.5419999,0.7782381,0.2340745,0.4025429,0.5768426,0.6632564,0.1116571,0.7518452,0.5046297,0.2299417,0.5817794,0.3549955,0.5533905,0.6009093,0.4117416,0.2402917,0.6244054,0.2141853,0.7380926,0.8060677,0.5426196,0.6708935,0.814325785,0.183408028
Q9Y2D4,-0.7023151,-0.8741525,-0.3594797,-0.8562915,-0.8981549,-0.7776597,-1.2839227,-0.6907843,-0.9453889,-1.0830324,-0.9478254,-0.8732318,-1.1427234,-0.8983193,0.1303364,-1.0021137,-0.7090257,-1.0061741,-1.1205902,-1.1248481,-0.9032856,-0.8798045,-0.771689,-0.5243795,1.35104831,0.411297829
Q9Y2E4,-0.5313814,-0.3969461,-0.4191973,-1.0671346,-0.569287,-0.7768455,-0.8504462,-0.7099893,-1.2847542,-0.5582804,-0.9959542,-0.6577096,-0.4785833,-0.7135454,-0.5320145,-0.665262,-0.627145,-0.817385,-0.7067829,-1.0980163,-0.4746345,-1.0383287,-0.7215375,-0.729508,1.703986036,0.636233488
Q9Y2G0,-0.9445856,-0.2387868,-0.8798205,-0.6970664,-0.9929128,-0.8259465,-0.9428595,-0.9570027,-0.9501739,-0.7678221,-0.7933548,-0.8876066,-0.956969,-0.8441362,-0.9446533,-0.8840703,-0.753659,-0.6171781,-0.8483259,-0.7006194,-0.515657,-0.7569168,-0.6056441,-0.8594521,1.184158128,0.37644548
Q9Y2H0,-0.6304027,-0.5188744,-0.6296035,-0.5761576,-0.5165574,-0.755933,-0.6074376,-0.5528435,-0.5665171,-0.4498939,-0.6486318,-0.6276438,-0.8110784,-0.7680967,-0.6697959,-0.7577053,-0.6506609,-0.6060765,-0.7681541,-0.6041147,-0.6312299,-0.5983065,-0.4952937,-0.7136905,1.07417623,0.164842792
Q9Y2I1,-0.7932263,-0.7217299,-0.88868549,-0.8520017,-0.721382,-0.82470874,-1.09769581,-0.69636343,-0.83802743,-0.78548875,-0.79971166,-0.31027232,-0.63340033,-0.61141671,-0.61856358,-0.67848769,-0.58283496,-0.51892465,0.05382655,-1.19151129,-0.61787516,-0.68599388,-0.55746224,-0.37553172,0.828732238,0.060483167
Q9Y2I8,-0.13794609,0.14706853,0.18662877,-0.05373163,-0.12415351,-0.32720441,-0.64066044,0.10786365,0.13923975,0.33431998,-0.1654581,-0.85403476,0.06908714,-0.34396566,0.13310675,0.25457193,0.01735235,0.09707626,0.18221219,-0.23859291,0.28592365,0.3089219,-0.0350105,-0.49586767,-0.984488744,0.174584608
Q9Y2J0,-0.1606742,0.01369065,-0.56319453,0.47000838,-0.2062387,-0.37561723,-0.52165054,-0.06242975,-0.16689523,0.05465597,-0.69280256,-0.44927283,-0.50692202,-0.20697677,0.03390919,-0.36916863,-1.14554912,-0.41795256,-0.64220849,-0.23187118,-0.07181351,0.15039601,-0.18667962,-0.64610252,1.245398239,0.413970586
Q9Y2J2,1.259016,1.303377,1.442477,1.395776,1.294598,1.493884,1.307524,1.130577,1.408052,1.070497,1.248973,1.292346,1.252967,1.233254,1.1769,1.308819,1.284409,1.349033,1.326109,1.236206,1.229206,1.382969,1.44824,1.149413,0.963817695,0.11258701
Q9Y2J8,1.463734,1.09667,1.78629,1.480267,1.64568,2.007214,1.5528,1.468638,1.744247,1.560722,1.843199,1.807997,1.60823,1.583199,1.415943,1.586219,1.890409,1.532717,1.492562,1.401102,1.265366,1.339359,1.664932,1.448047,1.095704624,0.561906438
Q9Y2L6,0.102329718,0.004809234,0.01333165,-0.111433173,-0.32849138,-0.031232587,-0.184430402,-0.053279751,-0.055669824,-0.093328621,-0.047117327,-0.07007908,-0.085531372,0.021856521,-0.546510016,-0.046543938,-0.02385093,0.145759399,0.14553618,-0.014564533,0.050705956,0.074310474,-0.071519466,0.008523991,-1.561601938,0.603579188
Q9Y2Q0,0.58620872,0.97104132,0.35031485,0.90835285,-0.22290876,-0.463021,0.12353038,0.08244747,0.36403148,0.81905643,-0.12999591,-0.20941066,-0.16177575,0.09336715,0.27749927,0.21737262,-0.08564848,0.49222521,0.07705287,0.47530926,0.83386179,0.74548165,-0.23727884,-0.22190587,0.28290692,0.073915925
Q9Y2Q3,-0.097093473,-0.100595361,-0.139709475,0.102564353,-0.318058897,-0.5321655,0.042272107,-0.197211992,0.107492458,0.04443825,-0.040603561,-0.054104847,0.063701134,-0.164076465,0.016124035,-0.292249978,0.096145333,-0.000490567,-0.147990211,0.141117238,-0.510749008,-0.004457036,0.142466813,-0.062994014,0.664255321,0.690838146
Q9Y2Q5,-0.6789079,-0.3866403,-0.7773115,-0.6376675,-0.5567014,-0.7695855,-0.6995597,-0.5415936,-0.4543254,-0.8426559,-0.8817452,-0.5192346,-0.6320382,-0.6522667,-0.6756487,-0.6038984,-0.1955448,-0.3197209,-0.2977178,-0.3550044,-0.5910905,-0.6898264,-0.6437467,-0.5396135,0.937920078,0.837756256
Q9Y2R0,-0.47322143,-0.127583,-0.38580509,-0.20328508,-0.06677361,-0.2269966,-0.35186755,-0.39509778,-0.56449262,-0.52472261,-0.17561033,-0.51922319,-0.57264517,-0.13384053,-0.28124844,-0.51082365,-0.17681067,-0.40303254,-0.37989116,-0.40353961,-0.38990362,-0.15109495,-0.33586111,-0.55141048,1.05964216,0.262315812
Q9Y2S2,0.9676645,0.7658018,1.1048443,0.8661547,1.1556035,1.1156041,1.0263013,0.9975544,0.6937318,0.9453338,1.0791365,1.112242,1.0467506,0.9631344,0.9082141,0.94871,1.0855153,0.31671,1.0034049,0.9829086,0.8824157,0.9956363,0.9432456,1.0491418,1.012546457,0.677748245
Q9Y2T2,-0.760067,-0.4577383,-0.6976125,-0.8256676,-0.6966895,-0.8769672,-0.4528171,-0.373591,-0.9418983,-0.7602786,-0.9119755,-0.5469044,-0.653688,-0.5607559,-0.4391397,-0.5862739,-0.5123459,-0.2846843,-0.5425331,-0.3821763,-0.9351885,-0.5941767,-0.5022275,-0.4876843,0.959705822,0.654550843
Q9Y2T3,1.4710402,1.5948862,1.5883389,1.512079,1.1732304,1.3926228,1.2733407,1.2100855,1.2001228,1.5499897,1.2585701,1.2092249,1.1905841,1.2430238,1.3395252,1.2688816,1.1301649,0.9696666,1.3348389,1.0767409,1.646095,1.6021018,1.0825698,1.0639218,0.820365179,1.93E-05
Q9Y2V2,-0.46805062,-0.64064909,-0.22188405,-0.44028785,-0.54613515,-0.32679877,-0.14451164,-0.14534776,-0.62569903,-0.21828654,-0.14048115,-0.44088874,-0.55717486,-0.60305953,-0.41699548,-0.09397003,-0.74250582,-0.56695249,-0.42842925,-1.10691284,-0.05498837,-0.64099392,-0.75800375,-0.33611088,1.002195334,0.943152233
Q9Y2X7,0.28765254,0.20022957,0.10329934,0.58339671,0.40811491,0.43279958,0.40591867,0.02124488,0.3114772,0.33788896,0.24728409,0.24658182,0.19978385,0.24053896,0.39054507,0.50315998,0.09124585,0.27935119,0.18629611,0.05621505,0.32418485,0.49549608,0.44247368,0.44918563,1.60772083,0.962656416
Q9Y2Z0,0.15796107,0.35220154,-0.06687264,0.23325155,0.39413665,0.32279194,0.49544935,0.22097486,0.04757676,0.36178391,-0.02505594,0.54459051,0.17660805,0.35330595,0.23469916,-0.34282671,0.24952048,0.26882728,0.20634361,0.05306247,0.47879456,0.42856101,-0.12052985,0.33590929,1.584830061,0.681998222
Q9Y2Z4,-0.8258844,-0.7273758,-0.7823677,-0.8579834,-0.9526796,-0.696148,-1.2252133,-0.7519869,-0.7860471,-0.7855357,-0.7845317,-1.0017287,-1.0143262,-1.0343606,-0.8540657,-0.4735732,-0.9209067,-1.1830004,-1.1897443,-1.2155506,-0.9457825,-0.9740211,-0.6172686,-1.0440167,1.180989917,0.049084416
Q9Y2Z9,-0.27505704,-0.38502756,0.13305612,-0.16345614,-0.43396834,-0.47831692,0.03286254,-0.79211356,-0.47560705,0.02009341,-0.17209153,-0.51116775,-0.90457299,-0.05488222,-0.34724826,-0.771961,-0.70833267,-0.11505649,-0.59823388,-0.8609926,-0.80428083,-0.41303363,1.15391756,0.30516654,1.92271415,0.318325532
Q9Y303,-0.8923464,-0.5926493,-0.7919291,-0.7504816,-0.7545521,-0.8087815,-0.8389947,-0.7305755,-0.4908712,-0.6573975,-0.6856605,-0.9229353,-0.5636067,-0.7786725,-0.3519315,-0.8443638,-0.8631296,-0.5684712,-0.9029665,-0.4894322,-0.8886317,-0.9136547,-0.6647734,-0.830046,0.959936948,0.835689578
Q9Y305,0.24278687,0.35691179,0.14071195,0.43983267,-0.2010482,-0.15688077,0.0824114,0.26617576,0.16684159,-0.10005974,0.12772869,-0.24509198,0.19907105,-0.14029274,0.04619321,0.11508002,0.14565247,-0.19603464,0.12507672,0.02536175,0.0306238,0.27008891,-0.01555772,0.17837063,0.224497609,0.072602417
Q9Y315,-0.9794315,-1.2491424,-0.7356767,-0.8492982,-0.8469731,-0.5800082,-0.8800163,-0.8056089,-0.7095065,-0.6532915,-0.5651695,-0.8322381,-0.6442049,-0.6313521,-0.5461077,-0.809121,-0.6587476,-0.6537051,-0.4853733,-0.4792539,-1.2550645,-0.7406497,-0.870367,-0.6786921,0.731321878,0.277149508
Q9Y333,-0.33594701,-0.36584103,-0.25405243,-0.51156418,-0.12507082,-0.07984312,-0.55735626,-0.56723578,-0.71959711,-0.11565742,-0.91159997,-0.82555117,-0.07134079,-0.45320745,0.05025431,-0.33527388,-0.1136005,-0.31130173,-0.75686778,-0.48799065,-0.51941111,-0.55931796,-0.25277774,-0.69773374,1.333462932,0.674614788
Q9Y342,-0.14630356,-0.24753665,0.35308007,-0.18045371,-0.11898885,0.11830838,-0.27076924,-0.35267503,-0.15174132,-0.34635777,-0.37302748,-0.45987907,-0.87651778,-0.15241716,-0.39557024,-0.35670217,-0.25236096,-0.15688898,0.09672739,-0.08616063,-0.29561606,0.08760587,0.01030786,-0.21847825,16.58362172,0.399208689
Q9Y371,-0.137991163,-0.139839107,0.112378691,-0.003397228,0.035110218,-0.17497728,-0.540196687,-0.150946731,-0.517587656,-0.284559192,-0.258923335,-0.119824736,-0.352711669,-0.535477565,-0.25686551,-0.527410117,-0.147293677,-0.196181971,-0.344995904,-0.548653851,-0.165635091,0.043296846,-0.10754078,-0.427306421,4.819777286,0.03966289
Q9Y376,0.32270731,0.06531749,0.14796036,0.49901099,0.43571991,0.4960234,0.47184124,0.22370467,0.06825224,0.42826696,0.33072219,0.23059009,0.43824799,0.42708114,0.19690492,0.37635323,0.34263548,0.0548577,0.19318176,0.09146908,0.43439925,0.57971769,0.22938854,0.50415614,1.879722781,0.571472826
Q9Y394,-0.060637971,-0.426871205,-0.058663375,0.111975324,-0.464668137,0.089091841,-0.089881309,-0.121168926,-0.389946853,-0.074702402,-0.225925623,-0.115080442,0.115421626,-0.20100844,0.008912549,-0.093358969,-0.219820229,-0.253439676,0.156867808,-1.129789215,-0.259956576,-0.052201276,0.140332579,-0.067406638,0.820188988,0.840618435
Q9Y3A3,-0.674751481,-0.359242067,-0.748474697,-0.514110634,-0.722050715,-0.638354046,-0.016315104,0.008735377,-0.591207121,-0.934295222,-0.604420486,-0.716003212,-0.686750613,-0.609721488,-0.238945445,-0.653479275,-0.551618855,-0.733497543,-0.657027473,-0.611792613,-0.760564602,-0.699831178,-0.66826375,-0.338504237,0.956780678,0.823004074
Q9Y3A5,-0.06807543,-0.05402834,0.11872203,-0.12874786,-0.89838538,0.10903988,0.14599341,-0.03863911,-0.28153685,0.01602022,-0.13192939,-0.10913603,0.12162076,-0.5648698,-0.15997487,-0.04382593,0.16043643,-0.24568408,-0.37347217,-0.29326518,0.02827903,0.20726973,-0.03971328,-0.50655694,127.8748898,0.25036418
Q9Y3B3,-0.05749977,-0.46738717,-0.60029933,-0.38499935,-0.78272831,-0.55428481,-0.73502454,-0.03484909,-0.24703709,-0.44556441,-0.35505802,-0.5101603,-0.7840721,-0.60472135,-0.10435674,-0.39259638,-0.6372357,-0.4775435,-0.51086644,-0.55095498,-0.60634457,-0.82958862,-0.52250651,-0.1447696,1.296961437,0.931302377
Q9Y3C6,0.0427824,-0.50536225,-0.31637589,-0.09755159,-0.29437165,-0.35440633,0.06435902,-0.01758368,0.02144793,-0.1424841,0.08406144,-0.18712598,0.15472564,-0.07129652,-0.10271046,-0.14546282,0.01947836,0.13345614,-0.2123565,-0.18678422,-0.31404465,-0.46470194,-0.26382412,-0.11762654,0.457536095,0.248915259
Q9Y3C8,-0.02940045,-0.0739625,-0.07998567,-0.5639431,0.22107512,0.11770888,-0.40574205,-0.20162012,-0.10436624,-0.15863482,0.09863197,0.07633884,-0.08219556,0.06403599,-0.10510257,-0.02991338,0.05675278,0.0655834,-0.03918088,0.00201687,-0.01301013,0.05469837,0.02464418,-0.05977382,0.765128101,0.309532367
Q9Y3D6,0.021999664,0.159130955,0.098816875,0.196298091,0.087769152,0.034392603,0.079976254,-0.024993302,-0.18846032,-0.100839908,0.020079634,0.037089559,0.029078554,-0.058051614,-0.000607875,-0.269717451,-0.103782683,0.185933991,0.088874241,-0.057950957,0.098226497,-0.28388036,0.160543744,0.075310683,0.002698737,0.004748852
Q9Y3E0,-0.98444,-1.0716693,-1.1399814,-1.0511244,-0.9407086,-0.800085,-1.0595855,-0.9134415,-0.2743505,-0.8697201,-1.0343751,-1.0540081,-1.1322192,-1.0942818,-1.2583512,-1.0458641,-0.9972888,-1.0795038,-0.9373354,-1.0292561,-0.9398778,-0.9929945,-0.8911858,-0.9825665,0.910850416,0.030260198
Q9Y3E1,-0.626753096,-0.725324217,-0.920812531,-1.050663538,0.375062556,-0.161241018,0.141926922,-0.344613548,0.268836899,-0.56395163,0.01607079,0.12746936,0.033572597,0.568430129,0.262864456,0.35716335,0.208543832,-0.284577509,-0.109446056,0.005796296,-0.588369045,-0.302836034,0.255693903,-0.193747412,0.061470813,0.000786133
Q9Y3E7,-0.6362783,-0.4985111,-0.5152829,-0.6072635,-0.2986915,-0.3120731,-0.7141916,-0.639239,-0.6984779,-0.2730507,-0.278803,-0.3667979,-0.6630378,-0.6633748,-0.6301978,-0.3521261,-0.2386264,-0.5712582,-0.4330942,-0.5749116,-0.7551089,-0.5340083,-0.7745153,-0.6469464,0.954572372,0.721185951
Q9Y3F4,0.52213729,0.29750646,0.43483781,0.48222218,0.49985749,0.49283765,0.48990415,0.22342112,0.500324,0.20055867,0.0119127,0.29087828,0.2883662,0.53965574,0.39234411,0.26908046,0.32500156,0.49679915,0.42948424,0.06663708,0.35456664,0.58333991,0.54558338,0.31860943,0.888401619,0.587415452
Q9Y3I0,0.62957517,0.48628217,0.75884877,0.46297964,0.54497551,0.49957743,0.67857447,0.41694264,0.74895175,0.09413946,0.73427975,0.73296322,0.7178531,0.7193867,0.60059248,0.67998076,0.66592694,0.60305011,0.63182359,0.5427349,0.57383532,0.39469077,0.68128723,0.73700481,0.949600314,0.785630875
Q9Y3I1,-0.9388868,-0.1968354,-0.3840819,-1.0463351,-0.9006433,-0.7736028,-1.0450467,-0.5424862,-0.9462257,-0.8261671,-1.3118042,-0.8345853,-0.817409,-0.4782524,-1.1301623,-1.2255156,-0.80956,-1.0436506,-0.6171252,-1.540344,-0.3780424,-0.943404,-0.9535708,-0.7568856,1.778501613,0.304092879
Q9Y3P9,-0.5976256,-0.2371656,-0.541554,-0.7175132,-0.7474908,-0.4589927,-0.85602,-0.6931073,-0.7892222,-0.5755471,-0.7012572,-0.6950722,-0.294688,-0.8333791,-0.8189581,-0.7533795,-0.3620214,-0.6105681,-0.1909697,-1.0222357,-0.8293091,-0.6503282,-0.8755066,-0.9128114,1.493435306,0.317030784
Q9Y3Q8,0.01430226,-1.09044724,-0.14229884,-0.37904058,-0.39592624,-0.66120569,-0.33401795,-0.68444663,-0.48621075,-0.37101969,-0.39223596,-0.76964119,-0.54593001,-0.35880432,-0.45634048,-0.57076745,-0.35090077,-0.63832676,-0.77373617,-0.31300964,-0.53079535,-0.56092386,-0.56690989,-0.54934096,1.253300101,0.946311071
Q9Y3Z3,-0.387698374,-0.427706838,-0.032508033,-0.686029255,0.04249961,-0.022324155,0.224977649,-0.037701435,0.293044862,0.17512145,0.157566178,0.301757343,0.191015827,0.264077811,0.049266518,-0.214328151,0.633784529,0.191839846,-0.002704827,-0.064087199,-0.86335606,-0.297669462,0.0024736,0.34469516,-0.115227395,0.127804151
Q9Y490,1.2188175,0.9673614,1.1759241,1.0866151,1.1709667,1.295155,1.2289008,1.4403864,1.110047,1.1600169,1.3008191,1.2939888,1.2639332,1.0368394,1.2866073,1.2348555,1.2484555,1.2512582,1.1735004,1.2612212,1.2067698,1.0783346,1.2559399,1.2471431,1.089103793,0.11782517
Q9Y496,-0.5723437,-0.6645701,-0.8726963,-0.4873229,-0.1924452,-0.9465981,-0.4522427,-1.0102396,-0.2451415,-0.3717962,-0.620697,-0.6545898,-0.3828253,-0.3331838,-0.3906144,-0.4042341,-0.8029664,-0.3234668,-0.4676165,-0.4103781,-0.5441054,-0.3545137,-0.3628663,-0.4120405,0.688677313,0.220028453
Q9Y4C0,-0.005344252,0.128752196,-0.007794873,0.124897957,-0.312995239,-0.078034316,0.19544877,-0.115419197,0.19021289,0.093085952,-0.167674929,-0.129917254,-0.662989076,-0.083056307,0.153427277,-0.179542258,-0.012950135,0.134583449,-0.775277341,-0.082067775,-0.315434943,-0.301115809,-0.018971449,0.076557875,-2.801502137,0.018995608
Q9Y4D1,0.079024035,0.369100257,0.227733942,-1.154186756,-0.001207197,-0.137359699,-1.409480631,0.016201965,0.428957395,0.200883635,0.079679403,-0.147903929,-0.180893245,0.092274906,0.11344281,0.116337747,0.137828203,0.165772943,0.087314211,-0.096168005,0.273931356,0.215305681,-1.210708207,0.099991908,-0.488265013,0.818875511
Q9Y4D2,-0.4465226,-0.617931,-0.5884122,-0.5351282,-0.5289376,-0.4985589,-0.4741401,-0.6386406,-0.5504499,-1.4645246,-0.6822142,-0.5442538,-0.7571482,-0.5113389,-0.7410611,-1.1346902,-0.7705326,-0.554187,-1.4379639,-0.5753804,-0.6222831,-0.602181,-1.3336485,-0.3555685,1.323487562,0.054589077
Q9Y4D8,-0.28631529,-0.3044586,-0.46851689,-0.25541638,-0.05886225,-0.37515044,-0.3556585,0.31343775,0.078019,-0.62662036,-0.40885967,-1.0337822,-1.05892915,-1.06789657,-0.16577196,-0.38017756,-0.22223228,-0.41112012,-0.41606259,0.12859564,0.16755932,-0.46641347,-0.21881591,-0.12915915,0.939080722,0.946799455
Q9Y4E6,-0.02395883,0.36422514,0.06291984,0.02984722,-0.40532917,-0.04104219,-0.09604278,-0.54972707,-0.20197695,0.01262598,-0.09321622,-0.27490153,0.04754135,0.02332928,0.10720662,-0.39520898,-0.28920647,-0.03448152,-0.25072898,-0.14541004,0.12369332,0.07976549,-0.10682203,0.01353706,-0.866862122,0.105437617
Q9Y4E8,-0.6713008,-0.3597023,-0.5921386,-0.5987133,-0.380657,-0.4765793,-0.5347423,-0.7899143,-0.8954206,-0.5194359,-0.6587738,-0.4721563,-0.5984785,-0.8774743,-0.5117779,-0.7629036,-0.4433188,-0.4342833,-0.3903005,-0.5070299,-0.5959307,-0.3313854,-0.7857199,-0.6940651,1.07895348,0.502962726
Q9Y4F1,0.56388382,0.40720427,0.26423864,0.34220777,0.62866737,0.75409235,0.45305261,0.38020808,0.20753392,0.51370631,0.38464889,0.37627827,0.43630288,0.55313067,0.05647962,0.43555342,0.47869298,0.455868,0.2943331,0.11438147,0.09938363,0.5071923,0.38856891,0.45371139,0.961456909,0.323513659
Q9Y4F5,0.34285513,-0.48877549,0.41712202,0.26110934,-0.07369119,0.26328562,0.15276497,0.02028598,0.15044544,0.19947369,0.1741571,0.19692377,0.25119101,0.16311001,0.14733616,0.14066741,0.28417407,0.07486805,0.16236621,0.01311658,0.41256831,0.39348297,0.17173258,0.20045753,1.980511271,0.728475432
Q9Y4G6,0.9558127,0.9785562,0.7074116,0.7440988,0.709424,0.7158842,0.7499254,1.0598136,0.8926561,0.8384215,0.6455668,0.6753682,0.7367838,0.5804165,0.7871163,0.6460697,0.5295513,0.9526408,0.6305728,0.7771142,0.9066467,0.8319432,0.6093121,0.6327805,0.846404618,0.533978469
Q9Y4G8,-0.45116373,-0.06103006,-0.75868537,-0.3849893,-0.50106805,-0.78478999,-0.97447729,-0.75738088,-0.32892503,-0.58597341,-1.22472613,-0.62340742,-1.27214763,-0.05692999,-0.48411652,-0.89254355,-0.62492257,-0.20567549,-0.41094613,-0.26994385,-0.29170339,-0.4747357,-0.77707271,-0.68776506,1.417943071,0.410757814
Q9Y4I1,0.8734701,0.9381516,0.7859205,0.9374505,0.5990259,0.4967222,0.8013671,0.4730184,0.8230894,0.8473645,0.5428668,0.4512618,0.6467638,0.8526889,0.7534433,0.7549555,0.7533301,0.769235,0.699509,0.9008974,0.8946778,0.9307364,0.935566,0.732247,0.857745823,0.062841281
Q9Y4J8,0.61966135,0.06321365,0.47609602,0.20478485,0.40592677,0.51332013,0.22468198,0.23967809,0.32469336,0.3891889,0.51474364,0.5391441,0.42285055,0.40101994,-0.0207857,0.43362208,0.56076588,0.55784643,0.35540015,0.1946975,-0.30830366,0.46515299,0.09739243,0.12844779,0.818986114,0.615305739
Q9Y4L1,0.7386797,0.6829195,0.3958516,0.7460423,0.4645814,0.4264265,0.5212899,0.6982102,0.6183761,0.6827219,0.5481622,0.3799193,0.3678105,0.51508,0.6304147,0.5379241,0.3241066,0.5970429,0.6425446,0.5976102,0.4931859,0.7656246,0.396849,0.3766448,0.890616972,0.543371776
Q9Y4P1,0.24571541,-0.744689306,-0.434558416,-0.229270348,-0.041990007,-0.566288629,0.084015913,-0.604123977,-0.237369851,-0.389602891,0.146544118,-0.264895252,-0.65397993,-0.184455391,0.142704666,-0.222229233,0.007331418,0.182978647,0.162483067,-0.05394442,-0.379864894,-0.388473413,-0.699519043,-0.140164003,0.6626312,0.209837428
Q9Y4P8,-0.46540829,-0.27891239,-0.26820097,-0.03262043,-0.13239179,-0.23451648,-0.51433206,-0.04771827,-0.25139936,-0.19354066,-0.11774694,0.10562822,-0.35570036,-0.53633838,-0.18017137,-0.17957949,-0.49703247,-0.43773893,0.02200242,-0.46851611,-0.07664459,-0.32586068,-0.42292731,-0.02918309,0.692236081,0.615644294
Q9Y4W6,0.31220508,0.01036047,-0.82092674,0.40926214,-0.36466384,-0.02131968,0.0785638,0.10600911,-0.01457115,0.06139635,0.13758757,-0.07063894,0.12162076,0.17141862,0.15292503,-0.02013987,0.06859257,-0.19425057,0.03964238,-0.39367074,0.07259046,0.02986566,0.25230147,0.05290111,-0.193612371,0.72473858
Q9Y512,0.6488959,0.618932,0.600964,0.6124918,-0.1491968,0.4352404,0.545467,0.3897306,0.3149692,0.3902544,0.5327423,0.4956724,0.2538128,0.3599905,0.6082158,0.5423379,0.4970053,0.5505276,0.4133453,0.5254839,0.4008161,0.4799486,0.4246013,0.4641963,0.694692705,5.19E-05
Q9Y570,0.2259273,0.4750908,0.4546199,0.461022,0.3084169,0.3267555,0.3899253,0.3054954,0.1928169,0.2982352,0.2576178,0.2324373,0.2277945,0.2171252,0.3185043,0.2126697,0.1536267,0.4498266,0.0963874,0.3894671,0.4328096,0.5379843,0.3946746,0.1971802,0.79124784,1.99E-06
Q9Y5J7,-0.19543828,-0.06479449,-0.50006978,-0.44817166,-0.56117121,-0.42475946,-0.20857095,-0.37970587,-0.4366211,-0.52651081,-0.24454844,-0.57214067,-0.56661167,-0.51638375,-0.69151256,-0.56388983,-0.23635534,-0.42153892,-0.23704447,-0.06274384,-0.63529783,-0.45066272,-0.52522194,-0.49748133,1.729939966,0.545178974
Q9Y5K5,-0.450885714,-0.343943722,-0.541431185,-0.705465939,-0.38039182,-1.093013069,-0.341294048,-0.018003839,-0.02060812,-1.080831086,-0.287046461,-0.438665167,-0.685193726,-0.138357389,0.0398176,-0.180088689,-0.486014186,-0.216579959,0.266278507,0.006523032,-0.475238926,-0.430873004,-0.234363983,-0.274186019,0.766915865,0.176441507
